,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-13 09:17:00,164.454,165.008,-0.550,40,2479,164.50,164.60,6000,6000,165.00,165.20,1481,850,164.40,164.65,6000,6000,164.90,165.25,5468,12904,30000,48000,164.346,164.712,164.860,165.331,-0.555,0.000
2017-01-13 09:18:00,164.526,165.016,-0.600,282,1767,164.45,164.60,6000,12000,165.05,165.20,829,2009,164.40,164.65,6000,12000,164.95,165.25,18665,19788,30000,66000,164.297,164.739,164.900,165.309,-0.545,5.000
2017-01-13 09:19:00,164.641,165.137,-0.525,1210,364,164.55,164.75,12000,6000,165.10,165.25,2342,8199,164.50,164.80,12000,6000,165.05,165.30,16024,19538,48000,42000,164.416,164.858,164.969,165.357,-0.570,21.506
2017-01-13 09:20:00,164.688,165.253,-0.550,128,295,164.70,164.75,6000,6000,165.20,165.35,1097,6158,164.65,164.80,6000,18000,165.15,165.40,10613,19867,42000,54000,164.551,164.874,165.071,165.450,-0.570,18.807
2017-01-13 09:21:00,164.695,165.221,-0.575,1388,1643,164.65,164.80,6000,12000,165.20,165.40,2858,2608,164.60,164.85,6000,12000,165.15,165.45,16562,20008,42000,84000,164.533,164.938,165.086,165.525,-0.585,17.679
2017-01-13 09:22:00,164.771,165.293,-0.525,187,7726,164.75,164.85,12000,12000,165.25,165.40,1272,1704,164.70,164.90,12000,12000,165.20,165.45,13730,26568,54000,84000,164.609,164.942,165.144,165.532,-0.610,19.366
2017-01-13 09:23:00,164.897,165.438,-0.550,185,965,164.85,164.95,6000,6000,165.35,165.55,2262,1842,164.80,165.00,6000,36000,165.30,165.60,13007,13702,54000,72000,164.716,165.081,165.233,165.633,-0.630,28.578
2017-01-13 09:24:00,164.924,165.514,-0.650,2263,5650,164.85,164.95,6000,12000,165.50,165.60,5267,2477,164.80,165.00,18000,12000,165.45,165.65,24781,18487,54000,72000,164.741,165.057,165.372,165.717,-0.630,41.619
2017-01-13 09:25:00,164.900,165.495,-0.550,349,274,164.90,164.95,12000,6000,165.45,165.50,395,4049,164.85,165.00,12000,6000,165.40,165.55,14783,25222,72000,42000,164.748,165.069,165.333,165.614,-0.665,44.336
2017-01-13 09:26:00,164.987,165.614,-0.650,2027,816,164.95,165.05,6000,6000,165.60,165.70,2232,108,164.90,165.10,18000,18000,165.55,165.75,19690,17704,60000,90000,164.828,165.218,165.505,165.840,-0.670,52.441
2017-01-13 09:27:00,165.014,165.707,-0.650,200,117,165.05,165.10,6000,12000,165.70,165.75,2798,616,165.00,165.15,6000,24000,165.65,165.80,13873,23856,54000,72000,164.919,165.263,165.533,165.846,-0.680,56.547
2017-01-13 09:28:00,165.068,165.727,-0.650,2230,542,165.05,165.15,12000,24000,165.70,165.80,3237,989,165.00,165.20,18000,6000,165.60,165.85,15718,17022,60000,72000,164.938,165.310,165.565,165.879,-0.700,57.899
2017-01-13 09:29:00,165.200,165.911,-0.650,4240,272,165.20,165.25,18000,6000,165.80,165.95,1384,584,165.15,165.30,12000,6000,165.75,166.00,14121,14089,54000,30000,165.104,165.397,165.722,166.050,-0.715,59.002
2017-01-13 09:30:00,165.566,166.238,-0.725,1064,437,165.50,165.65,12000,18000,166.15,166.45,986,2593,165.45,165.70,6000,30000,166.10,166.50,10383,11391,42000,78000,165.368,165.781,166.057,166.527,-0.715,61.394
2017-01-13 09:31:00,165.462,166.107,-0.675,840,105,165.45,165.50,12000,6000,166.05,166.25,370,829,165.40,165.55,6000,6000,166.00,166.30,11401,14362,42000,48000,165.282,165.652,165.950,166.381,-0.710,60.651
2017-01-13 09:32:00,165.637,166.274,-0.700,1024,1728,165.60,165.70,12000,18000,166.25,166.45,2080,972,165.55,165.75,6000,42000,166.20,166.50,19867,20564,48000,102000,165.461,165.858,166.125,166.532,-0.680,59.498
2017-01-13 09:33:00,165.674,166.334,-0.750,1376,1503,165.60,165.70,6000,18000,166.35,166.45,10436,792,165.55,165.75,6000,24000,166.30,166.50,34641,22888,30000,84000,165.474,165.855,166.250,166.543,-0.645,57.609
2017-01-13 09:34:00,165.655,166.246,-0.725,1213,546,165.65,165.70,18000,24000,166.30,166.50,470,787,165.60,165.75,6000,6000,166.25,166.55,17509,19043,48000,102000,165.504,165.871,166.188,166.626,-0.635,57.459
2017-01-13 09:35:00,165.972,166.617,-0.725,100,413,166.00,166.05,6000,6000,166.70,166.80,125,3709,165.95,166.10,6000,18000,166.65,166.85,9642,20707,30000,132000,165.849,166.184,166.600,166.948,-0.610,58.937
