,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-13 09:17:00,176.215,177.257,-0.925,891,95,176.30,176.35,7375,7375,177.10,177.40,101,1364,176.20,176.40,7375,7375,177.00,177.45,3480,7299,59000,44250,176.167,176.495,176.900,177.500,-0.915,0.000
2017-01-13 09:18:00,176.145,176.928,-0.875,2037,100,176.00,176.15,22125,51625,176.90,177.00,4255,1172,175.95,176.20,7375,7375,176.75,177.05,26926,17112,51625,81125,175.851,176.319,176.721,177.095,-0.920,10.000
2017-01-13 09:19:00,175.943,176.823,-0.875,505,19399,175.95,176.00,14750,7375,176.80,176.90,733,162,175.90,176.05,7375,66375,176.75,177.00,10851,33121,51625,110625,175.819,176.068,176.686,177.043,-0.940,15.811
2017-01-13 09:20:00,176.547,177.375,-1.000,750,5010,176.50,176.55,7375,14750,177.50,177.55,2115,1080,176.45,176.60,14750,7375,177.25,177.60,20460,14883,44250,59000,176.397,176.649,177.167,177.744,-0.925,30.747
2017-01-13 09:21:00,176.597,177.446,-0.925,350,1594,176.60,176.65,14750,7375,177.50,177.60,429,238,176.55,176.70,7375,14750,177.30,177.70,13324,21064,44250,59000,176.431,176.793,177.300,177.750,-0.915,26.810
2017-01-13 09:22:00,176.445,177.358,-0.900,1943,958,176.45,176.50,14750,7375,177.25,177.50,760,520,176.40,176.55,14750,7375,177.20,177.55,7771,9771,66375,73750,176.333,176.641,177.128,177.640,-0.915,24.084
2017-01-13 09:23:00,176.329,177.139,-0.900,283,1700,176.25,176.30,7375,7375,177.10,177.25,100,1738,176.20,176.35,7375,29500,177.05,177.35,25187,17523,51625,88500,176.075,176.430,177.000,177.404,-0.910,21.986
2017-01-13 09:24:00,176.248,177.067,-0.975,3957,142,176.10,176.15,7375,14750,177.00,177.20,7878,1083,176.05,176.25,7375,29500,176.95,177.30,38100,9039,44250,88500,175.977,176.347,176.883,177.321,-0.900,20.703
2017-01-13 09:25:00,176.260,177.137,-0.925,1167,78,176.20,176.25,7375,7375,177.10,177.20,1581,500,176.15,176.30,7375,29500,177.05,177.30,23505,13605,44250,73750,176.058,176.418,177.000,177.330,-0.900,23.980
2017-01-13 09:26:00,176.235,177.021,-0.875,110,1782,176.15,176.25,22125,7375,177.00,177.15,3134,2412,176.10,176.30,7375,7375,176.90,177.25,23987,18612,59000,81125,176.003,176.375,176.887,177.305,-0.910,24.095
2017-01-13 09:27:00,175.996,176.857,-0.900,1033,544,175.95,176.00,22125,7375,176.80,176.95,7153,2157,175.90,176.10,7375,22125,176.75,177.00,20189,18489,66375,88500,175.833,176.187,176.700,177.092,-0.935,22.913
2017-01-13 09:28:00,175.903,176.681,-0.875,115,1602,175.80,175.90,7375,7375,176.70,176.75,1410,3499,175.75,175.95,7375,7375,176.65,176.80,29588,22997,59000,73750,175.634,176.007,176.556,176.940,-0.955,22.664
2017-01-13 09:29:00,175.925,176.812,-0.925,940,8601,175.85,176.00,14750,7375,176.80,176.90,2456,3964,175.80,176.05,7375,51625,176.75,177.00,25346,31534,59000,118000,175.705,176.101,176.713,177.041,-0.965,25.290
2017-01-13 09:30:00,176.157,177.050,-0.925,7045,3416,176.00,176.20,7375,29500,176.95,177.10,668,4357,175.95,176.25,7375,14750,176.90,177.20,37478,24059,59000,88500,175.867,176.317,176.838,177.254,-0.990,30.256
2017-01-13 09:31:00,176.163,177.181,-0.925,200,2056,176.25,176.30,29500,7375,177.10,177.30,1,2072,176.20,176.35,7375,22125,177.05,177.40,1906,18121,73750,81125,176.114,176.416,177.005,177.459,-0.975,37.797
2017-01-13 09:32:00,176.167,177.082,-1.025,403,1159,176.00,176.10,7375,7375,177.00,177.15,4261,966,175.95,176.15,7375,22125,176.95,177.30,43616,11099,51625,73750,175.855,176.239,176.871,177.355,-0.935,40.187
2017-01-13 09:33:00,176.205,177.164,-0.975,1559,2349,176.15,176.25,14750,7375,177.10,177.25,1,2955,176.10,176.30,22125,29500,177.05,177.30,17892,20343,81125,81125,175.995,176.372,177.018,177.355,-0.905,38.911
2017-01-13 09:34:00,176.288,177.220,-0.975,1637,555,176.20,176.30,7375,7375,177.15,177.30,1624,927,176.15,176.35,14750,22125,177.10,177.40,25431,17932,88500,110625,176.053,176.437,177.050,177.467,-0.885,39.649
2017-01-13 09:35:00,176.237,177.138,-1.050,509,956,176.10,176.20,14750,7375,177.15,177.25,6921,1750,176.05,176.25,7375,7375,177.10,177.30,48754,16888,73750,110625,175.968,176.339,177.035,177.440,-0.840,42.899
2017-01-13 09:36:00,176.362,177.321,-0.850,628,7542,176.45,176.50,22125,14750,177.20,177.45,1,14201,176.40,176.55,22125,59000,177.15,177.50,3219,40876,88500,103250,176.272,176.587,177.096,177.550,-0.845,54.108
2017-01-13 09:37:00,176.105,176.976,-0.825,939,2117,176.10,176.15,7375,7375,176.90,177.00,11,2119,176.05,176.20,14750,7375,176.80,177.10,8616,16215,73750,51625,175.943,176.252,176.750,177.171,-0.850,60.218
2017-01-13 09:38:00,176.200,177.093,-0.825,1957,631,176.25,176.35,7375,7375,177.05,177.20,358,2157,176.20,176.40,14750,7375,177.00,177.25,11567,33046,51625,59000,176.120,176.498,176.929,177.369,-0.850,61.625
2017-01-13 09:39:00,176.235,177.100,-0.875,2745,627,176.20,176.30,7375,7375,177.05,177.20,1945,391,176.15,176.35,7375,7375,177.00,177.30,20695,20573,51625,73750,176.072,176.460,176.914,177.365,-0.820,61.339
2017-01-13 09:40:00,176.232,177.167,-0.825,1703,3003,176.25,176.30,7375,7375,177.05,177.15,1614,162,176.20,176.35,14750,7375,177.00,177.25,13869,20648,103250,66375,176.129,176.445,176.839,177.350,-0.815,61.503
2017-01-13 09:41:00,176.278,177.081,-0.875,794,146,176.20,176.25,7375,7375,177.05,177.15,2569,37,176.15,176.30,29500,7375,177.00,177.25,22338,10513,73750,81125,176.053,176.425,176.930,177.355,-0.790,60.424
2017-01-13 09:42:00,176.132,177.005,-0.850,2509,664,176.05,176.20,14750,7375,176.90,177.05,6574,2124,176.00,176.25,14750,14750,176.80,177.10,21046,15959,95875,51625,175.955,176.333,176.765,177.157,-0.785,60.216
2017-01-13 09:43:00,176.222,177.052,-0.825,905,500,176.15,176.20,14750,14750,176.90,177.10,697,1104,176.10,176.25,14750,7375,176.80,177.20,16640,8896,95875,59000,176.011,176.349,176.765,177.269,-0.785,60.407
2017-01-13 09:44:00,176.250,177.097,-0.725,281,4223,176.25,176.30,7375,7375,176.95,177.05,614,1870,176.15,176.35,14750,7375,176.90,177.10,18614,23618,88500,44250,176.043,176.423,176.808,177.200,-0.790,60.584
2017-01-13 09:45:00,176.219,177.128,-0.800,1941,2039,176.15,176.25,7375,7375,176.95,177.05,2362,4336,176.10,176.30,14750,7375,176.90,177.15,21981,18530,88500,44250,176.023,176.367,176.808,177.242,-0.790,59.761
2017-01-13 09:46:00,176.129,176.866,-0.750,352,550,176.10,176.15,14750,7375,176.80,176.95,1073,4470,176.05,176.20,44250,7375,176.75,177.00,16146,18010,81125,59000,175.959,176.265,176.727,177.144,-0.795,58.905
