,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-13 09:17:00,140.970,141.048,-0.100,114,5656,140.90,140.95,77000,7000,141.00,141.05,2179,3372,140.80,141.00,21000,14000,140.95,141.10,18949,14751,133000,42000,140.688,141.032,140.958,141.142,-0.285,0.000
2017-01-13 09:18:00,140.519,140.633,-0.175,4100,91,140.50,140.55,14000,7000,140.60,140.80,100,101,140.45,140.60,7000,7000,140.55,140.85,14609,12208,49000,56000,140.380,140.711,140.500,140.938,-0.310,185.000
2017-01-13 09:19:00,140.591,140.791,-0.300,100,9946,140.55,140.60,7000,14000,140.80,140.95,2361,100,140.50,140.65,7000,28000,140.75,141.00,23708,22769,35000,77000,140.425,140.700,140.660,141.041,-0.325,178.859
2017-01-13 09:20:00,140.549,140.837,-0.300,1153,5592,140.50,140.60,7000,7000,140.80,140.90,7289,101,140.45,140.65,7000,14000,140.75,140.95,27842,29754,56000,77000,140.359,140.730,140.675,141.027,-0.340,165.085
2017-01-13 09:21:00,140.588,140.889,-0.325,2221,47,140.50,140.55,14000,21000,140.80,140.90,6276,517,140.45,140.60,14000,7000,140.75,140.95,30761,10324,91000,63000,140.377,140.716,140.692,140.983,-0.355,155.291
2017-01-13 09:22:00,140.456,140.713,-0.325,866,1985,140.40,140.45,7000,7000,140.70,140.80,1226,2651,140.35,140.50,7000,14000,140.60,140.85,27360,21726,35000,49000,140.258,140.565,140.560,140.929,-0.360,148.112
2017-01-13 09:23:00,140.565,140.950,-0.300,563,2876,140.55,140.70,7000,7000,140.85,141.00,1542,1665,140.50,140.75,7000,14000,140.80,141.05,15623,25399,49000,42000,140.427,140.844,140.736,141.092,-0.365,138.631
2017-01-13 09:24:00,140.660,140.950,-0.375,1885,600,140.50,140.60,7000,14000,140.85,141.00,6200,563,140.45,140.65,7000,14000,140.80,141.05,43601,12070,63000,56000,140.354,140.752,140.728,141.094,-0.365,130.020
2017-01-13 09:25:00,140.940,141.389,-0.375,2527,4589,140.90,141.00,14000,7000,141.30,141.35,1985,4417,140.85,141.05,7000,7000,141.25,141.40,32841,37867,133000,84000,140.762,141.132,141.116,141.492,-0.355,122.442
2017-01-13 09:26:00,141.533,142.042,-0.400,15313,101,141.50,141.60,7000,7000,141.90,142.00,7163,3122,141.45,141.65,7000,7000,141.85,142.10,39416,32968,84000,42000,141.417,141.747,141.763,142.150,-0.335,115.547
2017-01-13 09:27:00,141.404,141.635,-0.350,664,370,141.35,141.40,7000,21000,141.65,141.80,1885,361,141.30,141.45,14000,14000,141.60,141.85,27881,17291,63000,147000,141.209,141.566,141.544,141.931,-0.325,109.800
2017-01-13 09:28:00,141.249,141.577,-0.325,100,128,141.25,141.30,7000,7000,141.55,141.65,1063,2021,141.20,141.35,14000,7000,141.50,141.70,17141,22237,49000,56000,141.111,141.447,141.443,141.781,-0.310,105.221
2017-01-13 09:29:00,141.330,141.669,-0.375,2066,151,141.30,141.35,7000,14000,141.65,141.75,1329,4042,141.25,141.40,7000,14000,141.60,141.80,25472,22254,77000,91000,141.177,141.484,141.486,141.869,-0.290,101.985
