,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-13 09:17:00,156.173,156.800,-0.775,1166,51,156.00,156.10,9000,18000,156.75,156.90,1918,1121,155.95,156.15,9000,9000,156.70,156.95,25488,5510,54000,81000,155.858,156.251,156.617,157.056,-0.755,0.000
2017-01-13 09:18:00,156.238,156.863,-0.825,1307,700,156.05,156.10,36000,9000,156.85,156.95,1268,2673,156.00,156.20,9000,36000,156.80,157.00,55276,12997,72000,99000,155.888,156.272,156.769,157.091,-0.720,20.000
2017-01-13 09:19:00,156.141,156.839,-0.775,633,513,156.05,156.10,18000,9000,156.80,156.90,230,1034,156.00,156.15,18000,18000,156.75,156.95,34070,14898,117000,81000,155.903,156.250,156.585,157.011,-0.700,58.310
2017-01-13 09:20:00,156.197,156.915,-0.750,100,2222,156.10,156.20,9000,9000,156.85,156.95,2053,2864,156.05,156.25,18000,9000,156.80,157.00,50183,32970,72000,45000,155.942,156.347,156.731,157.050,-0.680,71.187
2017-01-13 09:21:00,156.355,157.039,-0.750,200,250,156.25,156.35,18000,9000,157.00,157.10,1784,6228,156.20,156.40,18000,18000,156.90,157.20,49524,30451,81000,81000,156.093,156.490,156.867,157.256,-0.655,79.772
2017-01-13 09:22:00,156.143,156.830,-0.675,11,995,156.15,156.25,27000,27000,156.80,156.95,4128,4715,156.10,156.30,27000,18000,156.75,157.00,17793,32741,126000,117000,156.020,156.386,156.636,157.077,-0.660,89.280
2017-01-13 09:23:00,156.184,156.883,-0.650,1412,1476,156.20,156.30,9000,9000,156.85,156.95,1722,2923,156.15,156.35,18000,27000,156.80,157.00,17889,40043,81000,108000,156.059,156.430,156.728,157.088,-0.675,90.258
2017-01-13 09:24:00,156.263,156.875,-0.675,2681,997,156.15,156.30,36000,9000,156.85,156.95,2496,2923,156.10,156.35,9000,63000,156.80,157.00,47492,38210,99000,135000,155.988,156.433,156.759,157.047,-0.675,85.276
2017-01-13 09:25:00,156.188,156.862,-0.650,500,703,156.20,156.30,27000,9000,156.85,156.95,1099,3053,156.15,156.35,18000,63000,156.80,157.00,18063,38608,90000,135000,156.051,156.434,156.775,157.047,-0.705,80.257
2017-01-13 09:26:00,156.033,156.650,-0.625,1643,781,156.00,156.10,36000,36000,156.60,156.75,1092,3520,155.95,156.15,9000,9000,156.55,156.80,23941,32241,117000,117000,155.854,156.225,156.515,156.862,-0.740,76.124
2017-01-13 09:27:00,155.998,156.594,-0.700,1075,2270,155.90,155.95,18000,54000,156.60,156.65,3257,2812,155.85,156.00,9000,9000,156.50,156.70,56718,28055,90000,153000,155.735,156.088,156.430,156.721,-0.755,77.058
2017-01-13 09:28:00,155.940,156.631,-0.725,7974,10,155.90,155.95,18000,81000,156.55,156.75,1013,3712,155.85,156.00,9000,18000,156.50,156.80,23625,12857,81000,135000,155.811,156.092,156.422,156.800,-0.765,78.858
2017-01-13 09:29:00,155.930,156.631,-0.675,50,3215,155.95,156.00,9000,9000,156.60,156.70,4674,916,155.90,156.05,18000,81000,156.55,156.75,18588,31909,81000,153000,155.823,156.134,156.472,156.812,-0.780,79.846
2017-01-13 09:30:00,156.115,156.708,-0.800,360,99,155.95,156.05,9000,9000,156.75,156.85,4961,420,155.90,156.10,9000,9000,156.70,156.90,69397,16079,54000,117000,155.814,156.190,156.600,157.027,-0.765,82.055
2017-01-13 09:31:00,156.073,156.648,-0.800,612,1121,155.95,156.00,18000,18000,156.70,156.85,3284,1134,155.90,156.05,9000,9000,156.65,156.90,57672,17399,63000,171000,155.797,156.140,156.579,156.976,-0.755,80.680
2017-01-13 09:32:00,156.063,156.672,-0.775,3244,2668,155.90,156.05,9000,9000,156.70,156.80,2681,4714,155.85,156.10,9000,9000,156.65,156.85,76410,29459,45000,99000,155.773,156.184,156.580,156.914,-0.740,78.040
2017-01-13 09:33:00,155.997,156.638,-0.775,2817,2338,155.90,155.95,9000,18000,156.65,156.75,841,6542,155.85,156.00,9000,18000,156.60,156.80,57452,27142,72000,117000,155.759,156.053,156.475,156.881,-0.735,75.655
2017-01-13 09:34:00,156.003,156.629,-0.750,3264,2534,155.90,155.95,18000,18000,156.60,156.75,1612,4143,155.85,156.00,9000,54000,156.55,156.80,49670,25931,72000,144000,155.735,156.061,156.487,156.838,-0.715,73.756
2017-01-13 09:35:00,155.890,156.625,-0.725,2566,1286,155.90,155.95,9000,27000,156.55,156.75,1353,4807,155.85,156.00,9000,45000,156.50,156.80,15706,25175,81000,135000,155.789,156.067,156.417,156.860,-0.695,73.297
2017-01-13 09:36:00,156.017,156.685,-0.750,4828,1,155.90,155.95,18000,36000,156.60,156.75,1648,2877,155.85,156.00,9000,63000,156.55,156.80,51252,17991,99000,144000,155.744,156.085,156.477,156.834,-0.675,73.127
2017-01-13 09:37:00,155.887,156.648,-0.700,11719,685,155.90,155.95,18000,18000,156.55,156.70,841,2060,155.85,156.00,18000,54000,156.50,156.80,25979,27679,99000,117000,155.814,156.104,156.459,156.846,-0.670,73.486
2017-01-13 09:38:00,156.016,156.621,-0.750,9127,8,155.90,155.95,27000,18000,156.60,156.75,2576,3340,155.85,156.00,9000,63000,156.50,156.80,58683,17638,99000,153000,155.758,156.083,156.477,156.868,-0.660,73.324
2017-01-13 09:39:00,155.855,156.580,-0.650,7776,601,155.90,155.95,18000,9000,156.50,156.65,1784,5531,155.85,156.00,27000,36000,156.45,156.75,25922,51647,90000,108000,155.796,156.095,156.410,156.783,-0.670,73.401
2017-01-13 09:40:00,155.835,156.502,-0.625,2061,10512,155.90,155.95,18000,27000,156.50,156.60,470,17343,155.85,156.00,18000,63000,156.45,156.65,13435,86402,90000,171000,155.753,156.056,156.405,156.700,-0.675,72.398
2017-01-13 09:41:00,155.991,156.670,-0.650,9,2343,155.95,156.00,9000,9000,156.60,156.65,1313,4312,155.90,156.05,27000,9000,156.55,156.70,37226,38645,117000,63000,155.786,156.125,156.485,156.757,-0.685,70.991
2017-01-13 09:42:00,155.897,156.550,-0.675,1392,1,155.85,155.90,9000,9000,156.50,156.60,14693,53,155.80,155.95,9000,9000,156.45,156.65,52066,29053,72000,63000,155.746,156.045,156.381,156.721,-0.695,69.586
2017-01-13 09:43:00,155.832,156.523,-0.700,5559,15,155.80,155.85,27000,45000,156.45,156.60,2595,2,155.75,155.90,27000,9000,156.40,156.70,44621,28090,90000,108000,155.686,156.026,156.380,156.708,-0.680,68.410
2017-01-13 09:44:00,155.852,156.545,-0.700,1172,3,155.80,155.85,18000,36000,156.45,156.60,13857,2620,155.75,155.90,27000,9000,156.40,156.65,54830,27758,90000,81000,155.685,156.021,156.345,156.667,-0.660,67.242
2017-01-13 09:45:00,155.765,156.483,-0.650,763,600,155.80,155.85,36000,27000,156.40,156.55,2736,600,155.75,155.90,9000,18000,156.35,156.60,16749,31368,99000,90000,155.662,156.004,156.286,156.665,-0.655,66.057
2017-01-13 09:46:00,155.566,156.317,-0.700,948,899,155.55,155.65,9000,18000,156.20,156.40,10820,1716,155.50,155.70,9000,27000,156.15,156.45,24751,26003,108000,108000,155.447,155.813,156.067,156.500,-0.640,65.014
2017-01-13 09:47:00,155.610,156.305,-0.725,9111,60,155.50,155.55,18000,27000,156.20,156.30,5693,413,155.45,155.60,9000,18000,156.15,156.40,65208,19406,144000,135000,155.355,155.727,156.075,156.453,-0.640,64.447
2017-01-13 09:48:00,155.596,156.335,-0.625,459,602,155.60,155.65,9000,18000,156.20,156.30,1805,2862,155.55,155.70,18000,9000,156.15,156.40,18818,30590,144000,90000,155.464,155.771,156.066,156.440,-0.655,64.164
2017-01-13 09:49:00,155.514,156.221,-0.600,2315,1370,155.55,155.60,18000,9000,156.15,156.20,5167,12299,155.50,155.65,36000,9000,156.10,156.30,22159,45431,162000,99000,155.439,155.732,156.042,156.391,-0.675,63.308
2017-01-13 09:50:00,155.601,156.305,-0.625,2563,857,155.60,155.65,9000,36000,156.20,156.30,1512,4035,155.55,155.70,18000,9000,156.15,156.40,21653,32160,144000,126000,155.477,155.765,156.072,156.425,-0.685,62.396
2017-01-13 09:51:00,155.518,156.183,-0.625,17065,421,155.50,155.55,18000,9000,156.10,156.20,3247,414,155.45,155.60,27000,18000,156.05,156.25,40457,29373,126000,81000,155.417,155.692,156.004,156.350,-0.695,61.687
2017-01-13 09:52:00,155.527,156.141,-0.725,1578,800,155.40,155.45,18000,18000,156.10,156.20,3367,363,155.35,155.50,9000,9000,156.05,156.25,55791,16091,72000,81000,155.235,155.628,155.994,156.333,-0.690,61.506
2017-01-13 09:53:00,155.521,156.297,-0.700,1266,8,155.55,155.60,18000,9000,156.20,156.35,1020,102,155.50,155.65,9000,9000,156.15,156.40,14867,20947,99000,54000,155.409,155.786,156.009,156.467,-0.700,61.216
2017-01-13 09:54:00,155.586,156.289,-0.700,868,400,155.60,155.65,18000,18000,156.25,156.40,1743,812,155.55,155.70,9000,9000,156.20,156.45,18090,24397,54000,72000,155.462,155.815,156.167,156.506,-0.700,60.834
2017-01-13 09:55:00,155.763,156.500,-0.675,2176,300,155.75,155.85,9000,9000,156.40,156.55,1897,10329,155.70,155.90,18000,18000,156.35,156.60,19880,30722,72000,54000,155.629,155.971,156.237,156.667,-0.700,60.165
2017-01-13 09:56:00,155.619,156.361,-0.675,95,225,155.65,155.70,9000,9000,156.30,156.40,445,1012,155.60,155.75,18000,9000,156.25,156.45,13528,25413,72000,54000,155.496,155.856,156.188,156.517,-0.695,59.437
2017-01-13 09:57:00,155.642,156.406,-0.700,665,1,155.65,155.70,18000,9000,156.30,156.45,3738,1100,155.60,155.75,9000,27000,156.25,156.50,20586,21842,90000,72000,155.524,155.882,156.165,156.544,-0.675,58.690
2017-01-13 09:58:00,155.697,156.389,-0.750,1820,1855,155.60,155.70,9000,9000,156.35,156.45,3431,1230,155.55,155.75,18000,45000,156.30,156.50,51093,29156,99000,108000,155.459,155.857,156.155,156.554,-0.640,58.017
2017-01-13 09:59:00,155.838,156.494,-0.700,1012,2,155.85,155.90,27000,9000,156.50,156.65,3073,1026,155.80,155.95,9000,9000,156.40,156.70,18099,21423,72000,81000,155.730,156.066,156.381,156.828,-0.620,58.065
2017-01-13 10:00:00,155.810,156.512,-0.675,2146,15,155.80,155.90,27000,18000,156.45,156.60,2823,4,155.75,155.95,27000,9000,156.40,156.65,21507,27911,81000,72000,155.680,156.052,156.367,156.694,-0.610,58.668
2017-01-13 10:01:00,155.812,156.536,-0.650,909,2,155.85,155.90,27000,27000,156.45,156.60,2829,11607,155.80,155.95,27000,9000,156.40,156.65,16520,38530,90000,72000,155.728,156.027,156.380,156.700,-0.610,59.564
2017-01-13 10:02:00,155.882,156.518,-0.600,50,9722,155.90,155.95,18000,36000,156.45,156.60,197,5589,155.85,156.00,27000,9000,156.40,156.65,14566,44224,72000,81000,155.742,156.043,156.375,156.689,-0.625,60.246
2017-01-13 10:03:00,155.805,156.457,-0.575,729,3697,155.85,155.90,36000,9000,156.40,156.50,1212,9188,155.80,155.95,18000,9000,156.35,156.55,19623,48817,81000,54000,155.716,156.037,156.339,156.600,-0.640,60.042
2017-01-13 10:04:00,155.778,156.450,-0.600,1212,8417,155.80,155.90,27000,9000,156.40,156.50,3653,10030,155.75,155.95,18000,9000,156.35,156.55,24600,59053,81000,63000,155.664,156.030,156.306,156.600,-0.645,59.399
2017-01-13 10:05:00,155.778,156.443,-0.625,876,21,155.80,155.85,27000,9000,156.40,156.50,2923,6047,155.75,155.90,9000,9000,156.35,156.55,17497,32216,72000,54000,155.670,155.982,156.300,156.600,-0.645,58.888
2017-01-13 10:06:00,155.813,156.513,-0.650,4702,2,155.80,155.85,9000,9000,156.45,156.50,3623,5000,155.75,155.90,36000,18000,156.40,156.60,27925,30516,81000,54000,155.680,155.982,156.356,156.633,-0.650,58.498
2017-01-13 10:07:00,155.842,156.555,-0.675,3162,5040,155.85,155.90,9000,18000,156.50,156.60,4733,266,155.80,155.95,27000,9000,156.45,156.65,22024,30814,99000,72000,155.740,156.027,156.405,156.713,-0.655,58.186
