,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-13 09:17:00,579.287,583.068,-3.500,204,184,579.40,579.45,1100,1100,582.35,583.50,50,71,579.10,579.55,1100,1100,582.30,583.55,1192,1805,9900,5500,578.974,579.642,582.111,583.670,-3.280,0.000
2017-01-13 09:18:00,578.401,581.711,-3.875,35,250,578.10,578.40,1100,2200,582.00,582.25,92,50,578.00,578.45,1100,3300,581.30,582.30,2678,949,5500,9900,577.699,578.582,581.110,582.483,-3.120,220.000
2017-01-13 09:19:00,576.717,580.409,-3.125,92,250,576.20,576.70,1100,1100,579.25,579.90,50,57,576.15,576.80,1100,1100,579.20,580.95,1733,458,6600,5500,576.018,576.785,578.833,581.500,-3.185,430.381
2017-01-13 09:20:00,577.108,580.446,-2.950,299,92,577.00,577.40,1100,1100,579.55,580.75,350,50,576.90,577.45,1100,1100,579.50,580.80,893,945,7700,5500,576.891,577.721,579.150,581.200,-3.200,395.677
2017-01-13 09:21:00,577.372,580.254,-2.950,10,1559,577.40,577.50,1100,1100,580.30,580.50,92,57,577.10,577.55,1100,1100,580.05,580.95,670,2332,6600,7700,577.003,577.574,579.758,581.021,-3.295,352.167
2017-01-13 09:22:00,578.290,581.555,-3.500,107,63,578.30,578.50,1100,1100,581.50,582.30,48,77,578.25,578.85,1100,1100,580.80,582.45,1511,3587,5500,6600,578.042,578.986,580.680,582.600,-3.345,315.060
2017-01-13 09:23:00,578.411,581.427,-3.075,33,10,578.55,578.80,1100,1100,581.50,582.00,814,519,578.50,578.90,1100,1100,580.80,582.20,1218,4425,5500,6600,578.387,578.989,580.790,582.342,-3.420,288.830
2017-01-13 09:24:00,578.223,581.795,-3.450,50,31,577.85,578.30,1100,1100,581.05,582.00,26,92,577.80,578.35,1100,1100,581.00,582.40,574,283,6600,5500,577.734,578.423,580.167,582.910,-3.420,290.452
2017-01-13 09:25:00,578.132,581.830,-3.025,150,50,578.15,578.35,1100,1100,581.05,581.50,50,50,578.10,578.40,1100,1100,581.00,581.95,327,497,26400,6600,578.046,578.516,580.221,582.117,-3.480,284.113
2017-01-13 09:26:00,577.754,581.432,-3.425,5,128,577.60,577.90,1100,1100,581.05,581.30,635,500,577.55,577.95,3300,1100,581.00,581.45,4422,5138,30800,5500,577.474,578.014,580.277,581.520,-3.475,283.659
