,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-13 09:17:00,207.488,208.222,-0.850,1511,7,207.45,207.50,8000,4000,208.30,208.35,1771,2394,207.40,207.55,4000,8000,208.15,208.45,14062,9955,24000,48000,207.307,207.636,208.133,208.521,-0.805,0.000
2017-01-13 09:18:00,207.559,208.283,-0.825,73,38,207.45,207.50,8000,4000,208.20,208.40,671,772,207.40,207.60,4000,4000,208.15,208.45,11013,6349,32000,40000,207.269,207.688,208.044,208.535,-0.825,45.000
2017-01-13 09:19:00,207.559,208.422,-0.825,345,1863,207.60,207.65,16000,24000,208.40,208.50,270,2871,207.55,207.70,4000,12000,208.15,208.60,5650,15468,40000,52000,207.461,207.775,208.190,208.619,-0.850,33.025
2017-01-13 09:20:00,207.677,208.475,-0.800,48,300,207.70,207.75,4000,4000,208.45,208.60,1979,4677,207.65,207.85,8000,4000,208.40,208.75,9692,22064,24000,32000,207.557,207.939,208.317,208.819,-0.870,28.630
2017-01-13 09:21:00,207.827,208.564,-0.750,118,8153,207.85,207.95,8000,4000,208.60,208.70,1145,7876,207.80,208.00,4000,4000,208.55,208.75,11562,38360,24000,32000,207.684,208.060,208.483,208.831,-0.910,33.481
2017-01-13 09:22:00,207.916,208.563,-0.825,5002,1175,207.90,207.95,4000,4000,208.70,208.80,1366,6309,207.85,208.00,4000,4000,208.60,208.85,19169,19558,24000,84000,207.801,208.064,208.542,208.960,-0.945,53.822
2017-01-13 09:23:00,207.879,208.810,-0.925,200,25,207.90,207.95,4000,12000,208.80,208.90,510,1698,207.85,208.00,48000,16000,208.75,208.95,9015,14505,68000,88000,207.765,208.099,208.709,208.993,-0.940,75.370
2017-01-13 09:24:00,207.981,208.862,-0.950,2051,860,207.95,208.00,8000,16000,208.85,209.00,962,343,207.90,208.05,4000,8000,208.70,209.10,12049,9785,28000,40000,207.810,208.163,208.621,209.100,-0.935,82.210
2017-01-13 09:25:00,207.928,208.873,-0.900,521,9,208.00,208.05,4000,4000,208.85,209.00,500,425,207.95,208.10,4000,4000,208.80,209.05,6355,18219,36000,44000,207.848,208.217,208.628,209.118,-0.945,82.564
2017-01-13 09:26:00,207.846,208.720,-0.950,181,100,207.80,207.85,4000,4000,208.70,208.85,228,70,207.75,207.90,8000,4000,208.60,208.90,12018,9078,32000,28000,207.649,208.008,208.506,208.964,-0.930,81.758
2017-01-13 09:27:00,208.145,208.903,-1.000,220,181,207.95,208.00,4000,20000,208.85,209.10,638,10,207.90,208.05,4000,4000,208.80,209.15,12599,676,20000,44000,207.789,208.094,208.740,209.173,-0.920,77.820
2017-01-13 09:28:00,207.873,208.752,-0.900,190,574,207.90,207.95,4000,12000,208.75,208.90,293,978,207.85,208.00,8000,16000,208.70,209.00,10486,21662,24000,68000,207.756,208.083,208.658,209.038,-0.915,74.580
2017-01-13 09:29:00,207.939,208.826,-0.925,2297,260,207.90,208.00,4000,12000,208.85,208.90,4468,3467,207.85,208.05,4000,20000,208.80,209.00,19187,18430,20000,64000,207.800,208.129,208.750,209.041,-0.925,71.769
2017-01-13 09:30:00,208.339,209.218,-0.950,46,637,208.35,208.40,8000,8000,209.25,209.40,3494,1311,208.30,208.45,4000,4000,209.20,209.45,12096,18203,24000,56000,208.210,208.544,209.108,209.507,-0.920,69.009
2017-01-13 09:31:00,208.298,209.108,-0.875,79,944,208.30,208.40,4000,4000,209.15,209.30,105,6095,208.25,208.45,4000,12000,209.10,209.35,9582,22712,24000,52000,208.138,208.514,209.025,209.435,-0.945,66.833
2017-01-13 09:32:00,208.310,209.230,-0.950,3148,225,208.30,208.35,4000,4000,209.20,209.35,392,505,208.25,208.40,8000,24000,209.15,209.40,14355,14439,32000,60000,208.174,208.506,209.088,209.453,-0.990,64.683
2017-01-13 09:33:00,208.337,209.150,-0.875,290,558,208.35,208.40,8000,4000,209.20,209.30,34,6997,208.30,208.45,4000,8000,209.10,209.35,9868,22389,32000,64000,208.186,208.513,209.062,209.428,-1.050,65.028
2017-01-13 09:34:00,208.307,209.096,-0.975,657,193,208.25,208.30,8000,4000,209.20,209.30,2373,108,208.20,208.35,4000,4000,209.15,209.35,17725,10895,28000,72000,208.107,208.463,209.064,209.436,-1.070,71.077
2017-01-13 09:35:00,208.062,209.025,-0.925,182,16,208.10,208.20,8000,4000,209.00,209.15,15,641,208.05,208.25,4000,8000,208.95,209.20,8144,21385,24000,32000,207.939,208.351,208.883,209.244,-1.105,77.067
