,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-13 09:17:00,97.517,97.935,-0.375,242,4920,97.45,97.55,12000,24000,97.75,98.00,3278,76,97.40,97.60,12000,24000,97.70,98.20,9597,8941,72000,84000,97.350,97.626,97.517,98.271,-0.365,0.000
2017-01-13 09:18:00,97.580,98.013,-0.400,89,300,97.50,97.55,12000,12000,97.85,98.00,1193,3378,97.45,97.60,12000,24000,97.75,98.20,36472,20980,72000,72000,97.338,97.700,97.658,98.275,-0.355,10.000
2017-01-13 09:19:00,97.554,97.858,-0.375,3265,354,97.50,97.60,12000,12000,97.85,98.00,470,3278,97.45,97.65,24000,24000,97.80,98.05,33981,32311,84000,144000,97.355,97.746,97.750,98.133,-0.335,24.044
2017-01-13 09:20:00,97.679,98.104,-0.400,2687,1039,97.55,97.65,12000,12000,97.90,98.10,3706,3378,97.50,97.70,12000,24000,97.85,98.20,26196,10823,72000,72000,97.425,97.754,97.783,98.333,-0.320,34.119
2017-01-13 09:21:00,97.610,98.043,-0.325,544,2000,97.65,97.70,12000,12000,97.90,98.10,1198,4278,97.60,97.75,12000,12000,97.85,98.15,11030,26480,96000,72000,97.514,97.834,97.756,98.225,-0.325,44.857
2017-01-13 09:22:00,97.611,97.989,-0.325,800,6499,97.60,97.70,12000,48000,97.85,98.10,270,1352,97.55,97.75,24000,12000,97.80,98.15,16273,29189,108000,108000,97.455,97.820,97.683,98.183,-0.335,45.932
2017-01-13 09:23:00,97.634,97.976,-0.350,838,4249,97.60,97.65,12000,60000,97.85,98.10,497,13406,97.55,97.70,24000,12000,97.80,98.15,17360,25149,108000,120000,97.458,97.725,97.683,98.170,-0.340,43.682
2017-01-13 09:24:00,97.588,97.850,-0.275,26,3504,97.55,97.65,24000,12000,97.80,97.95,8393,12642,97.50,97.70,36000,12000,97.70,98.00,22725,30056,120000,96000,97.439,97.743,97.620,98.062,-0.360,40.837
2017-01-13 09:25:00,97.572,97.936,-0.325,3947,1465,97.50,97.55,24000,24000,97.80,97.90,4536,108,97.45,97.60,36000,36000,97.70,98.10,41322,23106,120000,96000,97.355,97.697,97.620,98.119,-0.370,39.209
2017-01-13 09:26:00,97.540,97.885,-0.350,7600,840,97.45,97.55,12000,24000,97.80,97.90,6358,250,97.40,97.60,36000,12000,97.70,98.00,45285,23515,108000,96000,97.338,97.693,97.600,98.075,-0.365,40.550
2017-01-13 09:27:00,97.595,98.007,-0.375,800,8,97.55,97.60,12000,12000,97.90,98.00,4654,612,97.50,97.65,12000,24000,97.85,98.10,37480,25860,84000,84000,97.418,97.753,97.750,98.186,-0.350,40.495
2017-01-13 09:28:00,97.674,98.044,-0.375,1326,184,97.60,97.65,12000,48000,97.90,98.10,100,10846,97.55,97.70,24000,12000,97.80,98.20,25478,21215,108000,96000,97.429,97.752,97.689,98.206,-0.335,38.875
2017-01-13 09:29:00,97.676,98.044,-0.375,505,1823,97.60,97.65,12000,48000,97.90,98.10,135,10846,97.55,97.70,24000,12000,97.80,98.20,26575,22854,108000,96000,97.428,97.745,97.689,98.206,-0.325,37.248
2017-01-13 09:30:00,97.660,98.044,-0.375,4434,1000,97.55,97.65,12000,36000,97.85,98.10,5287,4074,97.50,97.70,24000,12000,97.80,98.20,30548,15935,108000,84000,97.418,97.774,97.683,98.221,-0.330,37.080
2017-01-13 09:31:00,97.595,98.050,-0.325,3177,1872,97.60,97.65,12000,12000,97.85,98.05,2225,1846,97.55,97.70,24000,12000,97.80,98.20,15198,18934,96000,60000,97.495,97.783,97.706,98.280,-0.330,37.296
2017-01-13 09:32:00,97.744,98.182,-0.300,1008,1552,97.75,97.80,12000,12000,97.95,98.20,4404,681,97.70,97.85,60000,12000,97.90,98.30,14763,18668,180000,84000,97.628,97.947,97.837,98.393,-0.340,37.147
2017-01-13 09:33:00,98.026,98.368,-0.300,194,791,97.90,98.00,12000,12000,98.15,98.35,575,612,97.85,98.05,24000,12000,98.10,98.40,59844,26105,144000,96000,97.752,98.153,98.029,98.588,-0.350,36.054
2017-01-13 09:34:00,97.685,98.024,-0.325,140,93,97.75,97.80,12000,24000,97.95,98.25,1739,621,97.70,97.85,24000,36000,97.90,98.30,8608,18569,96000,132000,97.598,97.988,97.794,98.368,-0.345,35.167
2017-01-13 09:35:00,97.603,98.077,-0.400,2154,100,97.65,97.80,12000,60000,98.05,98.20,4721,3486,97.60,97.85,12000,72000,98.00,98.25,42108,117476,84000,204000,97.535,97.958,97.914,98.268,-0.325,34.499
2017-01-13 09:36:00,97.809,98.194,-0.325,167,537,97.85,97.95,12000,24000,98.15,98.30,651,17523,97.75,98.00,12000,12000,98.10,98.35,37879,82244,84000,108000,97.643,98.079,98.014,98.428,-0.320,33.599
2017-01-13 09:37:00,98.003,98.329,-0.350,242,818,97.95,98.05,12000,12000,98.30,98.40,1639,6074,97.90,98.10,12000,36000,98.15,98.50,30234,32623,96000,108000,97.802,98.178,98.056,98.606,-0.305,32.824
2017-01-13 09:38:00,98.005,98.375,-0.350,1739,342,98.00,98.10,12000,12000,98.25,98.55,3639,980,97.95,98.15,12000,12000,98.10,98.60,13840,17934,96000,72000,97.875,98.265,97.956,98.667,-0.290,32.931
2017-01-13 09:39:00,98.028,98.309,-0.300,3155,2596,97.95,98.10,12000,12000,98.25,98.40,178,1524,97.90,98.15,12000,24000,98.20,98.45,37114,37378,60000,72000,97.797,98.245,98.120,98.508,-0.285,34.624
2017-01-13 09:40:00,98.018,98.305,-0.300,35,100,98.00,98.05,12000,24000,98.20,98.45,1490,292,97.95,98.10,12000,12000,98.10,98.50,15186,16108,60000,72000,97.840,98.214,98.050,98.558,-0.280,36.100
2017-01-13 09:41:00,98.026,98.309,-0.300,1007,1250,98.00,98.05,12000,12000,98.25,98.40,1858,1786,97.95,98.10,12000,24000,98.20,98.45,16331,17116,60000,72000,97.846,98.194,98.120,98.508,-0.275,36.514
2017-01-13 09:42:00,98.016,98.259,-0.275,1006,20,98.00,98.05,12000,12000,98.20,98.40,1859,1786,97.95,98.10,12000,12000,98.10,98.45,14694,15886,60000,72000,97.848,98.205,98.050,98.533,-0.275,36.891
2017-01-13 09:43:00,98.038,98.307,-0.275,29,120,98.00,98.05,24000,12000,98.20,98.40,1859,1786,97.95,98.10,24000,12000,98.10,98.45,14017,12711,96000,72000,97.837,98.205,98.069,98.533,-0.250,36.650
2017-01-13 09:44:00,97.968,98.334,-0.275,37,818,97.95,98.00,48000,12000,98.20,98.30,5484,1080,97.90,98.05,24000,12000,98.15,98.45,29499,27607,156000,72000,97.821,98.155,98.092,98.525,-0.245,36.779
2017-01-13 09:45:00,98.120,98.375,-0.275,1939,278,98.00,98.05,60000,12000,98.20,98.40,2968,250,97.95,98.10,48000,12000,98.15,98.45,38761,8398,180000,60000,97.866,98.223,98.120,98.520,-0.270,36.899
