,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-13 09:17:00,915.081,916.804,-1.600,100,2,915.15,915.20,800,2400,916.55,917.00,42,5,915.05,915.25,800,800,916.45,917.35,571,1227,4000,6400,915.028,915.509,916.320,917.344,-1.990,0.000
2017-01-13 09:18:00,915.779,917.337,-1.775,100,136,915.80,916.00,800,800,917.55,917.80,3,47,915.65,916.15,1600,800,917.10,917.85,727,1332,4800,4800,915.487,916.213,916.925,917.917,-2.110,390.000
2017-01-13 09:19:00,915.775,917.707,-2.225,476,672,915.40,915.70,800,1600,917.55,918.00,30,5,915.35,915.85,800,1600,917.50,918.30,2475,838,4000,8000,915.268,915.750,917.360,918.545,-2.190,406.575
2017-01-13 09:20:00,917.109,918.823,-2.050,513,22,916.60,916.95,800,4000,918.65,919.00,272,5,916.55,917.00,800,800,918.60,919.05,1827,97,4800,7200,916.495,917.143,918.258,919.178,-2.395,380.855
2017-01-13 09:21:00,918.213,920.525,-1.800,5,8,918.25,918.90,800,800,920.15,920.60,110,253,918.10,918.95,800,2400,920.05,920.95,806,4093,8000,8000,918.017,918.999,919.775,921.015,-2.605,408.643
2017-01-13 09:22:00,918.287,920.118,-2.100,5,57,917.85,918.45,1600,800,920.10,920.40,1268,50,917.80,918.60,800,800,919.90,920.45,2016,1213,4800,6400,917.755,918.761,919.875,920.550,-2.810,485.630
2017-01-13 09:23:00,918.195,920.442,-2.375,35,1,918.00,918.05,1600,1600,920.30,920.50,1046,8,917.80,918.10,800,800,920.25,920.60,2688,286,5600,4800,917.680,918.377,920.171,920.667,-3.000,555.515
2017-01-13 09:24:00,917.851,920.820,-2.625,10,2,918.00,918.40,800,800,920.65,921.00,36,321,917.90,918.50,800,800,920.60,921.20,203,1531,5600,12000,917.726,918.569,920.529,921.463,-3.150,614.548
2017-01-13 09:25:00,918.025,920.779,-3.075,5,500,917.55,918.00,1600,800,920.70,921.00,1442,97,917.50,918.15,800,800,920.55,921.15,3081,1036,4800,4800,917.446,918.108,920.492,921.200,-3.205,667.578
2017-01-13 09:26:00,917.630,920.521,-2.850,2215,298,917.50,917.90,800,800,920.40,920.70,5,375,917.30,917.95,800,800,920.30,920.75,2480,2031,4800,4800,917.468,918.002,919.933,920.967,-3.290,684.867
2017-01-13 09:27:00,917.300,920.418,-3.125,5,8,917.10,917.50,800,800,920.25,920.60,132,42,917.05,917.55,800,1600,920.20,920.75,983,1718,4000,4800,916.934,917.836,920.080,920.792,-3.370,684.880
2017-01-13 09:28:00,916.320,919.712,-3.325,4693,389,916.00,916.45,1600,1600,919.30,919.80,8,100,915.95,916.50,1600,800,919.20,919.90,5303,1453,8800,4800,915.966,916.556,919.114,919.950,-3.435,674.483
2017-01-13 09:29:00,916.294,919.553,-3.375,3793,356,916.00,916.45,800,2400,919.40,919.80,13,100,915.95,916.50,1600,800,919.35,919.85,4215,1715,4800,7200,915.977,916.594,919.275,920.017,-3.475,657.865
2017-01-13 09:30:00,916.322,919.581,-3.350,3653,75,916.00,916.50,800,800,919.45,919.75,8,256,915.95,916.60,800,800,919.40,919.85,4543,1796,4800,5600,915.949,916.700,919.167,920.064,-3.525,638.451
2017-01-13 09:31:00,915.201,918.829,-3.275,1229,42,915.00,915.50,800,800,918.40,918.65,90,210,914.85,915.55,800,800,918.20,918.75,2122,1688,7200,4000,914.912,915.636,918.089,918.920,-3.645,621.143
2017-01-13 09:32:00,913.959,917.982,-3.525,13,75,914.10,914.30,800,1600,917.55,917.90,55,437,914.00,914.50,2400,800,917.50,918.10,253,1214,9600,5600,913.794,914.562,917.242,918.236,-3.630,607.041
2017-01-13 09:33:00,914.575,918.105,-3.650,138,187,914.40,914.45,800,800,917.90,918.25,42,53,914.15,914.50,800,1600,917.85,918.30,1185,357,4000,4800,914.099,914.559,917.780,918.450,-3.635,591.348
2017-01-13 09:34:00,914.568,918.321,-3.575,500,34,914.55,914.85,800,800,918.05,918.50,46,250,914.25,914.90,2400,800,918.00,918.55,1536,1671,6400,4800,914.256,914.963,917.931,918.683,-3.680,575.739
2017-01-13 09:35:00,914.477,918.689,-3.600,5,222,914.65,914.95,800,800,918.20,918.60,100,10,914.60,915.00,800,800,918.15,918.85,191,1852,7200,4000,914.521,915.128,918.022,918.940,-3.750,561.600
2017-01-13 09:36:00,915.390,919.115,-3.875,299,18,915.00,915.45,1600,2400,918.90,919.30,791,14,914.95,915.50,800,800,918.80,919.35,2034,807,4800,5600,914.892,915.698,918.767,919.471,-3.765,549.053
2017-01-13 09:37:00,915.064,918.911,-3.450,90,5,915.10,915.70,2400,800,918.60,919.10,30,723,915.05,915.80,800,800,918.55,919.15,255,1874,6400,4800,915.002,915.868,918.513,919.250,-3.840,535.823
2017-01-13 09:38:00,916.444,919.847,-3.675,42,18,915.85,916.40,1600,1600,919.60,920.00,210,42,915.80,916.55,800,1600,919.55,920.05,2104,629,6400,5600,915.697,916.596,919.506,920.114,-3.890,524.914
2017-01-13 09:39:00,916.510,920.012,-3.800,100,11,916.25,916.35,1600,800,919.90,920.30,5,80,916.15,916.40,800,1600,919.85,920.35,2007,182,4800,5600,915.980,916.484,919.733,920.400,-3.890,515.719
2017-01-13 09:40:00,916.473,920.212,-3.950,30,6,916.15,916.25,800,800,919.95,920.35,591,80,916.00,916.40,800,800,919.90,920.40,2314,393,5600,4000,915.864,916.555,919.693,920.550,-3.915,506.280
2017-01-13 09:41:00,916.360,920.181,-3.950,100,1,916.20,916.25,1600,800,920.05,920.30,802,3,916.10,916.30,1600,800,920.00,920.35,2048,228,6400,6400,916.010,916.405,919.888,920.500,-3.845,496.764
2017-01-13 09:42:00,915.657,919.608,-3.825,53,41,915.75,915.95,800,800,919.50,919.85,655,30,915.55,916.00,800,800,919.45,919.90,2216,3789,4800,4800,915.453,916.291,919.258,919.958,-3.760,486.990
2017-01-13 09:43:00,915.363,919.067,-3.925,46,44,915.10,915.35,800,800,919.00,919.30,175,67,915.00,915.65,800,1600,918.75,919.35,2255,1733,4800,4800,914.912,915.765,918.700,919.392,-3.745,477.791
2017-01-13 09:44:00,914.913,918.654,-3.800,427,191,914.50,914.90,800,800,918.30,918.70,42,3,914.40,914.95,1600,800,918.25,918.75,1634,329,6400,4000,914.370,914.963,918.125,918.920,-3.645,469.689
2017-01-13 09:45:00,914.592,918.494,-4.075,122,50,914.25,914.45,800,800,918.20,918.65,1618,95,914.20,914.50,1600,800,918.10,918.70,4241,238,8000,5600,914.099,914.541,918.025,918.836,-3.540,463.543
