,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-13 09:17:00,116.935,117.269,-0.325,124,6047,116.95,117.00,8000,8000,117.25,117.35,1338,124,116.90,117.05,8000,48000,117.20,117.40,8457,21355,40000,88000,116.817,117.094,117.150,117.445,-0.510,0.000
2017-01-13 09:18:00,116.944,117.389,-0.450,519,51,116.85,116.90,32000,16000,117.25,117.40,1098,5105,116.80,116.95,16000,16000,117.15,117.50,21575,11172,88000,64000,116.694,117.021,117.118,117.619,-0.485,185.000
2017-01-13 09:19:00,116.948,117.407,-0.525,742,12,116.85,116.90,16000,8000,117.25,117.55,2166,4496,116.80,116.95,16000,8000,117.15,117.60,13505,6025,64000,56000,116.728,116.967,117.088,117.714,-0.450,147.870
2017-01-13 09:20:00,116.929,117.373,-0.550,1113,14,116.80,116.85,8000,8000,117.30,117.45,8502,23,116.75,116.90,16000,8000,117.25,117.50,27249,4246,48000,40000,116.680,116.983,117.183,117.550,-0.405,121.118
2017-01-13 09:21:00,117.031,117.417,-0.525,718,332,116.85,116.95,16000,16000,117.35,117.50,9772,1918,116.80,117.00,8000,8000,117.30,117.55,44231,9391,56000,64000,116.701,117.088,117.229,117.631,-0.370,108.760
2017-01-13 09:22:00,116.833,117.321,-0.500,1201,614,116.80,116.90,24000,16000,117.25,117.45,1071,1413,116.75,116.95,8000,16000,117.15,117.50,17574,16788,80000,88000,116.693,117.050,117.115,117.586,-0.330,108.019
2017-01-13 09:23:00,116.577,116.985,-0.325,8360,37,116.60,116.65,8000,8000,116.85,117.05,2271,2307,116.55,116.70,8000,16000,116.80,117.15,15566,17334,64000,72000,116.547,116.786,116.731,117.294,-0.335,122.977
2017-01-13 09:24:00,116.735,117.050,-0.350,702,272,116.70,116.75,16000,24000,117.00,117.15,1519,381,116.65,116.80,8000,16000,116.95,117.20,31823,27330,48000,72000,116.546,116.912,116.917,117.222,-0.330,127.190
2017-01-13 09:25:00,116.948,117.289,-0.325,4159,4566,116.95,117.00,16000,8000,117.25,117.35,517,5184,116.85,117.05,8000,24000,117.15,117.50,22778,32524,80000,96000,116.770,117.092,117.070,117.592,-0.330,126.313
2017-01-13 09:26:00,116.961,117.283,-0.350,934,3497,116.95,117.00,16000,8000,117.25,117.40,517,2250,116.85,117.05,8000,8000,117.15,117.45,19881,22908,56000,64000,116.744,117.119,117.114,117.513,-0.330,121.685
2017-01-13 09:27:00,116.943,117.256,-0.300,670,288,117.00,117.05,8000,8000,117.25,117.40,579,2294,116.95,117.10,8000,24000,117.15,117.45,8195,27304,48000,80000,116.850,117.184,117.108,117.495,-0.340,116.132
2017-01-13 09:28:00,116.894,117.241,-0.350,2246,57,116.95,117.00,8000,8000,117.25,117.40,104,797,116.90,117.05,8000,24000,117.15,117.45,8281,20371,48000,88000,116.832,117.147,117.108,117.505,-0.350,110.768
2017-01-13 09:29:00,117.007,117.332,-0.325,4280,101,117.00,117.10,16000,32000,117.30,117.45,1110,8182,116.95,117.15,16000,16000,117.25,117.50,25201,38019,56000,96000,116.888,117.228,117.221,117.533,-0.360,106.141
2017-01-13 09:30:00,117.200,117.550,-0.325,124,7778,117.25,117.30,16000,16000,117.50,117.70,2163,4388,117.20,117.35,8000,24000,117.45,117.75,10349,39361,48000,80000,117.111,117.413,117.417,117.790,-0.385,102.316
2017-01-13 09:31:00,117.359,117.653,-0.350,2289,28,117.30,117.40,8000,8000,117.65,117.75,3590,8243,117.25,117.45,8000,16000,117.60,117.80,29604,35161,64000,80000,117.144,117.506,117.500,117.880,-0.390,99.684
2017-01-13 09:32:00,117.135,117.490,-0.350,1031,146,117.05,117.20,8000,8000,117.40,117.55,5531,528,117.00,117.25,8000,8000,117.30,117.60,26423,23647,88000,80000,116.913,117.340,117.227,117.705,-0.380,97.542
2017-01-13 09:33:00,117.012,117.400,-0.400,225,26,116.95,117.00,8000,24000,117.30,117.45,2491,221,116.90,117.05,16000,24000,117.25,117.50,28537,17587,80000,80000,116.793,117.173,117.180,117.520,-0.370,94.972
2017-01-13 09:34:00,117.004,117.392,-0.375,25,188,116.95,117.00,8000,24000,117.30,117.40,3232,316,116.90,117.05,24000,8000,117.25,117.45,25197,19043,88000,64000,116.795,117.145,117.186,117.500,-0.370,92.264
2017-01-13 09:35:00,116.998,117.416,-0.450,1533,116,116.85,116.90,16000,8000,117.25,117.40,4237,8,116.80,116.95,16000,8000,117.20,117.50,32479,4893,88000,40000,116.707,117.053,117.155,117.540,-0.345,89.696
2017-01-13 09:36:00,116.968,117.448,-0.375,2,669,117.00,117.05,8000,8000,117.25,117.55,100,821,116.95,117.10,24000,8000,117.20,117.60,3891,9154,96000,72000,116.825,117.191,117.150,117.706,-0.335,87.784
2017-01-13 09:37:00,116.968,117.498,-0.300,1819,925,117.05,117.25,24000,8000,117.25,117.65,2369,5738,117.00,117.30,32000,24000,117.20,117.70,5324,32338,112000,72000,116.999,117.387,117.175,117.756,-0.355,86.441
2017-01-13 09:38:00,117.033,117.496,-0.350,699,11183,117.00,117.10,24000,8000,117.25,117.55,2535,1025,116.95,117.15,32000,8000,117.20,117.65,11661,20483,128000,64000,116.873,117.177,117.166,117.706,-0.355,84.534
2017-01-13 09:39:00,117.093,117.560,-0.375,149,5842,117.05,117.10,8000,8000,117.40,117.50,1157,1028,117.00,117.15,24000,8000,117.35,117.55,33161,29925,120000,48000,116.893,117.239,117.270,117.642,-0.350,82.652
2017-01-13 09:40:00,116.968,117.469,-0.325,275,3982,117.00,117.10,32000,16000,117.25,117.50,628,3818,116.95,117.15,32000,16000,117.20,117.55,10537,30877,136000,72000,116.857,117.226,117.168,117.650,-0.365,80.943
2017-01-13 09:41:00,116.917,117.420,-0.325,124,1612,116.95,117.05,16000,16000,117.25,117.40,1442,6074,116.90,117.10,24000,8000,117.20,117.45,11015,35855,120000,56000,116.800,117.170,117.143,117.514,-0.355,79.344
2017-01-13 09:42:00,116.905,117.404,-0.400,436,820,116.90,116.95,16000,24000,117.25,117.40,3345,569,116.85,117.00,24000,16000,117.20,117.45,22303,24517,120000,72000,116.753,117.120,117.143,117.494,-0.345,77.844
2017-01-13 09:43:00,116.856,117.330,-0.350,105,124,116.80,116.85,8000,16000,117.15,117.20,1338,2166,116.75,116.90,8000,8000,117.10,117.40,21121,19327,96000,64000,116.636,116.967,117.029,117.438,-0.355,76.357
2017-01-13 09:44:00,116.577,117.120,-0.350,2088,1174,116.50,116.65,8000,8000,116.80,117.05,1638,793,116.45,116.70,8000,24000,116.75,117.25,20102,20721,112000,64000,116.352,116.787,116.671,117.306,-0.360,74.930
2017-01-13 09:45:00,116.662,117.165,-0.400,254,24,116.55,116.65,8000,8000,116.90,117.10,1872,698,116.50,116.70,16000,16000,116.80,117.25,17532,8950,128000,56000,116.402,116.805,116.700,117.293,-0.340,73.604
