,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-13 09:17:00,1318.768,1320.671,-2.050,2,867,1318.75,1318.80,1000,500,1320.55,1321.10,8,25,1318.35,1318.90,500,1000,1320.35,1321.20,1088,1559,3000,6500,1318.226,1318.885,1320.367,1321.669,-1.870,0.000
2017-01-13 09:18:00,1318.767,1320.932,-2.150,7,155,1318.85,1319.00,500,500,1320.95,1321.20,10,86,1318.80,1319.20,500,500,1320.65,1321.45,1002,1965,2500,4500,1318.338,1319.312,1320.650,1321.489,-1.720,180.000
2017-01-13 09:19:00,1326.185,1327.924,-1.900,4,580,1326.15,1326.45,1000,1000,1328.00,1328.40,39,133,1326.10,1326.50,500,1000,1327.75,1328.45,178,934,3000,5500,1326.006,1326.519,1327.708,1328.650,-1.695,297.321
2017-01-13 09:20:00,1321.861,1323.643,-1.925,19,31,1321.60,1321.90,500,500,1323.50,1323.85,25,741,1321.45,1321.95,500,500,1323.40,1323.90,1623,1137,5500,5500,1321.367,1321.990,1323.264,1323.977,-1.605,311.592
2017-01-13 09:21:00,1324.137,1325.893,-1.600,50,950,1324.20,1324.40,1000,1000,1325.80,1326.00,71,1500,1324.05,1324.45,500,1000,1325.60,1326.20,2272,5785,3500,4000,1324.003,1324.506,1325.550,1326.269,-1.630,336.255
2017-01-13 09:22:00,1325.537,1327.356,-1.775,88,48,1325.60,1325.75,500,1000,1327.40,1327.50,21,11,1325.55,1325.80,500,500,1327.25,1327.70,381,1756,3000,5500,1325.498,1325.999,1327.150,1327.864,-1.635,328.419
2017-01-13 09:23:00,1325.778,1327.480,-1.400,1,100,1326.00,1326.20,500,1500,1327.30,1327.70,54,980,1325.95,1326.30,500,500,1327.25,1327.80,511,4157,3500,4000,1325.600,1326.487,1327.129,1327.819,-1.735,314.781
2017-01-13 09:24:00,1326.654,1327.558,-1.775,682,129,1326.25,1326.60,500,500,1328.05,1328.35,1038,728,1326.20,1326.65,500,500,1327.80,1328.40,4399,1127,3000,12500,1326.102,1326.694,1327.717,1328.572,-1.720,291.485
2017-01-13 09:25:00,1327.616,1329.118,-1.475,420,40,1327.55,1327.80,500,500,1329.00,1329.30,859,111,1327.50,1328.00,500,500,1328.85,1329.45,1702,2557,2500,3000,1327.484,1328.289,1328.810,1329.550,-1.785,272.803
2017-01-13 09:26:00,1326.928,1328.536,-1.725,19,897,1326.90,1327.00,500,500,1328.60,1328.75,32,100,1326.85,1327.20,1000,500,1328.55,1328.90,571,2449,4500,10000,1326.747,1327.253,1328.311,1329.003,-1.805,264.107
2017-01-13 09:27:00,1327.558,1329.268,-1.800,25,2073,1327.65,1328.00,500,500,1329.45,1329.80,6,3,1327.45,1328.05,1000,500,1329.30,1329.85,152,3000,3500,22500,1327.359,1328.077,1329.229,1329.936,-1.820,256.592
2017-01-13 09:28:00,1326.110,1328.118,-1.900,190,97,1326.05,1326.30,500,500,1327.95,1328.20,2226,10,1326.00,1326.40,500,500,1327.85,1328.35,2482,1527,3500,3500,1325.993,1326.472,1327.757,1328.457,-1.885,250.929
2017-01-13 09:29:00,1324.560,1326.699,-1.700,1,10,1324.75,1324.95,4000,500,1326.40,1326.70,50,530,1324.70,1325.00,500,500,1326.25,1326.75,318,1796,14500,5000,1324.578,1325.123,1326.164,1326.920,-1.975,244.118
2017-01-13 09:30:00,1325.717,1327.682,-1.800,44,20,1325.90,1325.95,1000,500,1327.50,1327.95,28,194,1325.85,1326.00,500,3000,1327.45,1328.00,251,815,4500,6500,1325.743,1326.177,1327.350,1328.146,-2.025,244.972
2017-01-13 09:31:00,1325.761,1327.834,-1.825,2,78,1325.80,1325.90,500,500,1327.50,1327.85,27,55,1325.75,1325.95,1500,500,1327.30,1327.90,146,708,10000,5500,1325.642,1326.081,1327.118,1328.032,-2.070,244.620
2017-01-13 09:32:00,1325.495,1327.433,-1.875,49,25,1325.25,1325.70,500,500,1327.20,1327.50,29,403,1325.20,1325.75,500,1000,1327.15,1327.60,1005,898,10500,6000,1325.099,1325.814,1327.043,1327.787,-2.115,246.031
2017-01-13 09:33:00,1323.501,1325.808,-2.225,71,80,1323.05,1323.60,500,500,1325.40,1325.70,2527,326,1323.00,1323.65,500,500,1325.20,1325.80,3638,1072,6500,2500,1322.936,1323.712,1325.065,1325.910,-2.085,249.374
2017-01-13 09:34:00,1323.844,1325.616,-2.150,2196,52,1323.50,1323.90,500,500,1325.70,1326.00,38,275,1323.45,1323.95,1000,500,1325.65,1326.10,4492,1496,3000,5000,1323.421,1323.998,1325.475,1326.305,-2.065,246.743
2017-01-13 09:35:00,1323.477,1325.545,-2.050,20,100,1323.50,1323.70,500,2500,1325.55,1325.75,1,61,1323.40,1324.05,500,500,1325.30,1325.95,503,2207,3000,6500,1323.224,1324.158,1325.217,1325.942,-2.100,240.728
2017-01-13 09:36:00,1324.482,1326.602,-2.050,67,189,1324.25,1324.45,500,1500,1326.30,1326.50,202,70,1324.20,1324.50,500,500,1326.25,1326.65,971,305,8000,3500,1324.051,1324.492,1326.069,1326.636,-2.125,234.938
2017-01-13 09:37:00,1325.652,1327.638,-2.100,1213,2,1325.50,1325.70,500,500,1327.55,1327.85,25,46,1325.10,1325.75,500,1000,1327.50,1327.90,3038,664,2500,3500,1325.198,1325.809,1327.400,1327.964,-2.125,229.319
2017-01-13 09:38:00,1325.997,1328.097,-2.075,33,42,1326.10,1326.15,500,1000,1328.05,1328.35,7,429,1326.00,1326.30,500,500,1328.00,1328.40,130,663,2500,5000,1325.795,1326.354,1327.920,1328.455,-2.145,223.803
2017-01-13 09:39:00,1326.006,1328.154,-2.050,2,288,1326.05,1326.30,1500,500,1328.05,1328.40,831,263,1326.00,1326.35,500,2500,1328.00,1328.45,1520,1791,5000,8000,1325.796,1326.443,1327.950,1328.487,-2.190,219.032
2017-01-13 09:40:00,1326.022,1328.127,-2.225,331,1,1326.00,1326.10,500,2000,1328.10,1328.45,150,9,1325.70,1326.15,1000,1500,1328.00,1328.50,1058,371,3500,9500,1325.686,1326.327,1327.950,1328.697,-2.170,215.797
2017-01-13 09:41:00,1323.651,1325.861,-2.175,369,492,1323.50,1323.90,500,4000,1325.75,1326.00,1,168,1323.45,1323.95,500,1000,1325.70,1326.20,710,1240,3500,7500,1323.405,1323.965,1325.614,1326.173,-2.270,211.736
2017-01-13 09:42:00,1323.390,1325.753,-2.100,534,278,1323.50,1323.80,1500,500,1325.60,1325.90,280,500,1323.30,1323.85,500,1500,1325.55,1326.15,919,3387,3500,4000,1323.403,1323.903,1325.500,1326.175,-2.405,209.475
