,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-13 09:17:00,847.755,851.646,-3.750,107,1,848.00,848.05,2000,7000,851.55,852.00,542,100,847.60,848.10,1000,1000,851.50,852.05,1317,2440,6000,18000,847.592,848.241,851.375,852.558,-4.130,0.000
2017-01-13 09:18:00,845.532,849.673,-3.950,26,84,845.75,846.20,1000,1000,849.35,850.50,14,25,845.15,846.25,1000,2000,849.30,850.55,279,587,5000,8000,845.098,846.337,849.050,850.606,-4.145,380.000
2017-01-13 09:19:00,845.444,850.569,-4.875,285,16,845.50,845.85,1000,1000,850.30,850.80,30,399,845.45,845.95,1000,1000,850.25,850.90,423,2742,11000,7000,845.454,846.071,849.927,851.007,-3.970,340.165
2017-01-13 09:20:00,847.478,851.358,-3.750,1170,1214,847.50,847.80,1000,1000,851.15,851.65,5,1133,847.40,847.85,1000,2000,851.10,851.70,1605,4258,5000,7000,847.449,847.901,851.030,851.786,-4.050,305.811
2017-01-13 09:21:00,846.778,850.776,-4.175,682,300,846.50,846.80,2000,2000,850.70,850.95,118,49,846.30,846.90,1000,7000,850.65,851.00,2864,986,6000,13000,846.281,846.937,850.542,851.127,-4.025,265.301
2017-01-13 09:22:00,847.262,851.347,-3.900,5,84,847.30,847.55,1000,1000,851.15,851.50,352,30,847.10,847.60,1000,1000,851.10,851.55,688,1151,15000,16000,847.042,847.687,850.300,851.781,-4.105,239.651
2017-01-13 09:23:00,844.700,848.695,-4.025,222,100,844.55,844.80,1000,1000,848.40,849.00,30,20,844.40,845.00,1000,1000,848.35,849.05,1051,1195,6000,5000,844.367,845.173,847.825,849.300,-4.235,219.008
2017-01-13 09:24:00,843.726,847.839,-4.000,256,820,843.65,843.80,1000,8000,847.50,847.95,28,30,843.60,843.95,3000,2000,847.40,848.00,1046,2148,10000,13000,843.542,843.963,847.170,848.146,-4.365,205.596
2017-01-13 09:25:00,844.271,848.345,-4.150,57,246,843.95,844.35,1000,1000,848.05,848.55,1843,30,843.90,844.50,1000,1000,848.00,848.70,2279,1308,5000,6000,843.883,844.570,847.740,849.083,-4.400,237.674
2017-01-13 09:26:00,842.083,846.300,-4.050,80,4,842.05,842.45,1000,1000,846.00,846.60,3,27,842.00,842.50,1000,1000,845.95,847.10,199,743,5000,5000,841.955,842.556,845.520,847.080,-4.530,252.633
2017-01-13 09:27:00,842.377,846.417,-4.300,10,5,842.00,842.35,1000,1000,846.25,846.70,116,67,841.90,842.40,1000,1000,846.20,846.80,2785,587,7000,5000,841.806,842.484,845.643,846.900,-4.630,288.000
2017-01-13 09:28:00,844.908,849.598,-4.675,173,125,844.75,845.00,5000,1000,849.45,849.65,133,40,844.70,845.30,1000,1000,848.55,849.70,1590,1693,19000,6000,844.648,845.386,848.218,849.900,-4.585,316.955
2017-01-13 09:29:00,844.652,849.350,-4.650,75,100,844.55,844.75,1000,1000,849.05,849.55,80,80,844.50,844.85,3000,2000,849.00,849.60,348,456,8000,6000,844.452,844.918,848.800,849.733,-4.575,319.839
2017-01-13 09:30:00,844.704,849.327,-4.325,39,430,844.75,845.00,1000,1000,849.00,849.40,127,40,844.60,845.05,1000,1000,848.80,849.45,261,1007,7000,6000,844.584,845.086,848.671,849.767,-4.605,312.762
2017-01-13 09:31:00,844.820,849.761,-4.700,3,40,844.60,845.10,1000,1000,849.35,849.75,120,27,844.55,845.15,1000,1000,849.30,850.35,1275,1614,9000,10000,844.382,845.226,849.183,850.780,-4.625,306.325
2017-01-13 09:32:00,847.704,852.023,-4.800,127,34,847.40,847.50,3000,2000,852.00,852.50,40,50,847.15,847.60,1000,1000,851.40,852.55,1809,337,7000,6000,847.035,847.716,851.407,852.658,-4.700,296.953
2017-01-13 09:33:00,846.941,851.296,-4.450,1,931,846.90,847.00,2000,2000,851.30,851.50,84,50,846.85,847.10,2000,1000,851.00,851.65,332,1126,8000,6000,846.787,847.029,850.769,851.675,-4.790,288.055
2017-01-13 09:34:00,847.270,851.709,-4.600,128,14,847.15,847.40,1000,3000,851.70,852.05,663,105,847.00,847.45,1000,1000,851.65,852.10,1197,836,6000,10000,846.972,847.495,851.458,852.285,-4.850,283.843
2017-01-13 09:35:00,847.414,851.858,-4.475,40,104,847.40,847.50,1000,1000,851.80,852.05,500,55,847.30,847.60,1000,1000,851.50,852.25,735,703,6000,7000,847.268,847.660,851.358,852.379,-4.915,283.359
2017-01-13 09:36:00,847.485,852.441,-4.800,35,1813,847.50,847.80,1000,1000,852.20,852.70,20,127,847.30,847.95,1000,1000,852.05,852.75,557,3188,12000,10000,847.221,847.889,851.992,852.935,-4.830,284.823
2017-01-13 09:37:00,847.113,851.934,-5.175,510,90,846.95,847.00,4000,2000,852.00,852.30,435,54,846.75,847.05,1000,1000,851.90,852.35,3640,551,8000,8000,846.634,847.138,851.706,852.406,-4.750,281.371
2017-01-13 09:38:00,845.278,850.275,-4.900,1,10,845.35,845.45,1000,2000,850.05,850.55,100,2369,845.30,845.50,1000,1000,850.00,850.60,215,2924,9000,7000,845.152,845.573,849.589,850.650,-4.640,274.806
2017-01-13 09:39:00,846.020,850.953,-4.900,94,111,845.40,845.90,1000,1000,850.30,850.80,43,50,845.35,846.00,1000,1000,850.25,850.85,2149,351,13000,5000,845.215,846.004,850.085,851.080,-4.630,270.386
