,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-13 09:17:00,126.888,127.112,-0.250,10841,8962,126.80,126.90,8000,8000,127.05,127.15,4384,10960,126.75,126.95,40000,24000,127.00,127.20,75104,54051,120000,112000,126.673,127.006,126.937,127.250,-0.255,0.000
2017-01-13 09:18:00,126.858,127.069,-0.200,480,11299,126.80,126.90,24000,8000,127.00,127.10,13258,21800,126.75,126.95,16000,8000,126.95,127.15,80165,97122,136000,80000,126.649,127.002,126.876,127.220,-0.280,5.000
2017-01-13 09:19:00,126.834,127.081,-0.225,6334,7977,126.80,126.85,24000,24000,127.00,127.10,10551,4208,126.75,126.90,32000,8000,126.95,127.15,102575,94974,128000,80000,126.662,126.982,126.912,127.190,-0.280,39.051
2017-01-13 09:20:00,127.210,127.579,-0.325,500,11144,127.20,127.25,8000,32000,127.50,127.60,16215,14973,127.15,127.30,32000,8000,127.45,127.65,49741,67170,104000,88000,127.081,127.357,127.381,127.686,-0.250,45.000
2017-01-13 09:21:00,127.316,127.593,-0.300,14129,561,127.30,127.35,16000,8000,127.60,127.65,12000,6279,127.25,127.40,56000,8000,127.50,127.70,75297,63903,128000,104000,127.202,127.490,127.472,127.835,-0.230,38.971
2017-01-13 09:22:00,127.482,127.712,-0.225,4622,630,127.45,127.50,32000,8000,127.65,127.75,19283,9105,127.40,127.55,48000,24000,127.60,127.80,81663,70920,176000,120000,127.331,127.626,127.548,127.877,-0.235,37.350
2017-01-13 09:23:00,127.565,127.829,-0.325,27292,1200,127.50,127.55,16000,24000,127.80,127.90,16955,27123,127.45,127.60,8000,16000,127.75,127.95,120443,56479,120000,184000,127.404,127.659,127.690,128.030,-0.210,35.059
2017-01-13 09:24:00,127.652,127.838,-0.225,18281,3628,127.60,127.65,24000,8000,127.80,127.90,14803,14764,127.55,127.70,32000,8000,127.75,127.95,111162,71262,152000,144000,127.485,127.775,127.668,128.014,-0.205,41.876
2017-01-13 09:25:00,127.519,127.685,-0.175,11909,7163,127.45,127.55,16000,8000,127.65,127.70,26792,19825,127.40,127.60,40000,16000,127.60,127.75,103594,76315,128000,88000,127.346,127.664,127.553,127.827,-0.200,47.302
2017-01-13 09:26:00,127.256,127.445,-0.200,3530,9710,127.20,127.25,8000,80000,127.40,127.45,5800,12349,127.15,127.30,16000,16000,127.35,127.50,74410,63451,104000,144000,127.061,127.351,127.269,127.503,-0.200,47.610
2017-01-13 09:27:00,127.158,127.399,-0.250,876,8429,127.10,127.15,8000,96000,127.30,127.45,1200,7908,127.05,127.20,16000,40000,127.25,127.50,68829,60044,136000,176000,126.942,127.265,127.168,127.493,-0.180,46.152
2017-01-13 09:28:00,127.127,127.329,-0.200,7431,817,127.10,127.15,24000,16000,127.25,127.40,8004,6056,127.05,127.20,64000,96000,127.20,127.45,59735,51685,168000,168000,126.985,127.283,127.164,127.479,-0.175,47.025
2017-01-13 09:29:00,127.106,127.305,-0.200,18224,100,127.05,127.15,16000,16000,127.25,127.35,22625,26014,127.00,127.20,48000,24000,127.20,127.40,82565,66754,160000,160000,126.954,127.267,127.135,127.455,-0.175,46.143
2017-01-13 09:30:00,127.253,127.390,-0.150,564,6382,127.20,127.25,8000,16000,127.35,127.40,6990,20382,127.15,127.30,16000,88000,127.30,127.45,79654,73183,112000,160000,127.048,127.360,127.218,127.495,-0.175,45.107
2017-01-13 09:31:00,127.074,127.292,-0.200,12425,1793,127.05,127.10,48000,40000,127.20,127.35,24148,9642,127.00,127.15,48000,16000,127.15,127.40,77460,65502,224000,192000,126.950,127.225,127.102,127.440,-0.165,43.976
2017-01-13 09:32:00,127.013,127.201,-0.150,26023,927,127.00,127.05,16000,8000,127.15,127.20,2912,19745,126.95,127.10,24000,40000,127.10,127.25,85478,81815,184000,136000,126.901,127.178,127.039,127.297,-0.175,43.436
2017-01-13 09:33:00,127.027,127.193,-0.175,24306,754,127.00,127.05,24000,16000,127.15,127.25,6232,5885,126.95,127.10,24000,48000,127.10,127.30,86256,66170,192000,176000,126.901,127.181,127.052,127.375,-0.160,42.075
2017-01-13 09:34:00,127.026,127.231,-0.200,10171,3100,127.00,127.05,16000,48000,127.15,127.30,4058,2894,126.95,127.10,32000,40000,127.10,127.35,67905,61409,224000,208000,126.879,127.185,127.050,127.400,-0.155,40.981
2017-01-13 09:35:00,126.994,127.222,-0.150,2136,11209,127.00,127.05,8000,8000,127.15,127.20,2862,19246,126.95,127.10,16000,32000,127.10,127.25,49639,91133,208000,104000,126.859,127.162,127.040,127.304,-0.160,40.104
2017-01-13 09:36:00,127.012,127.217,-0.150,14177,6347,127.00,127.05,16000,8000,127.15,127.20,3049,18444,126.95,127.10,56000,24000,127.10,127.30,69221,82939,288000,168000,126.881,127.170,127.033,127.393,-0.160,39.186
2017-01-13 09:37:00,127.034,127.250,-0.200,17137,305,127.00,127.05,24000,24000,127.15,127.30,6131,2052,126.95,127.10,104000,40000,127.10,127.35,77600,55736,288000,200000,126.889,127.192,127.040,127.410,-0.150,38.210
2017-01-13 09:38:00,127.004,127.197,-0.100,160,20904,127.00,127.05,24000,32000,127.10,127.15,3049,12429,126.95,127.10,48000,24000,127.05,127.25,61718,101810,240000,120000,126.859,127.159,126.977,127.270,-0.155,37.686
2017-01-13 09:39:00,126.958,127.113,-0.175,8115,205,126.90,126.95,8000,40000,127.05,127.15,21046,3327,126.85,127.00,48000,72000,127.00,127.20,94100,52609,160000,168000,126.784,127.086,126.953,127.214,-0.140,36.835
2017-01-13 09:40:00,126.892,127.058,-0.175,20302,2773,126.85,126.90,24000,8000,127.00,127.10,8763,1277,126.80,126.95,8000,48000,126.95,127.15,91098,57011,168000,136000,126.749,127.034,126.890,127.200,-0.130,36.161
2017-01-13 09:41:00,126.945,127.146,-0.150,2646,10395,126.90,127.00,8000,32000,127.05,127.15,11038,17761,126.85,127.05,16000,24000,127.00,127.20,81574,90915,160000,112000,126.765,127.125,126.915,127.232,-0.115,35.925
2017-01-13 09:42:00,126.888,127.037,-0.150,8568,100,126.85,126.90,8000,24000,127.00,127.05,21300,11561,126.80,126.95,16000,8000,126.95,127.10,92058,62763,160000,112000,126.743,127.037,126.888,127.157,-0.095,36.332
2017-01-13 09:43:00,126.846,126.958,-0.125,7377,9554,126.80,126.85,40000,32000,126.90,127.00,17313,20886,126.75,126.90,40000,32000,126.85,127.05,90382,70494,160000,144000,126.683,126.959,126.808,127.092,-0.085,37.223
2017-01-13 09:44:00,126.555,126.721,-0.100,6481,9829,126.55,126.60,16000,16000,126.65,126.70,13456,21186,126.50,126.65,48000,40000,126.60,126.80,73090,95550,200000,128000,126.434,126.717,126.516,126.841,-0.070,38.933
2017-01-13 09:45:00,126.365,126.546,-0.125,6598,1400,126.35,126.40,8000,8000,126.45,126.55,6290,4599,126.30,126.45,16000,16000,126.40,126.60,75057,68233,128000,80000,126.220,126.567,126.322,126.665,-0.050,40.455
2017-01-13 09:46:00,126.347,126.456,-0.075,1321,3172,126.30,126.35,32000,24000,126.35,126.45,11589,20275,126.25,126.40,32000,32000,126.30,126.50,87409,72950,168000,88000,126.163,126.471,126.250,126.523,-0.040,42.437
2017-01-13 09:47:00,126.511,126.518,-0.050,1343,3992,126.45,126.50,24000,16000,126.45,126.60,13095,7561,126.40,126.55,16000,24000,126.40,126.65,72067,49349,144000,144000,126.315,126.621,126.347,126.717,-0.040,43.913
2017-01-13 09:48:00,126.547,126.626,-0.075,13755,1152,126.50,126.55,24000,8000,126.55,126.65,8901,2276,126.45,126.60,32000,32000,126.50,126.70,90558,56928,184000,120000,126.375,126.706,126.448,126.767,-0.030,44.314
2017-01-13 09:49:00,126.416,126.408,-0.025,3791,13535,126.35,126.45,8000,8000,126.40,126.45,23205,46773,126.30,126.50,32000,136000,126.35,126.55,99691,106839,136000,264000,126.225,126.533,126.259,126.585,-0.030,44.686
2017-01-13 09:50:00,126.265,126.338,-0.025,4335,9873,126.25,126.30,16000,32000,126.25,126.35,5631,9778,126.20,126.35,8000,24000,126.15,126.40,58356,76868,208000,136000,126.113,126.416,126.071,126.444,-0.040,44.552
2017-01-13 09:51:00,126.205,126.234,-0.025,2115,9670,126.15,126.20,16000,16000,126.15,126.25,23020,16687,126.10,126.25,48000,32000,126.10,126.30,97004,71277,192000,128000,126.029,126.303,126.042,126.353,-0.030,43.925
2017-01-13 09:52:00,126.308,126.361,-0.050,10668,40,126.25,126.30,8000,16000,126.30,126.35,12658,12497,126.20,126.35,16000,32000,126.20,126.40,106110,62245,176000,112000,126.132,126.428,126.114,126.446,-0.010,43.326
2017-01-13 09:53:00,126.373,126.384,-0.025,17118,489,126.30,126.35,24000,8000,126.30,126.40,20155,11966,126.25,126.40,32000,32000,126.25,126.45,117961,59015,176000,120000,126.179,126.473,126.180,126.517,0.005,43.012
