,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-13 09:17:00,1468.910,1468.254,1.200,245,108,1469.00,1469.20,500,1000,1467.85,1467.95,442,20,1468.50,1469.35,500,1500,1467.80,1468.00,817,658,7500,5000,1468.613,1469.566,1467.287,1468.195,2.980,0.000
2017-01-13 09:18:00,1469.490,1467.115,2.275,54,44,1469.00,1469.65,500,500,1466.70,1467.40,20,200,1468.95,1469.70,1500,500,1466.55,1467.45,2451,1519,4000,2500,1468.872,1469.866,1466.444,1467.540,3.390,1780.000
2017-01-13 09:19:00,1469.912,1467.158,2.550,300,529,1469.60,1469.80,1000,500,1466.95,1467.35,2500,100,1469.30,1469.95,500,500,1466.60,1467.75,4651,1078,3500,3000,1469.251,1469.956,1466.600,1467.783,3.695,1717.434
2017-01-13 09:20:00,1469.375,1467.174,2.450,44,270,1469.35,1469.95,500,500,1467.00,1467.40,133,48,1469.30,1470.00,500,500,1466.80,1467.60,382,1845,4500,4000,1469.252,1470.158,1466.550,1467.650,4.050,1707.240
2017-01-13 09:21:00,1470.840,1466.745,3.575,20,66,1470.10,1470.50,500,500,1466.45,1467.00,435,5,1470.05,1470.90,500,500,1466.25,1467.05,1140,215,2500,2500,1469.940,1470.872,1466.230,1467.260,4.130,1765.908
2017-01-13 09:22:00,1471.051,1467.592,4.050,432,200,1471.25,1471.70,500,500,1467.25,1467.60,28,50,1471.00,1471.80,500,500,1467.20,1467.65,1005,4019,4000,2500,1471.008,1472.056,1467.100,1467.820,4.195,1756.823
2017-01-13 09:23:00,1473.082,1468.942,4.325,50,500,1473.20,1473.45,500,1500,1468.80,1469.20,99,2903,1473.15,1473.50,500,1000,1468.75,1469.25,646,4689,2500,4000,1472.849,1473.628,1468.620,1469.306,4.140,1678.707
2017-01-13 09:24:00,1470.554,1466.085,4.075,20,10,1470.05,1470.35,1000,500,1465.90,1466.35,135,295,1470.00,1470.50,500,1000,1465.60,1466.45,1256,735,3500,3000,1469.929,1470.745,1465.629,1466.525,4.135,1579.822
2017-01-13 09:25:00,1469.663,1465.541,4.225,491,410,1469.60,1469.80,500,500,1465.25,1465.70,250,171,1469.55,1469.90,500,1000,1465.20,1465.75,1051,1537,8500,6000,1469.554,1469.914,1465.035,1465.838,4.240,1485.953
2017-01-13 09:26:00,1470.075,1466.613,3.975,500,180,1470.00,1470.65,1500,1000,1466.10,1466.60,41,12,1469.95,1470.70,1500,500,1466.00,1466.70,793,1759,10000,3500,1469.950,1470.875,1465.875,1466.807,4.405,1402.401
2017-01-13 09:27:00,1471.381,1466.985,4.375,95,373,1471.00,1471.45,500,1000,1466.70,1467.00,5,491,1470.85,1471.50,1000,500,1466.65,1467.40,1501,989,3000,3500,1470.752,1471.527,1466.608,1467.364,4.570,1333.273
2017-01-13 09:28:00,1470.595,1466.677,4.050,1000,427,1470.55,1471.00,500,1000,1466.55,1466.90,20,5,1470.35,1471.35,500,500,1466.50,1466.95,1560,2894,3000,4500,1470.444,1471.384,1466.350,1467.033,4.775,1276.245
2017-01-13 09:29:00,1471.951,1467.838,4.050,500,1399,1471.65,1472.00,500,1000,1467.60,1467.95,500,20,1471.60,1472.25,1000,500,1467.55,1468.00,1505,1509,3500,3000,1471.505,1472.036,1467.450,1468.100,4.980,1235.584
2017-01-13 09:30:00,1472.423,1467.875,4.750,86,251,1472.25,1472.80,500,500,1467.55,1468.00,50,2500,1472.10,1473.00,500,500,1467.40,1468.25,1871,3779,2500,2500,1472.015,1473.031,1467.350,1468.400,5.025,1210.024
2017-01-13 09:31:00,1471.910,1467.764,4.800,44,236,1472.05,1472.75,500,500,1467.45,1467.75,517,204,1472.00,1472.80,1000,500,1467.40,1468.00,871,3751,3000,2500,1471.889,1472.963,1467.317,1468.180,5.235,1184.733
2017-01-13 09:32:00,1472.049,1467.541,5.200,352,5,1472.70,1472.75,500,1500,1467.35,1467.70,1,183,1472.50,1472.80,1000,500,1467.20,1467.75,618,4141,4000,4500,1472.400,1472.969,1467.125,1467.900,5.370,1164.451
2017-01-13 09:33:00,1472.102,1467.156,5.075,181,613,1472.00,1472.40,500,1000,1467.10,1467.15,30,236,1471.80,1472.45,500,4000,1467.00,1467.40,697,1332,2500,6500,1471.753,1472.526,1466.960,1467.450,5.405,1145.076
2017-01-13 09:34:00,1471.951,1466.662,5.075,25,55,1471.70,1471.75,500,500,1466.55,1466.75,11,130,1471.05,1472.00,500,1500,1466.50,1466.80,1112,235,4500,4000,1471.003,1471.985,1466.289,1466.894,5.510,1121.346
2017-01-13 09:35:00,1471.762,1466.714,4.975,38,44,1471.35,1472.00,500,1000,1466.50,1466.90,20,50,1471.30,1472.05,1000,1500,1466.45,1467.00,921,856,4000,5000,1471.023,1472.386,1466.350,1467.065,5.630,1096.889
2017-01-13 09:36:00,1471.811,1466.416,5.850,100,20,1472.00,1472.45,2000,500,1466.20,1466.55,154,1,1471.65,1472.50,3000,500,1466.00,1466.60,1245,4645,6500,3000,1471.578,1472.611,1466.027,1466.708,5.475,1076.618
2017-01-13 09:37:00,1473.223,1467.458,5.875,21,134,1473.15,1473.55,500,1000,1467.20,1467.75,20,201,1472.65,1473.60,1000,500,1467.15,1467.80,729,846,3000,3000,1472.450,1473.699,1467.050,1467.850,5.430,1050.728
2017-01-13 09:38:00,1473.829,1468.680,5.250,358,90,1473.75,1473.95,7500,500,1468.50,1468.70,190,676,1473.60,1474.00,2000,500,1468.30,1468.75,707,841,12500,3500,1473.625,1474.016,1468.370,1468.964,5.460,1025.489
2017-01-13 09:39:00,1474.669,1468.993,5.600,44,6,1474.20,1474.95,1000,500,1468.80,1469.15,20,556,1474.10,1475.00,500,500,1468.65,1469.40,729,648,3500,3500,1474.042,1475.052,1468.621,1469.450,5.360,1001.980
2017-01-13 09:40:00,1473.341,1467.686,5.575,64,20,1472.85,1473.60,500,500,1467.40,1467.90,50,30,1472.80,1473.65,500,500,1467.35,1467.95,753,364,3000,2500,1472.599,1473.849,1467.200,1468.080,5.155,980.455
2017-01-13 09:41:00,1475.301,1470.194,5.075,44,20,1474.80,1475.70,6000,500,1470.00,1470.35,5,128,1474.65,1475.75,500,1500,1469.85,1470.40,659,478,8000,5000,1474.461,1475.833,1469.931,1470.655,5.000,964.697
2017-01-13 09:42:00,1474.850,1469.023,5.650,158,42,1474.60,1474.95,500,500,1468.95,1469.30,20,471,1474.50,1475.00,500,500,1468.90,1469.35,1080,1143,3000,3500,1474.188,1475.273,1468.650,1469.529,4.590,949.968
2017-01-13 09:43:00,1474.703,1469.270,5.400,1,99,1474.35,1474.95,500,500,1469.05,1469.45,18,1030,1474.30,1475.00,1500,500,1469.00,1469.50,965,1423,4000,3500,1474.158,1475.087,1468.900,1469.671,4.290,945.975
2017-01-13 09:44:00,1474.790,1469.681,5.100,500,1359,1474.75,1474.95,1000,500,1469.50,1470.00,489,1017,1474.50,1475.00,500,500,1469.35,1470.05,1683,2694,3000,3500,1474.524,1475.026,1469.350,1470.236,3.900,955.209
2017-01-13 09:45:00,1474.508,1470.143,4.550,113,262,1474.50,1474.75,500,500,1469.90,1470.25,75,1000,1474.40,1474.80,500,500,1469.85,1470.30,545,1601,4000,3000,1474.322,1474.830,1469.781,1470.392,3.795,977.736
2017-01-13 09:46:00,1474.187,1470.032,4.300,75,76,1474.05,1474.50,500,500,1469.85,1470.10,789,20,1474.00,1474.70,500,500,1469.80,1470.30,1721,2708,3000,2500,1473.907,1474.761,1469.642,1470.330,3.625,993.369
2017-01-13 09:47:00,1473.848,1470.357,3.600,119,80,1473.65,1474.25,500,500,1470.30,1470.40,303,19,1473.60,1474.35,500,500,1470.25,1470.45,1002,1571,3500,3500,1473.568,1474.436,1470.107,1470.657,3.745,1008.420
2017-01-13 09:48:00,1473.621,1469.820,3.900,500,175,1473.55,1473.85,500,500,1469.60,1470.00,95,10,1473.50,1474.00,1000,500,1469.55,1470.05,714,723,3500,4000,1473.467,1474.141,1469.507,1470.231,3.830,1003.563
