,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-01-02 09:17:00,266.576,266.893,266.374,266.657,266.580,267.350,266.500,266.600,266.750,267.000,266.450,266.700,266.700,267.250,25,2600,2500,7500,174,212,2500,2500,2368,3619,12500,22500,16304,37500,322208245,741487500,1196.740,0
2017-01-02 09:18:00,266.074,266.472,265.836,266.245,265.950,267.050,266.000,266.200,266.200,266.600,265.950,266.250,266.100,266.900,449,1846,2500,2500,35,1433,2500,12500,1954,3896,17500,27500,24695,72500,487899005,1433812500,1183.760,0
2017-01-02 09:19:00,265.964,266.316,265.733,266.018,265.943,266.928,265.800,265.950,266.100,266.400,265.750,266.000,266.000,266.900,1908,600,5000,2500,1733,667,2500,5000,5487,1615,17500,22500,34666,105000,684140075,2074362500,1190.160,0
2017-01-02 09:20:00,266.110,266.587,265.773,266.158,266.018,266.994,265.900,266.100,266.250,266.600,265.850,266.150,266.200,266.900,435,126,2500,2500,301,1433,2500,2500,3929,1719,27500,20000,39384,115000,777065740,2271637500,1188.360,0
2017-01-02 09:21:00,265.479,265.950,265.265,265.688,265.660,266.300,265.400,265.500,265.850,266.150,265.350,265.600,265.800,266.200,337,67,2500,2500,1017,1744,2500,2500,5326,4955,12500,15000,48970,122500,965801965,2419587500,1178.360,1
2017-01-02 09:22:00,266.174,266.566,266.087,266.432,266.358,266.990,266.150,266.250,266.450,266.850,266.100,266.300,266.400,266.900,1743,25,2500,2500,1946,100,5000,2500,5793,3090,15000,25000,55415,152500,1092614445,3011762500,1183.810,0
2017-01-02 09:23:00,265.991,266.341,265.902,266.189,266.019,266.756,266.000,266.100,266.200,266.550,265.950,266.150,266.100,266.600,99,419,5000,2500,253,2613,2500,2500,2245,4532,20000,20000,59973,167500,1182391905,3307887500,1178.180,0
2017-01-02 09:24:00,266.021,266.368,265.932,266.304,266.136,266.900,266.000,266.200,266.300,266.700,265.950,266.250,266.200,266.800,410,175,5000,5000,546,323,2500,2500,1787,3555,17500,32500,66495,175000,1311110895,3456075000,1180.080,0
2017-01-02 09:25:00,266.115,266.544,266.043,266.421,266.317,266.968,266.150,266.300,266.500,266.800,266.100,266.350,266.400,266.900,110,50,2500,2500,547,1589,2500,5000,1940,6629,15000,27500,73710,185000,1453292515,3653637500,1179.970,0
2017-01-02 09:26:00,266.402,266.847,266.271,266.607,266.600,267.183,266.400,266.550,266.700,267.000,266.350,266.600,266.600,267.200,71,1978,7500,7500,75,4228,2500,5000,1789,7709,17500,22500,85797,200000,1691998215,3950487500,1180.120,0
2017-01-02 09:27:00,266.390,266.743,266.279,266.551,266.457,267.162,266.350,266.450,266.600,267.000,266.300,266.500,266.450,267.100,1533,95,7500,5000,1948,2703,2500,2500,6169,5745,17500,20000,92884,227500,1831702320,4494400000,1179.040,0
2017-01-02 09:28:00,266.640,266.887,266.273,266.670,266.550,267.293,266.450,266.550,266.700,267.200,266.400,266.600,266.600,267.250,376,99,2500,5000,513,100,2500,5000,3008,458,12500,17500,98974,255000,1952016455,5039012500,1175.980,0
2017-01-02 09:29:00,265.777,266.403,265.720,266.032,265.995,266.725,265.800,265.950,266.150,266.450,265.750,266.000,266.050,266.550,1060,1793,2500,2500,100,1946,5000,2500,2204,8395,25000,15000,103749,260000,2046158215,5137800000,1170.140,1
2017-01-02 09:30:00,265.560,266.079,265.331,265.718,265.600,266.317,265.500,265.650,265.900,266.150,265.450,265.700,265.650,266.200,226,1793,2500,2500,360,1997,2500,5000,3689,7453,20000,15000,106211,270000,2094602395,5334825000,1166.750,1
2017-01-02 09:31:00,264.999,265.550,264.801,265.203,265.219,265.794,265.000,265.100,265.400,265.650,264.900,265.150,265.350,265.700,184,725,2500,2500,49,1693,2500,7500,3727,6414,20000,20000,116203,280000,2290615580,5531462500,1163.430,1
2017-01-02 09:32:00,265.126,265.783,264.982,265.299,265.446,265.992,265.100,265.200,265.550,265.800,265.050,265.250,265.500,265.900,1000,1843,2500,2500,100,1976,15000,2500,5478,8385,30000,15000,119005,300000,2345579645,5924662500,1158.920,1
2017-01-02 09:33:00,265.737,266.177,265.388,265.804,265.860,266.500,265.500,265.700,266.000,266.350,265.450,265.750,265.900,266.400,574,410,2500,5000,260,295,2500,2500,7165,1578,12500,15000,120557,310000,2376064105,6121475000,1163.070,1
2017-01-02 09:34:00,265.689,266.164,265.409,265.759,265.850,266.475,265.550,265.650,266.000,266.300,265.500,265.700,265.900,266.350,50,354,2500,5000,261,75,2500,2500,3290,1344,12500,15000,121893,320000,2402331955,6318512500,1166.950,1
2017-01-02 09:35:00,266.125,266.535,265.916,266.358,266.310,267.021,266.050,266.250,266.650,266.850,265.950,266.300,266.350,266.900,2500,2352,2500,5000,638,648,2500,2500,6801,7141,12500,30000,126541,337500,2493820015,6663887500,1172.100,1
2017-01-02 09:36:00,265.875,266.364,265.711,266.018,266.067,266.610,265.850,265.900,266.300,266.450,265.800,265.950,266.200,266.500,26,905,2500,2500,800,70,2500,2500,4645,5365,15000,12500,127197,347500,2506739045,6861462500,1169.110,1
2017-01-02 09:37:00,266.171,266.697,265.987,266.321,266.521,267.077,266.200,266.250,266.650,266.950,266.050,266.300,266.600,267.000,2,1717,7500,2500,110,608,2500,17500,2895,5148,17500,32500,131081,365000,2583297575,7207462500,1167.600,1
2017-01-02 09:38:00,266.586,267.046,266.450,266.765,266.875,267.375,266.550,266.650,267.100,267.150,266.500,266.700,267.000,267.200,500,60,2500,2500,10,563,2500,2500,5044,5460,15000,20000,133865,400000,2638255805,7900337500,1173.310,1
2017-01-02 09:39:00,266.365,266.900,266.232,266.578,266.628,267.150,266.300,266.450,266.850,267.000,266.250,266.500,266.800,267.100,1804,290,5000,5000,1946,760,5000,2500,6882,5460,22500,17500,135713,407500,2674738845,8048875000,1173.960,1
2017-01-02 09:40:00,266.314,266.900,266.156,266.521,266.650,267.114,266.250,266.350,266.750,266.950,266.200,266.400,266.700,267.000,1693,25,5000,5000,1753,60,2500,2500,8688,4822,17500,17500,137371,412500,2707458610,8147837500,1174.340,1
2017-01-02 09:41:00,265.933,266.615,265.592,266.003,266.106,266.900,265.800,265.900,266.250,266.600,265.750,265.950,266.200,266.850,160,50,5000,2500,260,360,2500,2500,4730,2746,20000,12500,138287,420000,2725511340,8296037500,1168.230,1
2017-01-02 09:42:00,266.025,266.600,265.832,266.268,266.321,266.975,265.950,266.150,266.450,266.750,265.900,266.200,266.400,266.800,739,2031,5000,5000,553,512,2500,2500,5084,6438,17500,20000,139301,422500,2745495370,8345362500,1171.690,1
2017-01-02 09:43:00,266.410,266.796,266.184,266.524,266.642,267.144,266.300,266.450,266.800,266.900,266.250,266.500,266.650,267.000,60,539,5000,2500,1743,3813,2500,2500,6877,5790,15000,20000,140148,430000,2762201945,8493700000,1172.500,1
2017-01-02 09:44:00,266.594,267.044,266.410,266.816,266.885,267.325,266.550,266.700,267.000,267.150,266.500,266.750,266.950,267.200,300,791,12500,2500,410,2920,2500,5000,5577,8612,25000,20000,142561,440000,2809890750,8691787500,1173.840,1
2017-01-02 09:45:00,266.515,267.075,266.388,266.716,266.963,267.319,266.500,266.650,267.050,267.100,266.450,266.700,267.000,267.200,45,3076,10000,2500,271,3455,12500,5000,3334,10146,30000,20000,143306,445000,2824608675,8790875000,1171.380,1
2017-01-02 09:46:00,266.055,266.738,266.000,266.329,266.400,267.244,266.050,266.250,266.650,267.000,266.000,266.300,266.600,267.150,759,2770,2500,2500,646,1946,5000,5000,1776,6582,17500,22500,144677,472500,2851683910,9335425000,1168.700,1
2017-01-02 09:47:00,265.914,266.517,265.637,266.044,266.117,266.817,265.800,265.900,266.250,266.600,265.750,265.950,266.200,266.650,55,60,5000,2500,290,410,5000,2500,3500,2021,22500,15000,146194,475000,2881552120,9384825000,1164.700,1
2017-01-02 09:48:00,266.263,266.808,266.007,266.439,266.494,267.094,266.150,266.300,266.650,266.950,266.100,266.350,266.600,267.000,103,60,5000,7500,295,563,5000,2500,4700,3355,22500,22500,148784,477500,2932598000,9434275000,1166.900,1
2017-01-02 09:49:00,266.570,267.305,266.375,266.715,267.000,267.494,266.500,266.600,267.200,267.400,266.450,266.650,267.150,267.450,1661,199,2500,2500,50,1441,2500,5000,5226,4375,25000,22500,151483,510000,2985856580,10077612500,1167.770,1
2017-01-02 09:50:00,266.091,266.745,265.785,266.196,266.512,267.200,266.000,266.100,266.650,266.950,265.900,266.150,266.600,267.000,165,579,5000,5000,35,2046,5000,2500,6313,4798,20000,27500,157672,530000,3108020670,10473775000,1165.770,1
