,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-01-02 09:17:00,177.301,175.254,177.238,177.545,175.040,175.513,177.350,177.400,175.200,175.400,177.300,177.450,175.150,175.450,495,470,6000,12000,550,525,6000,6000,3515,7712,30000,48000,10615,36000,129915715,432690000,1196.740,0
2017-01-02 09:18:00,177.101,175.017,176.981,177.372,174.633,175.442,177.100,177.250,174.900,175.000,177.050,177.300,174.650,175.350,88,1303,6000,6000,873,2004,6000,6000,7319,15874,36000,36000,18201,90000,222660180,1081200000,1183.760,0
2017-01-02 09:19:00,177.301,175.127,177.129,177.479,174.900,175.429,177.250,177.300,175.050,175.200,177.200,177.400,175.000,175.350,88,531,6000,6000,974,1121,6000,6000,9357,8705,36000,42000,24100,120000,294795240,1441320000,1190.160,0
2017-01-02 09:20:00,177.231,175.175,177.036,177.433,174.917,175.433,177.150,177.300,175.050,175.200,177.100,177.350,175.000,175.350,752,2746,6000,6000,2890,113,6000,6000,11521,9811,36000,36000,27009,120000,330347125,1441320000,1188.360,0
2017-01-02 09:21:00,176.956,174.889,176.616,177.086,174.612,175.108,176.750,176.950,174.700,174.950,176.700,177.000,174.650,175.000,1,25,6000,6000,752,599,18000,12000,10617,3939,48000,36000,34539,150000,422239010,1801500000,1178.360,0
2017-01-02 09:22:00,177.045,175.017,176.859,177.243,174.817,175.217,177.000,177.100,175.000,175.100,176.950,177.150,174.850,175.150,240,88,6000,6000,1702,1033,6000,6000,10273,10754,36000,36000,46918,162000,573160945,1945620000,1183.810,0
2017-01-02 09:23:00,176.714,174.639,176.454,176.852,174.471,174.907,176.600,176.650,174.600,174.750,176.550,176.800,174.550,174.800,1045,50,12000,6000,680,2968,6000,6000,8984,7105,42000,42000,52301,204000,638716210,2448570000,1178.180,0
2017-01-02 09:24:00,176.879,174.996,176.637,177.048,174.744,175.200,176.750,176.900,174.850,175.000,176.700,176.950,174.800,175.150,1595,195,12000,6000,868,601,12000,6000,11303,5460,48000,36000,65284,222000,797061275,2664510000,1180.080,0
2017-01-02 09:25:00,177.023,175.227,176.812,177.160,174.950,175.390,176.950,177.000,175.050,175.200,176.900,177.050,175.000,175.350,808,531,6000,6000,25,1,18000,6000,9799,4873,48000,30000,72673,240000,887188625,2880480000,1179.970,0
2017-01-02 09:26:00,176.915,174.989,176.660,177.118,174.793,175.229,176.800,177.000,174.900,175.100,176.750,177.050,174.850,175.150,1123,1941,6000,6000,1386,1202,6000,6000,11079,10730,42000,42000,80383,270000,981282555,3240900000,1180.120,0
2017-01-02 09:27:00,176.776,174.941,176.460,176.975,174.658,175.160,176.600,176.800,174.850,175.050,176.550,176.850,174.700,175.100,703,125,6000,6000,2189,88,6000,6000,16696,7835,36000,30000,95820,294000,1168689290,3528180000,1179.040,0
2017-01-02 09:28:00,176.714,174.867,176.424,176.872,174.650,175.037,176.600,176.750,174.750,174.950,176.550,176.800,174.700,175.000,100,1033,6000,18000,25,1277,12000,12000,8661,7789,42000,48000,96895,300000,1181776665,3600150000,1175.980,0
2017-01-02 09:29:00,176.417,174.571,176.227,176.615,174.406,174.767,176.400,176.500,174.500,174.650,176.300,176.550,174.450,174.700,1201,890,12000,6000,273,1161,12000,6000,7303,9582,48000,36000,98966,324000,1206946900,3887310000,1170.140,0
2017-01-02 09:30:00,176.134,174.253,175.998,176.316,173.989,174.417,176.100,176.200,174.150,174.300,176.050,176.250,174.050,174.350,565,1846,6000,6000,1204,2417,12000,6000,9736,10890,54000,36000,102841,342000,1253951865,4102170000,1166.750,1
2017-01-02 09:31:00,175.919,174.182,175.776,176.089,173.918,174.342,175.900,175.950,174.050,174.200,175.850,176.000,174.000,174.250,815,589,12000,6000,113,600,12000,6000,5014,4952,66000,36000,116116,408000,1414522605,4887930000,1163.430,1
2017-01-02 09:32:00,175.804,173.960,175.538,175.939,173.783,174.111,175.700,175.800,173.900,174.000,175.650,175.850,173.800,174.100,510,775,12000,30000,745,1600,6000,6000,16916,10960,36000,54000,128426,438000,1563303990,5245080000,1158.920,1
2017-01-02 09:33:00,175.909,174.073,175.663,175.986,173.856,174.257,175.800,175.900,173.950,174.150,175.750,175.950,173.900,174.200,722,2775,6000,6000,3508,1121,18000,12000,14079,9210,48000,42000,135330,468000,1646674105,5601750000,1163.070,1
