,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-01-02 09:17:00,125.263,125.516,125.098,125.484,125.222,125.671,125.250,125.300,125.350,125.550,125.200,125.350,125.300,125.600,846,25,11000,11000,2717,222,11000,22000,35565,34050,99000,77000,33275,242000,224159850,1632730000,1196.740,0
2017-01-02 09:18:00,125.147,125.298,125.030,125.297,125.123,125.456,125.150,125.200,125.200,125.350,125.100,125.250,125.150,125.400,3198,3363,44000,22000,3880,14457,33000,11000,25508,46921,143000,99000,58985,275000,397121115,1854985000,1183.760,0
2017-01-02 09:19:00,125.010,125.339,124.906,125.236,125.085,125.458,125.000,125.100,125.200,125.300,124.950,125.150,125.150,125.400,9556,522,22000,11000,3965,2139,11000,11000,39810,49814,143000,66000,86382,319000,581031465,2150720000,1190.160,0
2017-01-02 09:20:00,124.951,125.156,124.819,125.156,124.975,125.273,124.950,125.050,125.100,125.200,124.900,125.100,125.000,125.250,1026,9233,22000,44000,5790,4875,55000,11000,32454,69591,154000,121000,108173,341000,727056455,2298560000,1188.360,0
2017-01-02 09:21:00,124.897,125.143,124.782,125.070,124.938,125.241,124.900,124.950,125.050,125.150,124.850,125.000,125.000,125.200,3397,7110,11000,11000,6557,6301,44000,55000,39635,57760,187000,121000,120060,396000,806623680,2667555000,1178.360,0
2017-01-02 09:22:00,124.957,125.205,124.866,125.151,124.994,125.275,124.950,125.000,125.100,125.200,124.900,125.050,125.050,125.250,2824,1589,11000,44000,56089,6284,44000,11000,89410,71903,198000,110000,131574,440000,883712965,2962960000,1183.810,0
2017-01-02 09:23:00,124.919,125.159,124.849,125.087,125.000,125.265,124.900,124.950,125.100,125.150,124.850,125.000,125.050,125.200,55409,2095,33000,22000,8980,2036,33000,11000,94355,49521,209000,110000,146865,528000,986107485,3554045000,1178.180,0
2017-01-02 09:24:00,124.962,125.193,124.857,125.133,124.991,125.305,124.950,125.000,125.100,125.200,124.900,125.050,125.050,125.250,132,13534,22000,11000,56841,3109,22000,22000,90629,82253,187000,110000,154847,605000,1039566625,4071265000,1180.080,0
2017-01-02 09:25:00,124.917,125.127,124.845,125.124,124.976,125.258,124.900,125.000,125.050,125.150,124.850,125.050,125.000,125.200,55657,13550,22000,22000,4388,5121,143000,22000,92638,90796,253000,132000,159544,616000,1071024115,4145075000,1179.970,0
2017-01-02 09:26:00,124.930,125.160,124.837,125.135,124.998,125.297,124.900,125.000,125.100,125.200,124.850,125.050,125.050,125.250,56901,14181,33000,44000,7395,2254,22000,33000,107599,86151,231000,209000,165728,660000,1112433005,4440480000,1180.120,0
2017-01-02 09:27:00,124.913,125.161,124.823,125.095,124.992,125.279,124.900,124.950,125.100,125.200,124.850,125.000,125.050,125.250,36783,2750,22000,66000,7551,13117,22000,33000,85217,60828,198000,209000,193385,704000,1297486185,4735445000,1179.040,0
2017-01-02 09:28:00,124.900,125.067,124.804,125.071,124.955,125.241,124.900,124.950,125.000,125.150,124.850,125.000,124.950,125.200,24044,15154,121000,33000,4626,7696,44000,55000,66528,79929,231000,187000,200894,748000,1347725520,5030685000,1175.980,0
2017-01-02 09:29:00,124.816,124.974,124.733,125.027,124.868,125.150,124.850,124.900,124.950,125.050,124.800,124.950,124.900,125.100,1451,2029,11000,33000,7542,17472,55000,22000,41911,91157,121000,154000,233763,814000,1567635180,5472885000,1170.140,0
2017-01-02 09:30:00,124.725,124.914,124.645,124.958,124.777,125.073,124.750,124.800,124.850,125.000,124.700,124.850,124.800,125.050,14329,954,55000,66000,4214,2601,33000,33000,56517,76184,143000,165000,241279,847000,1617857560,5693710000,1166.750,0
2017-01-02 09:31:00,124.660,124.819,124.527,124.801,124.664,124.881,124.650,124.700,124.750,124.800,124.600,124.750,124.700,124.850,5835,13285,22000,22000,12452,14324,66000,22000,55836,81888,198000,88000,255612,902000,1713464205,6060945000,1163.430,0
2017-01-02 09:32:00,124.610,124.755,124.472,124.733,124.581,124.809,124.600,124.650,124.700,124.750,124.550,124.700,124.650,124.800,1521,13656,11000,77000,6882,24881,22000,44000,47933,86808,176000,176000,273740,1001000,1834363200,6721880000,1158.920,0
2017-01-02 09:33:00,124.728,124.906,124.587,124.930,124.754,125.033,124.700,124.800,124.850,124.950,124.650,124.850,124.800,125.000,1923,3427,22000,33000,17540,6605,33000,33000,54621,64298,132000,132000,315286,1155000,2111474600,7751480000,1163.070,0
2017-01-02 09:34:00,124.751,124.958,124.626,124.984,124.815,125.100,124.750,124.850,124.900,125.000,124.700,124.900,124.850,125.050,2668,4662,22000,11000,7031,6868,22000,22000,39531,65056,110000,88000,322872,1199000,2162077355,8045730000,1166.950,0
2017-01-02 09:35:00,124.824,125.035,124.722,125.039,124.892,125.214,124.850,124.900,125.000,125.100,124.800,124.950,124.950,125.150,997,4281,11000,22000,3143,3467,22000,22000,34503,62455,132000,154000,325002,1221000,2176309355,8193075000,1172.100,0
2017-01-02 09:36:00,124.788,124.961,124.624,124.971,124.805,125.106,124.750,124.850,124.900,125.000,124.700,124.900,124.850,125.050,6855,4231,11000,22000,10253,11429,22000,11000,58672,69226,110000,88000,327362,1265000,2192067855,8487655000,1169.110,0
2017-01-02 09:37:00,124.803,124.998,124.664,124.987,124.862,125.142,124.800,124.850,124.950,125.050,124.750,124.900,124.900,125.100,3136,5723,11000,44000,7224,9530,66000,22000,51710,68258,143000,143000,331208,1298000,2217780020,8708755000,1167.600,0
2017-01-02 09:38:00,124.826,124.990,124.676,124.992,124.888,125.182,124.800,124.850,125.000,125.050,124.750,124.900,124.950,125.100,3183,794,22000,11000,12412,6967,22000,22000,55796,49208,132000,187000,334648,1331000,2240759400,8929800000,1173.310,0
2017-01-02 09:39:00,124.805,124.954,124.679,124.989,124.822,125.127,124.800,124.850,124.900,125.000,124.750,124.900,124.850,125.050,2340,1282,33000,11000,18525,11602,66000,22000,58373,67454,176000,121000,335034,1364000,2243339630,9150845000,1173.960,0
2017-01-02 09:40:00,124.849,125.000,124.724,125.031,124.854,125.214,124.850,124.900,124.950,125.050,124.800,124.950,124.900,125.100,1179,40,11000,11000,3634,8063,55000,22000,44771,61028,154000,154000,342357,1375000,2292294935,9224545000,1174.340,0
2017-01-02 09:41:00,124.741,124.921,124.648,124.929,124.763,125.033,124.750,124.800,124.850,124.950,124.700,124.850,124.800,125.000,15470,50,33000,44000,6374,13860,55000,11000,55507,74617,176000,132000,346226,1408000,2318145625,9445425000,1168.230,0
2017-01-02 09:42:00,124.886,125.003,124.690,125.033,124.870,125.125,124.800,124.950,124.950,125.000,124.750,125.000,124.900,125.050,10928,20859,44000,11000,21250,12981,77000,22000,80460,83013,253000,110000,350070,1419000,2343848860,9519070000,1171.690,0
2017-01-02 09:43:00,124.850,125.010,124.738,125.025,124.858,125.138,124.850,124.900,124.950,125.050,124.800,124.950,124.900,125.100,1790,400,11000,66000,12416,10746,77000,22000,60347,78815,198000,176000,351763,1441000,2355176855,9666415000,1172.500,0
2017-01-02 09:44:00,124.895,125.066,124.751,125.036,124.874,125.150,124.850,124.950,125.000,125.050,124.800,125.000,124.950,125.100,5611,11148,11000,44000,14558,26827,11000,22000,66126,78067,231000,154000,355571,1441000,2380649735,9666415000,1173.840,0
2017-01-02 09:45:00,124.830,124.976,124.690,125.007,124.808,125.089,124.800,124.900,124.900,125.000,124.750,124.950,124.850,125.050,7733,2440,22000,44000,15923,24117,66000,44000,62569,82610,220000,154000,360039,1463000,2410538315,9813815000,1171.380,0
2017-01-02 09:46:00,124.737,124.953,124.623,124.941,124.752,125.036,124.750,124.800,124.850,124.950,124.700,124.850,124.800,125.000,1462,974,11000,22000,10855,5176,77000,44000,46398,68758,242000,121000,380040,1496000,2544085140,10034695000,1168.700,0
2017-01-02 09:47:00,124.709,124.836,124.554,124.857,124.672,124.930,124.700,124.750,124.750,124.850,124.650,124.800,124.700,124.900,3502,11774,11000,33000,3805,15164,110000,33000,51557,82381,198000,110000,389894,1562000,2609883200,10475685000,1164.700,0
2017-01-02 09:48:00,124.707,124.885,124.562,124.889,124.721,124.975,124.700,124.750,124.800,124.900,124.650,124.800,124.750,124.950,6584,664,33000,44000,6156,1685,55000,22000,61903,76287,187000,110000,393230,1584000,2632141500,10622755000,1166.900,0
2017-01-02 09:49:00,124.713,124.900,124.615,124.898,124.717,124.987,124.750,124.800,124.800,124.900,124.700,124.850,124.750,124.950,465,14981,22000,33000,5295,26197,66000,11000,29045,105778,198000,88000,395221,1606000,2645431220,10769770000,1167.770,0
2017-01-02 09:50:00,124.740,124.923,124.624,124.899,124.750,124.995,124.750,124.800,124.850,124.900,124.700,124.850,124.800,124.950,2,14795,33000,33000,13342,27890,66000,22000,54489,114205,264000,121000,396613,1606000,2654723025,10769770000,1165.770,0
2017-01-02 09:51:00,124.716,124.927,124.557,124.878,124.734,124.977,124.700,124.750,124.850,124.900,124.650,124.800,124.800,124.950,2532,3970,11000,55000,6019,4652,22000,11000,64166,78880,209000,121000,405222,1617000,2712164100,10843360000,1163.240,0
2017-01-02 09:52:00,124.726,124.862,124.544,124.846,124.714,124.959,124.700,124.750,124.800,124.850,124.650,124.800,124.750,124.900,13,17270,33000,22000,3171,20500,44000,33000,61843,92157,231000,121000,406936,1639000,2723597485,10990430000,1163.050,0
