,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-01-02 09:17:00,576.745,577.182,576.381,577.059,576.217,577.780,576.550,576.850,577.150,577.450,576.500,576.950,577.100,577.500,119,90,1200,1200,1415,230,1200,1200,3322,1912,7200,6000,5336,18000,253708685,858690000,1196.740,1
2017-01-02 09:18:00,577.468,578.154,577.474,578.063,577.486,578.979,577.600,577.750,578.250,578.500,577.450,577.800,578.100,578.600,980,19,1200,1200,104,100,2400,1200,1894,7234,8400,8400,7258,36000,345268580,1716528000,1183.760,0
2017-01-02 09:19:00,577.308,578.104,577.210,577.992,577.607,578.529,577.350,577.700,578.050,578.400,577.300,577.750,577.850,578.450,314,40,1200,2400,2,25,2400,1200,1567,4436,8400,8400,13292,49200,632877235,2346468000,1190.160,0
2017-01-02 09:20:00,577.227,577.807,576.839,577.615,577.429,578.321,577.200,577.400,577.650,578.000,577.000,577.450,577.600,578.200,103,8,3600,2400,102,16,1200,1200,1797,1723,8400,8400,13568,54000,646023850,2575350000,1188.360,0
2017-01-02 09:21:00,576.020,576.427,575.778,576.342,576.075,576.957,576.000,576.250,576.300,576.600,575.850,576.300,576.250,576.650,1,1190,1200,1200,104,230,1200,1200,947,2316,7200,8400,13993,63600,666238460,3032484000,1178.360,1
2017-01-02 09:22:00,576.834,577.175,576.543,577.085,576.729,577.590,576.800,576.900,577.050,577.300,576.700,577.000,576.800,577.500,63,4,2400,1200,1,80,1200,1200,613,649,8400,6000,15703,82800,747570575,3946530000,1183.810,1
2017-01-02 09:23:00,576.814,576.905,576.289,576.676,576.560,577.350,576.450,576.500,576.700,577.050,576.400,576.750,576.650,577.100,1,100,1200,1200,25,60,1200,1200,2712,257,6000,7200,17245,97200,820863510,4631514000,1178.180,1
2017-01-02 09:24:00,576.735,577.083,576.572,577.131,576.550,577.508,576.700,577.000,576.850,577.150,576.650,577.050,576.650,577.350,119,1296,1200,1200,234,60,1200,2400,979,2962,7200,7200,18416,105600,876629910,5031546000,1180.080,1
2017-01-02 09:25:00,577.210,577.542,576.996,577.571,577.136,577.858,577.100,577.400,577.350,577.750,577.050,577.450,577.300,577.800,140,167,2400,2400,104,246,1200,1200,870,1300,8400,7200,18722,110400,891197180,5260140000,1179.970,0
2017-01-02 09:26:00,577.054,577.477,576.815,577.360,577.085,577.700,576.950,577.200,577.300,577.500,576.900,577.250,577.100,577.600,25,42,3600,1200,25,177,1200,1200,976,1034,12000,6000,20737,116400,987138915,5546034000,1180.120,0
2017-01-02 09:27:00,576.672,576.827,576.312,576.959,576.490,577.150,576.650,576.800,576.700,576.950,576.400,576.850,576.650,577.000,20,52,1200,2400,172,144,1200,1200,2542,1811,6000,7200,20890,126000,994414340,6003078000,1179.040,1
2017-01-02 09:28:00,576.461,576.392,576.296,576.731,576.117,576.836,576.350,576.600,576.300,576.650,576.300,576.650,576.150,576.750,239,20,2400,1200,2070,400,1200,1200,2637,2097,7200,8400,23245,130800,1106390735,6231366000,1175.980,1
2017-01-02 09:29:00,576.436,576.332,576.249,576.698,576.000,576.800,576.400,576.500,576.300,576.650,576.300,576.600,576.050,576.700,1,189,1200,1200,2070,171,1200,1200,2701,1685,6000,7200,24492,138000,1165703345,6573900000,1170.140,1
2017-01-02 09:30:00,576.489,576.404,576.249,576.672,576.200,576.919,576.350,576.450,576.400,576.750,576.300,576.650,576.300,576.800,197,434,2400,1200,2060,355,1200,1200,2994,1795,7200,9600,24851,139200,1182772770,6630972000,1166.750,1
2017-01-02 09:31:00,576.205,576.492,575.997,576.430,576.236,576.792,576.050,576.200,576.350,576.650,576.000,576.250,576.250,576.750,1256,29,3600,1200,51,4,1200,1200,2023,499,8400,7200,27412,139200,1304498955,6630972000,1163.430,1
2017-01-02 09:32:00,576.000,576.333,575.918,576.286,575.933,576.708,576.100,576.150,576.050,576.500,576.000,576.200,576.000,576.600,39,3,1200,2400,51,107,2400,1200,190,329,7200,7200,28524,148800,1357355665,7087548000,1158.920,1
2017-01-02 09:33:00,576.581,576.912,576.349,576.860,576.592,577.171,576.450,576.600,576.750,577.000,576.400,576.700,576.700,577.050,243,10,1200,3600,214,120,1200,1200,1252,937,7200,8400,28787,152400,1369855400,7258824000,1163.070,1
2017-01-02 09:34:00,576.659,576.950,576.385,576.828,576.621,577.364,576.450,576.700,576.800,577.250,576.400,576.800,576.750,577.300,477,25,2400,1200,214,280,1200,1200,1020,469,8400,8400,29316,158400,1395015945,7544418000,1166.950,1
2017-01-02 09:35:00,576.620,577.192,576.325,576.997,576.790,577.607,576.450,576.750,576.950,577.400,576.400,576.800,576.900,577.650,19,40,1200,3600,60,107,1200,1200,850,974,6000,8400,30729,160800,1462273170,7658742000,1172.100,1
2017-01-02 09:36:00,577.070,577.308,576.748,577.138,576.983,577.633,576.850,577.000,577.100,577.500,576.800,577.200,577.050,577.550,376,301,1200,1200,239,180,1200,1200,1305,656,7200,7200,33244,162000,1581992160,7715898000,1169.110,0
2017-01-02 09:37:00,576.489,576.946,576.365,576.927,576.658,577.208,576.550,576.700,576.800,577.100,576.500,576.850,576.750,577.150,37,315,1200,1200,30,95,1200,2400,517,1887,7200,7200,34773,168000,1654814755,8001966000,1167.600,1
2017-01-02 09:38:00,577.540,577.729,577.149,577.777,577.408,578.133,577.300,577.550,577.600,578.000,577.250,577.700,577.450,578.050,68,111,2400,1200,25,51,1200,1200,833,682,7200,7200,35588,174000,1693633910,8287896000,1173.310,0
2017-01-02 09:39:00,577.422,577.593,577.173,577.723,577.179,578.007,577.250,577.400,577.350,577.850,577.200,577.550,577.250,577.900,312,1,1200,1200,254,4,1200,1200,797,233,8400,8400,35777,181200,1702627980,8630832000,1173.960,0
2017-01-02 09:40:00,577.244,577.379,576.850,577.445,577.017,577.758,576.950,577.150,577.250,577.650,576.900,577.350,577.050,577.700,322,10,1200,1200,396,81,1200,1200,1446,357,7200,7200,36871,186000,1754688525,8859516000,1174.340,0
2017-01-02 09:41:00,576.704,577.163,576.396,576.963,576.808,577.458,576.550,576.850,576.950,577.350,576.500,576.900,576.900,577.400,40,519,1200,2400,60,25,1200,1200,811,1118,7200,7200,37153,188400,1768107965,8973840000,1168.230,1
2017-01-02 09:42:00,577.110,577.347,576.780,577.277,577.042,577.836,576.900,576.950,577.300,577.750,576.850,577.150,577.100,577.800,272,21,1200,4800,274,10,2400,2400,1031,322,7200,13200,37532,190800,1786137820,9088122000,1171.690,0
2017-01-02 09:43:00,576.855,577.358,576.629,577.273,577.100,577.771,576.850,576.950,577.200,577.650,576.800,577.150,577.150,577.700,8,14,1200,1200,2,89,1200,1200,265,466,6000,8400,37640,190800,1791276570,9088122000,1172.500,1
2017-01-02 09:44:00,577.123,577.510,576.844,577.364,577.043,578.012,577.000,577.250,577.350,577.600,576.950,577.300,577.250,577.850,71,147,1200,1200,50,12,1200,1200,623,744,8400,9600,38096,193200,1812988695,9202476000,1173.840,0
2017-01-02 09:45:00,577.182,577.279,576.640,577.275,576.775,577.625,576.800,577.000,577.200,577.450,576.750,577.200,576.800,577.500,174,28,1200,1200,60,142,2400,1200,1933,431,9600,7200,39236,193200,1867272265,9202476000,1171.380,0
