,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-01-02 09:17:00,229.326,229.835,229.032,229.433,229.510,230.160,229.150,229.350,229.700,230.050,229.100,229.400,229.650,230.100,1223,1290,3000,3000,600,1178,3000,3000,6933,4091,15000,15000,7476,66000,138891445,1230765000,1196.740,0
2017-01-02 09:18:00,228.231,228.746,228.029,228.440,228.236,229.067,228.200,228.350,228.450,228.850,228.100,228.400,228.400,228.950,665,1338,3000,3000,240,1338,3000,3000,4320,6485,21000,18000,14118,96000,261681955,1786995000,1183.760,1
2017-01-02 09:19:00,228.443,229.129,228.290,228.614,228.611,229.400,228.350,228.500,228.800,229.150,228.300,228.550,228.700,229.200,1286,200,3000,3000,2532,1023,3000,3000,5115,2897,27000,15000,18321,102000,339163840,1897800000,1190.160,1
2017-01-02 09:20:00,228.854,229.355,228.556,228.941,229.040,229.670,228.700,228.800,229.200,229.400,228.650,228.850,229.100,229.600,2107,110,3000,3000,315,166,3000,3000,10820,3281,15000,15000,22514,129000,416601975,2397690000,1188.360,0
2017-01-02 09:21:00,227.985,228.492,227.999,228.304,228.183,228.800,228.100,228.150,228.300,228.550,228.050,228.200,228.250,228.600,294,318,3000,3000,220,1291,3000,3000,4215,14590,18000,18000,29833,156000,551621560,2896710000,1178.360,1
2017-01-02 09:22:00,228.834,229.306,228.552,229.016,229.094,229.583,228.700,228.900,229.250,229.450,228.650,228.950,229.200,229.500,135,1691,9000,3000,1288,1093,3000,3000,9878,8441,27000,27000,45535,192000,841158180,3562530000,1183.810,0
2017-01-02 09:23:00,228.719,229.059,228.417,228.793,228.917,229.518,228.550,228.700,229.100,229.350,228.500,228.750,229.000,229.400,316,1342,3000,3000,2521,1541,6000,3000,11836,5133,18000,33000,48231,225000,890935195,4173750000,1178.180,0
2017-01-02 09:24:00,228.817,229.321,228.537,228.929,229.021,229.593,228.650,228.850,229.200,229.450,228.600,228.900,229.100,229.550,1802,1925,3000,3000,268,913,3000,3000,8280,4936,21000,21000,55439,249000,1024195645,4618725000,1180.080,0
2017-01-02 09:25:00,228.944,229.421,228.683,229.036,229.129,229.657,228.900,228.950,229.400,229.550,228.750,229.000,229.250,229.600,90,1457,3000,3000,1291,1575,3000,6000,10294,6187,21000,21000,56749,264000,1048397045,4896675000,1179.970,0
2017-01-02 09:26:00,228.959,229.561,228.838,229.224,229.438,229.909,228.900,229.000,229.600,229.750,228.850,229.100,229.400,229.850,4291,3,9000,3000,952,20,6000,3000,9221,5103,24000,33000,58411,267000,1079141145,4952355000,1180.120,0
2017-01-02 09:27:00,229.032,229.541,228.780,229.125,229.336,229.880,228.900,229.000,229.500,229.750,228.850,229.050,229.400,229.800,4,279,6000,3000,625,268,3000,6000,7013,2412,21000,30000,59898,285000,1106625645,5286360000,1179.040,0
2017-01-02 09:28:00,228.710,229.403,228.504,228.901,229.050,229.500,228.650,228.750,229.200,229.400,228.600,228.800,229.150,229.500,52,567,3000,9000,106,434,3000,3000,7304,6458,30000,21000,61046,294000,1127836395,5453325000,1175.980,0
2017-01-02 09:29:00,228.586,229.130,228.342,228.780,228.850,229.393,228.450,228.650,229.000,229.300,228.400,228.700,228.850,229.350,1151,677,9000,6000,2471,318,3000,3000,10174,6587,24000,21000,64412,300000,1189948910,5564460000,1170.140,1
2017-01-02 09:30:00,227.833,228.335,227.647,228.072,228.033,228.581,227.800,227.950,228.150,228.400,227.750,228.000,228.100,228.450,1,789,3000,3000,633,1911,12000,3000,5283,9245,45000,24000,75224,351000,1389086295,6506115000,1166.750,1
