,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-01-02 09:17:00,138.302,136.923,138.186,138.493,136.796,137.075,138.300,138.400,136.900,137.000,138.250,138.450,136.850,137.050,554,7184,14000,49000,2891,5164,35000,7000,15561,34490,84000,112000,285760,1106000,3348681945,12825820000,1196.740,0
2017-01-02 09:18:00,138.048,136.672,137.927,138.242,136.487,136.829,138.000,138.100,136.550,136.700,137.950,138.150,136.500,136.750,14763,3030,28000,7000,3326,932,56000,7000,36535,24186,112000,49000,364019,1477000,4266157550,17123015000,1183.760,0
2017-01-02 09:19:00,137.712,136.626,137.544,137.861,136.458,136.855,137.650,137.750,136.550,136.700,137.600,137.800,136.500,136.750,4283,816,14000,7000,5367,5214,28000,7000,25368,21154,84000,77000,480289,1771000,5624557115,20521410000,1190.160,0
2017-01-02 09:20:00,137.410,136.359,137.237,137.553,136.086,136.436,137.350,137.450,136.250,136.350,137.300,137.500,136.200,136.400,1173,2805,35000,14000,5410,2808,7000,14000,19238,18150,147000,77000,584465,2268000,6839642050,26266100000,1188.360,0
2017-01-02 09:21:00,137.180,136.104,136.998,137.341,135.912,136.195,137.100,137.200,136.000,136.100,137.050,137.250,135.950,136.150,6785,2024,77000,14000,4166,2627,7000,14000,55511,30514,168000,70000,678858,2625000,7936809090,30376815000,1178.360,0
2017-01-02 09:22:00,137.181,136.161,136.988,137.349,135.947,136.325,137.100,137.200,136.050,136.200,137.050,137.250,136.000,136.250,1936,209,14000,14000,6612,1010,35000,7000,51008,28974,112000,84000,753347,3003000,8801801035,34726160000,1183.810,0
2017-01-02 09:23:00,136.978,135.872,136.806,137.115,135.757,136.000,136.900,137.000,135.850,135.900,136.850,137.050,135.800,135.950,7112,2075,14000,14000,7425,3752,42000,7000,43263,25938,105000,105000,844706,3479000,9861690605,40197500000,1178.180,0
2017-01-02 09:24:00,136.921,135.876,136.786,137.071,135.702,136.022,136.900,136.950,135.800,135.900,136.850,137.000,135.750,135.950,2207,1889,42000,7000,7732,11249,35000,7000,43479,43678,182000,126000,927888,3906000,10826650280,45106110000,1180.080,0
2017-01-02 09:25:00,136.867,135.826,136.686,137.020,135.640,135.964,136.850,136.900,135.750,135.850,136.800,136.950,135.700,135.900,415,5837,28000,14000,1195,4793,42000,42000,28825,41469,182000,147000,1003652,4123000,11704545745,47597830000,1179.970,0
2017-01-02 09:26:00,136.764,135.752,136.562,136.874,135.577,135.926,136.700,136.750,135.700,135.800,136.650,136.800,135.650,135.850,3245,2986,21000,42000,5370,2524,28000,14000,44573,29620,168000,161000,1078235,4480000,12567953315,51693880000,1180.120,0
