,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-01-02 09:17:00,118.508,118.745,118.527,118.867,118.400,119.050,118.650,118.700,118.700,118.900,118.600,118.750,118.550,119.000,200,549,7000,7000,480,500,7000,7000,3114,38172,42000,35000,13019,42000,110479885,356860000,1196.740,0
2017-01-02 09:18:00,118.388,118.600,118.282,118.645,118.360,118.833,118.450,118.550,118.500,118.700,118.400,118.600,118.400,118.750,10,381,7000,14000,50,8688,7000,7000,4716,46761,35000,42000,18563,49000,157384785,416150000,1183.760,1
2017-01-02 09:19:00,118.175,118.404,118.109,118.404,118.079,118.521,118.250,118.300,118.250,118.450,118.200,118.350,118.150,118.600,694,501,14000,70000,1339,22168,21000,7000,7527,69595,84000,98000,34699,77000,293434135,652645000,1190.160,1
2017-01-02 09:20:00,118.239,118.391,118.114,118.397,118.250,118.629,118.250,118.300,118.350,118.450,118.200,118.350,118.300,118.600,2696,3596,7000,63000,1785,20551,7000,7000,27138,62452,42000,119000,45358,84000,383316415,711655000,1188.360,1
2017-01-02 09:21:00,118.112,118.294,117.972,118.323,118.095,118.491,118.100,118.200,118.200,118.350,118.050,118.250,118.150,118.450,1186,1600,7000,7000,7189,11352,21000,77000,32924,52786,77000,112000,57768,140000,487906615,1184120000,1178.360,1
2017-01-02 09:22:00,118.252,118.420,118.079,118.375,118.190,118.530,118.200,118.250,118.350,118.450,118.150,118.300,118.250,118.550,2217,7663,7000,63000,968,201,7000,7000,63036,42579,70000,105000,71745,168000,605542125,1420230000,1183.810,1
2017-01-02 09:23:00,118.155,118.322,118.029,118.349,118.140,118.482,118.100,118.200,118.250,118.400,118.050,118.250,118.200,118.450,32942,2778,7000,28000,7460,301,14000,63000,66579,37966,70000,119000,77902,175000,657388970,1479275000,1178.180,1
2017-01-02 09:24:00,118.260,118.448,118.079,118.399,118.264,118.536,118.200,118.250,118.400,118.450,118.150,118.300,118.300,118.550,2142,200,14000,56000,6895,610,14000,7000,73509,39193,77000,98000,91984,203000,776005175,1715560000,1180.080,1
2017-01-02 09:25:00,118.403,118.552,118.199,118.577,118.322,118.782,118.350,118.400,118.450,118.650,118.300,118.450,118.400,118.700,279,651,7000,14000,254,702,7000,14000,50424,32479,63000,77000,94362,266000,796054745,2247665000,1179.970,1
2017-01-02 09:26:00,118.415,118.653,118.317,118.653,118.479,118.861,118.450,118.550,118.600,118.700,118.400,118.600,118.550,118.750,301,8021,7000,7000,1104,10504,7000,7000,16576,64525,49000,63000,102708,266000,866505155,2247665000,1180.120,0
