,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-01-02 09:17:00,151.013,148.631,150.949,151.204,148.493,148.814,151.000,151.050,148.650,148.700,150.950,151.100,148.550,148.750,8098,50,4000,12000,2189,1287,4000,12000,14363,8878,28000,44000,58843,168000,730520035,2044560000,1196.740,0
2017-01-02 09:18:00,150.641,148.187,150.503,150.841,148.000,148.367,150.650,150.700,148.100,148.250,150.600,150.750,148.050,148.300,10,1910,8000,4000,475,547,8000,4000,7807,12147,36000,24000,82255,264000,1020738790,3210820000,1183.760,0
2017-01-02 09:19:00,150.785,148.362,150.537,150.928,148.192,148.586,150.650,150.750,148.350,148.450,150.600,150.850,148.250,148.500,3371,255,4000,8000,4981,336,4000,12000,21923,9948,24000,44000,97257,324000,1206244655,3938500000,1190.160,0
2017-01-02 09:20:00,150.775,148.489,150.531,150.899,148.240,148.650,150.650,150.750,148.400,148.550,150.600,150.800,148.350,148.600,1730,150,8000,8000,4434,530,8000,4000,16855,5727,40000,32000,119338,396000,1479173320,4811560000,1188.360,0
2017-01-02 09:21:00,150.637,148.362,150.483,150.846,148.144,148.471,150.600,150.700,148.250,148.400,150.550,150.750,148.200,148.450,1930,50,8000,12000,1507,2184,4000,4000,12832,12582,36000,28000,130610,464000,1618608010,5637240000,1178.360,0
2017-01-02 09:22:00,150.859,148.508,150.668,151.028,148.381,148.740,150.800,150.900,148.450,148.600,150.750,150.950,148.400,148.700,1506,250,12000,4000,1685,1580,8000,16000,15190,14160,32000,40000,155133,576000,1922164205,6997640000,1183.810,0
2017-01-02 09:23:00,150.726,148.421,150.595,150.928,148.245,148.571,150.750,150.800,148.350,148.450,150.650,150.850,148.300,148.500,500,1970,4000,4000,3674,842,4000,4000,15142,18314,40000,28000,165181,640000,2046444340,7774080000,1178.180,0
2017-01-02 09:24:00,150.834,148.470,150.674,151.022,148.318,148.641,150.800,150.900,148.400,148.550,150.750,150.950,148.350,148.600,1916,645,16000,8000,1490,1741,8000,12000,14778,18229,44000,44000,180075,704000,2230878735,8551180000,1180.080,0
2017-01-02 09:25:00,150.823,148.514,150.716,151.023,148.340,148.669,150.850,150.900,148.450,148.550,150.800,150.950,148.400,148.600,239,1930,4000,4000,236,543,12000,4000,8531,18827,40000,32000,187526,784000,2323071500,9521580000,1179.970,0
2017-01-02 09:26:00,150.687,148.297,150.554,150.916,148.164,148.425,150.700,150.800,148.250,148.350,150.650,150.850,148.200,148.400,325,2665,4000,8000,536,1912,12000,12000,7385,18647,28000,32000,196234,832000,2430857880,10104220000,1180.120,0
