,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-01-02 09:17:00,871.794,872.877,871.248,872.394,871.529,874.200,871.600,872.000,872.600,873.950,871.550,872.250,871.600,874.000,1,34,1200,600,13,50,600,1200,143,334,4200,3600,12066,10200,1040942020,880905000,1196.740,0
2017-01-02 09:18:00,870.364,872.133,870.165,871.340,870.814,873.280,870.300,871.000,871.350,871.950,870.250,871.400,871.050,872.000,20,400,1200,600,29,122,600,600,185,1350,4200,3000,18621,19800,1607810555,1712829000,1183.760,0
2017-01-02 09:19:00,871.237,872.517,870.480,871.804,871.467,873.667,871.000,871.400,872.000,872.950,870.600,871.600,871.450,873.000,50,13,1200,600,37,18,600,1200,755,444,3600,3600,24908,31800,2150372910,2749599000,1190.160,0
2017-01-02 09:20:00,869.034,870.290,868.777,869.617,868.950,871.630,869.200,869.350,869.450,870.500,869.150,869.500,869.400,870.700,7,48,600,600,5,445,600,600,41,708,3000,3000,28131,39000,2428610970,3371706000,1188.360,0
2017-01-02 09:21:00,868.345,869.150,867.644,868.565,868.370,869.930,867.850,868.000,869.050,869.700,867.750,868.700,868.400,869.900,58,74,600,600,39,10,600,600,382,237,3000,3000,32916,49200,2840693875,4251459000,1178.360,0
2017-01-02 09:22:00,871.552,873.232,871.092,872.047,871.725,874.250,871.200,871.900,872.300,873.550,871.150,872.000,872.050,873.600,60,108,600,600,19,565,600,600,436,788,3600,3000,37032,56400,3195582455,4872765000,1183.810,0
2017-01-02 09:23:00,870.071,870.550,869.184,870.565,869.450,871.520,869.950,870.400,870.000,870.950,869.450,870.450,869.650,871.000,21,86,600,600,28,181,600,600,551,522,3600,3000,43634,66000,3765962380,5702487000,1178.180,0
2017-01-02 09:24:00,869.379,870.585,868.744,869.950,869.550,871.620,869.300,869.850,870.050,870.950,869.000,869.900,869.800,871.200,4,4,600,600,21,77,600,600,520,751,3000,3000,47052,68400,4060867785,5909691000,1180.080,0
2017-01-02 09:25:00,870.044,870.865,869.537,870.469,870.220,871.510,869.950,870.000,870.500,871.250,869.850,870.250,870.250,871.300,43,321,600,600,38,34,600,600,607,1008,3000,3000,49442,75600,4266964680,6530967000,1179.970,0
2017-01-02 09:26:00,870.607,871.700,870.154,871.051,871.040,872.358,870.700,870.900,871.500,872.150,870.650,870.950,871.050,872.200,6,17,600,1200,20,27,600,600,456,1104,3000,3600,53397,78000,4608493110,6738459000,1180.120,0
