,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-01-02 09:17:00,306.244,305.916,306.133,306.480,305.775,306.113,306.300,306.350,305.900,306.000,306.250,306.400,305.850,306.050,50,995,3000,3000,500,1878,6000,9000,8895,33015,30000,36000,492700,1758000,12430599065,44304390000,1196.740,0
2017-01-02 09:18:00,306.068,305.842,306.008,306.313,305.584,305.957,306.100,306.200,305.750,305.850,306.050,306.250,305.700,305.900,7449,3973,3000,12000,3201,221,6000,6000,53041,146574,48000,42000,625246,2217000,15762528575,55825515000,1183.760,0
2017-01-02 09:19:00,305.693,305.350,305.546,305.911,305.250,305.529,305.700,305.750,305.350,305.450,305.650,305.800,305.300,305.500,546,2500,3000,9000,1200,201,3000,18000,23450,32120,15000,42000,850364,2622000,21410647305,65970255000,1190.160,0
2017-01-02 09:20:00,305.251,304.957,305.069,305.405,304.785,305.079,305.200,305.250,304.950,305.000,305.150,305.300,304.850,305.100,5104,1377,3000,42000,5739,250,3000,18000,39723,25157,30000,84000,1066021,3120000,26807263670,78421125000,1188.360,0
2017-01-02 09:21:00,305.527,305.340,305.407,305.800,305.230,305.445,305.550,305.600,305.300,305.350,305.500,305.700,305.250,305.400,1300,289,21000,3000,2628,4021,6000,12000,27656,57147,45000,33000,1154973,3435000,29034912965,86301360000,1178.360,0
2017-01-02 09:22:00,305.254,305.098,305.179,305.534,305.035,305.388,305.350,305.400,305.100,305.200,305.250,305.450,305.050,305.250,2315,2422,12000,3000,2289,5077,6000,3000,16455,52558,30000,39000,1346138,3774000,33820936515,94780320000,1183.810,0
2017-01-02 09:23:00,304.972,304.984,304.776,305.120,304.813,305.109,304.900,305.000,304.950,305.000,304.850,305.050,304.900,305.050,3312,2719,6000,9000,116,2149,3000,6000,23498,18488,45000,48000,1527537,4233000,38358188565,106256925000,1178.180,0
2017-01-02 09:24:00,304.591,304.719,304.434,304.726,304.499,304.807,304.600,304.650,304.600,304.700,304.500,304.700,304.550,304.750,100,3257,3000,3000,5558,10258,6000,15000,15114,23917,123000,45000,1710168,4665000,42919473490,117049965000,1180.080,0
2017-01-02 09:25:00,303.967,304.201,303.771,304.064,304.018,304.287,303.900,304.000,304.150,304.200,303.850,304.050,304.050,304.250,3363,11203,18000,15000,301,4204,15000,9000,21203,26372,135000,60000,1962796,5250000,49211324020,131631945000,1179.970,0
2017-01-02 09:26:00,303.300,303.521,303.145,303.507,303.480,303.644,303.300,303.350,303.500,303.550,303.250,303.400,303.450,303.600,1011,54,96000,6000,1,3530,6000,12000,16655,21639,114000,48000,2130435,5802000,53377156905,145367505000,1180.120,0
2017-01-02 09:27:00,303.587,303.789,303.467,303.767,303.703,303.974,303.600,303.650,303.800,303.850,303.550,303.700,303.750,303.900,100,2900,9000,3000,1444,4915,9000,6000,13399,25426,45000,63000,2288388,6387000,57299285560,159906510000,1179.040,0
2017-01-02 09:28:00,303.408,303.533,303.180,303.531,303.377,303.641,303.300,303.400,303.500,303.550,303.250,303.450,303.450,303.600,482,953,3000,9000,6979,530,6000,15000,28882,13600,45000,51000,2393370,6666000,59909534180,166848045000,1175.980,0
2017-01-02 09:29:00,303.623,303.735,303.311,303.790,303.600,303.955,303.450,303.650,303.700,303.800,303.400,303.700,303.650,303.850,656,674,12000,6000,4789,2497,15000,3000,36915,19558,66000,57000,2444899,6828000,61189905145,170876760000,1170.140,0
2017-01-02 09:30:00,303.129,303.219,302.982,303.235,303.059,303.308,303.050,303.100,303.150,303.200,303.000,303.150,303.100,303.250,1083,950,3000,18000,48857,418,132000,6000,60127,11149,234000,96000,2538337,7110000,63510803460,177885030000,1166.750,0
2017-01-02 09:31:00,300.895,301.331,300.614,300.994,301.163,301.491,300.750,300.900,301.300,301.400,300.700,300.950,301.250,301.450,601,557,3000,6000,509,2149,9000,36000,13383,7938,57000,96000,2942962,8268000,73504310370,206519865000,1163.430,0
2017-01-02 09:32:00,300.385,300.755,300.119,300.628,300.588,300.849,300.300,300.450,300.700,300.800,300.250,300.550,300.650,300.850,159,901,12000,84000,1014,4378,21000,12000,12365,16947,90000,135000,3313771,9660000,82603226700,240762420000,1158.920,1
2017-01-02 09:33:00,300.987,301.468,300.750,301.167,301.337,301.619,300.900,301.000,301.450,301.500,300.850,301.050,301.400,301.550,1159,46,3000,3000,1644,403,6000,12000,22272,14320,45000,48000,3475740,10416000,86581412935,259362390000,1163.070,0
2017-01-02 09:34:00,300.871,301.383,300.705,301.041,301.247,301.532,300.850,300.900,301.350,301.400,300.800,300.950,301.300,301.450,72,775,3000,3000,509,1481,15000,6000,12161,13118,45000,33000,3658156,10893000,91067560425,271119195000,1166.950,0
2017-01-02 09:35:00,301.588,302.023,301.370,301.735,301.883,302.205,301.500,301.600,302.000,302.100,301.450,301.650,301.950,302.150,4356,982,12000,9000,10,1921,12000,12000,17553,11188,54000,63000,3770388,11292000,93832255460,280968600000,1172.100,0
2017-01-02 09:36:00,301.369,301.782,301.035,301.431,301.596,301.930,301.200,301.250,301.700,301.800,301.150,301.300,301.650,301.850,4932,1,15000,3000,202,138,6000,6000,52681,6954,78000,45000,3896695,11796000,96943678710,293405880000,1169.110,0
2017-01-02 09:37:00,301.380,301.707,301.017,301.454,301.631,301.970,301.200,301.300,301.750,301.800,301.150,301.350,301.700,301.850,25,40,3000,3000,1208,552,15000,12000,48715,15085,63000,105000,4009563,12060000,99724038650,299923830000,1167.600,0
2017-01-02 09:38:00,301.595,302.044,301.460,301.837,301.869,302.222,301.600,301.700,302.000,302.100,301.550,301.750,301.950,302.150,12,914,3000,3000,903,3869,3000,9000,14294,26567,48000,54000,4068638,12426000,101179982395,308963385000,1173.310,0
2017-01-02 09:39:00,301.546,301.994,301.463,301.764,301.853,302.150,301.600,301.650,301.950,302.050,301.550,301.700,301.900,302.100,235,1058,12000,15000,2,7097,12000,3000,6650,26526,51000,54000,4130086,12735000,102694551405,316594005000,1173.960,0
2017-01-02 09:40:00,301.616,301.970,301.368,301.767,301.850,302.124,301.500,301.650,301.950,302.000,301.450,301.700,301.900,302.050,5069,1136,6000,9000,1534,5542,18000,12000,29540,20986,63000,57000,4238823,12966000,105376299885,322299855000,1174.340,0
2017-01-02 09:41:00,300.918,301.214,300.716,300.976,301.022,301.341,300.800,300.900,301.150,301.200,300.750,300.950,301.100,301.250,13754,3000,3000,3000,685,1908,30000,27000,31171,10489,174000,96000,4398476,13431000,109306813100,333765990000,1168.230,0
2017-01-02 09:42:00,300.896,301.338,300.602,300.977,301.133,301.527,300.750,300.800,301.250,301.400,300.700,300.850,301.200,301.450,1828,150,12000,6000,1033,294,3000,6000,35001,5545,54000,45000,4542188,13917000,112838075970,345728010000,1171.690,0
2017-01-02 09:43:00,301.215,301.622,300.849,301.278,301.437,301.754,301.000,301.150,301.550,301.650,300.950,301.200,301.500,301.700,1654,387,3000,9000,3366,1151,15000,6000,32674,8250,45000,36000,4623831,14163000,114845932145,351788655000,1172.500,0
2017-01-02 09:44:00,301.425,301.834,301.189,301.563,301.782,302.041,301.300,301.400,301.850,301.950,301.250,301.450,301.800,302.000,702,64,12000,6000,13449,1103,9000,42000,41179,12231,33000,81000,4687638,14277000,116416992370,354601770000,1173.840,0
2017-01-02 09:45:00,301.262,301.613,301.021,301.418,301.461,301.750,301.200,301.300,301.600,301.650,301.150,301.350,301.500,301.700,5,2452,12000,9000,400,3805,9000,12000,20762,25179,57000,51000,4755056,14481000,118078138370,359638080000,1171.380,0
2017-01-02 09:46:00,301.277,301.576,301.028,301.443,301.393,301.703,301.150,301.350,301.500,301.600,301.100,301.400,301.450,301.650,4721,3711,15000,6000,2568,9644,9000,15000,34241,30418,66000,48000,4801680,14583000,119226449605,362153985000,1168.700,0
