,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-01-02 09:17:00,73.451,72.876,73.347,73.601,72.729,73.060,73.450,73.500,72.850,72.950,73.400,73.550,72.800,73.000,2088,12061,12000,24000,4867,1820,12000,12000,21467,32380,84000,120000,39299,60000,194342330,293640000,1196.740,0
2017-01-02 09:18:00,73.291,72.700,73.073,73.346,72.543,72.854,73.200,73.250,72.700,72.750,73.150,73.300,72.600,72.850,4924,4471,12000,84000,7226,8553,12000,12000,69247,31797,84000,168000,53695,72000,265385015,352140000,1183.760,0
2017-01-02 09:19:00,73.381,72.754,73.166,73.481,72.587,73.013,73.300,73.350,72.750,72.900,73.250,73.400,72.700,72.950,5611,4700,12000,48000,8947,1488,12000,12000,63402,31069,96000,192000,61671,180000,304667815,878400000,1190.160,0
2017-01-02 09:20:00,73.270,72.721,73.078,73.371,72.561,72.954,73.200,73.250,72.700,72.800,73.150,73.300,72.650,72.900,10826,1339,24000,24000,5470,7512,12000,24000,71321,37893,108000,144000,79395,216000,391986035,1053840000,1188.360,0
2017-01-02 09:21:00,73.267,72.724,73.080,73.354,72.600,72.936,73.200,73.250,72.700,72.800,73.150,73.300,72.650,72.850,9639,8233,24000,12000,7032,7208,36000,24000,71166,42337,120000,132000,112458,300000,554679915,1462980000,1178.360,0
2017-01-02 09:22:00,73.349,72.809,73.143,73.465,72.708,72.935,73.300,73.350,72.800,72.850,73.250,73.400,72.750,72.900,1284,4487,12000,72000,3824,10688,60000,24000,55888,53964,144000,204000,141901,480000,699835650,2341620000,1183.810,0
2017-01-02 09:23:00,73.251,72.744,73.121,73.425,72.655,72.935,73.250,73.300,72.750,72.800,73.200,73.350,72.700,72.850,732,11453,12000,12000,7412,8407,60000,36000,49358,70192,132000,156000,158909,552000,783618590,2692620000,1178.180,0
2017-01-02 09:24:00,73.256,72.743,73.084,73.371,72.644,72.919,73.200,73.250,72.750,72.800,73.150,73.300,72.700,72.850,9635,2525,12000,24000,8452,10333,36000,36000,72309,44657,108000,156000,169934,648000,837917465,3160680000,1180.080,0
2017-01-02 09:25:00,73.254,72.805,73.077,73.365,72.683,72.977,73.200,73.250,72.800,72.850,73.150,73.300,72.750,72.900,6405,10057,24000,12000,8472,5677,12000,12000,69645,48814,108000,132000,183294,720000,903681005,3511680000,1179.970,0
2017-01-02 09:26:00,73.315,72.840,73.131,73.442,72.712,73.008,73.300,73.350,72.800,72.900,73.250,73.400,72.750,72.950,333,12026,60000,12000,2359,24851,24000,48000,41617,79472,156000,156000,190831,816000,940855805,3980760000,1180.120,0
