,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-01-02 09:17:00,88.203,86.658,88.144,88.477,86.481,86.891,88.250,88.350,86.600,86.700,88.200,88.400,86.550,86.750,4695,3394,14000,28000,2107,7244,7000,7000,19331,61551,56000,77000,34287,70000,254753445,507570000,1196.740,0
2017-01-02 09:18:00,88.153,86.633,88.042,88.436,86.385,86.850,88.150,88.300,86.550,86.600,88.100,88.350,86.500,86.750,3861,7051,14000,14000,8972,6160,21000,7000,37496,68684,70000,56000,42956,84000,319157690,609245000,1183.760,0
2017-01-02 09:19:00,88.007,86.420,87.947,88.244,86.222,86.573,88.050,88.100,86.350,86.500,88.000,88.150,86.300,86.550,620,8250,14000,28000,13789,3464,14000,21000,30202,58728,63000,77000,50202,126000,372856255,913675000,1190.160,0
2017-01-02 09:20:00,87.931,86.331,87.784,88.110,86.228,86.511,87.900,88.000,86.300,86.400,87.850,88.050,86.250,86.450,3285,12362,14000,7000,3110,2461,28000,7000,29545,38856,63000,63000,65486,161000,485951010,1166900000,1188.360,0
2017-01-02 09:21:00,87.549,86.088,87.389,87.731,85.912,86.233,87.500,87.600,86.000,86.100,87.450,87.650,85.950,86.150,3176,2799,28000,21000,5511,2932,14000,7000,33951,30474,84000,63000,86483,259000,640767225,1875125000,1178.360,1
2017-01-02 09:22:00,87.763,86.295,87.572,87.873,86.100,86.406,87.700,87.750,86.200,86.300,87.650,87.800,86.150,86.350,2577,1631,28000,21000,4783,2902,14000,7000,39384,24276,91000,63000,113058,336000,836449670,2430855000,1183.810,1
2017-01-02 09:23:00,87.613,86.222,87.483,87.782,86.067,86.356,87.600,87.700,86.150,86.250,87.550,87.750,86.100,86.300,4729,9218,14000,7000,5596,52849,35000,14000,42406,90687,84000,56000,119431,385000,883395420,2784635000,1178.180,1
2017-01-02 09:24:00,87.478,86.148,87.390,87.742,86.023,86.295,87.500,87.600,86.100,86.200,87.450,87.650,86.050,86.250,5355,3294,21000,21000,5814,1215,14000,14000,44180,85488,77000,70000,135397,504000,1000819210,3642800000,1180.080,1
2017-01-02 09:25:00,87.547,86.202,87.430,87.713,86.055,86.341,87.550,87.650,86.150,86.250,87.500,87.700,86.100,86.300,805,54737,14000,14000,7726,15829,14000,21000,38721,142328,77000,77000,142370,539000,1052097070,3895430000,1179.970,1
2017-01-02 09:26:00,87.561,86.200,87.419,87.703,86.062,86.350,87.550,87.600,86.150,86.250,87.500,87.650,86.100,86.300,530,9831,14000,14000,6230,6285,28000,21000,32901,48921,91000,84000,145945,567000,1078398270,4097660000,1180.120,1
