,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-01-02 09:17:00,692.458,686.562,692.512,692.858,686.158,687.093,692.600,692.650,686.450,686.950,692.550,692.700,686.100,687.000,2,167,2400,1200,505,200,1200,3600,671,2051,7200,8400,34126,129600,2188725130,8240664000,1196.740,0
2017-01-02 09:18:00,690.895,684.807,690.633,691.324,684.011,685.267,691.000,691.100,684.650,684.950,690.650,691.250,684.100,685.100,413,9,1200,1200,197,300,1200,2400,1338,1162,10800,7200,44693,150000,2865850555,9535692000,1183.760,1
2017-01-02 09:19:00,691.234,685.405,690.829,691.569,685.100,685.900,691.000,691.150,685.500,685.750,690.950,691.450,685.200,685.800,40,5,1200,1200,35,208,1200,1200,1052,983,6000,7200,54728,175200,3507487205,11132670000,1190.160,1
2017-01-02 09:20:00,692.705,686.605,692.451,692.920,685.880,687.275,692.700,692.850,686.600,687.000,692.650,692.900,686.200,687.150,3,715,1200,2400,57,849,1200,1200,557,2327,6000,7200,63387,210000,4062312295,13342752000,1188.360,0
2017-01-02 09:21:00,691.338,684.982,690.951,691.575,684.525,685.400,691.100,691.450,684.800,685.000,691.050,691.500,684.550,685.400,43,57,3600,2400,315,285,1200,1200,1536,1104,9600,7200,73501,236400,4710892465,15019242000,1178.360,1
2017-01-02 09:22:00,694.440,688.540,694.099,694.845,688.117,688.842,694.600,694.700,688.250,688.650,694.200,694.750,688.200,688.700,2,273,2400,1200,35,21,2400,1200,379,893,10800,7200,90231,308400,5785654060,19600980000,1183.810,0
2017-01-02 09:23:00,694.536,688.354,694.134,694.776,688.067,688.856,694.250,694.650,688.350,688.650,694.200,694.700,688.300,688.700,40,30,1200,1200,243,57,1200,2400,881,527,7200,9600,106032,402000,6802921900,25572300000,1178.180,0
2017-01-02 09:24:00,694.350,688.505,694.155,694.721,688.080,688.983,694.300,694.650,688.400,688.700,694.250,694.700,688.200,688.950,120,97,1200,1200,111,1960,1200,2400,778,2695,6000,7200,119166,436800,7648254700,27791706000,1180.080,0
2017-01-02 09:25:00,694.292,688.707,694.038,694.625,688.144,688.983,694.200,694.500,688.500,688.700,694.150,694.600,688.350,688.950,121,1417,1200,1200,81,10,1200,2400,1763,3987,9600,7200,125236,458400,8038668905,29168160000,1179.970,0
2017-01-02 09:26:00,694.402,688.467,694.030,694.529,688.200,688.825,694.200,694.350,688.300,688.650,694.100,694.500,688.250,688.750,160,152,2400,1200,101,214,1200,1200,1669,804,7200,7200,131742,474000,8457349085,30162924000,1180.120,0
2017-01-02 09:27:00,693.878,688.250,693.535,694.146,687.783,688.580,693.700,693.950,688.050,688.350,693.650,694.000,688.000,688.550,37,47,1200,1200,8,30,1200,1200,458,385,7200,6000,137108,490800,8802309670,31233438000,1179.040,0
2017-01-02 09:28:00,692.188,686.523,691.985,692.423,686.075,686.690,692.000,692.350,686.200,686.450,691.850,692.400,686.150,686.600,1988,395,1200,1200,1,214,2400,1200,2084,1052,12000,6000,145565,514800,9345218445,32760318000,1175.980,1
2017-01-02 09:29:00,692.502,686.995,692.459,692.857,686.640,687.350,692.500,692.550,686.800,687.250,692.350,692.600,686.750,687.300,709,15,1200,1200,26,1,1200,1200,847,196,6000,6000,151070,526800,9698217955,33523368000,1170.140,0
