,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-01-02 09:17:00,214.200,214.311,214.090,214.502,214.119,214.860,214.250,214.400,214.350,214.600,214.200,214.450,214.300,214.700,138,48,8000,8000,338,4097,8000,4000,2593,10094,32000,40000,30847,44000,558552615,797000000,1196.740,1
2017-01-02 09:18:00,214.101,214.321,213.975,214.316,214.075,214.483,214.100,214.250,214.250,214.350,214.050,214.300,214.150,214.400,94,2520,4000,8000,886,3577,4000,4000,2261,9234,24000,24000,35892,80000,650005960,1450260000,1183.760,1
2017-01-02 09:19:00,213.940,213.983,213.665,214.023,213.700,214.433,213.800,213.900,213.900,214.200,213.750,213.950,213.850,214.250,1676,100,4000,4000,50,336,4000,8000,5322,1903,24000,36000,43320,100000,784443210,1812540000,1190.160,1
2017-01-02 09:20:00,213.896,214.046,213.696,214.144,213.531,214.350,213.800,214.000,213.800,214.200,213.700,214.050,213.600,214.250,2252,522,4000,4000,128,50,8000,8000,4614,3001,32000,24000,50027,116000,905882185,2102280000,1188.360,1
2017-01-02 09:21:00,213.625,213.822,213.456,213.931,213.525,214.119,213.600,213.800,213.650,213.900,213.550,213.850,213.600,213.950,661,2288,4000,4000,451,381,12000,4000,5370,10988,40000,32000,54463,128000,986128795,2319560000,1178.360,1
2017-01-02 09:22:00,213.835,214.082,213.746,214.190,213.700,214.293,213.900,214.000,213.950,214.200,213.850,214.100,213.900,214.250,50,453,4000,12000,128,361,4000,4000,1556,7288,28000,28000,57789,140000,1046261625,2536660000,1183.810,1
2017-01-02 09:23:00,213.939,214.136,213.746,214.175,213.817,214.330,213.850,214.000,214.100,214.200,213.800,214.050,213.900,214.250,54,238,12000,4000,3060,50,4000,4000,8628,5396,36000,20000,62408,184000,1129852745,3333800000,1178.180,1
2017-01-02 09:24:00,214.142,214.221,213.834,214.269,214.032,214.465,214.000,214.100,214.200,214.250,213.950,214.200,214.100,214.400,198,407,4000,4000,1011,2090,12000,4000,10676,6963,44000,40000,63933,192000,1157463350,3478720000,1180.080,1
2017-01-02 09:25:00,214.029,214.281,213.917,214.360,214.037,214.568,214.050,214.150,214.150,214.450,214.000,214.250,214.100,214.500,198,265,4000,4000,351,10,12000,28000,2574,5465,48000,68000,65809,212000,1191444750,3841440000,1179.970,1
2017-01-02 09:26:00,214.055,214.229,213.746,214.169,214.018,214.561,213.850,214.050,214.150,214.450,213.800,214.100,214.100,214.500,200,238,8000,8000,631,416,8000,28000,6694,2041,44000,72000,69449,216000,1257325865,3914020000,1180.120,1
2017-01-02 09:27:00,214.103,214.316,213.878,214.295,214.058,214.534,214.000,214.150,214.250,214.400,213.900,214.200,214.200,214.450,4081,316,4000,8000,1121,790,4000,4000,13656,6184,52000,64000,70445,216000,1275361485,3914020000,1179.040,1
2017-01-02 09:28:00,214.119,214.248,213.880,214.219,214.050,214.515,214.000,214.100,214.200,214.350,213.950,214.150,214.100,214.400,4041,158,12000,4000,148,726,8000,4000,11114,4713,64000,52000,71548,216000,1295335445,3914020000,1175.980,1
2017-01-02 09:29:00,213.985,214.098,213.660,214.082,213.942,214.405,213.800,213.900,214.100,214.200,213.750,214.000,214.000,214.250,361,55,4000,8000,1295,448,28000,4000,11215,3667,48000,44000,77755,228000,1407696560,4131420000,1170.140,1
2017-01-02 09:30:00,213.853,214.055,213.761,214.069,213.946,214.527,213.900,213.950,214.000,214.200,213.800,214.000,213.900,214.450,336,411,36000,4000,1050,565,4000,8000,2505,4152,52000,60000,79367,240000,1436862610,4348780000,1166.750,1
2017-01-02 09:31:00,213.877,213.985,213.628,214.006,213.855,214.362,213.800,213.850,214.000,214.150,213.750,213.900,213.900,214.200,659,150,20000,8000,198,50,4000,12000,8193,5069,40000,52000,80194,256000,1451820380,4638380000,1163.430,1
2017-01-02 09:32:00,213.734,213.836,213.498,213.951,213.667,214.297,213.700,213.800,213.900,214.000,213.600,213.850,213.700,214.150,50,523,4000,8000,73,742,4000,12000,10405,9763,24000,60000,83469,292000,1511044745,5290180000,1158.920,1
2017-01-02 09:33:00,213.762,213.885,213.344,213.888,213.600,214.377,213.550,213.750,213.800,214.150,213.450,213.800,213.650,214.200,184,488,4000,4000,219,198,4000,16000,9873,3629,28000,52000,87220,312000,1578747055,5652120000,1163.070,1
2017-01-02 09:34:00,213.706,214.009,213.449,213.955,213.778,214.281,213.600,213.800,213.900,214.150,213.550,213.850,213.850,214.200,100,436,16000,4000,84,361,4000,12000,7518,7024,36000,32000,88435,320000,1600695800,5796980000,1166.950,1
2017-01-02 09:35:00,214.070,214.183,213.795,214.232,214.114,214.557,213.900,214.100,214.300,214.450,213.850,214.150,214.100,214.500,2292,496,12000,4000,594,572,4000,20000,12231,5440,28000,56000,91429,348000,1654843275,6304320000,1172.100,1
2017-01-02 09:36:00,213.984,214.208,213.696,214.166,214.005,214.543,213.900,214.000,214.150,214.350,213.850,214.050,214.100,214.450,50,100,8000,4000,367,559,12000,4000,9158,5372,44000,56000,93501,372000,1692325495,6739380000,1169.110,1
2017-01-02 09:37:00,214.016,214.233,213.852,214.250,214.040,214.569,214.050,214.100,214.200,214.450,213.950,214.150,214.100,214.500,450,50,4000,8000,50,361,16000,20000,3051,4401,40000,64000,95564,376000,1729677940,6811920000,1167.600,1
2017-01-02 09:38:00,214.079,214.280,213.945,214.355,214.110,214.577,214.100,214.200,214.300,214.450,214.050,214.250,214.150,214.500,340,120,8000,4000,300,609,4000,20000,4500,9228,40000,60000,97220,376000,1759687735,6811920000,1173.310,1
2017-01-02 09:39:00,214.204,214.413,213.998,214.346,214.150,214.597,214.200,214.250,214.350,214.500,214.100,214.300,214.200,214.600,500,2003,4000,20000,198,1016,12000,20000,6237,9028,48000,60000,99027,380000,1792422380,6884500000,1173.960,1
2017-01-02 09:40:00,214.389,214.553,214.024,214.459,214.344,214.667,214.200,214.300,214.500,214.600,214.150,214.350,214.400,214.650,443,499,4000,16000,758,135,12000,8000,15024,3744,36000,36000,102702,408000,1859043535,7392740000,1174.340,0
2017-01-02 09:41:00,213.937,214.120,213.703,214.186,213.893,214.500,213.850,214.050,214.050,214.300,213.800,214.100,214.000,214.350,386,457,8000,4000,361,486,4000,4000,5288,6175,28000,32000,106446,424000,1926865175,7683020000,1168.230,1
2017-01-02 09:42:00,214.104,214.294,213.970,214.375,214.117,214.623,214.100,214.200,214.200,214.500,214.050,214.350,214.150,214.600,518,1896,8000,8000,225,953,4000,16000,2547,7444,24000,44000,108602,432000,1965893735,7828080000,1171.690,1
2017-01-02 09:43:00,214.307,214.577,214.162,214.584,214.375,214.693,214.300,214.450,214.500,214.600,214.250,214.500,214.450,214.650,407,436,4000,8000,562,2407,4000,8000,5605,11174,32000,28000,112228,452000,2031595365,8191180000,1172.500,0
2017-01-02 09:44:00,214.258,214.343,214.018,214.438,214.229,214.669,214.150,214.300,214.400,214.500,214.100,214.350,214.300,214.600,360,173,4000,12000,381,741,8000,8000,7947,5591,28000,64000,112767,488000,2041365170,8844680000,1173.840,0
2017-01-02 09:45:00,214.134,214.300,214.014,214.442,214.156,214.672,214.250,214.300,214.250,214.500,214.100,214.350,214.200,214.600,101,123,8000,12000,198,741,4000,4000,2079,5133,32000,64000,112877,496000,2043358865,8989800000,1171.380,1
2017-01-02 09:46:00,214.179,214.218,213.936,214.391,214.069,214.561,214.100,214.150,214.150,214.450,214.050,214.300,214.100,214.500,50,1,4000,8000,148,50,16000,12000,2792,2956,32000,56000,113678,496000,2057875615,8989800000,1168.700,1
2017-01-02 09:47:00,213.707,213.835,213.499,213.962,213.644,214.113,213.650,213.800,213.800,214.000,213.600,213.850,213.750,214.050,115,50,4000,8000,371,148,4000,12000,4662,5210,36000,60000,116987,532000,2117711735,9641680000,1164.700,1
2017-01-02 09:48:00,213.809,213.933,213.555,213.990,213.728,214.118,213.700,213.850,213.900,214.000,213.650,213.900,213.800,214.050,605,617,16000,8000,653,1269,8000,8000,11617,8726,64000,56000,118660,560000,2147960605,10148500000,1166.900,1
2017-01-02 09:49:00,213.777,213.924,213.537,213.991,213.713,214.118,213.650,213.850,213.900,214.000,213.600,213.900,213.800,214.050,840,417,16000,8000,3550,1324,4000,8000,12665,8785,60000,56000,120755,560000,2185819005,10148500000,1167.770,1
2017-01-02 09:50:00,213.826,213.872,213.546,213.989,213.794,214.118,213.700,213.850,213.900,214.000,213.650,213.900,213.800,214.050,693,448,16000,8000,371,1537,4000,8000,13421,9080,36000,56000,120935,568000,2189071605,10293300000,1165.770,1
2017-01-02 09:51:00,213.758,213.928,213.626,213.998,213.727,214.118,213.750,213.850,213.900,214.000,213.700,213.900,213.800,214.050,742,150,16000,8000,350,1171,4000,8000,8979,12416,60000,56000,123068,568000,2227645910,10293300000,1163.240,1
2017-01-02 09:52:00,213.763,213.932,213.627,213.996,213.731,214.118,213.800,213.850,213.900,214.000,213.750,213.900,213.800,214.050,1,550,16000,8000,90,1121,8000,8000,7642,18261,64000,56000,124469,580000,2252978345,10510480000,1163.050,1
