,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-01-02 09:17:00,175.244,175.747,175.165,175.331,175.616,175.876,175.240,175.250,175.690,175.800,175.160,175.290,175.680,175.840,2000,100,3000,6000,200,720,3000,3000,7380,6350,15000,18000,5026,11100,815817930,1805151000,1196.740,0
2017-01-02 09:18:00,174.597,174.915,174.508,174.682,174.836,175.106,174.560,174.670,174.860,175.000,174.540,174.680,174.850,175.090,430,270,6000,3000,1000,1020,3000,3000,5220,5330,18000,39000,7344,19800,1191079860,3217479000,1183.760,1
2017-01-02 09:19:00,174.761,175.234,174.658,174.877,175.112,175.356,174.690,174.800,175.130,175.200,174.690,174.870,175.120,175.310,70,150,6000,3000,270,290,3000,3000,4630,5160,27000,24000,9427,25500,1527778760,4140930000,1190.160,1
2017-01-02 09:20:00,174.737,175.160,174.659,174.824,175.066,175.344,174.710,174.790,175.140,175.280,174.700,174.800,175.130,175.280,100,290,3000,6000,790,2750,3000,3000,2240,4340,27000,30000,10492,27000,1700022870,4384221000,1188.360,1
2017-01-02 09:21:00,174.654,175.135,174.580,174.721,175.027,175.243,174.600,174.690,175.100,175.190,174.600,174.700,175.050,175.200,750,480,3000,3000,6030,8120,3000,3000,10980,12090,15000,15000,12382,33000,2005504065,5356891500,1178.360,1
2017-01-02 09:22:00,174.886,175.321,174.760,174.932,175.283,175.454,174.810,174.880,175.320,175.400,174.810,174.900,175.310,175.420,620,800,3000,12000,430,1010,6000,3000,6310,3890,18000,48000,18628,36600,3015621840,5940919500,1183.810,0
2017-01-02 09:23:00,174.708,175.200,174.622,174.763,175.076,175.323,174.630,174.700,175.190,175.290,174.630,174.750,175.150,175.290,940,100,3000,3000,1120,3500,3000,3000,7980,6440,15000,15000,20406,40500,3303217985,6573672000,1178.180,1
2017-01-02 09:24:00,174.714,175.203,174.579,174.726,175.094,175.303,174.600,174.660,175.150,175.280,174.600,174.700,175.090,175.280,580,90,9000,3000,2650,980,3000,3000,9180,1860,21000,15000,22207,42900,3594394040,6963087000,1180.080,1
2017-01-02 09:25:00,174.473,175.066,174.392,174.540,174.936,175.192,174.430,174.500,175.000,175.100,174.400,174.500,174.960,175.180,1000,430,3000,6000,1100,2950,3000,3000,6280,6280,15000,18000,23561,47700,3813035135,7740874500,1179.970,1
2017-01-02 09:26:00,174.561,175.129,174.475,174.578,175.050,175.269,174.500,174.500,175.100,175.240,174.490,174.580,175.100,175.240,30,490,3000,6000,300,200,3000,3000,4790,2320,15000,24000,25341,50700,4100576875,8227206000,1180.120,1
2017-01-02 09:27:00,174.684,175.240,174.566,174.712,175.174,175.357,174.630,174.700,175.210,175.300,174.600,174.710,175.200,175.310,520,930,3000,9000,440,4000,9000,3000,8220,5660,21000,30000,26346,53700,4262943655,8713510500,1179.040,1
2017-01-02 09:28:00,174.560,175.209,174.524,174.711,175.051,175.286,174.560,174.690,175.120,175.240,174.550,174.700,175.110,175.240,270,750,3000,3000,30,650,3000,3000,1910,8170,21000,15000,27439,58200,4439607225,9443656500,1175.980,1
2017-01-02 09:29:00,174.483,175.058,174.424,174.505,174.960,175.120,174.460,174.500,175.000,175.090,174.430,174.500,174.990,175.090,4000,750,15000,3000,970,6700,3000,3000,11330,8470,30000,15000,29901,59700,4837220680,9686833500,1170.140,1
2017-01-02 09:30:00,174.281,174.763,174.192,174.313,174.642,174.846,174.270,174.300,174.700,174.800,174.240,174.320,174.660,174.810,100,2840,3000,3000,1000,310,3000,3000,3440,4730,18000,15000,33337,64200,5391684580,10415452500,1166.750,1
2017-01-02 09:31:00,174.190,174.717,174.113,174.250,174.618,174.793,174.160,174.200,174.650,174.730,174.120,174.260,174.640,174.790,430,850,3000,6000,270,1310,3000,3000,2790,3580,21000,21000,35618,68700,5759429460,11143105500,1163.430,1
2017-01-02 09:32:00,174.107,174.721,174.022,174.202,174.543,174.769,174.060,174.190,174.610,174.690,174.060,174.200,174.600,174.720,270,1040,3000,3000,430,5380,3000,3000,3130,7080,42000,18000,36682,70800,5930900205,11482771500,1158.920,1
2017-01-02 09:33:00,174.201,174.745,174.110,174.271,174.683,174.880,174.160,174.200,174.710,174.840,174.120,174.230,174.710,174.840,480,50,3000,3000,310,20,3000,3000,3280,1970,15000,27000,37991,74400,6141817685,12064735500,1163.070,1
2017-01-02 09:34:00,174.359,174.946,174.299,174.427,174.853,175.066,174.310,174.410,174.910,175.000,174.310,174.420,174.860,175.010,470,290,3000,3000,3430,5000,3000,3000,5140,6370,15000,18000,39662,75600,6411160530,12258907500,1166.950,1
2017-01-02 09:35:00,174.854,175.451,174.825,174.907,175.341,175.529,174.860,174.890,175.410,175.490,174.810,174.900,175.360,175.500,2570,490,3000,3000,3000,900,3000,3000,6360,4620,18000,15000,42822,83400,6922020480,13524742500,1172.100,1
2017-01-02 09:36:00,174.753,175.250,174.605,174.745,175.149,175.352,174.680,174.700,175.210,175.290,174.620,174.790,175.200,175.340,330,1750,6000,3000,340,300,3000,3000,6840,3220,18000,15000,44665,84900,7220382330,13768339500,1169.110,1
2017-01-02 09:37:00,174.560,175.089,174.409,174.599,174.988,175.185,174.430,174.560,175.030,175.150,174.410,174.590,175.000,175.160,2680,270,6000,3000,430,300,3000,3000,5860,1360,18000,15000,46036,85800,7441992955,13914381000,1167.600,1
2017-01-02 09:38:00,174.630,175.244,174.591,174.706,175.158,175.332,174.610,174.650,175.210,175.250,174.600,174.690,175.200,175.280,540,110,3000,3000,3000,290,6000,3000,5380,6070,18000,15000,46319,87600,7487730100,14206375500,1173.310,1
2017-01-02 09:39:00,174.831,175.378,174.728,174.822,175.295,175.460,174.760,174.800,175.320,175.400,174.750,174.830,175.320,175.460,620,460,3000,3000,750,110,3000,3000,6000,790,15000,15000,48006,89700,7760591085,14547130500,1173.960,1
2017-01-02 09:40:00,174.886,175.432,174.796,174.924,175.344,175.520,174.810,174.880,175.370,175.490,174.800,174.910,175.360,175.490,430,450,3000,3000,2580,100,3000,3000,3590,1240,15000,15000,49289,91500,7968240550,14839498500,1174.340,1
2017-01-02 09:41:00,174.582,175.065,174.507,174.649,174.938,175.184,174.550,174.590,175.000,175.100,174.540,174.640,174.920,175.120,670,180,9000,6000,50,300,3000,3000,3720,2430,24000,21000,50764,94500,8206847665,15326215500,1168.230,1
2017-01-02 09:42:00,174.897,175.370,174.850,174.999,175.301,175.470,174.880,174.990,175.340,175.390,174.860,175.000,175.330,175.470,590,500,3000,3000,300,600,3000,3000,2240,5550,15000,18000,51720,94800,8361568455,15374845500,1171.690,1
2017-01-02 09:43:00,175.070,175.453,175.059,175.157,175.420,175.504,175.060,175.150,175.470,175.470,175.060,175.150,175.430,175.480,590,2130,6000,3000,320,2020,3000,3000,1570,9440,18000,18000,53141,96900,8591828705,15715870500,1172.500,1
2017-01-02 09:44:00,175.086,175.489,174.999,175.148,175.405,175.562,175.010,175.100,175.450,175.500,175.010,175.150,175.410,175.560,270,2390,6000,3000,280,700,3000,3000,6940,6700,21000,15000,55170,102900,8920600560,16690716000,1173.840,1
