,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-01-02 09:17:00,125.255,125.474,125.067,125.425,125.362,125.642,125.200,125.300,125.500,125.550,125.150,125.350,125.400,125.600,2011,11607,14000,14000,9815,8561,7000,28000,75100,74513,56000,91000,78514,168000,630758060,1354150000,1196.740,0
2017-01-02 09:18:00,125.022,125.279,124.830,125.135,125.065,125.386,124.950,125.000,125.200,125.300,124.900,125.050,125.150,125.350,9470,142,7000,14000,13889,10243,7000,21000,85017,40424,70000,77000,120358,280000,965788330,2253685000,1183.760,0
2017-01-02 09:19:00,124.885,125.164,124.735,125.022,124.981,125.300,124.850,124.900,125.100,125.200,124.800,124.950,125.050,125.250,9349,128,21000,14000,7309,10701,14000,21000,74299,61873,112000,84000,132019,322000,1058952500,2590175000,1190.160,0
2017-01-02 09:20:00,124.737,125.007,124.637,124.936,124.900,125.162,124.750,124.800,125.000,125.050,124.700,124.850,124.950,125.100,13216,7951,21000,7000,5364,11096,7000,14000,63001,90256,70000,84000,150083,448000,1203128570,3599715000,1188.360,0
2017-01-02 09:21:00,124.437,124.700,124.263,124.615,124.558,124.885,124.350,124.500,124.650,124.800,124.300,124.550,124.600,124.850,10799,10495,14000,35000,18260,1561,28000,21000,62727,46490,84000,119000,193196,616000,1546281855,4941230000,1178.360,1
2017-01-02 09:22:00,124.606,124.861,124.452,124.750,124.758,125.003,124.550,124.650,124.850,124.900,124.500,124.700,124.800,124.950,8988,10976,21000,21000,16543,11514,21000,21000,66544,60284,91000,105000,232765,763000,1860810645,6113520000,1183.810,1
2017-01-02 09:23:00,124.601,124.852,124.452,124.735,124.760,125.014,124.550,124.600,124.850,124.900,124.500,124.650,124.800,124.950,9561,2300,21000,7000,19143,3635,21000,21000,78982,41582,105000,126000,245098,840000,1958979645,6728435000,1178.180,1
2017-01-02 09:24:00,124.698,124.973,124.530,124.924,124.864,125.162,124.650,124.800,124.950,125.050,124.600,124.850,124.900,125.100,8800,9362,21000,7000,6965,17726,28000,42000,69696,89995,98000,119000,264548,931000,2113967410,7456330000,1180.080,0
2017-01-02 09:25:00,124.597,124.842,124.428,124.760,124.717,125.027,124.550,124.650,124.800,124.900,124.500,124.700,124.750,124.950,6105,9566,35000,14000,6462,11680,21000,14000,60092,67263,126000,105000,276778,1022000,2211308840,8183490000,1179.970,1
2017-01-02 09:26:00,124.566,124.806,124.441,124.704,124.692,124.967,124.550,124.600,124.800,124.850,124.500,124.650,124.750,124.900,3041,12254,14000,7000,26220,25868,14000,21000,75324,89290,84000,105000,287851,1071000,2299445200,8574860000,1180.120,1
