,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-01-02 09:17:00,151.829,152.060,151.668,152.025,151.950,152.267,151.800,151.900,152.050,152.150,151.750,151.950,152.000,152.200,1400,905,10000,10000,5426,19113,20000,20000,57737,75763,80000,120000,464862,720000,3384740755,5256550000,1196.740,0
2017-01-02 09:18:00,151.783,151.963,151.658,152.010,151.807,152.250,151.750,151.800,151.900,152.150,151.700,151.900,151.850,152.200,6642,635,20000,20000,12621,1330,10000,30000,37901,29405,70000,120000,573385,900000,4175846470,6571850000,1183.760,0
2017-01-02 09:19:00,151.636,151.773,151.475,151.757,151.578,151.950,151.600,151.650,151.700,151.800,151.550,151.700,151.600,151.900,1980,2500,20000,10000,2350,11858,30000,10000,40722,39656,90000,60000,651595,1040000,4744687425,7592250000,1190.160,0
2017-01-02 09:20:00,151.340,151.426,151.158,151.466,151.083,151.645,151.300,151.350,151.300,151.500,151.250,151.400,151.200,151.650,1000,13,10000,40000,2327,8411,10000,10000,22634,22105,90000,100000,778203,1170000,5660888865,8536050000,1188.360,0
2017-01-02 09:21:00,151.352,151.509,151.166,151.531,151.275,151.728,151.300,151.400,151.400,151.600,151.250,151.450,151.350,151.700,4072,4499,10000,20000,3267,2306,10000,20000,40033,39696,80000,90000,841153,1310000,6116540045,9551500000,1178.360,0
2017-01-02 09:22:00,151.489,151.720,151.328,151.612,151.478,151.833,151.450,151.500,151.600,151.750,151.400,151.550,151.550,151.800,3798,10048,10000,20000,3293,612,20000,10000,37409,32946,90000,60000,874079,1370000,6354786815,9986200000,1183.810,0
2017-01-02 09:23:00,151.376,151.484,151.150,151.485,151.269,151.737,151.300,151.350,151.400,151.600,151.250,151.400,151.350,151.650,1170,339,10000,10000,2362,2645,10000,10000,40016,23462,80000,80000,893890,1440000,6498191730,10493950000,1178.180,0
2017-01-02 09:24:00,151.545,151.695,151.342,151.740,151.492,151.850,151.500,151.600,151.600,151.750,151.450,151.650,151.550,151.800,600,3395,10000,10000,2624,2019,10000,10000,39646,45708,60000,50000,927128,1470000,6739217990,10712200000,1180.080,0
2017-01-02 09:25:00,151.505,151.708,151.336,151.625,151.475,151.828,151.450,151.500,151.600,151.750,151.400,151.550,151.550,151.800,1206,2949,10000,30000,10143,4837,10000,10000,48618,29660,100000,90000,938397,1560000,6820896760,11365450000,1179.970,0
2017-01-02 09:26:00,151.442,151.576,151.269,151.595,151.414,151.750,151.400,151.450,151.500,151.650,151.350,151.500,151.450,151.700,2599,414,30000,20000,9862,4838,20000,20000,52703,38864,110000,100000,955508,1570000,6944915135,11438050000,1180.120,0
2017-01-02 09:27:00,151.397,151.600,151.218,151.581,151.438,151.750,151.350,151.450,151.550,151.600,151.300,151.500,151.500,151.700,300,3315,10000,10000,15189,9531,20000,20000,51942,54127,80000,80000,992408,1610000,7212082070,11728300000,1179.040,0
2017-01-02 09:28:00,151.371,151.574,151.157,151.502,151.400,151.737,151.300,151.350,151.500,151.650,151.250,151.400,151.450,151.700,5670,466,30000,30000,2748,1074,10000,10000,54922,30088,110000,120000,1010910,1650000,7345939205,12018650000,1175.980,0
2017-01-02 09:29:00,151.219,151.376,151.026,151.330,151.244,151.612,151.150,151.200,151.400,151.500,151.100,151.250,151.300,151.550,3124,4121,30000,10000,10947,1228,10000,40000,65493,34691,90000,120000,1039569,1690000,7552924210,12308600000,1170.140,0
2017-01-02 09:30:00,150.972,151.097,150.767,151.026,150.925,151.275,150.900,150.950,151.100,151.150,150.850,151.000,151.050,151.200,2263,16451,20000,10000,4571,10056,10000,10000,63228,47537,80000,80000,1116635,1850000,8107802840,13462600000,1166.750,1
2017-01-02 09:31:00,150.861,150.902,150.638,151.013,150.692,151.088,150.800,150.900,150.800,150.950,150.750,150.950,150.750,151.000,2150,3915,20000,20000,2181,7026,20000,30000,49471,56761,120000,120000,1181727,1970000,8575457645,14326200000,1163.430,1
2017-01-02 09:32:00,150.928,150.904,150.716,151.057,150.768,151.086,150.850,150.950,150.850,151.000,150.800,151.000,150.800,151.050,4330,1200,30000,30000,7741,11295,30000,30000,51087,43166,110000,140000,1240155,2110000,8995633640,15333650000,1158.920,1
2017-01-02 09:33:00,151.155,151.133,150.949,151.246,151.005,151.325,151.100,151.150,151.100,151.150,151.050,151.200,151.050,151.250,3100,4954,20000,10000,573,17148,10000,10000,47036,45535,100000,80000,1274703,2230000,9244256425,16197100000,1163.070,1
