,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-01-02 09:17:00,128.624,128.603,128.438,128.696,128.456,128.920,128.550,128.600,128.650,128.800,128.500,128.650,128.500,128.850,6374,8683,20000,10000,6434,653,10000,10000,42479,22059,80000,100000,12055,110000,57455395,524850000,1196.740,0
2017-01-02 09:18:00,128.544,128.603,128.291,128.652,128.450,128.927,128.450,128.500,128.600,128.750,128.400,128.550,128.500,128.800,717,1110,10000,10000,2747,200,10000,10000,19371,9018,70000,110000,43163,170000,205473750,811400000,1183.760,0
2017-01-02 09:19:00,128.474,128.597,128.442,128.747,128.469,128.880,128.500,128.600,128.600,128.700,128.450,128.650,128.550,128.750,11361,2259,20000,10000,4273,3260,10000,10000,23029,35108,80000,100000,50309,190000,239423510,906600000,1190.160,0
2017-01-02 09:20:00,128.516,128.643,128.472,128.712,128.471,128.743,128.550,128.600,128.600,128.650,128.500,128.650,128.550,128.700,2300,7887,10000,10000,13213,3233,10000,20000,22392,45899,70000,70000,70465,190000,335265580,906600000,1188.360,0
2017-01-02 09:21:00,128.531,128.627,128.449,128.707,128.490,128.755,128.550,128.600,128.600,128.650,128.500,128.650,128.550,128.700,815,8922,20000,10000,11622,7790,20000,30000,26658,51846,100000,100000,77123,240000,366916915,1144900000,1178.360,0
2017-01-02 09:22:00,128.519,128.650,128.384,128.670,128.479,128.800,128.500,128.550,128.600,128.700,128.450,128.600,128.550,128.750,1154,2185,10000,10000,6462,4594,10000,20000,26052,27404,70000,80000,91287,260000,434217660,1240100000,1183.810,0
2017-01-02 09:23:00,128.522,128.650,128.407,128.728,128.455,128.807,128.550,128.600,128.550,128.700,128.500,128.650,128.500,128.750,300,5979,30000,10000,4122,6138,10000,10000,20094,44580,100000,70000,100224,290000,476689425,1383050000,1178.180,0
2017-01-02 09:24:00,128.546,128.690,128.416,128.740,128.483,128.800,128.550,128.600,128.600,128.700,128.500,128.650,128.550,128.750,150,2268,20000,10000,6279,6050,10000,10000,29365,40856,90000,60000,106628,290000,507165965,1383050000,1180.080,0
2017-01-02 09:25:00,128.551,128.691,128.427,128.733,128.490,128.779,128.550,128.600,128.600,128.700,128.500,128.650,128.550,128.750,1000,4031,20000,20000,9389,6571,20000,20000,33514,42978,100000,70000,109344,300000,520080545,1430650000,1179.970,0
2017-01-02 09:26:00,128.556,128.644,128.428,128.714,128.505,128.764,128.550,128.600,128.600,128.650,128.500,128.650,128.550,128.700,1000,6787,40000,10000,9139,6351,10000,10000,32364,44554,110000,70000,110744,300000,526744495,1430650000,1180.120,0
2017-01-02 09:27:00,128.511,128.588,128.319,128.663,128.380,128.700,128.450,128.550,128.500,128.600,128.400,128.600,128.450,128.650,5229,6130,10000,10000,5195,6597,20000,20000,45435,44702,100000,70000,120966,310000,575290085,1478250000,1179.040,0
2017-01-02 09:28:00,128.459,128.508,128.323,128.615,128.350,128.650,128.450,128.500,128.450,128.550,128.400,128.550,128.400,128.600,1809,8757,20000,10000,8552,6945,20000,30000,38842,52724,100000,90000,125457,340000,596615880,1620750000,1175.980,0
2017-01-02 09:29:00,128.418,128.491,128.282,128.564,128.333,128.600,128.400,128.450,128.450,128.500,128.350,128.500,128.400,128.550,3885,3325,10000,10000,8285,9364,20000,20000,42928,48838,90000,80000,128030,350000,608824685,1668250000,1170.140,0
2017-01-02 09:30:00,128.366,128.460,128.248,128.559,128.300,128.611,128.350,128.450,128.400,128.500,128.300,128.500,128.350,128.550,7948,5749,20000,10000,8144,7756,20000,20000,41244,61646,110000,90000,134286,390000,638488130,1858100000,1166.750,0
2017-01-02 09:31:00,128.345,128.297,128.054,128.384,128.136,128.413,128.200,128.300,128.250,128.300,128.150,128.350,128.200,128.350,5600,5558,10000,10000,9218,17574,30000,10000,121292,53422,110000,80000,143465,460000,681923060,2189450000,1163.430,0
2017-01-02 09:32:00,128.169,128.197,128.016,128.255,128.044,128.308,128.100,128.150,128.150,128.200,128.050,128.200,128.100,128.250,6909,1236,10000,20000,54679,19313,50000,20000,123629,46327,170000,120000,165871,500000,787663880,2378300000,1158.920,1
2017-01-02 09:33:00,128.360,128.317,128.091,128.413,128.181,128.455,128.250,128.300,128.300,128.350,128.200,128.350,128.250,128.400,911,3838,10000,10000,11158,4244,20000,30000,96696,42967,80000,100000,173336,540000,822917095,2567300000,1163.070,0
2017-01-02 09:34:00,128.363,128.297,128.091,128.409,128.183,128.455,128.250,128.300,128.300,128.350,128.200,128.350,128.250,128.400,2474,20,10000,20000,10996,15672,10000,10000,94919,40728,60000,100000,178306,550000,846426455,2614600000,1166.950,0
2017-01-02 09:35:00,128.322,128.288,128.153,128.461,128.192,128.465,128.300,128.350,128.300,128.350,128.250,128.400,128.250,128.400,100,2429,10000,10000,4643,19545,10000,10000,44831,59025,60000,100000,179986,590000,854378755,2803850000,1172.100,1
2017-01-02 09:36:00,128.304,128.305,128.152,128.450,128.141,128.450,128.300,128.350,128.250,128.350,128.250,128.400,128.200,128.400,321,11654,20000,20000,3249,15235,20000,20000,34350,63840,110000,110000,182465,600000,866107425,2851150000,1169.110,1
2017-01-02 09:37:00,128.320,128.316,128.165,128.452,128.211,128.445,128.300,128.350,128.300,128.350,128.250,128.400,128.250,128.400,2631,4480,10000,10000,8633,24849,40000,40000,48798,65360,90000,100000,183917,630000,872982640,2993150000,1167.600,1
2017-01-02 09:38:00,128.406,128.392,128.243,128.526,128.280,128.535,128.350,128.450,128.350,128.450,128.300,128.500,128.300,128.500,6452,15464,20000,30000,6909,4324,50000,20000,43435,50057,100000,100000,197743,650000,938500750,3087900000,1173.310,0
2017-01-02 09:39:00,128.437,128.408,128.274,128.530,128.282,128.544,128.400,128.450,128.350,128.450,128.350,128.500,128.300,128.500,2749,11400,30000,20000,6702,7969,40000,20000,41127,49158,110000,80000,201143,660000,954632000,3135300000,1173.960,0
2017-01-02 09:40:00,128.494,128.532,128.332,128.608,128.345,128.638,128.450,128.500,128.450,128.550,128.400,128.550,128.400,128.600,4140,2600,10000,30000,19910,19845,30000,10000,62063,50292,110000,80000,209168,710000,992729125,3372600000,1174.340,0
2017-01-02 09:41:00,128.369,128.347,128.228,128.489,128.236,128.494,128.350,128.400,128.300,128.400,128.300,128.450,128.250,128.450,1581,11466,40000,20000,8644,10096,30000,10000,39500,55816,110000,90000,222512,730000,1055993315,3467400000,1168.230,0
2017-01-02 09:42:00,128.442,128.393,128.265,128.519,128.270,128.532,128.400,128.450,128.350,128.450,128.350,128.500,128.300,128.500,1000,16454,10000,30000,3939,9492,50000,30000,39969,51699,100000,110000,225768,740000,1071421525,3514750000,1171.690,0
2017-01-02 09:43:00,128.447,128.464,128.285,128.553,128.306,128.567,128.400,128.450,128.400,128.500,128.350,128.500,128.350,128.550,6639,500,10000,30000,8444,17369,20000,30000,54531,42616,90000,90000,238678,750000,1132672925,3562200000,1172.500,0
2017-01-02 09:44:00,128.441,128.474,128.286,128.552,128.305,128.560,128.400,128.450,128.400,128.500,128.350,128.500,128.350,128.550,6765,750,10000,40000,8449,18119,30000,30000,50767,43616,110000,100000,241239,750000,1144815815,3562200000,1173.840,0
2017-01-02 09:45:00,128.398,128.438,128.246,128.526,128.295,128.530,128.350,128.450,128.400,128.450,128.300,128.500,128.350,128.500,7441,10549,10000,10000,7318,17392,20000,50000,46922,58866,100000,100000,246469,760000,1169606110,3609650000,1171.380,0
2017-01-02 09:46:00,128.347,128.382,128.229,128.494,128.268,128.506,128.350,128.400,128.350,128.400,128.300,128.450,128.300,128.450,948,6851,20000,10000,6610,18801,40000,10000,33163,64142,110000,80000,248542,760000,1179424345,3609650000,1168.700,0
2017-01-02 09:47:00,128.210,128.106,128.010,128.320,127.938,128.310,128.150,128.200,128.050,128.200,128.100,128.250,128.000,128.250,2200,2087,10000,10000,3719,15145,20000,20000,76286,55060,80000,100000,269394,970000,1277928770,4600400000,1164.700,1
