,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-01-02 09:17:00,128.025,126.492,127.874,128.202,126.406,126.900,128.050,128.100,126.550,126.650,127.950,128.150,126.500,126.700,445,3935,12000,6000,265,1282,18000,6000,6907,12747,48000,60000,79506,210000,855736090,2236290000,1196.740,0
2017-01-02 09:18:00,127.743,126.371,127.462,127.831,126.175,126.692,127.600,127.700,126.300,126.450,127.550,127.750,126.200,126.550,1143,515,12000,6000,665,906,6000,6000,20521,7066,36000,36000,93706,258000,1008902665,2747910000,1183.760,0
2017-01-02 09:19:00,127.578,126.437,127.433,127.787,126.245,126.589,127.550,127.650,126.350,126.500,127.500,127.700,126.300,126.550,631,955,6000,18000,2456,3050,18000,6000,11385,13049,60000,54000,101995,282000,1098070015,3003180000,1190.160,0
2017-01-02 09:20:00,127.381,126.183,127.226,127.543,125.994,126.438,127.350,127.400,126.100,126.300,127.300,127.450,126.050,126.400,954,415,12000,24000,700,315,6000,12000,5659,4625,48000,72000,117513,318000,1264964960,3385920000,1188.360,0
2017-01-02 09:21:00,127.205,126.032,126.983,127.340,125.869,126.200,127.100,127.250,126.000,126.100,127.050,127.300,125.950,126.150,3140,4242,12000,6000,1565,2632,6000,30000,19744,16461,48000,66000,131736,366000,1417582990,3895500000,1178.360,0
2017-01-02 09:22:00,127.134,126.002,127.037,127.366,125.855,126.150,127.150,127.200,125.950,126.050,127.100,127.250,125.900,126.100,4577,200,12000,12000,537,925,12000,12000,15456,18455,60000,60000,139894,414000,1504991480,4404300000,1183.810,0
2017-01-02 09:23:00,127.079,125.815,126.937,127.296,125.644,126.000,127.050,127.150,125.750,125.900,127.000,127.200,125.700,125.950,1882,500,6000,6000,782,577,6000,12000,10946,11549,54000,66000,167302,534000,1798244410,5674350000,1178.180,0
2017-01-02 09:24:00,127.380,126.064,127.146,127.521,125.893,126.179,127.300,127.400,126.000,126.100,127.250,127.450,125.950,126.150,906,1861,6000,12000,782,1202,12000,12000,19406,16717,42000,42000,173742,606000,1867322785,6437520000,1180.080,0
2017-01-02 09:25:00,127.304,125.950,127.205,127.473,125.762,126.044,127.300,127.350,125.850,125.950,127.250,127.400,125.800,126.000,9552,1530,12000,18000,100,6710,18000,12000,20306,22584,78000,54000,181627,618000,1951870240,6564600000,1179.970,0
2017-01-02 09:26:00,127.289,125.928,127.032,127.406,125.765,126.040,127.150,127.300,125.850,125.950,127.100,127.350,125.800,126.000,3496,2187,12000,12000,5328,2651,48000,18000,27253,14250,102000,60000,195010,672000,2095455365,7136130000,1180.120,0
