,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-01-02 09:17:00,604.158,605.687,603.876,604.371,605.269,606.171,604.000,604.250,605.800,606.000,603.900,604.300,605.600,606.050,761,745,2200,1100,1523,429,1100,1100,3476,2094,8800,7700,124925,303600,6969103565,16964882000,1196.740,0
2017-01-02 09:18:00,594.308,594.847,594.239,594.898,593.920,596.285,594.300,594.800,594.250,595.400,594.250,594.850,594.100,595.750,67,1012,1100,1100,429,1100,1100,1100,697,3667,5500,11000,170249,550000,9469899900,30592221000,1183.760,0
2017-01-02 09:19:00,593.252,594.269,593.245,594.076,593.383,595.090,593.450,593.850,593.550,594.650,593.400,593.950,593.500,595.000,373,826,1100,6600,67,228,1100,1100,729,3691,6600,11000,244717,768900,13553752700,42610095000,1190.160,0
2017-01-02 09:20:00,592.701,594.653,592.589,593.406,593.481,595.020,592.800,592.850,593.650,594.550,592.650,593.250,593.600,594.750,191,125,1100,1100,88,40,1100,1100,951,2559,14300,5500,323760,1006500,17864164040,55593048500,1188.360,0
2017-01-02 09:21:00,591.223,591.805,590.778,591.349,591.392,592.061,590.900,591.000,591.550,591.950,590.850,591.100,591.500,592.000,4,1,1100,2200,359,13,4400,3300,2687,182,13200,9900,359813,1170400,19826139275,64523431500,1178.360,0
2017-01-02 09:22:00,592.040,592.634,591.669,592.425,592.390,593.050,592.000,592.050,592.550,592.900,591.950,592.200,592.500,593.000,34,2,1100,7700,198,321,1100,6600,1692,1835,5500,18700,396738,1358500,21835554840,74767764500,1183.810,0
2017-01-02 09:23:00,592.636,593.553,592.542,592.973,593.300,593.794,592.650,592.800,593.400,593.700,592.600,592.850,593.350,593.750,100,116,1100,1100,1345,406,2200,3300,3418,5836,8800,8800,416937,1452000,22935140640,79862684000,1178.180,0
2017-01-02 09:24:00,593.140,593.761,592.888,593.422,593.477,594.006,593.000,593.100,593.550,593.850,592.950,593.200,593.500,593.900,1170,2,5500,2200,1,205,2200,2200,3079,2183,12100,8800,440357,1512500,24211725605,83165010500,1180.080,0
2017-01-02 09:25:00,593.472,594.161,593.314,593.600,593.957,594.587,593.400,593.450,594.050,594.450,593.350,593.500,594.000,594.500,355,1,3300,2200,601,170,1100,5500,1396,503,7700,13200,454024,1577400,24956672100,86705745500,1179.970,0
2017-01-02 09:26:00,592.997,593.703,592.716,593.272,593.319,594.050,592.850,593.150,593.450,593.950,592.800,593.200,593.400,594.000,150,67,2200,1100,15,189,2200,3300,609,839,8800,7700,478569,1644500,26296221610,90372997000,1180.120,0
2017-01-02 09:27:00,593.344,594.458,592.706,593.120,594.015,594.720,592.950,593.000,594.300,594.500,592.900,593.100,594.250,594.700,163,554,1100,1100,138,71,8800,1100,7588,870,14300,5500,498144,1688500,27363067875,92774874500,1179.040,0
2017-01-02 09:28:00,592.000,592.777,591.986,592.371,592.390,593.159,592.000,592.100,592.550,592.850,591.950,592.150,592.500,592.900,2307,21,2200,1100,312,1,1100,1100,2789,1456,11000,17600,517027,1743500,28391635205,95776384000,1175.980,0
