,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-02-06 09:17:00,103.522,103.627,103.202,103.635,103.150,104.625,103.400,103.500,103.450,103.800,103.300,103.550,103.400,103.850,750,2373,8000,8000,630,100,8000,16000,23148,9993,40000,64000,169983,40000,1113369195,261440000,1485.080,0
2017-02-06 09:18:00,103.341,103.423,103.153,103.532,102.967,103.880,103.300,103.400,103.250,103.700,103.250,103.450,103.200,103.750,2994,265,16000,8000,100,2000,8000,8000,16944,20060,48000,40000,252371,56000,1651895640,366080000,1482.510,0
2017-02-06 09:19:00,103.348,103.236,103.067,103.483,102.970,103.692,103.200,103.350,103.200,103.400,103.150,103.400,103.150,103.450,4367,2475,8000,8000,6574,9633,8000,8000,84616,40657,40000,48000,286736,72000,1876509440,470640000,1485.640,0
2017-02-06 09:20:00,103.326,103.221,103.038,103.460,102.867,103.694,103.200,103.300,103.100,103.350,103.150,103.350,103.050,103.400,1466,1823,8000,16000,4310,2714,8000,8000,46446,22006,48000,64000,339636,80000,2222122535,522800000,1482.340,0
2017-02-06 09:21:00,103.033,103.004,102.934,103.255,102.671,103.240,103.050,103.100,102.850,103.100,103.000,103.150,102.750,103.150,1976,500,16000,8000,15180,1811,8000,8000,27893,24881,56000,40000,391192,96000,2557954820,626880000,1480.170,0
2017-02-06 09:22:00,103.062,102.971,102.972,103.263,102.642,103.200,103.050,103.150,102.850,103.100,103.000,103.200,102.750,103.150,1018,2482,8000,16000,15080,2712,8000,8000,21489,28695,48000,48000,395381,96000,2585210675,626880000,1477.600,0
2017-02-06 09:23:00,103.155,103.069,102.993,103.287,102.700,103.292,103.100,103.200,102.900,103.050,103.050,103.250,102.800,103.200,4218,11641,16000,16000,3661,1375,8000,8000,34031,36424,56000,48000,403874,96000,2640523500,626880000,1476.250,0
2017-02-06 09:24:00,103.179,102.877,103.022,103.321,102.571,103.258,103.150,103.200,102.950,103.100,103.100,103.250,102.800,103.150,2741,767,8000,8000,3844,10351,16000,8000,31239,31022,56000,48000,409465,104000,2676972900,678920000,1474.220,0
2017-02-06 09:25:00,103.248,103.209,103.132,103.405,102.892,103.450,103.250,103.300,103.100,103.200,103.200,103.350,103.050,103.300,2434,10415,8000,8000,4306,8241,8000,8000,23428,38533,48000,40000,416141,112000,2720543365,731000000,1480.850,0
2017-02-06 09:26:00,103.226,102.970,103.015,103.337,102.517,103.275,103.150,103.250,102.900,103.150,103.100,103.300,102.550,103.200,966,3541,24000,16000,3352,13929,8000,8000,31431,30684,72000,48000,425918,112000,2784350130,731000000,1475.840,0
2017-02-06 09:27:00,103.261,103.116,103.027,103.347,102.850,103.544,103.150,103.250,103.000,103.200,103.100,103.300,102.950,103.300,3204,1960,24000,16000,7526,6479,8000,8000,46394,24729,64000,64000,443227,120000,2897128605,783120000,1476.600,0
2017-02-06 09:28:00,103.083,102.996,102.975,103.259,102.717,103.220,103.050,103.150,102.900,103.100,103.000,103.200,102.850,103.150,1816,3306,32000,8000,22309,4991,8000,8000,34612,34739,72000,40000,457401,128000,2989428985,835120000,1477.170,0
2017-02-06 09:29:00,103.048,103.043,102.969,103.241,102.744,103.192,103.050,103.100,103.000,103.100,103.000,103.150,102.900,103.150,4597,4530,8000,8000,19323,2551,16000,16000,39080,37348,72000,48000,463549,128000,3029439235,835120000,1473.600,0
2017-02-06 09:30:00,103.045,103.013,102.972,103.250,102.722,103.229,103.050,103.100,102.900,103.100,103.000,103.150,102.850,103.150,1652,364,16000,8000,18735,2551,16000,16000,30874,28436,72000,56000,471759,136000,3082866735,887120000,1472.950,0
2017-02-06 09:31:00,103.173,103.084,102.978,103.305,102.756,103.250,103.100,103.200,103.000,103.150,103.050,103.250,102.900,103.200,1110,5024,16000,16000,2729,2899,8000,16000,37247,31083,72000,56000,481134,144000,3143960355,939120000,1474.310,0
2017-02-06 09:32:00,103.170,103.029,102.973,103.285,102.744,103.331,103.100,103.150,103.000,103.150,103.050,103.200,102.850,103.200,10,95,16000,8000,3155,3425,16000,16000,38476,20107,72000,64000,482786,144000,3154716910,939120000,1475.620,0
2017-02-06 09:33:00,103.073,103.039,102.959,103.245,102.800,103.236,103.050,103.100,103.000,103.100,103.000,103.150,102.900,103.150,1940,2005,8000,8000,19035,2965,8000,8000,38078,26667,56000,56000,486478,152000,3178741015,991120000,1472.930,0
2017-02-06 09:34:00,102.930,102.843,102.636,102.964,102.569,103.075,102.800,102.850,102.650,102.900,102.750,102.900,102.600,102.950,2018,3012,16000,16000,6451,7511,16000,8000,60378,20806,64000,48000,518629,160000,3387650795,1043120000,1474.170,1
2017-02-06 09:35:00,102.821,102.664,102.627,102.904,102.571,102.797,102.750,102.800,102.650,102.700,102.700,102.850,102.600,102.750,6580,1541,16000,8000,4801,10557,16000,112000,63148,36867,56000,144000,534376,160000,3489705600,1043120000,1472.770,1
2017-02-06 09:36:00,102.899,102.600,102.618,102.918,102.433,102.789,102.750,102.850,102.550,102.700,102.700,102.900,102.500,102.750,2912,8332,8000,56000,3036,5878,16000,64000,57523,22160,48000,144000,567715,184000,3705642175,1198320000,1466.560,1
