,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,Y
2017-02-07 09:21:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2910,6,9000,36000,1000,6,45000,18000,6598,1725,153000,108000,0
2017-02-07 09:22:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2910,6,36000,63000,1000,6,9000,9000,6598,1725,90000,108000,0
2017-02-07 09:23:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2910,6,27000,54000,1000,6,9000,9000,6598,1725,72000,126000,0
2017-02-07 09:24:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2910,6,9000,27000,1000,6,9000,450000,6598,1725,63000,549000,0
2017-02-07 09:25:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2910,6,27000,9000,1000,6,9000,36000,6598,1725,72000,90000,0
2017-02-07 09:26:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2910,6,18000,9000,1000,6,9000,9000,6598,1725,72000,72000,0
2017-02-07 09:27:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2910,6,18000,18000,1000,6,9000,9000,6598,1725,72000,108000,0
2017-02-07 09:28:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3150,6691,9000,18000,3369,3843,27000,36000,36879,25523,81000,117000,0
2017-02-07 09:29:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6249,1800,18000,36000,3869,3103,9000,18000,45368,17430,81000,144000,0
2017-02-07 09:30:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8541,3734,18000,9000,3869,4956,18000,18000,51282,33355,81000,117000,0
2017-02-07 09:31:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9448,6757,18000,27000,2137,3378,27000,18000,50563,34530,90000,90000,0
2017-02-07 09:32:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,24124,7966,18000,36000,7239,1252,18000,9000,50254,27625,162000,117000,0
2017-02-07 09:33:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8447,6530,18000,36000,7239,1237,18000,27000,34576,24338,153000,126000,0
2017-02-07 09:34:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3472,6101,9000,18000,2349,9137,9000,9000,24367,41230,135000,99000,0
2017-02-07 09:35:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4195,109,9000,9000,3047,1513,9000,27000,26441,33996,135000,144000,0
2017-02-07 09:36:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2013,7891,9000,9000,3026,5765,9000,27000,24555,37535,135000,135000,0
2017-02-07 09:37:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1839,1858,9000,18000,3026,7691,18000,9000,31296,35817,153000,144000,0
2017-02-07 09:38:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2690,14000,9000,9000,4890,6318,9000,9000,38316,55244,126000,99000,0
2017-02-07 09:39:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2023,39005,18000,45000,2248,12236,90000,9000,44600,94514,144000,135000,0
2017-02-07 09:40:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1122,35822,36000,27000,1739,6518,18000,36000,45732,66918,153000,189000,0
2017-02-07 09:41:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2980,1553,45000,9000,4162,35575,108000,9000,39575,74771,198000,108000,0
2017-02-07 09:42:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8300,31433,45000,9000,6924,4409,18000,18000,50454,82790,171000,117000,0
2017-02-07 09:43:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10960,2000,63000,9000,9711,13099,18000,27000,63485,42002,126000,135000,0
2017-02-07 09:44:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3010,4973,18000,18000,3205,9131,36000,9000,22755,54396,108000,108000,0
2017-02-07 09:45:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4291,1170,9000,18000,2688,6684,9000,9000,41524,51040,81000,108000,0
2017-02-07 09:46:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4576,3888,9000,18000,3019,7016,18000,9000,42134,54090,81000,108000,0
2017-02-07 09:47:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1511,7644,18000,9000,1469,7093,27000,9000,49150,48618,90000,63000,1
2017-02-07 09:48:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4015,3468,36000,18000,4111,1671,18000,9000,55160,43701,81000,72000,0
2017-02-07 09:49:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,528,7709,9000,9000,4968,8830,63000,63000,74032,60512,108000,207000,0
2017-02-07 09:50:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4975,3872,54000,18000,26199,8897,81000,18000,87407,53364,234000,117000,0
2017-02-07 09:51:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6877,3678,27000,9000,5207,14990,9000,18000,57574,91472,90000,117000,1
2017-02-07 09:52:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,309,8279,9000,36000,3952,6506,36000,9000,53408,78779,117000,108000,1
