,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,Y
2017-02-07 09:17:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6004,650,7000,7000,6742,555,7000,21000,14147,4100,84000,175000,0
2017-02-07 09:18:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6004,650,7000,7000,6742,555,14000,7000,14147,4100,56000,84000,0
2017-02-07 09:19:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6004,650,7000,7000,6742,555,14000,42000,14147,4100,84000,77000,0
2017-02-07 09:20:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6004,650,21000,49000,6742,555,7000,7000,14147,4100,98000,112000,0
2017-02-07 09:21:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6004,650,14000,14000,6742,555,35000,7000,14147,4100,91000,196000,0
2017-02-07 09:22:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6004,650,14000,7000,6742,555,21000,7000,14147,4100,112000,70000,0
2017-02-07 09:23:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6004,650,21000,7000,6742,555,21000,21000,14147,4100,105000,147000,0
2017-02-07 09:24:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6004,650,14000,35000,6742,555,21000,7000,14147,4100,98000,154000,0
2017-02-07 09:25:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6004,650,14000,14000,6742,555,21000,70000,14147,4100,112000,175000,0
2017-02-07 09:26:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6004,650,7000,7000,6742,555,28000,126000,14147,4100,98000,287000,0
2017-02-07 09:27:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6004,650,14000,7000,6742,555,7000,56000,14147,4100,112000,273000,0
2017-02-07 09:28:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11225,778,21000,14000,12097,12008,21000,49000,116440,68538,91000,245000,0
2017-02-07 09:29:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10604,15798,14000,14000,7129,8028,21000,77000,85625,98310,126000,252000,0
2017-02-07 09:30:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,47,11568,21000,21000,2488,11008,42000,28000,52877,80260,98000,259000,0
2017-02-07 09:31:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3756,9730,35000,7000,5443,16520,7000,21000,81801,94185,126000,196000,0
2017-02-07 09:32:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7911,1275,42000,21000,4124,15172,7000,98000,119568,70920,112000,210000,0
2017-02-07 09:33:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5149,912,7000,14000,6029,4073,21000,77000,110175,69621,119000,238000,0
2017-02-07 09:34:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11930,1225,21000,42000,12109,5276,21000,70000,120093,71151,182000,252000,0
2017-02-07 09:35:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,214,7217,28000,14000,5930,9487,14000,21000,79865,87552,182000,273000,0
