,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-02-06 09:17:00,-12.918,-12.932,-13.029,-12.792,-12.989,-12.725,-12.950,-12.900,-12.900,-12.850,-13.000,-12.850,-12.950,-12.800,110582,93198,90000,135000,285553,65801,405000,315000,728012,503452,1035000,1890000,226681,495000,386625895,847575000,1485.080,0
2017-02-06 09:18:00,-12.917,-12.925,-13.036,-12.784,-13.000,-12.721,-12.950,-12.900,-12.900,-12.850,-13.000,-12.850,-12.950,-12.800,98600,81098,45000,180000,243459,74988,270000,180000,713419,495664,1125000,1890000,241270,855000,411561140,1463175000,1482.510,0
2017-02-06 09:19:00,-13.051,-13.033,-13.178,-12.949,-13.140,-12.875,-13.100,-13.050,-13.050,-13.000,-13.150,-13.000,-13.100,-12.950,98077,26434,90000,180000,327275,98593,360000,315000,683178,357185,1080000,1080000,376267,1485000,641344915,2537775000,1485.640,1
2017-02-06 09:20:00,-12.914,-12.984,-13.063,-12.783,-13.059,-12.753,-12.950,-12.900,-12.950,-12.900,-13.000,-12.850,-13.000,-12.850,21691,42679,45000,90000,113452,106988,315000,90000,550132,453278,1035000,1755000,753692,2430000,1285613615,4149900000,1482.340,1
2017-02-06 09:21:00,-12.963,-13.017,-13.098,-12.839,-13.069,-12.766,-13.000,-12.950,-13.000,-12.900,-13.050,-12.900,-13.050,-12.850,148906,48414,315000,180000,74232,160107,360000,270000,732096,547804,1215000,1935000,794004,2520000,1354278195,4303350000,1480.170,1
2017-02-06 09:22:00,-12.895,-12.961,-13.063,-12.794,-13.034,-12.757,-12.950,-12.900,-12.950,-12.900,-13.000,-12.850,-13.000,-12.850,27428,129973,270000,180000,151687,17551,630000,90000,660196,445736,1710000,1890000,836181,2520000,1426180045,4303350000,1477.600,1
2017-02-06 09:23:00,-12.902,-12.972,-13.055,-12.811,-13.027,-12.767,-12.950,-12.900,-12.950,-12.900,-13.000,-12.850,-13.000,-12.850,54129,178583,405000,135000,187075,97538,540000,270000,735022,576583,1800000,2430000,849317,2565000,1448579660,4380300000,1476.250,1
2017-02-06 09:24:00,-12.915,-12.906,-13.033,-12.804,-13.001,-12.743,-12.950,-12.900,-12.900,-12.850,-13.000,-12.850,-12.950,-12.800,110269,142980,135000,360000,325869,98458,675000,720000,794340,595906,2025000,3150000,851341,2745000,1452036005,4688100000,1474.220,1
2017-02-06 09:25:00,-12.806,-12.816,-12.930,-12.700,-12.883,-12.654,-12.850,-12.800,-12.800,-12.750,-12.900,-12.750,-12.850,-12.700,148546,39708,540000,585000,338339,182822,540000,1215000,875234,523911,2025000,3780000,1052759,3780000,1797120355,6466725000,1480.850,0
2017-02-06 09:26:00,-12.880,-12.859,-12.979,-12.738,-12.961,-12.696,-12.900,-12.850,-12.850,-12.800,-12.950,-12.800,-12.900,-12.750,96881,46696,135000,360000,275857,142272,540000,810000,770586,631303,2025000,3600000,1366237,5130000,2334867275,8784450000,1475.840,0
