,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-02-06 09:17:00,102.703,102.762,102.623,102.934,102.608,102.929,102.750,102.800,102.700,102.850,102.700,102.850,102.650,102.900,4690,1623,54000,54000,6532,10000,27000,54000,36280,93707,162000,189000,28220,27000,86956500,83025000,1485.080,0
2017-02-06 09:18:00,102.683,102.721,102.597,102.937,102.530,102.929,102.750,102.800,102.650,102.850,102.700,102.850,102.600,102.900,745,1800,27000,54000,6532,14425,27000,54000,32771,126182,135000,189000,33515,27000,103241470,83025000,1482.510,0
2017-02-06 09:19:00,102.788,102.675,102.471,102.890,102.530,102.914,102.650,102.750,102.650,102.800,102.600,102.800,102.600,102.850,8581,2350,27000,27000,4845,8836,27000,27000,220760,111544,135000,189000,57209,27000,176016445,83025000,1485.640,0
2017-02-06 09:20:00,102.638,102.658,102.514,102.881,102.456,102.861,102.650,102.750,102.600,102.750,102.600,102.800,102.550,102.800,5581,13907,54000,54000,17232,22627,27000,27000,86887,179882,243000,243000,62458,54000,192130360,165915000,1482.340,1
2017-02-06 09:21:00,102.653,102.669,102.574,102.875,102.478,102.861,102.700,102.750,102.600,102.750,102.650,102.800,102.550,102.800,111,15716,54000,54000,12464,24245,27000,27000,58354,166128,243000,243000,63259,54000,194592435,165915000,1480.170,1
2017-02-06 09:22:00,102.737,102.708,102.487,102.876,102.531,102.835,102.650,102.750,102.650,102.750,102.600,102.800,102.600,102.800,12158,14865,27000,108000,14377,24250,27000,27000,200497,165282,216000,270000,66823,81000,205534005,248670000,1477.600,0
2017-02-06 09:23:00,102.731,102.708,102.493,102.848,102.544,102.839,102.650,102.700,102.650,102.750,102.600,102.750,102.600,102.800,20133,1010,54000,81000,14377,10789,27000,27000,206072,114040,243000,243000,68469,81000,210587920,248670000,1476.250,0
2017-02-06 09:24:00,102.730,102.708,102.494,102.850,102.544,102.839,102.650,102.700,102.650,102.750,102.600,102.750,102.600,102.800,20123,500,54000,81000,14377,10789,27000,27000,202062,110540,243000,243000,69579,81000,213995570,248670000,1474.220,0
2017-02-06 09:25:00,102.784,102.703,102.527,102.878,102.575,102.861,102.700,102.750,102.700,102.750,102.650,102.800,102.600,102.800,2197,10547,81000,54000,18111,22043,27000,27000,203208,133654,270000,243000,72467,81000,222855290,248670000,1480.850,0
2017-02-06 09:26:00,102.782,102.724,102.544,102.879,102.605,102.861,102.700,102.750,102.700,102.750,102.650,102.800,102.650,102.800,5104,3047,81000,54000,47211,32173,27000,27000,233415,136284,270000,243000,72598,81000,223257460,248670000,1475.840,0
