,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-02-06 09:17:00,455.245,456.145,454.988,455.495,455.925,456.413,455.050,455.250,456.000,456.300,455.000,455.400,455.950,456.350,641,50,7500,3000,5620,358,6000,1500,7204,3339,18000,12000,130508,831000,5853012405,37350570000,1485.080,0
2017-02-06 09:18:00,453.585,454.349,453.302,453.847,454.092,454.896,453.450,453.750,454.350,454.550,453.400,453.800,454.300,454.800,359,292,1500,9000,500,1862,3000,1500,3422,4633,18000,40500,176693,964500,7924904880,43348170000,1482.510,1
2017-02-06 09:19:00,454.093,454.864,453.634,454.229,454.521,455.164,453.900,454.000,454.750,455.050,453.800,454.100,454.500,455.100,19,3,3000,4500,35,5,3000,1500,1752,841,10500,10500,213791,1215000,9586040385,54592455000,1485.640,1
2017-02-06 09:20:00,453.768,454.616,453.511,454.016,454.519,455.004,453.650,453.900,454.600,454.900,453.600,453.950,454.550,454.950,50,50,3000,1500,313,334,4500,3000,2543,2947,12000,39000,229246,1479000,10277965675,66436912500,1482.340,1
2017-02-06 09:21:00,453.934,454.398,453.821,454.211,454.343,454.982,454.000,454.100,454.500,454.750,453.900,454.150,454.450,454.800,542,651,1500,1500,25,513,3000,1500,1752,3965,10500,33000,252933,1645500,11339804850,73914165000,1480.170,1
2017-02-06 09:22:00,453.841,454.526,453.592,454.002,454.375,454.936,453.700,453.850,454.550,454.800,453.650,453.900,454.500,454.850,3,132,1500,3000,2500,25,1500,1500,3739,1110,9000,16500,295039,1803000,13225753460,80982877500,1477.600,1
2017-02-06 09:23:00,453.442,454.195,453.242,453.631,454.083,454.770,453.400,453.500,454.200,454.500,453.350,453.550,454.150,454.550,131,75,3000,6000,20,124,1500,1500,1389,1736,9000,22500,304898,1848000,13667299110,83002395000,1476.250,1
2017-02-06 09:24:00,452.810,453.595,452.764,452.956,453.514,453.973,452.800,452.850,453.600,453.800,452.750,452.900,453.550,453.850,5179,60,4500,1500,33,1011,1500,1500,6186,3256,10500,19500,320033,1920000,14343896305,86227665000,1474.220,1
2017-02-06 09:25:00,453.091,453.810,452.807,453.036,453.683,454.019,452.950,453.000,453.800,453.950,452.900,453.100,453.750,454.000,157,3118,1500,3000,493,211,1500,18000,6531,3938,9000,27000,336851,1969500,15095589160,88444282500,1480.850,1
2017-02-06 09:26:00,453.421,454.358,453.368,453.857,454.367,454.979,453.500,453.600,454.500,454.700,453.450,453.700,454.450,454.800,56,175,6000,1500,65,25,1500,3000,846,2688,13500,49500,352685,2068500,15803594445,92881170000,1475.840,1
2017-02-06 09:27:00,454.418,455.175,453.987,454.522,455.283,455.967,454.150,454.400,455.450,455.750,454.100,454.450,455.350,455.800,347,434,3000,1500,612,35,1500,1500,7621,3791,9000,73500,373848,2226000,16751596340,99956505000,1476.600,1
2017-02-06 09:28:00,454.289,455.315,454.195,454.659,455.317,455.959,454.350,454.450,455.500,455.750,454.300,454.550,455.450,455.800,1,116,1500,4500,1,63,1500,1500,1005,2836,9000,57000,392350,2334000,17581436075,104814600000,1477.170,1
2017-02-06 09:29:00,455.917,457.389,455.815,456.077,457.021,457.545,455.950,456.000,457.150,457.450,455.900,456.050,457.100,457.500,121,10479,4500,7500,115,20,3000,13500,805,14556,46500,33000,436311,2698500,19556278730,121233375000,1473.600,0
2017-02-06 09:30:00,455.898,457.037,455.455,455.969,456.796,457.423,455.600,455.750,456.950,457.200,455.550,455.900,456.900,457.350,171,324,4500,4500,1787,265,3000,1500,17052,3835,18000,22500,514384,3100500,23071189045,139387545000,1472.950,0
2017-02-06 09:31:00,456.797,457.924,456.874,457.198,457.711,458.200,456.950,457.000,457.800,458.050,456.900,457.100,457.750,458.150,139,557,1500,3000,142,226,6000,1500,463,5943,13500,15000,562649,3366000,25246847355,151387140000,1474.310,0
2017-02-06 09:32:00,456.685,457.561,456.588,457.010,457.433,457.928,456.700,456.900,457.550,457.800,456.650,456.950,457.500,457.850,172,23,1500,3000,561,432,1500,7500,1604,5522,13500,34500,602060,3496500,27024116740,157283797500,1475.620,0
2017-02-06 09:33:00,456.340,457.335,456.195,456.571,457.065,457.525,456.300,456.450,457.200,457.400,456.250,456.500,457.150,457.450,224,70,1500,1500,240,1070,3000,1500,1253,2290,19500,15000,625873,3637500,28097277285,163650990000,1472.930,0
2017-02-06 09:34:00,456.394,457.576,456.044,456.482,457.422,457.744,456.200,456.300,457.500,457.650,456.150,456.350,457.350,457.700,276,39,18000,4500,226,146,1500,1500,15431,2527,27000,13500,647283,3817500,29061590300,171777945000,1474.170,0
2017-02-06 09:35:00,455.290,456.565,455.155,455.646,456.365,456.920,455.250,455.500,456.500,456.700,455.200,455.550,456.450,456.750,413,310,1500,1500,383,358,4500,1500,1804,2950,15000,15000,662510,3918000,29746343215,176309670000,1472.770,0
2017-02-06 09:36:00,455.401,456.689,455.348,455.828,456.483,456.961,455.450,455.700,456.600,456.800,455.400,455.750,456.550,456.850,2,382,1500,1500,353,248,1500,1500,775,3904,13500,13500,685769,4047000,30792130715,182127075000,1466.560,0
2017-02-06 09:37:00,455.652,456.789,455.438,455.801,456.571,457.042,455.600,455.650,456.800,456.850,455.500,455.750,456.700,457.000,42,580,1500,3000,1108,197,1500,7500,4883,3851,10500,18000,702007,4138500,31522449325,186253725000,1468.990,0
2017-02-06 09:38:00,455.339,456.560,455.221,455.648,456.306,456.750,455.300,455.500,456.400,456.650,455.250,455.550,456.350,456.700,934,20,3000,1500,325,358,3000,1500,2164,2770,13500,9000,711039,4203000,31928427645,189160350000,1470.380,0
2017-02-06 09:39:00,455.092,456.521,455.029,455.393,456.016,456.404,455.100,455.150,456.250,456.300,455.050,455.300,456.200,456.350,1038,25,1500,1500,5,229,1500,12000,2987,4260,78000,19500,721175,4260000,32383836530,191727840000,1471.230,0
