,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-02-06 09:17:00,191.148,191.358,191.128,191.392,190.942,191.725,191.200,191.300,191.150,191.350,191.150,191.350,191.050,191.700,99,605,4500,4500,500,805,4500,9000,943,5980,27000,27000,38389,126000,492279535,1616940000,1485.080,0
2017-02-06 09:18:00,191.123,191.277,190.884,191.233,191.025,191.493,191.000,191.150,191.150,191.400,190.950,191.200,191.100,191.450,834,1012,9000,9000,724,430,4500,4500,4986,3444,36000,31500,48959,193500,627697405,2482762500,1482.510,0
2017-02-06 09:19:00,190.871,191.064,190.719,191.078,190.883,191.210,190.900,190.950,191.000,191.100,190.800,191.000,190.950,191.150,1000,878,13500,4500,50,999,9000,4500,7397,11077,40500,22500,55506,207000,711445230,2655697500,1485.640,0
2017-02-06 09:20:00,190.228,190.463,190.164,190.552,190.287,190.675,190.250,190.400,190.400,190.550,190.200,190.450,190.350,190.600,1454,36,13500,4500,854,798,4500,9000,5028,9970,36000,36000,67804,283500,868126750,3632107500,1482.340,0
2017-02-06 09:21:00,190.707,190.508,190.346,190.738,190.320,190.867,190.550,190.650,190.400,190.700,190.500,190.700,190.350,190.750,377,649,13500,22500,377,834,9000,4500,7875,3470,45000,67500,135895,346500,1737745530,4435222500,1480.170,0
2017-02-06 09:22:00,190.249,190.256,189.984,190.357,190.000,190.371,190.100,190.250,190.100,190.300,190.050,190.300,190.050,190.350,5257,377,13500,13500,1311,7265,4500,4500,31829,14588,49500,31500,148651,409500,1900216560,5237595000,1477.600,0
2017-02-06 09:23:00,190.382,190.213,190.034,190.479,190.000,190.500,190.200,190.350,190.100,190.350,190.150,190.400,190.050,190.400,2042,964,9000,4500,477,507,4500,9000,18588,7992,36000,36000,183591,490500,2344481865,6267937500,1476.250,0
2017-02-06 09:24:00,189.982,189.979,189.946,190.253,189.683,190.175,190.000,190.100,189.850,190.050,189.950,190.150,189.800,190.100,5899,1555,4500,9000,4359,377,4500,4500,13291,16987,27000,27000,199695,535500,2549172195,6839662500,1474.220,1
2017-02-06 09:25:00,190.263,190.179,190.142,190.476,190.040,190.478,190.250,190.350,190.150,190.350,190.200,190.400,190.100,190.400,493,377,4500,4500,1409,1857,4500,9000,5402,7602,22500,40500,209294,558000,2671283940,7125817500,1480.850,0
2017-02-06 09:26:00,190.144,190.148,189.972,190.223,189.828,190.243,190.050,190.150,189.950,190.050,190.000,190.200,189.900,190.150,600,456,4500,4500,7135,4723,4500,4500,14435,7250,103500,31500,214041,585000,2731663735,7468965000,1475.840,1
2017-02-06 09:27:00,189.750,189.763,189.521,189.955,189.550,189.929,189.700,189.800,189.650,189.750,189.650,189.850,189.600,189.800,162,1482,9000,4500,788,377,4500,9000,15646,17487,36000,31500,235028,634500,2998186540,8097165000,1476.600,1
2017-02-06 09:28:00,189.833,189.808,189.631,190.042,189.569,189.900,189.800,189.900,189.650,189.800,189.750,189.950,189.600,189.850,494,454,9000,13500,1306,1687,40500,4500,14209,19284,108000,36000,256636,657000,3272451375,8382420000,1477.170,1
2017-02-06 09:29:00,189.801,189.823,189.708,190.048,189.484,189.917,189.800,189.950,189.600,189.800,189.750,190.000,189.550,189.850,518,2393,4500,4500,2353,1177,9000,4500,5026,12343,99000,27000,263256,679500,3356377180,8667360000,1473.600,1
2017-02-06 09:30:00,189.808,189.845,189.712,190.113,189.483,189.956,189.850,189.950,189.600,189.850,189.800,190.000,189.550,189.900,150,2673,4500,9000,299,2028,9000,4500,5052,19872,103500,36000,272054,724500,3467897645,9237285000,1472.950,1
2017-02-06 09:31:00,190.369,190.226,190.120,190.520,190.012,190.367,190.250,190.400,190.100,190.250,190.200,190.450,190.050,190.300,299,1353,4500,4500,1650,1356,36000,4500,11880,7992,58500,27000,346164,787500,4410702445,10037790000,1474.310,0
2017-02-06 09:32:00,190.493,190.420,190.243,190.598,190.150,190.539,190.400,190.500,190.300,190.400,190.350,190.550,190.250,190.450,477,4500,4500,4500,1422,2007,9000,9000,15797,13605,58500,40500,352234,814500,4488030735,10381477500,1475.620,0
2017-02-06 09:33:00,189.925,189.948,189.863,190.278,189.729,190.111,190.000,190.100,189.800,190.000,189.950,190.150,189.750,190.100,303,507,4500,13500,1270,1262,36000,4500,5376,16241,54000,40500,364206,837000,4640438750,10667632500,1472.930,1
2017-02-06 09:34:00,190.312,190.178,190.133,190.536,190.000,190.422,190.250,190.400,190.150,190.300,190.200,190.450,190.050,190.350,1663,130,9000,4500,392,1113,9000,4500,11590,12064,40500,40500,370241,859500,4717142800,10953517500,1474.170,0
2017-02-06 09:35:00,190.176,190.196,190.040,190.450,189.918,190.375,190.150,190.300,190.050,190.200,190.100,190.350,190.000,190.300,1211,941,4500,4500,1677,2080,4500,13500,9343,12530,63000,45000,372586,877500,4746998800,11182612500,1472.770,1
2017-02-06 09:36:00,190.183,190.176,190.042,190.375,189.858,190.242,190.150,190.250,190.050,190.150,190.100,190.300,189.950,190.200,377,515,4500,4500,2024,2577,4500,9000,7471,8306,58500,27000,375407,882000,4782878695,11239762500,1466.560,1
2017-02-06 09:37:00,190.147,190.066,189.850,190.224,189.793,190.138,190.000,190.100,189.900,190.050,189.950,190.150,189.850,190.100,539,416,13500,13500,1314,2175,4500,4500,20295,7680,94500,36000,378498,891000,4822166365,11354085000,1468.990,1
2017-02-06 09:38:00,190.277,190.250,190.149,190.569,190.053,190.442,190.300,190.400,190.150,190.250,190.250,190.450,190.100,190.350,1337,507,9000,4500,507,2411,9000,9000,11086,27017,81000,58500,383170,900000,4881621185,11468430000,1470.380,0
2017-02-06 09:39:00,190.329,190.417,190.246,190.627,190.103,190.478,190.350,190.500,190.250,190.400,190.300,190.550,190.200,190.450,2185,6407,9000,13500,816,1319,4500,4500,11366,29451,76500,40500,386958,909000,4929877850,11582910000,1471.230,0
2017-02-06 09:40:00,190.548,190.700,190.445,190.792,190.359,190.693,190.550,190.650,190.500,190.600,190.500,190.700,190.450,190.650,439,383,4500,13500,4676,2446,4500,4500,13862,20392,99000,31500,400602,931500,5103872015,11869672500,1470.460,0
2017-02-06 09:41:00,190.498,190.439,190.227,190.657,190.237,190.556,190.400,190.500,190.300,190.450,190.350,190.550,190.250,190.500,25,810,31500,9000,1482,1456,31500,9000,23349,15923,90000,36000,410128,940500,5225353325,11984400000,1471.800,0
2017-02-06 09:42:00,190.235,190.216,189.943,190.352,189.855,190.375,190.100,190.200,189.950,190.200,190.050,190.250,189.900,190.300,507,320,13500,9000,1397,355,31500,4500,12555,5383,94500,36000,412188,1003500,5251567000,12786232500,1468.330,0
2017-02-06 09:43:00,190.352,190.445,190.225,190.646,190.150,190.483,190.350,190.500,190.300,190.400,190.300,190.550,190.250,190.450,130,1032,4500,9000,2427,1737,4500,4500,11959,22224,58500,27000,414598,1003500,5282250200,12786232500,1470.450,0
2017-02-06 09:44:00,190.516,190.616,190.351,190.766,190.317,190.664,190.500,190.650,190.450,190.550,190.450,190.700,190.400,190.650,130,2410,4500,9000,2373,4682,4500,9000,9909,21208,67500,31500,419167,1035000,5340497465,13187250000,1472.230,0
2017-02-06 09:45:00,190.530,190.520,190.344,190.775,190.282,190.590,190.500,190.650,190.450,190.500,190.450,190.700,190.350,190.550,834,2119,4500,9000,2373,3906,9000,13500,15243,27219,90000,45000,420593,1039500,5358699655,13244602500,1474.490,0
2017-02-06 09:46:00,190.469,190.505,190.323,190.741,190.282,190.562,190.450,190.600,190.400,190.500,190.400,190.650,190.350,190.550,2513,1438,4500,22500,1983,1611,9000,13500,16904,27371,85500,58500,421071,1044000,5364796575,13301955000,1476.370,0
2017-02-06 09:47:00,190.476,190.383,190.252,190.664,190.190,190.537,190.400,190.550,190.250,190.450,190.350,190.600,190.200,190.500,1445,1554,31500,9000,1371,2953,36000,18000,13432,15719,94500,54000,423887,1057500,5400702555,13473967500,1477.480,0
