,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-02-06 09:17:00,56.550,56.480,56.367,56.684,56.344,56.687,56.500,56.550,56.450,56.550,56.450,56.600,56.400,56.600,55845,23834,99423,33141,28671,24927,99423,165705,380842,277173,596538,629679,223893,497115,593107045,1314537765,1485.080,0
2017-02-06 09:18:00,56.538,56.497,56.351,56.662,56.314,56.614,56.500,56.550,56.450,56.500,56.450,56.600,56.400,56.550,29875,41145,33141,99423,14959,87843,99423,99423,313499,336615,695961,596538,607971,1126794,1612607845,2983518525,1482.510,0
2017-02-06 09:19:00,56.541,56.503,56.381,56.654,56.335,56.614,56.500,56.550,56.450,56.500,56.450,56.600,56.400,56.550,104971,63456,66282,99423,15390,87907,265128,66282,365640,322682,894807,596538,625359,1292499,1658754120,3422139660,1485.640,0
2017-02-06 09:20:00,56.532,56.501,56.375,56.662,56.337,56.598,56.500,56.550,56.450,56.500,56.450,56.600,56.400,56.550,72457,54117,66282,165705,39585,100719,298269,132564,375866,372369,927948,695961,686622,1425063,1821373450,3773102850,1482.340,0
2017-02-06 09:21:00,56.521,56.467,56.394,56.657,56.339,56.687,56.500,56.550,56.450,56.550,56.450,56.600,56.400,56.600,79157,38043,66282,198846,31964,80291,298269,99423,265695,281585,894807,1126794,870668,1590768,2309600175,4212055395,1480.170,0
2017-02-06 09:22:00,56.479,56.434,56.296,56.597,56.278,56.578,56.450,56.500,56.400,56.450,56.400,56.550,56.350,56.500,1116,46536,99423,132564,46890,114689,66282,66282,250707,346922,894807,762243,1246645,1789614,3305420080,4738003065,1477.600,0
2017-02-06 09:23:00,56.489,56.439,56.323,56.586,56.281,56.570,56.450,56.500,56.400,56.450,56.400,56.550,56.350,56.500,2294,77688,66282,132564,133334,130601,231987,132564,347078,385242,1126794,927948,1265021,1822755,3354050160,4825495305,1476.250,0
2017-02-06 09:24:00,56.486,56.433,56.321,56.583,56.289,56.576,56.450,56.500,56.400,56.450,56.400,56.550,56.350,56.500,3323,96780,66282,33141,125675,130311,265128,198846,343094,414761,1027371,828525,1575221,2054742,4174691570,5439100920,1474.220,0
2017-02-06 09:25:00,56.479,56.469,56.354,56.590,56.331,56.594,56.450,56.500,56.450,56.500,56.400,56.550,56.400,56.550,53152,93276,66282,298269,151779,83176,99423,165705,391941,382141,795384,1060512,1614898,2087883,4279645090,5526758865,1480.850,0
2017-02-06 09:26:00,56.485,56.462,56.356,56.614,56.352,56.630,56.450,56.500,56.450,56.500,56.400,56.550,56.400,56.550,63939,22308,99423,33141,148026,80217,231987,165705,398599,290942,927948,894807,2183484,2419293,5787338410,6404995365,1475.840,0
