,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-02-06 09:17:00,66.673,66.791,66.551,66.915,66.650,66.942,66.650,66.800,66.750,66.850,66.600,66.850,66.700,66.900,4234,2762,8000,8000,8743,8869,8000,16000,23149,38002,40000,48000,67143,88000,648315075,851720000,1485.080,0
2017-02-06 09:18:00,66.537,66.750,66.442,66.836,66.537,66.917,66.550,66.700,66.650,66.800,66.500,66.750,66.600,66.850,1342,2814,8000,8000,2561,9385,16000,8000,19043,41735,64000,48000,89482,136000,864309410,1316480000,1482.510,1
2017-02-06 09:19:00,66.562,66.641,66.429,66.732,66.500,66.931,66.550,66.600,66.650,66.750,66.500,66.650,66.600,66.850,3334,2043,8000,8000,2183,2000,8000,8000,18210,20084,64000,64000,116894,160000,1129265530,1548640000,1485.640,0
2017-02-06 09:20:00,66.469,66.558,66.256,66.532,66.164,66.744,66.400,66.450,66.450,66.600,66.350,66.500,66.400,66.650,3915,1042,16000,16000,1653,12610,8000,8000,29662,24412,88000,64000,132113,192000,1276183765,1857800000,1482.340,1
2017-02-06 09:21:00,66.204,66.347,66.016,66.358,66.150,66.479,66.150,66.200,66.250,66.400,66.100,66.250,66.200,66.450,1405,968,8000,16000,1365,1524,8000,16000,25133,15449,64000,56000,147550,232000,1424923245,2243800000,1480.170,1
2017-02-06 09:22:00,66.123,66.166,65.954,66.199,65.950,66.325,66.050,66.100,66.100,66.200,66.000,66.150,66.000,66.250,3020,403,8000,8000,10385,4546,16000,24000,28112,11962,64000,64000,168277,336000,1624337755,3244160000,1477.600,1
2017-02-06 09:23:00,66.285,66.317,66.042,66.437,66.150,66.571,66.200,66.300,66.250,66.450,66.150,66.350,66.200,66.500,2079,1546,8000,8000,1483,3534,8000,16000,31218,24334,40000,56000,193272,424000,1864793570,4091440000,1476.250,1
2017-02-06 09:24:00,66.176,66.311,66.008,66.321,66.010,66.456,66.150,66.200,66.200,66.300,66.100,66.250,66.150,66.400,22,4827,8000,16000,629,3012,8000,8000,23102,26174,80000,64000,217938,440000,2102099905,4245560000,1474.220,1
2017-02-06 09:25:00,66.537,66.623,66.328,66.549,66.433,66.800,66.450,66.500,66.550,66.700,66.400,66.550,66.500,66.750,245,10119,8000,24000,2500,1579,8000,16000,26215,16380,48000,72000,230396,504000,2222020110,4861720000,1480.850,1
2017-02-06 09:26:00,66.533,66.525,66.411,66.705,66.380,66.761,66.500,66.600,66.500,66.650,66.450,66.650,66.450,66.700,148,8036,8000,16000,12057,2124,8000,16000,19866,22507,40000,72000,248491,592000,2396651650,5712120000,1475.840,1
2017-02-06 09:27:00,66.861,67.100,66.781,67.036,66.880,67.317,66.850,66.900,67.000,67.200,66.800,66.950,66.950,67.300,1011,1830,8000,16000,13918,699,8000,8000,19054,14000,40000,48000,291932,728000,2817289455,7030000000,1476.600,1
2017-02-06 09:28:00,67.389,67.438,67.191,67.498,67.200,67.750,67.300,67.350,67.500,67.600,67.250,67.400,67.350,67.650,5866,11,8000,8000,9014,554,16000,8000,32843,9634,80000,80000,352973,928000,3410624480,8977120000,1477.170,0
2017-02-06 09:29:00,67.374,67.495,67.196,67.529,67.328,67.668,67.350,67.400,67.450,67.550,67.300,67.450,67.400,67.600,1474,1119,16000,16000,2962,1471,8000,24000,23484,27776,72000,88000,389227,1016000,3763606965,9835800000,1473.600,0
2017-02-06 09:30:00,67.330,67.407,67.140,67.452,67.272,67.633,67.300,67.350,67.400,67.500,67.250,67.400,67.350,67.550,292,2626,8000,8000,2696,6753,16000,24000,25076,34024,72000,96000,408261,1104000,3948891880,10693600000,1472.950,0
2017-02-06 09:31:00,67.729,67.827,67.656,67.938,67.737,68.039,67.750,67.800,67.850,67.950,67.700,67.850,67.800,68.000,10630,3368,32000,8000,3166,2623,8000,96000,26575,37590,64000,144000,465247,1368000,4504614015,13273880000,1474.310,0
2017-02-06 09:32:00,67.620,67.613,67.465,67.758,67.536,67.944,67.550,67.650,67.650,67.800,67.500,67.700,67.600,67.850,6044,499,16000,8000,6864,2458,8000,8000,29610,19175,56000,128000,524184,1536000,5080257620,14916520000,1475.620,0
2017-02-06 09:33:00,67.471,67.542,67.379,67.685,67.429,67.821,67.450,67.550,67.600,67.650,67.400,67.600,67.500,67.800,6922,1087,8000,48000,14721,5033,16000,16000,31729,30473,56000,152000,550462,1624000,5336721540,15776720000,1472.930,0
2017-02-06 09:34:00,67.451,67.541,67.309,67.682,67.343,67.780,67.450,67.550,67.500,67.600,67.400,67.600,67.400,67.750,1744,1789,8000,16000,3024,724,8000,8000,18884,33877,56000,80000,570483,1744000,5531792995,16946720000,1474.170,0
2017-02-06 09:35:00,67.398,67.503,67.230,67.571,67.275,67.639,67.350,67.450,67.400,67.550,67.300,67.500,67.350,67.600,1621,1675,8000,8000,2184,3366,16000,32000,17654,18017,80000,72000,584002,1768000,5663563070,17180960000,1472.770,0
2017-02-06 09:36:00,67.174,67.290,67.023,67.320,67.060,67.417,67.150,67.200,67.200,67.300,67.100,67.250,67.100,67.350,126,3133,32000,8000,2673,5195,16000,8000,23165,24540,120000,48000,592287,1816000,5744134820,17647840000,1466.560,0
2017-02-06 09:37:00,67.409,67.508,67.267,67.498,67.333,67.650,67.350,67.400,67.450,67.550,67.300,67.450,67.400,67.600,6211,88,16000,8000,2627,5393,8000,24000,24566,11525,72000,72000,607378,1824000,5890975425,17725880000,1468.990,0
2017-02-06 09:38:00,67.353,67.511,67.277,67.535,67.322,67.640,67.350,67.400,67.450,67.550,67.300,67.450,67.400,67.600,2913,3241,8000,16000,14567,5360,8000,24000,29630,25905,72000,80000,613495,1840000,5950534920,17881880000,1470.380,0
2017-02-06 09:39:00,67.427,67.511,67.265,67.566,67.271,67.640,67.400,67.450,67.400,67.550,67.350,67.500,67.350,67.600,709,7126,8000,16000,2152,2264,16000,24000,27934,30544,96000,80000,627881,1840000,6090665610,17881880000,1471.230,0
2017-02-06 09:40:00,67.417,67.498,67.285,67.641,67.333,67.636,67.400,67.500,67.500,67.550,67.350,67.550,67.350,67.600,4434,3909,24000,24000,1309,1756,24000,24000,37538,47021,96000,88000,632819,1840000,6138772540,17881880000,1470.460,0
2017-02-06 09:41:00,67.208,67.276,67.011,67.366,67.042,67.445,67.150,67.250,67.200,67.300,67.100,67.300,67.100,67.350,407,4245,16000,8000,3310,2246,16000,32000,31450,32721,96000,88000,663748,1888000,6439517660,18349440000,1471.800,0
2017-02-06 09:42:00,67.108,67.200,66.926,67.262,66.980,67.300,67.050,67.150,67.100,67.200,67.000,67.200,67.050,67.250,3180,1638,8000,8000,3900,4210,8000,8000,29005,28456,80000,48000,677088,1944000,6569202360,18893960000,1468.330,0
2017-02-06 09:43:00,67.088,67.244,66.979,67.280,67.061,67.456,67.100,67.150,67.200,67.300,67.050,67.200,67.100,67.350,988,1396,16000,8000,2301,7978,8000,8000,21332,33167,72000,64000,700196,2000000,6793320905,19437920000,1470.450,0
2017-02-06 09:44:00,67.112,67.234,66.939,67.286,67.044,67.456,67.100,67.150,67.150,67.300,67.050,67.200,67.100,67.350,17,1984,8000,8000,2734,5204,16000,8000,21884,29507,64000,64000,704468,2016000,6834810040,19593440000,1472.230,0
2017-02-06 09:45:00,67.311,67.373,67.185,67.528,67.207,67.700,67.300,67.400,67.400,67.500,67.250,67.450,67.250,67.650,2960,2821,8000,16000,1185,3567,8000,24000,21093,31133,56000,104000,713110,2048000,6918848400,19905040000,1474.490,0
2017-02-06 09:46:00,67.244,67.353,67.045,67.435,67.139,67.544,67.250,67.300,67.250,67.400,67.150,67.350,67.200,67.500,65,3208,8000,8000,3256,2297,24000,24000,24780,30221,72000,72000,721134,2064000,6996856800,20060880000,1476.370,0
2017-02-06 09:47:00,67.218,67.355,67.062,67.385,67.161,67.579,67.200,67.250,67.300,67.400,67.150,67.300,67.250,67.500,152,1442,8000,8000,1774,5554,16000,32000,22098,24432,72000,96000,733689,2088000,7118916935,20294600000,1477.480,0
2017-02-06 09:48:00,67.122,67.256,66.975,67.329,67.020,67.425,67.100,67.200,67.200,67.300,67.050,67.250,67.100,67.350,3,3157,8000,8000,2347,3167,8000,8000,21452,28848,80000,64000,738713,2096000,7167748660,20372440000,1476.590,0
2017-02-06 09:49:00,66.936,67.108,66.786,67.125,66.877,67.250,66.900,67.000,67.000,67.100,66.850,67.050,66.950,67.200,2744,3845,32000,8000,1455,2139,8000,16000,22037,24411,104000,56000,745058,2112000,7229320890,20527880000,1472.450,0
2017-02-06 09:50:00,66.938,67.008,66.772,67.106,66.825,67.321,66.900,67.000,67.000,67.100,66.850,67.050,66.900,67.200,34,8459,16000,8000,2525,1611,16000,24000,20989,27620,96000,112000,749757,2120000,7274871090,20605480000,1470.670,0
