,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-02-06 09:17:00,225.706,226.348,225.388,225.772,226.096,226.544,225.550,225.650,226.200,226.400,225.500,225.700,226.150,226.450,1397,1207,10500,3500,273,2172,7000,3500,26395,10111,45500,31500,392947,1372000,9189805855,32176637500,1485.080,1
2017-02-06 09:18:00,226.254,226.948,225.926,226.296,226.704,227.078,226.050,226.100,226.800,226.950,226.000,226.150,226.750,227.000,3500,441,7000,3500,5462,66,3500,14000,55174,3588,42000,31500,611929,1977500,14314955865,46390662500,1482.510,0
2017-02-06 09:19:00,225.930,226.522,225.606,225.970,226.309,226.708,225.750,225.850,226.450,226.600,225.700,225.900,226.400,226.650,500,2234,7000,7000,4598,868,14000,10500,54636,11737,56000,45500,679470,2166500,15895333675,50827210000,1485.640,0
2017-02-06 09:20:00,225.747,226.498,225.499,225.914,226.035,226.517,225.650,225.750,226.250,226.400,225.600,225.800,226.150,226.450,2,1436,10500,3500,1454,2765,3500,3500,23987,17078,119000,21000,736094,2320500,17218767905,54437180000,1482.340,1
2017-02-06 09:21:00,225.361,225.879,225.044,225.437,225.764,226.079,225.200,225.300,225.850,225.950,225.150,225.350,225.800,226.000,2811,634,3500,3500,509,852,10500,3500,31377,10062,24500,24500,819989,2611000,19177513555,61237785000,1480.170,1
2017-02-06 09:22:00,224.984,225.511,224.698,225.032,225.369,225.745,224.850,224.900,225.500,225.600,224.800,224.950,225.400,225.650,290,752,3500,7000,5593,226,10500,3500,35506,9054,28000,35000,865674,2737000,20242300600,64182195000,1477.600,1
2017-02-06 09:23:00,224.920,225.442,224.615,224.968,225.325,225.677,224.750,224.850,225.400,225.550,224.700,224.900,225.350,225.600,4678,2789,10500,3500,3567,1116,14000,10500,59930,13327,42000,45500,917098,2880500,21439429750,67531397500,1476.250,1
2017-02-06 09:24:00,225.587,226.189,225.211,225.618,225.924,226.407,225.350,225.500,226.050,226.250,225.300,225.550,226.000,226.350,1050,1882,7000,7000,7205,154,28000,7000,56220,8263,73500,52500,978974,3213000,22882243135,75307785000,1474.220,1
2017-02-06 09:25:00,226.860,227.561,226.508,226.877,227.068,227.641,226.650,226.700,227.350,227.500,226.600,226.800,227.300,227.550,410,139,7000,7000,7108,1340,3500,7000,58970,5483,108500,38500,1141020,3846500,26679814970,90201877500,1480.850,0
2017-02-06 09:26:00,226.470,227.114,226.208,226.535,226.968,227.260,226.350,226.400,227.000,227.150,226.300,226.450,226.950,227.200,3296,686,115500,3500,3530,1535,3500,10500,36265,10323,140000,35000,1290136,4203500,30179756520,98605185000,1475.840,0
2017-02-06 09:27:00,226.697,227.405,226.472,226.796,227.203,227.683,226.550,226.650,227.400,227.500,226.500,226.700,227.250,227.600,7848,10,3500,3500,20555,1,14000,10500,51745,5513,56000,52500,1405751,4452000,32894093520,104456835000,1476.600,0
2017-02-06 09:28:00,226.757,227.477,226.399,226.780,227.031,227.661,226.550,226.600,227.250,227.450,226.500,226.700,227.200,227.600,1164,200,7000,3500,3057,664,3500,38500,41751,5297,136500,94500,1484391,4707500,34740122390,110473352500,1477.170,0
2017-02-06 09:29:00,226.027,226.475,225.644,226.032,226.400,226.765,225.850,225.900,226.500,226.650,225.750,225.950,226.450,226.700,66,649,3500,10500,4315,324,3500,7000,43244,3572,17500,59500,1574840,5022500,36857388670,117870777500,1473.600,0
2017-02-06 09:30:00,225.464,226.136,225.145,225.525,225.900,226.438,225.250,225.350,226.050,226.200,225.200,225.450,226.000,226.400,1400,13,3500,7000,17508,1932,7000,3500,67011,7744,31500,42000,1692421,5239500,39604353495,122954772500,1472.950,0
2017-02-06 09:31:00,225.804,226.389,225.445,225.902,226.193,226.529,225.600,225.750,226.300,226.450,225.550,225.800,226.250,226.500,84,1901,3500,7000,4350,660,3500,7000,50585,14430,24500,24500,1815882,5355000,42490315800,125663947500,1474.310,0
2017-02-06 09:32:00,226.269,226.891,226.007,226.346,226.771,227.113,226.100,226.200,226.900,227.000,226.050,226.250,226.800,227.100,5457,213,7000,24500,19807,1143,3500,3500,84195,6248,24500,56000,1884542,5491500,44095871485,128866587500,1475.620,0
2017-02-06 09:33:00,225.741,226.378,225.444,225.847,226.085,226.613,225.600,225.700,226.250,226.400,225.550,225.750,226.200,226.500,4,1241,7000,10500,984,1569,3500,3500,31455,12565,45500,42000,1932791,5624500,45225622730,131990915000,1472.930,0
2017-02-06 09:34:00,226.039,226.623,225.721,226.068,226.486,226.877,225.850,225.900,226.600,226.750,225.800,226.000,226.550,226.800,538,24,10500,3500,7660,4629,7000,3500,85596,10913,38500,45500,1993254,5736500,46639533720,134618172500,1474.170,0
2017-02-06 09:35:00,225.577,226.133,225.230,225.572,225.989,226.408,225.400,225.450,226.100,226.250,225.350,225.500,226.050,226.300,88,950,3500,3500,318,619,7000,7000,53265,7775,49000,66500,2063673,5813500,48285742085,136423315000,1472.770,0
2017-02-06 09:36:00,224.820,225.578,224.613,224.999,225.150,225.657,224.800,224.850,225.300,225.500,224.750,224.900,225.250,225.600,3,1658,3500,3500,314,512,10500,3500,11227,14394,80500,24500,2135872,6083000,49967714190,142719430000,1466.560,0
2017-02-06 09:37:00,225.457,225.913,225.119,225.539,225.780,226.355,225.300,225.400,225.900,226.100,225.250,225.450,225.800,226.150,60,840,7000,14000,1154,599,10500,7000,19981,8377,35000,70000,2166881,6195000,50690945270,145338602500,1468.990,0
2017-02-06 09:38:00,225.719,226.226,225.400,225.740,226.075,226.515,225.550,225.600,226.200,226.400,225.500,225.650,226.100,226.450,3110,230,7000,7000,1348,510,3500,7000,25467,2561,28000,45500,2217491,6275500,51873001520,147224157500,1470.380,0
2017-02-06 09:39:00,225.568,226.258,225.442,225.804,226.037,226.462,225.600,225.650,226.200,226.350,225.550,225.700,226.150,226.400,1466,1274,3500,7000,91,1409,10500,10500,12804,25258,56000,59500,2258451,6314000,52829331540,148125425000,1471.230,0
2017-02-06 09:40:00,225.403,226.090,225.251,225.654,225.835,226.267,225.450,225.500,226.000,226.150,225.400,225.550,225.950,226.200,102,2197,7000,10500,1404,1034,3500,10500,14265,23876,45500,42000,2295710,6349000,53699581485,148945282500,1470.460,0
2017-02-06 09:41:00,224.970,225.765,224.793,225.209,225.370,225.900,224.950,225.000,225.550,225.700,224.900,225.100,225.500,225.750,2,1,3500,3500,1283,1658,17500,3500,16183,21251,77000,28000,2319242,6436500,54248571370,150992047500,1471.800,0
2017-02-06 09:42:00,224.930,225.630,224.631,225.062,225.282,225.705,224.800,224.900,225.450,225.600,224.750,224.950,225.400,225.650,2337,883,3500,10500,100,1385,10500,7000,46850,22287,87500,35000,2342652,6478500,54793808450,151972922500,1468.330,0
2017-02-06 09:43:00,225.441,225.934,225.039,225.415,225.722,226.208,225.200,225.300,225.850,226.050,225.150,225.350,225.800,226.150,2225,40,3500,7000,1754,537,3500,10500,31747,1720,31500,45500,2375462,6545000,55558708250,153527255000,1470.450,0
2017-02-06 09:44:00,225.428,226.045,225.051,225.535,225.779,226.121,225.200,225.350,225.900,226.050,225.150,225.400,225.850,226.100,6009,34,7000,10500,5366,445,3500,3500,80623,14023,42000,24500,2393211,6590500,55972845055,154591675000,1472.230,0
2017-02-06 09:45:00,225.079,225.700,224.794,225.242,225.460,225.914,224.950,225.100,225.600,225.750,224.900,225.150,225.550,225.800,1249,1078,3500,3500,1769,1362,3500,10500,25186,16436,52500,49000,2415987,6664000,56503928505,156310052500,1474.490,0
2017-02-06 09:46:00,224.883,225.673,224.748,225.167,225.359,225.750,224.900,225.000,225.500,225.600,224.850,225.050,225.450,225.650,592,186,3500,3500,1688,310,3500,3500,17011,30581,59500,24500,2434484,6716500,56934960915,157536207500,1476.370,0
2017-02-06 09:47:00,224.743,225.491,224.592,224.945,225.137,225.571,224.700,224.800,225.250,225.450,224.650,224.850,225.200,225.500,6096,959,7000,3500,967,2874,31500,7000,29374,25868,108500,24500,2451306,6790000,57326692525,159251662500,1477.480,0
2017-02-06 09:48:00,224.801,225.566,224.700,225.058,225.246,225.600,224.850,224.900,225.450,225.500,224.800,224.950,225.350,225.550,2,485,3500,3500,497,741,3500,3500,14403,32708,49000,17500,2492215,6867000,58278957490,161048335000,1476.590,0
