,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,Y
2017-02-07 09:23:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9905,25,7600,3800,1000,100,3800,3800,13206,875,30400,26600,0
2017-02-07 09:24:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9905,25,11400,7600,1000,100,3800,3800,13206,875,30400,38000,0
2017-02-07 09:25:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9905,25,3800,11400,1000,100,3800,3800,13206,875,22800,26600,0
2017-02-07 09:26:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9905,25,3800,3800,1000,100,3800,3800,13206,875,30400,19000,0
2017-02-07 09:27:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,321,33,3800,11400,827,356,3800,7600,6803,9297,30400,45600,0
2017-02-07 09:28:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3387,1030,7600,7600,1622,498,3800,7600,9161,17696,26600,45600,0
2017-02-07 09:29:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,200,4396,3800,15200,821,1691,3800,11400,10770,12607,30400,49400,0
2017-02-07 09:30:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1983,100,3800,3800,1025,321,3800,3800,10317,3094,22800,22800,0
2017-02-07 09:31:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1422,234,3800,3800,3817,763,7600,3800,7998,9180,45600,26600,0
2017-02-07 09:32:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,321,1433,11400,15200,3507,659,15200,3800,8505,12575,53200,38000,0
2017-02-07 09:33:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,911,381,7600,3800,2041,659,3800,7600,8078,10640,49400,30400,0
2017-02-07 09:34:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,901,20,11400,3800,2901,782,7600,3800,8236,10261,57000,30400,0
2017-02-07 09:35:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,821,390,19000,11400,3711,844,3800,3800,11879,7474,41800,34200,0
2017-02-07 09:36:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1131,5,26600,11400,879,20,3800,3800,12111,4497,57000,38000,0
2017-02-07 09:37:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3465,1354,11400,7600,1870,2496,3800,3800,13624,8199,49400,22800,0
2017-02-07 09:38:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1914,771,3800,15200,4185,699,7600,57000,11400,7934,22800,182400,1
2017-02-07 09:39:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,464,321,7600,3800,2286,1712,3800,22800,14711,6001,41800,68400,0
2017-02-07 09:40:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,917,205,3800,3800,2206,488,3800,7600,8031,8025,34200,49400,0
2017-02-07 09:41:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1370,1018,7600,7600,494,1114,26600,3800,9561,11023,49400,26600,0
2017-02-07 09:42:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,828,2,15200,19000,1392,999,7600,3800,9093,8337,60800,38000,0
2017-02-07 09:43:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2239,36,7600,11400,1925,162,22800,3800,13537,6791,72200,34200,0
2017-02-07 09:44:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1853,2515,3800,3800,3854,2756,30400,11400,17005,11649,60800,30400,0
2017-02-07 09:45:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,100,1008,11400,7600,1432,2301,15200,3800,7920,8543,41800,34200,0
2017-02-07 09:46:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,142,40,3800,7600,1252,321,7600,7600,8303,7179,34200,34200,0
2017-02-07 09:47:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,520,62,3800,3800,1791,483,11400,11400,8332,6302,30400,30400,1
2017-02-07 09:48:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1427,262,3800,3800,662,1950,3800,7600,12162,11222,102600,26600,1
2017-02-07 09:49:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2223,19,3800,7600,662,1115,15200,7600,13042,10000,114000,30400,1
2017-02-07 09:50:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1412,1354,3800,3800,2653,3262,11400,3800,11870,8467,53200,34200,1
2017-02-07 09:51:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,470,280,3800,11400,1561,1036,11400,3800,11362,7459,34200,49400,0
2017-02-07 09:52:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11,757,7600,3800,321,1148,7600,3800,6851,7738,30400,41800,0
2017-02-07 09:53:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2255,1697,11400,3800,473,1348,11400,3800,8068,10782,49400,22800,1
2017-02-07 09:54:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1424,598,7600,7600,997,1963,3800,7600,17743,6859,30400,34200,0
2017-02-07 09:55:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1558,131,7600,3800,3901,640,7600,7600,14281,5019,26600,49400,0
