,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-02-06 09:17:00,1042.412,1043.500,1042.167,1042.946,1042.661,1043.883,1042.500,1042.700,1042.900,1043.450,1042.450,1042.750,1042.750,1043.750,100,78,1600,1600,5,253,800,800,257,760,7200,4800,39108,126400,3687366780,11918932000,1485.080,1
2017-02-06 09:18:00,1045.762,1046.737,1045.518,1046.522,1046.100,1047.175,1045.600,1046.200,1046.250,1046.500,1045.550,1046.250,1046.200,1046.900,25,25,800,800,253,61,800,1600,640,1197,4800,4800,45446,189600,4286187325,17892300000,1482.510,1
2017-02-06 09:19:00,1047.443,1047.700,1047.336,1048.249,1046.900,1048.407,1047.500,1048.150,1047.250,1048.250,1047.400,1048.200,1047.200,1048.300,3,242,800,1600,60,343,800,800,237,1457,4800,5600,67132,316800,6339349640,29947012000,1485.640,1
2017-02-06 09:20:00,1044.611,1044.738,1044.538,1045.439,1044.075,1045.669,1044.650,1045.250,1044.700,1045.000,1044.550,1045.300,1044.050,1045.600,161,89,1600,2400,250,387,1600,2400,490,2445,6400,10400,91072,414400,8606525915,39192424000,1482.340,1
2017-02-06 09:21:00,1045.761,1045.631,1045.515,1046.310,1045.000,1046.171,1045.650,1046.200,1045.150,1045.800,1045.600,1046.250,1045.100,1046.000,149,242,800,1600,3,253,800,1600,938,1815,4800,5600,99604,460800,9413846760,43581480000,1480.170,1
2017-02-06 09:22:00,1046.850,1046.604,1046.466,1046.723,1046.117,1047.064,1046.650,1046.700,1046.700,1046.850,1046.600,1046.950,1046.150,1046.950,14,1041,800,1600,334,30,1600,800,1199,1116,4800,5600,104386,480800,9866218845,45473192000,1477.600,1
2017-02-06 09:23:00,1047.053,1046.957,1046.814,1047.476,1046.542,1047.688,1047.000,1047.350,1046.850,1047.300,1046.750,1047.400,1046.800,1047.550,310,24,800,800,510,438,800,800,912,893,4800,6400,110800,515200,10473569655,48731484000,1476.250,1
2017-02-06 09:24:00,1046.387,1046.565,1046.357,1046.903,1046.060,1047.070,1046.500,1046.600,1046.250,1046.850,1046.450,1046.800,1046.200,1046.950,5,1,800,800,83,42,800,800,230,827,4000,4000,114060,530400,10782228655,50170544000,1474.220,1
2017-02-06 09:25:00,1047.282,1046.977,1046.912,1047.613,1046.610,1047.600,1047.300,1047.400,1047.000,1047.400,1047.150,1047.600,1046.950,1047.550,74,651,800,1600,40,811,800,800,896,2439,4000,6400,118933,561600,11243730150,53125352000,1480.850,1
2017-02-06 09:26:00,1046.203,1046.118,1045.565,1046.571,1045.492,1046.550,1045.750,1046.200,1046.150,1046.400,1045.650,1046.450,1045.800,1046.450,332,1,800,800,32,285,800,800,2037,1231,4800,4000,122114,584000,11544854980,55245880000,1475.840,1
2017-02-06 09:27:00,1045.587,1045.758,1045.628,1045.896,1045.080,1046.106,1045.700,1045.750,1045.200,1045.600,1045.600,1045.800,1045.150,1045.900,481,31,1600,800,35,866,800,1600,716,2531,8000,6400,124275,596000,11749258225,56380900000,1476.600,1
2017-02-06 09:28:00,1045.241,1045.567,1044.982,1045.645,1044.908,1045.907,1045.050,1045.150,1045.100,1045.450,1045.000,1045.600,1045.050,1045.600,14,18,800,800,1237,246,1600,800,1403,1367,10400,5600,127165,605600,12022552535,57288704000,1477.170,1
2017-02-06 09:29:00,1045.057,1045.038,1044.948,1045.427,1044.558,1045.507,1045.150,1045.200,1044.750,1045.150,1045.000,1045.400,1044.700,1045.200,14,246,800,800,280,263,800,800,445,1341,4800,5600,132470,622400,12524074005,58876640000,1473.600,1
2017-02-06 09:30:00,1045.478,1045.277,1045.041,1045.397,1044.825,1045.800,1045.250,1045.300,1045.150,1045.550,1045.150,1045.400,1045.100,1045.600,1,497,2400,800,5,20,800,1600,1268,690,6400,5600,134143,631200,12682240650,59708316000,1472.950,1
2017-02-06 09:31:00,1046.289,1045.888,1045.632,1046.412,1045.440,1046.393,1045.900,1046.150,1045.700,1046.300,1045.850,1046.200,1045.650,1046.350,5,1,800,1600,47,14,800,1600,653,91,4000,5600,136156,655200,12872613960,61977856000,1474.310,1
2017-02-06 09:32:00,1046.715,1046.681,1046.107,1046.797,1046.364,1047.206,1046.200,1046.750,1046.500,1046.950,1046.150,1046.850,1046.450,1047.000,382,153,1600,2400,125,42,1600,800,921,225,5600,7200,139955,664800,13232352355,62886972000,1475.620,1
2017-02-06 09:33:00,1046.117,1046.243,1045.651,1046.391,1045.764,1046.650,1046.100,1046.250,1046.200,1046.400,1046.050,1046.300,1045.950,1046.650,5,2,800,1600,5,676,1600,800,478,1632,5600,5600,141937,668000,13419919500,63189928000,1472.930,1
2017-02-06 09:34:00,1046.537,1046.942,1046.318,1047.028,1046.642,1047.307,1046.650,1046.700,1046.800,1047.150,1046.600,1046.900,1046.700,1047.200,10,30,800,1600,4,5,800,800,663,1143,4800,5600,144341,680800,13647484710,64401664000,1474.170,1
2017-02-06 09:35:00,1047.964,1048.304,1047.655,1048.567,1048.110,1048.800,1047.900,1048.150,1048.500,1048.650,1047.850,1048.500,1048.150,1048.700,8,107,800,800,5,390,800,800,578,1386,4000,6400,148621,728000,14053169315,68876468000,1472.770,1
2017-02-06 09:36:00,1047.867,1048.200,1047.387,1048.051,1047.821,1048.557,1047.700,1047.900,1048.000,1048.400,1047.650,1048.000,1047.950,1048.500,14,151,1600,800,2,352,800,800,826,796,5600,5600,151845,748000,14358669920,70772616000,1466.560,1
2017-02-06 09:37:00,1048.190,1048.708,1048.199,1049.014,1048.367,1049.257,1048.550,1048.850,1048.650,1049.050,1048.500,1048.900,1048.600,1049.100,5,1,800,800,494,28,1600,800,887,1972,4800,5600,157172,772800,14863945390,73125364000,1468.990,1
2017-02-06 09:38:00,1049.943,1050.231,1049.608,1050.312,1049.686,1050.633,1050.100,1050.150,1049.950,1050.450,1049.650,1050.200,1049.900,1050.500,191,52,800,1600,1,353,800,800,472,590,5600,4800,175092,826400,16566722555,78218304000,1470.380,0
2017-02-06 09:39:00,1049.222,1049.733,1048.707,1049.628,1049.260,1050.314,1049.000,1049.500,1049.450,1050.000,1048.850,1049.550,1049.400,1050.050,148,122,800,1600,26,1,800,800,1020,1230,4000,5600,179487,840800,16983972320,79585928000,1471.230,0
