,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-02-06 09:17:00,227.630,227.644,227.501,228.025,227.450,228.015,227.600,227.900,227.600,227.850,227.500,227.950,227.500,228.000,1238,200,4500,13500,7821,1757,4500,63000,10196,16211,27000,90000,217878,684000,3909711515,12266662500,1485.080,0
2017-02-06 09:18:00,227.363,227.355,227.176,227.738,227.061,227.530,227.350,227.600,227.200,227.450,227.300,227.650,227.150,227.500,280,65,4500,4500,15,4550,4500,27000,8923,24164,40500,45000,265844,837000,4766806295,14998770000,1482.510,0
2017-02-06 09:19:00,227.826,227.668,227.500,227.873,227.444,228.000,227.650,227.750,227.550,227.800,227.600,227.800,227.500,227.950,50,230,9000,4500,200,15,4500,4500,2838,703,36000,49500,286195,954000,5129977850,17085937500,1485.640,0
2017-02-06 09:20:00,227.095,227.100,227.006,227.391,226.941,227.200,227.100,227.250,227.000,227.100,227.050,227.300,226.950,227.150,2388,755,27000,9000,579,2050,22500,4500,13498,24742,72000,27000,319250,1066500,5720076605,19091970000,1482.340,0
2017-02-06 09:21:00,227.232,227.283,227.051,227.559,227.000,227.450,227.200,227.400,227.150,227.300,227.150,227.450,227.100,227.350,416,1660,4500,4500,1474,124,4500,4500,12187,20267,76500,45000,334845,1156500,5998243180,20695995000,1480.170,0
2017-02-06 09:22:00,227.235,227.353,227.140,227.554,227.200,227.600,227.250,227.400,227.300,227.500,227.200,227.450,227.250,227.550,280,974,4500,18000,698,65,4500,4500,4936,12212,22500,45000,347874,1273500,6230498880,22781857500,1477.600,0
2017-02-06 09:23:00,227.246,227.253,227.014,227.470,227.150,227.509,227.200,227.300,227.250,227.400,227.150,227.350,227.200,227.450,25,392,4500,4500,232,490,4500,4500,11162,12418,22500,49500,356277,1300500,6380293110,23263425000,1476.250,0
2017-02-06 09:24:00,226.921,227.012,226.738,227.020,226.800,227.157,226.900,226.950,226.900,227.000,226.800,227.000,226.850,227.150,403,2225,4500,13500,2640,2538,4500,4500,6000,6882,27000,31500,384230,1399500,6877913850,25026097500,1474.220,0
2017-02-06 09:25:00,227.206,227.287,227.283,227.468,227.136,227.672,227.300,227.350,227.250,227.500,227.250,227.400,227.200,227.600,616,772,4500,13500,239,737,4500,18000,879,5971,31500,72000,427497,1525500,7647421945,27267345000,1480.850,0
2017-02-06 09:26:00,227.222,227.259,226.978,227.340,227.114,227.461,227.100,227.250,227.250,227.350,227.050,227.300,227.200,227.400,45,4,4500,4500,839,1149,9000,9000,3075,2170,31500,40500,441312,1584000,7893607800,28310107500,1475.840,0
2017-02-06 09:27:00,227.161,227.275,226.960,227.327,227.150,227.550,227.050,227.200,227.250,227.450,227.000,227.250,227.200,227.500,122,160,4500,4500,2430,369,4500,18000,5055,3249,22500,49500,450142,1624500,8050878730,29032222500,1476.600,0
2017-02-06 09:28:00,227.085,227.206,226.954,227.221,227.117,227.533,227.050,227.100,227.200,227.400,227.000,227.150,227.150,227.450,125,163,9000,4500,2398,1022,4500,4500,4903,3503,27000,54000,455598,1633500,8148078130,29192737500,1477.170,0
2017-02-06 09:29:00,226.857,227.014,226.576,227.004,226.800,227.275,226.700,226.900,226.900,227.100,226.650,226.950,226.850,227.150,128,184,4500,4500,1263,610,4500,4500,10497,6739,22500,27000,467102,1687500,8352767335,30154342500,1473.600,0
2017-02-06 09:30:00,226.938,227.035,226.642,227.049,226.820,227.262,226.750,227.000,226.950,227.200,226.700,227.050,226.900,227.250,466,3507,4500,18000,375,319,4500,4500,7512,5390,22500,36000,478971,1723500,8563839350,30795300000,1472.950,0
2017-02-06 09:31:00,227.023,227.041,226.717,227.017,226.867,227.271,226.900,226.950,227.000,227.150,226.850,227.000,226.900,227.200,200,552,9000,4500,146,2461,4500,36000,6829,3985,40500,63000,490809,1750500,8774460685,31276012500,1474.310,0
2017-02-06 09:32:00,226.856,226.920,226.659,226.963,226.800,227.093,226.800,226.850,226.900,227.000,226.750,226.900,226.850,227.050,1587,975,4500,31500,1050,20,4500,4500,10328,8250,27000,63000,498797,1822500,8916557690,32557590000,1475.620,0
2017-02-06 09:33:00,226.893,226.984,226.643,226.952,226.750,227.261,226.800,226.900,226.900,227.100,226.750,226.950,226.850,227.150,311,3884,4500,9000,1209,1239,4500,4500,7859,8872,31500,40500,513337,1894500,9175235775,33839572500,1472.930,0
