,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,Y
2017-02-07 09:17:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,463,1100,1100,10,140,1100,1100,613,5912,6600,6600,0
2017-02-07 09:18:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,463,1100,1100,10,140,3300,1100,613,5912,7700,9900,0
2017-02-07 09:19:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,463,1100,1100,10,140,1100,3300,613,5912,7700,7700,0
2017-02-07 09:20:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,463,2200,1100,10,140,1100,3300,613,5912,8800,15400,0
2017-02-07 09:21:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,463,1100,2200,10,140,1100,1100,613,5912,5500,28600,0
2017-02-07 09:22:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,463,3300,1100,10,140,1100,1100,613,5912,7700,29700,0
2017-02-07 09:23:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,463,2200,2200,10,140,1100,4400,613,5912,6600,20900,0
2017-02-07 09:24:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,463,1100,1100,10,140,1100,1100,613,5912,6600,8800,0
2017-02-07 09:25:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,463,1100,1100,10,140,1100,1100,613,5912,5500,16500,0
2017-02-07 09:26:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,463,1100,1100,10,140,1100,1100,613,5912,5500,12100,0
2017-02-07 09:27:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,463,1100,3300,10,140,1100,1100,613,5912,5500,16500,0
2017-02-07 09:28:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,154,148,1100,4400,10,246,1100,1100,214,1385,5500,11000,0
2017-02-07 09:29:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,189,151,1100,1100,122,200,1100,1100,1121,1282,5500,8800,0
2017-02-07 09:30:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,195,97,1100,1100,72,50,1100,1100,398,694,6600,9900,0
2017-02-07 09:31:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,9,54,1100,1100,50,33,1100,1100,1591,347,5500,8800,0
2017-02-07 09:32:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,25,330,1100,1100,52,85,1100,3300,376,637,6600,8800,0
2017-02-07 09:33:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,675,1100,1100,100,1,1100,1100,712,1219,8800,7700,1
2017-02-07 09:34:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,72,84,1100,1100,72,72,1100,1100,559,486,5500,5500,1
2017-02-07 09:35:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,131,72,1100,3300,4,166,2200,1100,574,1188,6600,9900,1
2017-02-07 09:36:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,140,15,1100,1100,200,22,1100,1100,1016,2383,5500,6600,1
2017-02-07 09:37:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3,458,1100,1100,432,257,2200,1100,1960,1642,6600,5500,1
2017-02-07 09:38:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,327,13,1100,1100,1,179,1100,1100,1372,450,5500,5500,1
2017-02-07 09:39:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,310,248,1100,1100,30,56,2200,1100,758,2255,8800,5500,1
2017-02-07 09:40:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,37,91,1100,1100,10,123,1100,1100,487,2336,8800,5500,1
2017-02-07 09:41:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,499,82,1100,2200,384,123,1100,1100,1785,1110,5500,6600,1
2017-02-07 09:42:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,31,44,1100,2200,703,123,1100,1100,1010,1262,5500,8800,1
2017-02-07 09:43:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,27,140,1100,1100,72,79,3300,1100,421,639,8800,11000,0
2017-02-07 09:44:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,188,3300,1100,74,173,1100,1100,1122,864,8800,6600,0
2017-02-07 09:45:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,34,35,3300,1100,100,102,1100,1100,870,272,7700,13200,0
2017-02-07 09:46:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,23,167,3300,1100,10,26,1100,1100,879,336,7700,7700,0
2017-02-07 09:47:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,215,2200,2200,74,13,1100,1100,909,619,6600,9900,0
2017-02-07 09:48:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,146,69,1100,1100,223,44,2200,1100,593,357,8800,5500,1
2017-02-07 09:49:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,86,100,1100,1100,53,200,1100,2200,779,675,5500,9900,1
2017-02-07 09:50:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,343,7,1100,1100,44,75,9900,1100,658,5175,15400,5500,1
2017-02-07 09:51:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,71,1,1100,1100,90,2,1100,1100,405,879,5500,7700,1
2017-02-07 09:52:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,69,12,1100,3300,68,100,1100,1100,378,297,6600,12100,1
2017-02-07 09:53:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,116,1100,1100,57,145,1100,2200,452,1059,6600,6600,1
2017-02-07 09:54:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,154,50,2200,1100,94,26,1100,1100,428,318,6600,5500,1
2017-02-07 09:55:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,101,41,1100,1100,44,44,2200,1100,293,596,6600,5500,1
2017-02-07 09:56:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13,156,2200,1100,94,72,1100,1100,843,1248,6600,5500,1
2017-02-07 09:57:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,346,1,2200,1100,50,278,1100,4400,544,536,6600,12100,1
2017-02-07 09:58:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,73,167,1100,1100,78,828,1100,4400,728,2444,6600,8800,1
2017-02-07 09:59:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,50,1100,1100,29,72,1100,1100,751,312,5500,9900,1
2017-02-07 10:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2,39,1100,1100,105,45,1100,5500,200,391,9900,9900,1
2017-02-07 10:01:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,7,25,2200,4400,50,108,1100,4400,203,306,11000,12100,1
2017-02-07 10:02:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,82,36,2200,4400,72,90,1100,2200,323,304,6600,9900,1
2017-02-07 10:03:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,300,90,1100,1100,12,276,1100,1100,565,584,5500,12100,1
2017-02-07 10:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,10,111,1100,1100,25,240,1100,1100,1673,474,5500,12100,1
2017-02-07 10:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,97,169,2200,1100,75,50,1100,4400,2089,562,6600,11000,1
2017-02-07 10:06:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,177,1,2200,4400,50,1,1100,1100,2230,788,6600,9900,1
2017-02-07 10:07:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,35,483,2200,1100,125,50,1100,1100,1317,955,6600,9900,1
2017-02-07 10:08:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,46,10,1100,4400,50,50,1100,2200,1855,564,5500,15400,1
2017-02-07 10:09:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8,72,1100,1100,6,50,1100,2200,224,638,5500,13200,1
