,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,Y
2017-02-07 09:17:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1016,208,12000,60000,10000,3000,12000,12000,11916,4093,84000,192000,0
2017-02-07 09:18:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1016,208,12000,12000,10000,3000,12000,12000,11916,4093,96000,96000,0
2017-02-07 09:19:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1016,208,12000,36000,10000,3000,24000,12000,11916,4093,108000,144000,0
2017-02-07 09:20:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1016,208,12000,36000,10000,3000,24000,12000,11916,4093,96000,144000,0
2017-02-07 09:21:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1016,208,24000,12000,10000,3000,12000,48000,11916,4093,84000,132000,0
2017-02-07 09:22:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1016,208,36000,36000,10000,3000,24000,48000,11916,4093,96000,156000,0
2017-02-07 09:23:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1016,208,36000,12000,10000,3000,24000,12000,11916,4093,96000,96000,0
2017-02-07 09:24:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1016,208,48000,12000,10000,3000,24000,24000,11916,4093,108000,120000,0
2017-02-07 09:25:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1016,208,48000,24000,10000,3000,24000,24000,11916,4093,108000,132000,0
2017-02-07 09:26:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1016,208,48000,24000,10000,3000,24000,24000,11916,4093,108000,132000,0
2017-02-07 09:27:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1016,208,48000,36000,10000,3000,24000,12000,11916,4093,120000,108000,0
2017-02-07 09:28:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5258,1460,36000,36000,872,4214,24000,12000,11591,9120,108000,108000,0
2017-02-07 09:29:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3379,1949,36000,48000,872,4214,12000,12000,10057,9630,108000,120000,0
2017-02-07 09:30:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,251,1440,36000,36000,1584,4214,12000,12000,8402,10227,120000,132000,0
2017-02-07 09:31:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,351,3221,36000,36000,3372,4172,12000,12000,7790,11986,132000,132000,0
2017-02-07 09:32:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4650,4770,36000,36000,2346,4172,12000,12000,9781,14035,144000,132000,0
2017-02-07 09:33:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5625,550,36000,36000,2346,4770,12000,12000,10756,13425,144000,132000,0
2017-02-07 09:34:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3597,1105,36000,36000,2346,5045,12000,12000,8728,14255,144000,132000,0
2017-02-07 09:35:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2683,2959,36000,12000,761,759,24000,12000,7273,13020,108000,84000,0
2017-02-07 09:36:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2771,3056,36000,12000,804,1066,12000,24000,9104,14029,108000,72000,0
2017-02-07 09:37:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3627,1259,12000,12000,1451,3643,24000,12000,12759,8904,96000,120000,0
2017-02-07 09:38:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3498,500,12000,12000,2207,3436,24000,24000,14041,8687,96000,132000,1
2017-02-07 09:39:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3371,1170,12000,24000,2207,1685,12000,24000,13914,7267,96000,156000,1
2017-02-07 09:40:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,573,2259,36000,24000,500,2150,12000,36000,17204,8845,132000,156000,0
2017-02-07 09:41:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,768,2186,36000,24000,500,2369,12000,24000,16920,8875,132000,132000,0
2017-02-07 09:42:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1170,207,36000,36000,1556,986,24000,24000,10322,4786,120000,168000,0
2017-02-07 09:43:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1443,6,12000,12000,511,986,24000,24000,8402,4776,96000,120000,0
2017-02-07 09:44:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1,1269,12000,12000,551,2968,12000,36000,8448,8475,96000,132000,0
2017-02-07 09:45:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30,1104,36000,24000,1800,1197,12000,12000,17796,8050,108000,120000,0
2017-02-07 09:46:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,217,2633,12000,36000,691,1545,12000,36000,16874,7439,84000,132000,0
2017-02-07 09:47:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1109,2968,12000,24000,2863,1468,36000,24000,20283,8389,120000,108000,0
2017-02-07 09:48:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,136,1259,48000,12000,464,1143,12000,24000,6698,7958,120000,132000,0
2017-02-07 09:49:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1008,1965,36000,12000,4000,2206,12000,12000,10886,12075,108000,120000,0
2017-02-07 09:50:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2743,4821,36000,24000,906,672,12000,24000,13958,18305,120000,108000,0
2017-02-07 09:51:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4394,1,36000,24000,1533,2484,24000,12000,10820,15429,120000,144000,0
2017-02-07 09:52:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1967,156,36000,12000,2319,4174,12000,36000,12695,9022,132000,120000,0
2017-02-07 09:53:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1096,2659,12000,12000,200,2198,24000,12000,18163,19134,108000,144000,0
2017-02-07 09:54:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2300,682,24000,12000,12959,2878,12000,12000,20049,14817,132000,96000,0
2017-02-07 09:55:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3516,1310,12000,12000,12998,2530,24000,24000,23523,15586,132000,120000,0
2017-02-07 09:56:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,911,2612,36000,12000,200,2386,36000,24000,16949,17065,120000,132000,0
2017-02-07 09:57:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,494,3008,36000,12000,12201,2085,36000,24000,29294,17285,120000,132000,0
2017-02-07 09:58:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,349,2207,36000,12000,12039,719,36000,12000,29663,14927,120000,84000,0
2017-02-07 09:59:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,42,2631,36000,12000,12041,761,12000,12000,27907,15393,120000,120000,0
2017-02-07 10:00:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3089,569,36000,12000,13925,2880,12000,12000,39205,11437,120000,168000,0
2017-02-07 10:01:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4475,6266,36000,12000,12536,1038,36000,12000,33801,18165,132000,132000,0
2017-02-07 10:02:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6621,5675,12000,12000,12579,1388,36000,12000,23990,17424,108000,120000,0
2017-02-07 10:03:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8405,6016,12000,12000,12000,1376,36000,12000,25195,18198,108000,156000,0
2017-02-07 10:04:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,8647,6016,12000,12000,12000,1356,36000,12000,37782,18178,108000,156000,0
2017-02-07 10:05:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,6435,757,36000,12000,12047,861,36000,60000,35937,13114,132000,180000,0
2017-02-07 10:06:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,5717,1855,12000,12000,12000,602,36000,12000,35172,14947,108000,120000,0
2017-02-07 10:07:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3451,3084,12000,12000,191,750,36000,12000,20906,16224,108000,108000,0
2017-02-07 10:08:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3452,3855,12000,12000,14065,2529,12000,12000,23126,18774,108000,108000,0
2017-02-07 10:09:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3786,3424,12000,12000,12191,2574,12000,24000,21586,18388,108000,120000,0
2017-02-07 10:10:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3767,5314,12000,12000,236,1411,36000,12000,9267,19115,108000,108000,0
2017-02-07 10:11:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3310,1724,36000,12000,2108,11217,12000,12000,13457,21730,108000,120000,0
2017-02-07 10:12:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,50,608,36000,12000,3298,11271,12000,24000,12845,20668,108000,120000,0
2017-02-07 10:13:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1812,350,36000,12000,4096,8473,24000,12000,19637,17580,120000,120000,0
2017-02-07 10:14:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,191,50,60000,60000,12051,2243,12000,24000,29505,17047,156000,204000,0
2017-02-07 10:15:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,800,2444,24000,12000,12192,5768,24000,12000,27727,18470,120000,132000,0
2017-02-07 10:16:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,13597,863,24000,24000,13875,6325,12000,36000,35183,13879,108000,156000,0
2017-02-07 10:17:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,838,1622,12000,24000,2,6678,12000,36000,15932,15391,108000,156000,0
2017-02-07 10:18:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1063,2516,36000,12000,13876,5612,12000,36000,22650,15219,108000,144000,0
2017-02-07 10:19:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2802,1559,24000,24000,10231,5930,36000,12000,17986,22462,156000,120000,0
2017-02-07 10:20:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1776,1513,12000,36000,10231,7080,36000,24000,16960,23566,132000,132000,0
2017-02-07 10:21:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,806,2620,24000,12000,2069,3282,60000,24000,17614,18755,120000,108000,0
2017-02-07 10:22:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,502,2733,24000,12000,1162,3332,60000,24000,16403,18918,120000,108000,0
2017-02-07 10:23:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,502,2893,12000,12000,1162,2593,72000,24000,16058,17649,120000,108000,0
2017-02-07 10:24:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,702,3026,12000,12000,859,2593,60000,24000,17068,17782,108000,108000,0
2017-02-07 10:25:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2942,151,60000,24000,2157,3443,12000,24000,21910,10278,120000,120000,0
2017-02-07 10:26:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3088,190,12000,12000,11811,1295,60000,24000,25563,6658,120000,144000,0
2017-02-07 10:27:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3038,3064,12000,12000,9982,3389,72000,24000,21290,16121,144000,108000,0
2017-02-07 10:28:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4517,3237,72000,12000,238,2424,12000,12000,22769,15787,144000,108000,0
2017-02-07 10:29:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,825,444,36000,12000,6405,1410,60000,24000,19862,11260,144000,96000,0
2017-02-07 10:30:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1151,273,12000,12000,505,3568,12000,12000,18486,10022,132000,108000,0
2017-02-07 10:31:00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1984,169,36000,12000,759,1906,12000,48000,19764,6511,156000,108000,0
