,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,Y
2017-02-06 09:17:00,143.496,143.371,143.291,143.721,143.033,143.658,143.45,143.55,143.40,143.55,143.40,143.60,143.15,143.60,100,969,8000,16000,2293,124,16000,8000,11999,11818,48000,48000,0
2017-02-06 09:18:00,142.673,142.479,142.354,142.835,142.192,142.767,142.50,142.65,142.40,142.65,142.45,142.70,142.30,142.70,1664,24,8000,8000,323,2508,8000,8000,15772,8108,48000,48000,0
2017-02-06 09:19:00,142.534,142.331,142.240,142.602,142.150,142.600,142.40,142.50,142.30,142.45,142.30,142.55,142.15,142.50,3995,100,24000,8000,1506,2412,8000,8000,23429,6873,64000,64000,0
2017-02-06 09:20:00,141.841,141.814,141.589,142.020,141.650,142.114,141.75,141.90,141.75,141.95,141.70,142.00,141.70,142.00,2299,1347,8000,8000,768,20517,8000,16000,17670,28320,56000,88000,0
2017-02-06 09:21:00,141.589,141.560,141.459,141.769,141.381,142.015,141.55,141.65,141.50,141.70,141.50,141.70,141.45,141.80,110,627,16000,16000,3906,107,16000,16000,12700,12260,64000,104000,0
2017-02-06 09:22:00,141.273,141.555,141.115,141.570,141.130,141.980,141.35,141.45,141.25,141.75,141.25,141.50,141.20,141.95,125,508,8000,8000,480,1462,8000,8000,2260,6069,40000,40000,1
2017-02-06 09:23:00,141.671,141.754,141.458,141.774,141.550,142.043,141.60,141.65,141.65,141.90,141.55,141.70,141.60,142.00,499,303,8000,8000,2356,2049,8000,16000,8480,5898,40000,56000,0
2017-02-06 09:24:00,141.567,141.677,141.329,141.712,141.433,141.986,141.45,141.60,141.55,141.80,141.40,141.65,141.50,141.85,1458,1693,8000,8000,786,656,8000,8000,9116,6091,48000,56000,0
2017-02-06 09:25:00,141.770,141.929,141.650,142.040,141.672,142.213,141.80,141.90,141.90,142.05,141.75,141.95,141.70,142.10,2292,1641,8000,8000,600,789,32000,16000,12168,30763,72000,64000,0
2017-02-06 09:26:00,141.606,141.891,141.598,141.952,141.628,142.057,141.70,141.80,141.75,141.95,141.65,141.85,141.70,142.00,200,1147,8000,8000,3679,415,24000,24000,6765,33928,72000,56000,0
2017-02-06 09:27:00,141.743,141.961,141.699,142.012,141.695,142.167,141.80,141.85,141.85,142.00,141.75,141.90,141.75,142.15,300,23,8000,24000,1218,857,8000,8000,12921,25431,80000,72000,0
2017-02-06 09:28:00,141.905,142.111,141.777,142.153,141.809,142.269,141.90,141.95,141.95,142.15,141.85,142.05,141.85,142.25,1515,173,8000,24000,911,3037,32000,8000,17172,23130,88000,64000,0
2017-02-06 09:29:00,141.773,141.997,141.629,141.978,141.673,142.125,141.75,141.85,141.80,141.95,141.70,141.90,141.75,142.05,689,549,8000,8000,2602,1421,16000,8000,18397,24137,88000,48000,0
2017-02-06 09:30:00,141.691,141.837,141.558,141.926,141.582,142.044,141.70,141.75,141.70,141.90,141.65,141.80,141.65,141.95,200,511,16000,8000,1744,2585,8000,8000,14025,27997,88000,64000,0
2017-02-06 09:31:00,141.805,141.940,141.704,142.022,141.705,142.183,141.80,141.90,141.85,142.00,141.75,141.95,141.75,142.05,617,499,8000,8000,4248,2011,16000,8000,16343,24348,88000,72000,0
2017-02-06 09:32:00,141.924,142.076,141.826,142.159,141.827,142.315,141.95,142.00,141.95,142.15,141.90,142.05,141.85,142.30,494,2,24000,24000,3274,2591,24000,16000,15143,22778,88000,80000,0
2017-02-06 09:33:00,141.800,141.908,141.666,141.971,141.635,142.119,141.80,141.85,141.75,141.95,141.75,141.90,141.70,142.10,2895,2462,16000,16000,2018,493,24000,8000,16757,25362,80000,64000,0
2017-02-06 09:34:00,141.818,141.907,141.605,141.984,141.615,142.131,141.75,141.90,141.70,141.95,141.70,141.95,141.65,142.00,2136,2716,32000,8000,2288,8493,16000,8000,16454,24652,104000,64000,0
2017-02-06 09:35:00,141.830,141.969,141.732,142.009,141.733,142.178,141.80,141.90,141.85,141.95,141.75,141.95,141.80,142.10,1949,607,24000,8000,10013,1112,16000,8000,16569,16320,96000,72000,0
2017-02-06 09:36:00,141.629,141.805,141.555,141.825,141.545,142.062,141.65,141.70,141.65,141.85,141.60,141.75,141.60,141.95,1520,4000,8000,8000,2113,493,16000,8000,15975,25616,88000,64000,0
2017-02-06 09:37:00,141.676,141.775,141.532,141.841,141.518,141.933,141.65,141.75,141.60,141.80,141.60,141.80,141.55,141.85,396,5043,16000,8000,4533,9139,48000,8000,17062,27979,112000,48000,0
2017-02-06 09:38:00,141.644,141.888,141.585,141.870,141.588,141.990,141.65,141.75,141.70,141.85,141.60,141.80,141.65,141.95,3136,1093,8000,8000,9024,2013,24000,8000,16561,24718,96000,40000,0
2017-02-06 09:39:00,141.621,141.800,141.509,141.825,141.554,141.900,141.60,141.70,141.65,141.80,141.55,141.75,141.60,141.85,4163,600,16000,8000,9303,2012,24000,8000,22668,26327,104000,40000,0
2017-02-06 09:40:00,141.627,141.805,141.500,141.824,141.550,141.933,141.60,141.70,141.65,141.80,141.55,141.75,141.60,141.85,2500,1986,8000,8000,10822,493,32000,8000,23648,26948,112000,48000,0
2017-02-06 09:41:00,141.629,141.706,141.497,141.789,141.487,141.833,141.60,141.70,141.60,141.70,141.55,141.75,141.55,141.75,946,10696,16000,8000,4442,1448,24000,8000,19390,28613,96000,48000,0
2017-02-06 09:42:00,141.667,141.807,141.548,141.873,141.562,142.067,141.70,141.75,141.65,141.85,141.65,141.80,141.60,141.95,200,2049,32000,8000,493,4529,16000,8000,8184,21399,96000,72000,0
2017-02-06 09:43:00,141.653,141.790,141.448,141.832,141.504,141.987,141.60,141.70,141.60,141.85,141.55,141.75,141.55,141.95,622,720,24000,16000,1914,1543,8000,8000,13571,14575,96000,64000,0
2017-02-06 09:44:00,141.645,141.853,141.582,141.912,141.609,142.000,141.65,141.75,141.75,141.85,141.60,141.80,141.65,141.95,9102,1955,16000,8000,2297,617,24000,8000,22755,25106,88000,48000,0
2017-02-06 09:45:00,141.738,141.880,141.594,141.889,141.600,141.979,141.70,141.75,141.75,141.85,141.65,141.80,141.65,141.95,224,1025,8000,16000,8942,1224,48000,8000,21038,14037,120000,56000,0
2017-02-06 09:46:00,141.708,141.850,141.536,141.885,141.547,142.000,141.65,141.75,141.65,141.85,141.60,141.80,141.60,141.95,633,1885,40000,8000,855,593,8000,8000,17800,14390,120000,48000,0
2017-02-06 09:47:00,141.796,141.919,141.610,141.960,141.639,142.121,141.75,141.80,141.75,141.95,141.70,141.85,141.70,142.00,100,1591,8000,8000,993,593,16000,8000,18787,13023,72000,56000,0
2017-02-06 09:48:00,141.815,141.927,141.631,141.989,141.675,142.081,141.75,141.85,141.80,141.95,141.70,141.90,141.75,142.00,582,1035,32000,16000,7705,617,16000,8000,18752,14195,112000,64000,0
2017-02-06 09:49:00,141.815,141.850,141.624,141.894,141.579,142.042,141.75,141.80,141.70,141.85,141.70,141.85,141.65,141.90,45,5904,8000,8000,9921,697,8000,8000,37060,25822,56000,48000,0
2017-02-06 09:50:00,141.791,141.816,141.529,141.844,141.480,141.983,141.70,141.75,141.60,141.80,141.65,141.80,141.55,141.85,40,1518,8000,8000,533,1143,8000,8000,21554,15117,80000,48000,0
2017-02-06 09:51:00,141.730,141.703,141.480,141.781,141.489,141.928,141.60,141.70,141.60,141.75,141.55,141.75,141.55,141.80,373,3528,8000,8000,10426,990,8000,16000,35159,14974,72000,72000,0
2017-02-06 09:52:00,141.671,141.719,141.494,141.797,141.517,141.921,141.60,141.65,141.60,141.75,141.55,141.70,141.55,141.80,752,15,16000,8000,18550,503,16000,8000,44162,17292,72000,56000,0
2017-02-06 09:53:00,141.768,141.827,141.575,141.891,141.545,141.960,141.70,141.75,141.65,141.85,141.65,141.80,141.60,141.90,750,74,8000,8000,124,3244,24000,8000,33111,17004,80000,40000,0
2017-02-06 09:54:00,141.882,141.914,141.661,142.014,141.700,142.200,141.75,141.90,141.80,142.00,141.70,141.95,141.75,142.10,8738,1773,8000,8000,17797,3862,8000,8000,42419,18446,56000,56000,0
2017-02-06 09:55:00,141.708,141.788,141.493,141.811,141.491,141.942,141.60,141.70,141.60,141.75,141.55,141.75,141.55,141.80,751,1029,8000,8000,17553,844,24000,8000,42567,19270,88000,48000,0
2017-02-06 09:56:00,141.662,141.670,141.439,141.773,141.456,141.867,141.55,141.65,141.55,141.70,141.50,141.70,141.50,141.75,23,1269,8000,8000,10144,603,24000,8000,44771,18740,72000,48000,0
2017-02-06 09:57:00,141.478,141.513,141.266,141.607,141.300,141.717,141.35,141.50,141.40,141.55,141.30,141.55,141.35,141.60,6965,1044,24000,8000,9931,1153,8000,8000,35034,15840,72000,48000,0
2017-02-06 09:58:00,141.394,141.443,141.264,141.542,141.271,141.657,141.35,141.40,141.40,141.50,141.30,141.45,141.30,141.60,6200,1,8000,8000,9535,493,24000,8000,33255,16444,56000,56000,0
2017-02-06 09:59:00,141.558,141.631,141.398,141.719,141.406,141.780,141.50,141.60,141.50,141.65,141.45,141.65,141.45,141.70,2,1587,8000,8000,7639,1343,16000,8000,25021,20227,64000,40000,0
2017-02-06 10:00:00,141.330,141.312,141.050,141.377,141.033,141.457,141.20,141.30,141.15,141.30,141.15,141.35,141.10,141.45,100,1296,8000,16000,1377,9571,8000,8000,27760,16109,72000,56000,0
2017-02-06 10:01:00,141.233,141.228,140.961,141.298,140.960,141.425,141.10,141.20,141.05,141.25,141.05,141.25,141.00,141.35,584,491,8000,8000,2596,4938,40000,8000,40540,18593,80000,48000,0
2017-02-06 10:02:00,141.468,141.495,141.251,141.588,141.242,141.690,141.40,141.45,141.35,141.55,141.35,141.50,141.30,141.65,100,489,8000,8000,1126,3102,8000,8000,28012,17920,48000,40000,0
2017-02-06 10:03:00,141.460,141.446,141.170,141.556,141.192,141.671,141.30,141.45,141.30,141.50,141.25,141.50,141.25,141.65,1126,1001,8000,16000,871,3561,8000,8000,42233,19170,48000,56000,0
2017-02-06 10:04:00,141.387,141.446,141.229,141.556,141.257,141.679,141.35,141.40,141.35,141.50,141.30,141.45,141.30,141.55,125,980,16000,8000,1334,1594,8000,8000,23924,16599,56000,56000,0
2017-02-06 10:05:00,141.327,141.264,140.993,141.382,141.000,141.433,141.15,141.30,141.10,141.35,141.10,141.35,141.05,141.40,592,2504,8000,16000,1327,3417,8000,8000,32520,16348,64000,48000,0
2017-02-06 10:06:00,141.203,141.282,140.985,141.336,141.000,141.467,141.10,141.20,141.10,141.35,141.05,141.25,141.05,141.40,1606,2801,8000,8000,1809,1216,8000,16000,33367,15688,64000,48000,0
2017-02-06 10:07:00,141.213,141.210,141.006,141.298,140.983,141.433,141.10,141.20,141.15,141.25,141.05,141.25,141.00,141.35,1304,1233,8000,8000,15504,493,40000,8000,34818,13361,72000,48000,0
2017-02-06 10:08:00,141.411,141.368,141.157,141.536,141.200,141.661,141.30,141.40,141.30,141.50,141.25,141.45,141.25,141.55,463,597,8000,16000,1003,1875,8000,8000,32492,17385,40000,72000,0
2017-02-06 10:09:00,141.320,141.324,141.096,141.437,141.061,141.550,141.25,141.30,141.20,141.40,141.20,141.35,141.15,141.50,1,720,8000,16000,593,1854,8000,8000,23930,15555,72000,80000,0
2017-02-06 10:10:00,141.010,141.047,140.854,141.178,140.872,141.310,140.95,141.00,141.00,141.15,140.90,141.05,140.90,141.25,3309,99,16000,16000,16285,493,16000,8000,38997,14071,72000,80000,0
2017-02-06 10:11:00,141.141,141.222,140.997,141.281,141.000,141.394,141.10,141.15,141.15,141.25,141.05,141.20,141.05,141.35,53,1374,8000,8000,12245,1103,24000,16000,26619,17270,88000,72000,0
2017-02-06 10:12:00,141.315,141.433,141.117,141.436,141.100,141.542,141.25,141.30,141.25,141.40,141.20,141.35,141.20,141.50,1,843,8000,8000,1494,1003,8000,8000,28397,16766,96000,48000,0
2017-02-06 10:13:00,141.407,141.434,141.179,141.474,141.228,141.521,141.30,141.40,141.35,141.40,141.25,141.45,141.30,141.50,3,3822,8000,16000,13840,10276,8000,8000,32714,20633,72000,56000,0
2017-02-06 10:14:00,141.398,141.447,141.157,141.512,141.191,141.593,141.35,141.40,141.30,141.45,141.25,141.45,141.25,141.55,100,2230,8000,8000,1027,2067,16000,8000,30012,21348,88000,56000,0
2017-02-06 10:15:00,141.349,141.383,141.119,141.479,141.164,141.557,141.25,141.35,141.25,141.45,141.20,141.40,141.20,141.50,154,1305,24000,8000,2053,1703,16000,16000,30323,17496,88000,56000,0
