,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-01-25 09:17:00,102.878,102.973,102.727,103.003,102.807,103.087,102.85,102.90,102.90,103.00,102.80,102.95,102.85,103.05,1077,33938,135000,189000,62971,52490,189000,54000,189199,210914,729000,540000,166507,729000,512797200,2255175000,941.36,0
2017-01-25 09:18:00,102.895,102.997,102.671,102.979,102.815,103.118,102.80,102.85,102.90,103.00,102.75,102.90,102.85,103.05,67807,4322,162000,27000,37694,24070,297000,54000,469613,177135,918000,378000,219670,1188000,676836645,3676590000,940.90,0
2017-01-25 09:19:00,102.845,102.955,102.616,102.925,102.772,103.059,102.75,102.80,102.85,102.95,102.70,102.85,102.80,103.00,9043,22848,297000,81000,84844,18443,324000,81000,369367,149920,1269000,432000,395581,1323000,1218912035,4093740000,932.70,0
2017-01-25 09:20:00,102.806,102.902,102.635,102.927,102.723,103.028,102.75,102.80,102.80,102.90,102.70,102.85,102.75,102.95,2891,13200,324000,54000,83520,25719,540000,27000,252311,150472,1323000,432000,467997,1593000,1441626460,4927095000,934.19,0
2017-01-25 09:21:00,102.742,102.802,102.587,102.851,102.718,102.954,102.70,102.75,102.80,102.85,102.65,102.80,102.75,102.90,89718,44144,324000,270000,66222,60230,297000,135000,394717,332379,1026000,1242000,560029,1917000,1724846555,5927715000,937.82,1
2017-01-25 09:22:00,102.645,102.765,102.519,102.816,102.592,102.919,102.65,102.70,102.70,102.85,102.60,102.75,102.65,102.90,6112,3110,81000,675000,32245,52863,243000,135000,194005,324015,1053000,1512000,718799,2565000,2212141370,7923015000,936.65,1
2017-01-25 09:23:00,102.722,102.791,102.552,102.822,102.645,102.913,102.70,102.75,102.80,102.85,102.65,102.80,102.75,102.90,4378,74390,27000,891000,21478,150245,27000,459000,215072,403631,540000,2133000,761588,2808000,2343509290,8671455000,936.43,1
2017-01-25 09:24:00,102.714,102.800,102.549,102.848,102.687,102.916,102.70,102.75,102.80,102.85,102.65,102.80,102.75,102.90,10454,1880,27000,837000,17839,147277,351000,432000,245559,409832,837000,2052000,847505,2916000,2607577335,9003960000,935.42,1
2017-01-25 09:25:00,102.827,102.910,102.689,102.953,102.787,103.044,102.80,102.85,102.85,102.95,102.75,102.90,102.80,103.00,10643,58284,567000,162000,84849,19353,189000,270000,223584,230093,1323000,891000,993371,3429000,3056666430,10588590000,935.38,1
2017-01-25 09:26:00,102.877,102.983,102.693,102.942,102.851,103.110,102.80,102.85,102.95,103.00,102.75,102.90,102.90,103.05,78563,52109,54000,162000,92860,25383,270000,81000,440392,208410,1026000,837000,1042754,3753000,3208845450,11591370000,934.48,1
