,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-01-25 09:17:00,1518.324,1522.932,1518.259,1519.709,1522.460,1523.558,1518.75,1519.05,1522.60,1523.35,1518.60,1519.60,1522.55,1523.45,102,95,700,700,101,74,700,700,579,2694,3500,4200,58979,184800,8621566515,27105491000,941.36,0
2017-01-25 09:18:00,1519.138,1523.082,1518.799,1519.770,1522.810,1523.954,1519.10,1519.50,1523.15,1523.50,1519.00,1519.70,1523.00,1523.70,1,68,700,700,392,267,700,1400,835,1277,3500,8400,75449,233100,11031316895,34193327000,940.90,0
2017-01-25 09:19:00,1516.574,1520.829,1516.257,1517.303,1519.925,1521.475,1516.40,1517.10,1520.80,1521.35,1516.35,1517.15,1520.35,1521.40,127,79,700,700,7,35,700,1400,337,748,4200,4200,99278,293300,14516274795,43021454000,932.70,0
2017-01-25 09:20:00,1518.133,1522.265,1518.030,1519.036,1521.650,1522.880,1518.50,1518.90,1521.90,1522.75,1518.15,1518.95,1521.85,1522.80,5,713,700,700,100,267,700,700,655,3467,3500,3500,109661,336000,16033100145,49277648000,934.19,0
2017-01-25 09:21:00,1521.931,1526.731,1520.956,1522.463,1526.458,1527.833,1521.75,1522.00,1526.70,1527.55,1521.10,1522.40,1526.65,1527.60,60,52,1400,700,34,34,700,700,1261,837,4200,8400,138642,477400,20278231220,70061019000,937.82,0
2017-01-25 09:22:00,1518.464,1524.429,1518.325,1519.304,1524.075,1525.062,1518.60,1518.95,1524.40,1524.85,1518.50,1519.05,1524.15,1524.90,22,4,700,700,1,13,1400,700,99,285,4200,5600,149303,546700,21839377865,80250044000,936.65,0
2017-01-25 09:23:00,1518.361,1523.709,1518.002,1518.683,1523.540,1524.768,1518.20,1518.40,1523.70,1524.15,1518.10,1518.60,1523.65,1524.20,13,1,700,700,25,163,700,700,1436,874,3500,7700,154733,586600,22633703440,86109306500,936.43,0
2017-01-25 09:24:00,1517.610,1523.430,1517.002,1517.931,1522.236,1523.617,1517.15,1517.85,1522.85,1523.35,1517.10,1517.90,1522.80,1523.50,50,162,700,1400,90,2000,1400,700,4723,3311,9800,4200,162537,627200,23773978220,92065249500,935.42,0
2017-01-25 09:25:00,1517.973,1523.935,1517.429,1518.449,1523.570,1524.494,1517.55,1517.90,1523.80,1524.00,1517.50,1518.40,1523.70,1524.40,102,106,700,1400,83,12,700,700,743,593,3500,5600,168768,644000,24684860970,94530786000,935.38,0
2017-01-25 09:26:00,1516.862,1522.668,1516.498,1516.913,1522.150,1523.317,1516.60,1516.75,1522.35,1522.95,1516.55,1516.85,1522.30,1523.00,1,59,700,700,89,4,700,700,503,131,3500,4200,179541,669200,26260398710,98229516000,934.48,0
2017-01-25 09:27:00,1519.283,1524.909,1518.503,1519.231,1524.842,1525.928,1518.65,1519.00,1525.05,1525.40,1518.55,1519.45,1525.00,1525.60,250,557,700,700,222,467,1400,700,3924,1098,4200,11200,184499,712600,26985082130,104600919500,937.18,0
2017-01-25 09:28:00,1517.459,1523.639,1516.916,1517.652,1522.938,1524.158,1517.35,1517.50,1523.10,1523.90,1517.00,1517.60,1523.05,1524.15,50,3,1400,1400,328,44,1400,700,744,278,5600,4200,190179,744800,27815769725,109330119500,933.42,0
2017-01-25 09:29:00,1514.547,1521.100,1514.412,1514.880,1520.135,1521.600,1514.50,1514.60,1520.35,1521.00,1514.35,1514.70,1520.30,1521.05,763,16,1400,700,20,117,1400,700,1045,524,7000,3500,203485,782600,29758571230,114871631000,931.26,0
2017-01-25 09:30:00,1515.976,1522.154,1515.536,1516.834,1521.667,1522.750,1515.65,1516.30,1521.85,1522.65,1515.60,1516.50,1521.80,1522.70,44,112,700,2100,74,1,1400,700,507,663,4200,5600,211662,809900,30951686230,118872327000,937.40,0
2017-01-25 09:31:00,1516.075,1522.271,1515.955,1516.877,1521.875,1522.683,1516.10,1516.15,1522.05,1522.50,1516.05,1516.20,1522.00,1522.55,54,10,1400,700,29,56,700,1400,292,973,4200,4200,214844,829500,31416286810,121746051000,941.45,0
2017-01-25 09:32:00,1515.820,1521.513,1515.019,1516.123,1520.850,1522.175,1515.20,1515.75,1520.95,1521.95,1515.10,1515.85,1520.90,1522.00,32,3,1400,1400,52,25,700,700,855,386,5600,5600,218138,856100,31897116520,125643913500,951.12,0
2017-01-25 09:33:00,1517.015,1523.143,1516.799,1517.986,1522.575,1523.883,1517.00,1517.40,1522.90,1523.50,1516.80,1517.45,1522.60,1523.75,200,1,700,1400,55,6,700,1400,551,1067,4200,6300,223064,894600,32616481570,131290103000,970.05,0
2017-01-25 09:34:00,1516.730,1522.527,1515.816,1516.848,1522.108,1523.206,1516.00,1516.75,1522.25,1522.90,1515.90,1516.85,1522.20,1522.95,13,70,700,700,40,53,700,700,730,180,4200,6300,230971,916300,33771371165,134472131500,967.08,0
2017-01-25 09:35:00,1516.440,1522.242,1515.725,1516.681,1521.600,1522.550,1516.00,1516.55,1521.75,1522.40,1515.80,1516.65,1521.70,1522.45,269,67,700,700,350,12,700,700,1099,392,5600,3500,235748,933100,34468859895,136935246000,970.50,0
2017-01-25 09:36:00,1516.962,1522.963,1516.112,1517.008,1522.243,1523.719,1516.40,1516.55,1522.65,1523.40,1516.25,1516.65,1522.45,1523.45,17,16,700,700,34,1,700,1400,1172,217,4900,5600,238890,954800,34927961775,140118825000,974.16,0
2017-01-25 09:37:00,1514.365,1520.703,1513.893,1514.624,1520.286,1521.083,1514.10,1514.15,1520.40,1520.95,1514.05,1514.25,1520.35,1521.00,259,6,700,1400,47,100,700,2800,1471,625,4900,6300,247879,981400,36239606050,144016428500,965.85,0
