,stockVWAP,futureVWAP,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,stockTopBidPrice,stockTopAskPrice,futureTopBidPrice,futureTopAskPrice,stockNextBidPrice,stockNextAskPrice,futureNextBidPrice,futureNextAskPrice,stockTopBidVol,stockTopAskVol,futureTopBidVol,futureTopAskVol,stockNextBidVol,stockNextAskVol,futureNextBidVol,futureNextAskVol,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockTotalTradedVolume,futureTotalTradedVolume,stockTotalTradedValue,futureTotalTradedValue,market,Y
2017-01-25 09:17:00,53.974,54.268,53.846,54.232,54.044,54.389,53.95,54.10,54.20,54.30,53.90,54.15,54.15,54.35,2478,1160,8000,32000,2044,391,8000,8000,14372,21183,64000,72000,44615,96000,375340835,809760000,941.36,1
2017-01-25 09:18:00,53.844,54.167,53.735,54.122,53.978,54.317,53.85,54.00,54.10,54.20,53.80,54.05,54.05,54.25,1711,5919,8000,8000,2737,125,8000,8000,17604,41385,72000,48000,55470,128000,466518315,1079240000,940.90,1
2017-01-25 09:19:00,53.971,54.222,53.834,54.218,54.037,54.375,54.00,54.10,54.15,54.25,53.95,54.15,54.10,54.30,750,1543,40000,8000,895,6910,8000,16000,11900,39634,120000,64000,70466,160000,592453040,1348720000,932.70,1
2017-01-25 09:20:00,54.009,54.274,53.849,54.233,54.040,54.393,54.00,54.10,54.15,54.25,53.95,54.15,54.10,54.30,1106,1420,16000,16000,1100,1048,8000,8000,19009,32338,80000,56000,93363,216000,784966120,1820280000,934.19,1
2017-01-25 09:21:00,54.279,54.444,54.157,54.572,54.300,54.759,54.30,54.40,54.45,54.65,54.25,54.45,54.40,54.70,447,105,16000,16000,3108,1739,8000,16000,19330,33725,72000,128000,106949,296000,899393370,2495120000,937.82,1
2017-01-25 09:22:00,54.323,54.504,54.233,54.544,54.406,54.725,54.35,54.40,54.55,54.60,54.30,54.45,54.45,54.65,124,202,8000,8000,2226,5295,24000,24000,20713,34289,72000,112000,113120,400000,951477980,3375040000,936.65,0
2017-01-25 09:23:00,54.467,54.786,54.457,54.755,54.671,54.953,54.55,54.60,54.80,54.85,54.50,54.65,54.75,54.90,16,2160,8000,16000,9302,5493,8000,32000,19199,60309,56000,120000,129325,536000,1088345010,4527560000,936.43,0
2017-01-25 09:24:00,54.373,54.617,54.313,54.651,54.529,54.912,54.45,54.50,54.65,54.80,54.40,54.55,54.60,54.85,1722,5693,8000,24000,364,691,16000,16000,9393,33472,56000,136000,140641,608000,1183988190,5137760000,935.42,0
2017-01-25 09:25:00,54.404,54.621,54.294,54.648,54.517,54.854,54.45,54.50,54.65,54.75,54.40,54.55,54.60,54.80,1031,1082,8000,8000,1221,8075,8000,32000,19242,47835,48000,104000,154130,640000,1297977820,5408880000,935.38,0
2017-01-25 09:26:00,54.364,54.645,54.232,54.584,54.450,54.846,54.35,54.45,54.60,54.75,54.30,54.50,54.55,54.80,71,2593,8000,24000,2040,7124,8000,8000,19941,27614,72000,96000,162760,688000,1370896150,5815840000,934.48,0
2017-01-25 09:27:00,54.585,54.897,54.541,54.838,54.808,55.120,54.65,54.70,54.90,55.00,54.60,54.75,54.85,55.05,1049,2235,8000,16000,121,2728,16000,8000,16535,50739,48000,80000,202933,864000,1710711710,7310040000,937.18,0
2017-01-25 09:28:00,54.500,54.803,54.409,54.760,54.662,55.031,54.55,54.60,54.75,54.90,54.50,54.65,54.70,54.95,279,1000,16000,8000,2462,1893,8000,8000,19633,42992,64000,64000,217789,928000,1836421890,7853720000,933.42,0
2017-01-25 09:29:00,54.425,54.747,54.252,54.654,54.550,54.921,54.40,54.50,54.65,54.80,54.35,54.55,54.60,54.85,3067,1200,16000,8000,2246,1068,16000,8000,32920,41050,80000,56000,238377,976000,2010448610,8260880000,931.26,0
