,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue
2017-01-06 09:17:00,100.424,100.706,-0.325,5303.000,3978.000,100.40,100.45,40000.000,32000.000,100.70,100.80,9264.000,11136.000,100.35,100.50,16000.000,32000.000,100.65,100.85,89218.000,86693.000,168000.000,264000.000,100.270,100.587,100.600,100.917,-0.315
2017-01-06 09:18:00,100.525,100.847,-0.350,10472.000,9887.000,100.50,100.55,8000.000,48000.000,100.85,100.90,19712.000,1743.000,100.45,100.60,40000.000,16000.000,100.75,100.95,82605.000,76040.000,152000.000,208000.000,100.380,100.683,100.684,100.990,-0.300
2017-01-06 09:19:00,100.608,100.908,-0.300,10329.000,2475.000,100.55,100.65,40000.000,24000.000,100.85,100.95,12710.000,8992.000,100.50,100.70,24000.000,72000.000,100.80,101.00,92217.000,74400.000,152000.000,152000.000,100.425,100.799,100.761,101.024,-0.310
2017-01-06 09:20:00,100.564,100.850,-0.325,16832.000,8394.000,100.50,100.60,32000.000,8000.000,100.85,100.90,14672.000,22663.000,100.45,100.65,16000.000,32000.000,100.80,100.95,112294.000,90004.000,136000.000,184000.000,100.387,100.722,100.753,101.009,-0.315
2017-01-06 09:21:00,100.560,100.865,-0.300,16890.000,12405.000,100.55,100.60,32000.000,24000.000,100.85,100.90,34251.000,29050.000,100.50,100.65,16000.000,24000.000,100.80,100.95,134053.000,152262.000,184000.000,216000.000,100.445,100.718,100.739,101.009,-0.320
2017-01-06 09:22:00,100.600,100.956,-0.300,12806.000,8698.000,100.60,100.65,8000.000,40000.000,100.90,100.95,14928.000,33942.000,100.55,100.70,48000.000,40000.000,100.85,101.00,117686.000,155192.000,176000.000,160000.000,100.488,100.772,100.766,101.035,-0.325
2017-01-06 09:23:00,100.654,100.986,-0.275,15472.000,17346.000,100.65,100.70,16000.000,16000.000,100.90,101.00,15263.000,42673.000,100.60,100.75,48000.000,16000.000,100.85,101.05,119018.000,173041.000,184000.000,120000.000,100.529,100.811,100.780,101.120,-0.340
2017-01-06 09:24:00,100.716,101.078,-0.350,11731.000,1078.000,100.70,100.75,16000.000,8000.000,101.05,101.10,44051.000,21159.000,100.65,100.80,16000.000,16000.000,101.00,101.15,152779.000,143814.000,152000.000,152000.000,100.590,100.887,100.916,101.229,-0.345
2017-01-06 09:25:00,100.709,101.050,-0.350,5975.000,11804.000,100.70,100.75,8000.000,24000.000,101.05,101.10,24104.000,35590.000,100.65,100.80,8000.000,24000.000,101.00,101.15,133347.000,173183.000,144000.000,216000.000,100.570,100.872,100.906,101.230,-0.345
2017-01-06 09:26:00,100.706,101.029,-0.325,750.000,14114.000,100.70,100.75,40000.000,24000.000,101.00,101.10,15023.000,34109.000,100.65,100.80,32000.000,24000.000,100.95,101.15,115733.000,173673.000,216000.000,240000.000,100.552,100.871,100.896,101.228,-0.360
2017-01-06 09:27:00,100.718,101.023,-0.325,8234.000,6610.000,100.70,100.75,48000.000,16000.000,101.00,101.10,15023.000,21728.000,100.65,100.80,40000.000,24000.000,100.95,101.15,139681.000,153988.000,240000.000,264000.000,100.565,100.883,100.898,101.239,-0.375
