,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue
2017-01-06 09:17:00,537.876,540.221,-2.225,74.000,19.000,538.00,538.15,1050.000,1050.000,540.05,540.55,13.000,29.000,537.90,538.20,2100.000,1050.000,540.00,540.60,465.000,1154.000,6300.000,6300.000,537.821,538.341,539.725,540.833,-2.285
2017-01-06 09:18:00,537.367,539.623,-2.200,458.000,214.000,537.25,537.45,1050.000,1050.000,539.25,539.85,235.000,188.000,537.10,537.50,1050.000,1050.000,539.20,539.90,2675.000,1975.000,7350.000,6300.000,536.962,537.686,538.843,540.150,-2.315
2017-01-06 09:19:00,537.710,539.920,-2.375,50.000,1.000,537.50,537.70,1050.000,2100.000,539.75,540.20,24.000,25.000,537.45,537.85,1050.000,1050.000,539.45,540.25,1425.000,884.000,7350.000,8400.000,537.278,537.968,539.236,540.475,-2.290
2017-01-06 09:20:00,538.007,540.450,-2.450,86.000,9.000,537.80,537.90,1050.000,1050.000,540.10,540.50,30.000,25.000,537.75,538.20,1050.000,1050.000,540.05,540.95,1750.000,1406.000,5250.000,5250.000,537.576,538.290,539.960,540.940,-2.270
2017-01-06 09:21:00,539.592,541.375,-2.075,25.000,180.000,539.30,539.45,1050.000,1050.000,541.25,541.65,87.000,28.000,539.25,539.50,1050.000,1050.000,541.20,541.70,2221.000,670.000,5250.000,5250.000,539.113,539.680,540.970,541.780,-2.375
2017-01-06 09:22:00,540.969,543.071,-2.325,40.000,1238.000,540.70,541.00,3150.000,1050.000,543.00,543.35,35.000,2.000,540.60,541.15,1050.000,1050.000,542.50,543.55,2309.000,1895.000,8400.000,6300.000,540.497,541.094,542.544,543.658,-2.405
2017-01-06 09:23:00,539.710,541.919,-2.350,247.000,18.000,539.30,539.60,2100.000,1050.000,541.55,542.05,424.000,25.000,539.25,539.65,1050.000,1050.000,541.50,542.15,1559.000,65.000,8400.000,5250.000,539.183,539.702,541.400,542.270,-2.370
2017-01-06 09:24:00,541.075,543.462,-2.250,427.000,64.000,541.10,541.30,1050.000,1050.000,543.40,543.50,25.000,1026.000,541.05,541.45,1050.000,1050.000,543.20,543.65,1190.000,4299.000,8400.000,5250.000,541.024,541.524,543.031,543.700,-2.285
2017-01-06 09:25:00,540.024,542.308,-2.350,18.000,174.000,539.95,540.00,1050.000,1050.000,542.10,542.55,294.000,99.000,539.60,540.05,3150.000,1050.000,542.00,542.60,1849.000,580.000,7350.000,5250.000,539.504,540.068,541.821,542.750,-2.240
2017-01-06 09:26:00,539.960,542.320,-2.600,1392.000,171.000,539.65,539.95,4200.000,2100.000,542.20,542.60,388.000,25.000,539.55,540.05,1050.000,1050.000,542.00,542.65,2895.000,519.000,8400.000,7350.000,539.556,540.106,542.012,542.729,-2.120
2017-01-06 09:27:00,537.536,540.087,-2.475,132.000,1.000,537.20,537.40,1050.000,1050.000,539.55,540.00,883.000,45.000,537.15,537.75,1050.000,1050.000,539.50,540.20,2256.000,1069.000,7350.000,5250.000,537.062,537.858,539.350,540.480,-2.010
2017-01-06 09:28:00,534.049,536.250,-2.175,80.000,266.000,534.10,534.30,2100.000,2100.000,536.10,536.65,695.000,25.000,534.00,534.40,1050.000,1050.000,536.05,536.70,1264.000,1847.000,7350.000,9450.000,533.911,534.511,535.900,536.900,-1.970
2017-01-06 09:29:00,534.492,536.329,-1.825,126.000,150.000,534.50,534.85,1050.000,2100.000,536.30,536.70,35.000,25.000,534.45,534.90,1050.000,1050.000,536.25,536.75,507.000,1774.000,5250.000,7350.000,534.304,534.966,535.900,536.843,-1.965
2017-01-06 09:30:00,536.345,538.730,-2.125,123.000,277.000,536.35,536.50,1050.000,1050.000,538.35,538.75,59.000,9.000,536.25,536.55,1050.000,1050.000,538.05,538.80,521.000,1559.000,8400.000,7350.000,536.183,536.673,537.788,539.443,-1.925
2017-01-06 09:31:00,534.845,536.936,-2.000,15.000,10.000,535.00,535.05,1050.000,1050.000,536.85,537.20,20.000,25.000,534.70,535.15,1050.000,1050.000,536.80,537.25,738.000,943.000,5250.000,6300.000,534.556,535.277,536.540,537.467,-1.890
2017-01-06 09:32:00,533.724,536.118,-1.925,496.000,292.000,533.60,533.70,2100.000,3150.000,535.35,535.80,25.000,613.000,533.25,533.80,1050.000,1050.000,535.20,535.85,5518.000,2084.000,17850.000,8400.000,533.103,533.864,535.029,536.244,-1.850
2017-01-06 09:33:00,533.802,536.146,-1.975,178.000,219.000,533.95,534.15,2100.000,1050.000,535.85,536.20,9.000,229.000,533.85,534.20,1050.000,1050.000,535.80,536.25,291.000,2441.000,9450.000,5250.000,533.878,534.385,535.600,536.420,-1.805
2017-01-06 09:34:00,533.887,535.895,-1.800,176.000,97.000,533.95,534.25,2100.000,1050.000,535.70,536.10,92.000,247.000,533.90,534.30,1050.000,1050.000,535.65,536.15,422.000,3417.000,6300.000,5250.000,533.883,534.366,535.575,536.200,-1.835
2017-01-06 09:35:00,534.760,536.632,-1.925,290.000,641.000,534.90,534.95,1050.000,1050.000,536.75,536.95,49.000,18.000,534.70,535.00,1050.000,1050.000,536.30,537.00,1636.000,3567.000,5250.000,6300.000,534.596,535.137,536.190,537.208,-1.805
2017-01-06 09:36:00,534.784,536.658,-1.825,103.000,10.000,534.80,534.90,3150.000,1050.000,536.50,536.85,25.000,800.000,534.65,535.00,1050.000,1050.000,536.25,536.90,1817.000,3889.000,8400.000,5250.000,534.566,535.191,536.206,537.030,-1.800
2017-01-06 09:37:00,534.848,537.119,-1.725,130.000,194.000,534.95,535.25,1050.000,2100.000,536.65,537.00,25.000,194.000,534.90,535.30,1050.000,1050.000,536.30,537.05,227.000,2611.000,10500.000,6300.000,534.886,535.393,536.110,537.400,-1.830
2017-01-06 09:38:00,535.031,537.004,-1.750,143.000,742.000,535.15,535.25,2100.000,3150.000,536.75,537.15,100.000,82.000,535.10,535.30,1050.000,1050.000,536.70,537.55,322.000,3045.000,6300.000,8400.000,535.091,535.360,536.617,537.544,-1.890
2017-01-06 09:39:00,535.874,537.808,-1.950,472.000,141.000,535.75,536.00,1050.000,2100.000,537.70,537.95,194.000,55.000,535.70,536.15,1050.000,2100.000,537.65,538.00,2699.000,2744.000,5250.000,8400.000,535.569,536.271,537.430,538.375,-1.955
2017-01-06 09:40:00,536.408,538.192,-1.775,1162.000,329.000,536.50,536.60,1050.000,1050.000,538.25,538.40,100.000,452.000,536.35,536.65,1050.000,1050.000,538.20,538.65,1535.000,2353.000,5250.000,7350.000,536.429,536.699,537.850,538.893,-2.010
2017-01-06 09:41:00,536.795,538.670,-1.800,301.000,452.000,536.70,536.95,1050.000,1050.000,538.50,538.75,103.000,327.000,536.65,537.00,1050.000,1050.000,538.45,538.95,1618.000,2352.000,5250.000,5250.000,536.561,537.057,538.250,539.090,-2.045
2017-01-06 09:42:00,536.543,538.592,-1.875,339.000,66.000,536.55,536.70,2100.000,1050.000,538.30,538.70,194.000,10.000,536.50,536.85,2100.000,1050.000,538.25,538.85,800.000,1410.000,8400.000,5250.000,536.487,536.960,538.119,538.990,-2.100
2017-01-06 09:43:00,536.774,538.836,-2.050,356.000,4.000,536.70,536.80,1050.000,1050.000,538.65,538.95,194.000,170.000,536.65,537.00,1050.000,1050.000,538.60,539.00,1231.000,991.000,5250.000,6300.000,536.591,537.094,538.450,539.350,-2.075
2017-01-06 09:44:00,537.056,539.094,-2.275,28.000,25.000,536.90,537.00,1050.000,1050.000,539.15,539.30,599.000,38.000,536.80,537.05,5250.000,1050.000,538.90,539.45,2443.000,656.000,9450.000,7350.000,536.723,537.099,538.750,539.586,-1.965
2017-01-06 09:45:00,536.966,539.029,-2.050,17.000,188.000,536.90,537.00,7350.000,1050.000,538.75,539.25,63.000,235.000,536.85,537.10,1050.000,1050.000,538.55,539.30,731.000,970.000,12600.000,5250.000,536.591,537.208,538.533,539.350,-1.905
2017-01-06 09:46:00,536.502,538.350,-1.975,150.000,130.000,536.35,536.65,1050.000,1050.000,538.30,538.65,132.000,25.000,536.30,536.80,1050.000,1050.000,538.10,538.70,1131.000,1252.000,5250.000,6300.000,536.240,536.899,537.990,538.975,-1.825
2017-01-06 09:47:00,536.893,538.960,-2.150,202.000,476.000,536.70,536.90,1050.000,1050.000,538.80,539.10,452.000,25.000,536.65,536.95,1050.000,1050.000,538.75,539.15,1623.000,870.000,5250.000,5250.000,536.578,536.947,538.540,539.380,-1.730
2017-01-06 09:48:00,536.069,537.939,-1.925,279.000,4.000,536.05,536.30,1050.000,1050.000,538.00,538.20,496.000,25.000,536.00,536.35,1050.000,2100.000,537.85,538.25,1693.000,2772.000,5250.000,9450.000,535.959,536.478,537.690,538.372,-1.670
