,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-06 09:17:00,1620.102,1616.661,3.335,500,3,1619.79,1620.28,500,2500,1616.40,1617.00,230,10,1619.74,1620.38,1000,500,1616.30,1617.20,875,338,4500,9000,1619.708,1620.677,1616.233,1617.653,5.373,0.000
2017-01-06 09:18:00,1618.618,1614.188,3.498,62,87,1618.00,1618.40,500,1000,1614.50,1614.90,85,20,1617.95,1619.14,1000,500,1614.10,1614.95,501,338,3500,18000,1617.846,1619.011,1613.964,1615.025,6.028,2038.000
2017-01-06 09:19:00,1619.805,1615.404,4.437,500,64,1619.59,1620.18,500,500,1615.05,1615.85,20,93,1619.44,1620.23,1500,500,1615.00,1615.90,1179,765,3500,3000,1619.217,1620.320,1614.821,1616.008,6.414,2342.368
2017-01-06 09:20:00,1619.338,1613.773,5.640,13,42,1618.89,1619.64,500,500,1613.20,1614.05,3,20,1618.79,1619.79,1500,1000,1613.15,1614.15,222,192,4500,3000,1618.583,1619.859,1612.967,1614.383,6.681,2451.856
2017-01-06 09:21:00,1618.505,1612.091,6.895,50,100,1618.40,1618.84,1000,500,1611.50,1611.95,200,200,1618.30,1618.89,500,1000,1611.35,1612.15,670,1001,5000,3000,1618.211,1619.050,1611.255,1612.433,6.826,2452.267
2017-01-06 09:22:00,1618.727,1612.419,6.394,39,50,1618.60,1618.89,1500,1000,1612.20,1612.50,31,102,1618.55,1619.19,500,1000,1612.15,1612.95,178,429,3500,5500,1618.440,1619.384,1612.057,1613.400,6.743,2379.861
2017-01-06 09:23:00,1618.602,1611.465,6.772,934,8,1618.40,1618.45,500,1000,1611.35,1611.95,165,3,1618.20,1618.60,500,6000,1611.20,1612.00,1699,174,2500,9500,1618.243,1619.128,1611.170,1612.184,6.599,2243.365
2017-01-06 09:24:00,1618.933,1612.284,6.370,35,100,1618.55,1618.74,500,1000,1612.05,1612.50,100,20,1618.50,1618.89,4500,1000,1612.00,1612.90,678,365,7500,10000,1618.413,1619.144,1611.877,1612.975,6.346,2088.151
2017-01-06 09:25:00,1617.963,1611.895,6.972,52,3,1618.40,1618.45,500,1000,1611.10,1611.80,179,20,1618.20,1618.69,1000,500,1611.05,1611.85,340,1234,6500,3000,1618.079,1619.043,1610.927,1612.233,6.081,1953.435
2017-01-06 09:26:00,1617.762,1611.018,7.623,15,246,1618.20,1618.35,500,1000,1610.35,1610.95,50,745,1617.50,1618.40,500,1000,1610.30,1611.00,671,2138,9000,3500,1617.426,1618.598,1610.136,1611.136,5.675,1852.530
