,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue
2017-01-06 09:17:00,218.856,219.812,-0.925,537.000,1708.000,218.90,219.00,2700.000,2700.000,219.85,219.90,823.000,2295.000,218.85,219.05,2700.000,2700.000,219.80,219.95,5491.000,11121.000,16200.000,16200.000,218.767,219.131,219.542,220.150,-1.275
2017-01-06 09:18:00,218.852,219.796,-0.800,650.000,210.000,218.90,218.95,2700.000,5400.000,219.55,219.90,587.000,4000.000,218.85,219.00,5400.000,2700.000,219.50,220.00,2337.000,8805.000,16200.000,16200.000,218.798,219.075,219.442,220.125,-1.390
2017-01-06 09:19:00,219.034,220.483,-1.475,1452.000,301.000,218.95,219.00,5400.000,2700.000,220.35,220.55,409.000,107.000,218.90,219.20,2700.000,2700.000,220.15,220.60,6713.000,6116.000,18900.000,13500.000,218.781,219.306,220.143,220.740,-1.345
2017-01-06 09:20:00,218.670,219.903,-1.250,950.000,175.000,218.75,218.85,2700.000,2700.000,219.85,220.25,50.000,550.000,218.70,218.90,2700.000,2700.000,219.80,220.30,1430.000,6083.000,16200.000,24300.000,218.703,218.989,219.617,220.411,-1.340
2017-01-06 09:21:00,218.609,219.761,-1.250,128.000,47.000,218.45,218.50,8100.000,5400.000,219.50,219.95,312.000,236.000,218.40,218.55,5400.000,2700.000,219.40,220.00,3559.000,749.000,21600.000,16200.000,218.273,218.664,219.363,220.117,-1.295
2017-01-06 09:22:00,218.599,220.148,-1.600,147.000,19.000,218.50,218.60,8100.000,10800.000,220.00,220.30,543.000,100.000,218.45,218.70,24300.000,2700.000,219.90,220.35,4456.000,2940.000,54000.000,32400.000,218.368,218.826,219.787,220.412,-1.185
2017-01-06 09:23:00,218.665,220.218,-1.375,100.000,298.000,218.70,218.80,2700.000,2700.000,220.10,220.15,52.000,344.000,218.65,218.85,2700.000,2700.000,220.05,220.25,4025.000,7847.000,37800.000,16200.000,218.576,218.967,219.929,220.292,-1.150
2017-01-06 09:24:00,218.714,220.000,-1.250,145.000,38.000,218.70,218.90,2700.000,5400.000,219.95,220.15,2.000,343.000,218.65,218.95,2700.000,8100.000,219.90,220.20,3323.000,7533.000,13500.000,24300.000,218.587,219.018,219.820,220.239,-1.175
2017-01-06 09:25:00,218.648,220.007,-1.225,10.000,140.000,218.70,218.75,2700.000,2700.000,219.90,220.00,170.000,400.000,218.65,218.80,2700.000,2700.000,219.80,220.15,3376.000,7878.000,24300.000,16200.000,218.583,218.896,219.661,220.200,-1.185
2017-01-06 09:26:00,218.351,219.312,-1.025,205.000,100.000,218.20,218.30,2700.000,2700.000,219.20,219.35,406.000,244.000,218.15,218.35,2700.000,2700.000,219.15,219.45,6878.000,3206.000,21600.000,24300.000,218.028,218.409,218.988,219.739,-1.210
2017-01-06 09:27:00,218.383,219.392,-1.050,367.000,829.000,218.20,218.30,2700.000,2700.000,219.20,219.40,50.000,52.000,218.15,218.35,2700.000,2700.000,219.15,219.55,6970.000,2055.000,21600.000,13500.000,218.036,218.391,219.025,219.590,-1.250
2017-01-06 09:28:00,218.635,219.476,-1.200,59.000,243.000,218.35,218.60,2700.000,5400.000,219.50,219.85,165.000,50.000,218.30,218.65,2700.000,10800.000,219.15,219.90,5585.000,1538.000,16200.000,29700.000,218.204,218.718,219.117,220.000,-1.235
2017-01-06 09:29:00,218.072,219.250,-1.375,759.000,1073.000,217.95,218.00,2700.000,2700.000,219.30,219.40,507.000,50.000,217.90,218.05,2700.000,2700.000,219.05,219.45,5999.000,2458.000,16200.000,16200.000,217.828,218.119,218.983,219.517,-1.170
2017-01-06 09:30:00,217.773,219.064,-1.275,245.000,392.000,217.65,217.70,5400.000,2700.000,218.70,219.20,50.000,156.000,217.60,217.75,2700.000,2700.000,218.55,219.25,1924.000,1313.000,24300.000,13500.000,217.510,217.858,218.478,219.420,-1.100
2017-01-06 09:31:00,217.518,218.595,-1.150,75.000,245.000,217.40,217.60,2700.000,2700.000,218.50,218.80,308.000,177.000,217.35,217.65,2700.000,2700.000,218.25,218.85,1007.000,952.000,13500.000,16200.000,217.284,217.695,218.180,219.133,-1.090
2017-01-06 09:32:00,217.530,218.668,-1.250,52.000,57.000,217.45,217.50,2700.000,2700.000,218.60,218.85,2224.000,225.000,217.40,217.60,2700.000,2700.000,218.50,218.90,3047.000,1037.000,13500.000,16200.000,217.352,217.663,218.350,219.100,-1.055
2017-01-06 09:33:00,217.363,218.575,-1.125,122.000,441.000,217.40,217.65,5400.000,2700.000,218.50,218.80,50.000,251.000,217.35,217.70,2700.000,2700.000,218.30,218.85,1017.000,3654.000,16200.000,16200.000,217.271,217.803,218.225,219.083,-1.085
2017-01-06 09:34:00,217.576,218.669,-1.050,95.000,45.000,217.55,217.60,5400.000,2700.000,218.50,218.75,50.000,2.000,217.50,217.65,5400.000,2700.000,218.30,219.10,3242.000,3883.000,18900.000,16200.000,217.369,217.823,218.279,219.142,-1.115
2017-01-06 09:35:00,217.354,218.350,-0.925,108.000,30.000,217.40,217.45,2700.000,5400.000,218.10,218.60,237.000,50.000,217.35,217.55,2700.000,2700.000,218.05,218.65,734.000,1935.000,13500.000,18900.000,217.268,217.626,217.960,218.907,-1.135
2017-01-06 09:36:00,217.543,218.635,-1.100,140.000,700.000,217.55,217.60,2700.000,5400.000,218.50,218.85,870.000,75.000,217.50,217.80,2700.000,2700.000,218.45,218.95,1970.000,4155.000,13500.000,21600.000,217.453,217.871,218.340,219.062,-1.110
2017-01-06 09:37:00,217.596,218.640,-1.075,225.000,778.000,217.55,217.60,2700.000,5400.000,218.50,218.80,500.000,52.000,217.50,217.65,2700.000,5400.000,218.15,218.85,1490.000,1366.000,18900.000,21600.000,217.427,217.667,218.114,219.025,-1.125
2017-01-06 09:38:00,217.686,218.965,-1.275,69.000,85.000,217.55,217.70,2700.000,2700.000,218.60,219.20,191.000,52.000,217.50,217.75,2700.000,2700.000,218.55,219.25,1534.000,1018.000,18900.000,16200.000,217.404,217.860,218.250,219.508,-1.085
2017-01-06 09:39:00,218.223,219.303,-1.200,24.000,450.000,218.25,218.30,2700.000,8100.000,219.10,219.85,29.000,2.000,218.20,218.35,2700.000,10800.000,219.05,219.90,654.000,1462.000,13500.000,27000.000,218.105,218.426,218.890,219.915,-1.050
2017-01-06 09:40:00,218.098,219.175,-1.025,10.000,145.000,218.05,218.25,2700.000,2700.000,219.05,219.30,5431.000,511.000,218.00,218.30,2700.000,2700.000,219.00,219.40,6437.000,6054.000,16200.000,27000.000,217.976,218.389,218.867,219.780,-1.060
2017-01-06 09:41:00,218.167,219.208,-0.975,642.000,159.000,218.10,218.30,2700.000,5400.000,219.10,219.25,2.000,2.000,218.05,218.35,2700.000,2700.000,219.05,219.40,6599.000,6536.000,18900.000,35100.000,218.001,218.468,218.943,219.777,-1.085
2017-01-06 09:42:00,218.402,219.397,-1.150,18.000,175.000,218.35,218.45,5400.000,2700.000,219.40,219.70,554.000,30.000,218.30,218.50,2700.000,2700.000,219.20,219.75,1736.000,1730.000,21600.000,24300.000,218.204,218.566,218.950,219.911,-1.070
2017-01-06 09:43:00,218.302,219.375,-1.075,202.000,181.000,218.25,218.45,2700.000,2700.000,219.25,219.60,2.000,356.000,218.20,218.50,2700.000,2700.000,219.20,219.75,4571.000,6223.000,16200.000,16200.000,218.050,218.594,218.917,219.867,-1.050
2017-01-06 09:44:00,218.416,219.315,-1.025,42.000,100.000,218.25,218.40,2700.000,2700.000,219.20,219.50,2010.000,107.000,218.20,218.45,5400.000,2700.000,219.10,219.65,6017.000,1825.000,16200.000,18900.000,218.094,218.542,219.017,219.757,-1.045
2017-01-06 09:45:00,218.411,219.318,-1.075,181.000,270.000,218.25,218.30,5400.000,2700.000,219.20,219.50,211.000,45.000,218.20,218.45,2700.000,2700.000,219.10,219.65,3124.000,1571.000,18900.000,18900.000,218.077,218.533,218.979,219.757,-1.025
2017-01-06 09:46:00,218.363,219.308,-1.100,227.000,506.000,218.20,218.25,2700.000,2700.000,219.20,219.45,244.000,2.000,218.15,218.35,2700.000,5400.000,219.10,219.50,4537.000,1377.000,16200.000,18900.000,218.052,218.392,218.942,219.643,-0.990
2017-01-06 09:47:00,218.475,219.392,-1.075,113.000,395.000,218.35,218.40,2700.000,2700.000,219.30,219.60,102.000,115.000,218.30,218.50,2700.000,2700.000,219.25,219.65,3492.000,2001.000,13500.000,18900.000,218.174,218.577,219.160,219.771,-0.960
2017-01-06 09:48:00,218.026,219.092,-0.975,922.000,76.000,218.00,218.10,2700.000,2700.000,218.80,219.25,1.000,217.000,217.95,218.15,2700.000,2700.000,218.75,219.30,1637.000,1341.000,18900.000,16200.000,217.875,218.232,218.557,219.517,-0.980
2017-01-06 09:49:00,218.328,219.188,-1.000,58.000,49.000,218.20,218.30,2700.000,2700.000,219.05,219.45,50.000,17.000,218.15,218.35,2700.000,2700.000,218.90,219.65,1393.000,690.000,13500.000,18900.000,218.048,218.479,218.840,219.750,-0.970
2017-01-06 09:50:00,218.362,219.268,-0.975,153.000,50.000,218.20,218.40,2700.000,2700.000,219.05,219.50,328.000,152.000,218.15,218.45,2700.000,2700.000,219.00,219.65,1559.000,840.000,13500.000,16200.000,218.080,218.531,218.900,219.708,-0.950
2017-01-06 09:51:00,218.390,219.300,-0.925,1.000,50.000,218.35,218.40,5400.000,2700.000,219.10,219.50,100.000,100.000,218.30,218.45,2700.000,2700.000,219.05,219.65,610.000,561.000,18900.000,18900.000,218.117,218.530,218.857,219.786,-0.935
2017-01-06 09:52:00,217.513,218.733,-0.925,124.000,79.000,217.60,217.70,2700.000,2700.000,218.35,218.80,305.000,298.000,217.55,217.75,2700.000,2700.000,218.30,218.85,1273.000,4038.000,24300.000,16200.000,217.511,217.913,218.122,218.958,-0.915
2017-01-06 09:53:00,217.775,218.850,-1.075,85.000,97.000,217.65,217.90,2700.000,2700.000,218.65,219.05,301.000,50.000,217.60,217.95,2700.000,2700.000,218.60,219.10,2778.000,2580.000,13500.000,13500.000,217.518,218.133,218.460,219.240,-0.870
2017-01-06 09:54:00,217.764,218.654,-0.950,200.000,581.000,217.70,217.85,2700.000,5400.000,218.55,218.90,4000.000,102.000,217.65,217.90,5400.000,2700.000,218.50,218.95,5403.000,3972.000,16200.000,21600.000,217.624,218.007,218.375,219.012,-0.850
2017-01-06 09:55:00,217.836,218.769,-0.875,50.000,10.000,217.75,217.90,2700.000,5400.000,218.60,218.80,330.000,8.000,217.70,217.95,2700.000,10800.000,218.55,219.00,5063.000,4669.000,16200.000,27000.000,217.601,218.045,218.458,219.150,-0.845
2017-01-06 09:56:00,217.926,219.009,-0.850,50.000,50.000,217.95,218.15,2700.000,10800.000,218.80,219.00,869.000,517.000,217.90,218.20,2700.000,2700.000,218.70,219.20,4318.000,13318.000,18900.000,24300.000,217.795,218.297,218.607,219.233,-0.840
2017-01-06 09:57:00,217.897,218.827,-0.825,490.000,50.000,217.95,218.10,2700.000,8100.000,218.70,219.00,822.000,95.000,217.90,218.15,5400.000,2700.000,218.55,219.15,2403.000,7358.000,16200.000,18900.000,217.864,218.247,218.475,219.129,-0.860
2017-01-06 09:58:00,217.873,218.743,-0.850,860.000,475.000,217.90,218.00,2700.000,10800.000,218.60,219.00,2.000,18.000,217.85,218.15,2700.000,2700.000,218.55,219.15,1953.000,5123.000,13500.000,24300.000,217.808,218.222,218.480,219.133,-0.845
2017-01-06 09:59:00,217.564,218.407,-0.850,102.000,145.000,217.60,217.75,2700.000,2700.000,218.40,218.65,103.000,2.000,217.55,217.80,2700.000,2700.000,218.25,218.70,2593.000,6253.000,13500.000,24300.000,217.477,217.914,218.220,218.911,-0.840
2017-01-06 10:00:00,217.657,218.505,-0.850,584.000,281.000,217.65,217.75,5400.000,2700.000,218.45,218.65,707.000,19.000,217.60,217.85,8100.000,2700.000,218.25,218.85,3509.000,6483.000,29700.000,27000.000,217.539,217.924,218.136,218.970,-0.895
2017-01-06 10:01:00,217.578,218.447,-0.825,261.000,122.000,217.60,217.75,2700.000,2700.000,218.35,218.65,432.000,19.000,217.55,217.80,2700.000,2700.000,218.30,218.75,3420.000,6678.000,13500.000,27000.000,217.487,217.917,218.250,218.945,-0.945
2017-01-06 10:02:00,217.674,218.569,-0.925,682.000,95.000,217.55,217.75,5400.000,5400.000,218.40,218.75,1354.000,52.000,217.50,217.80,2700.000,2700.000,218.35,218.95,5317.000,3357.000,18900.000,29700.000,217.428,217.939,218.257,219.000,-0.975
2017-01-06 10:03:00,217.438,218.454,-0.775,715.000,50.000,217.50,217.70,2700.000,2700.000,218.25,218.50,126.000,3417.000,217.45,217.75,2700.000,2700.000,218.10,218.60,1773.000,9617.000,21600.000,13500.000,217.402,217.828,218.019,218.700,-1.010
2017-01-06 10:04:00,217.478,218.456,-0.825,55.000,334.000,217.55,217.65,2700.000,2700.000,218.20,218.65,500.000,105.000,217.50,217.70,2700.000,2700.000,218.15,218.70,1021.000,2153.000,21600.000,24300.000,217.395,217.816,218.050,218.928,-1.035
2017-01-06 10:05:00,217.763,218.822,-1.125,308.000,103.000,217.70,217.75,10800.000,13500.000,218.70,219.00,306.000,111.000,217.65,217.80,2700.000,2700.000,218.40,219.25,2606.000,1295.000,21600.000,27000.000,217.586,217.956,218.512,219.220,-0.975
2017-01-06 10:06:00,217.859,218.885,-1.075,387.000,72.000,217.75,217.90,2700.000,8100.000,218.80,219.00,209.000,50.000,217.70,217.95,2700.000,2700.000,218.50,219.30,4609.000,3717.000,13500.000,21600.000,217.588,218.041,218.490,219.312,-0.925
2017-01-06 10:07:00,217.899,219.150,-1.075,419.000,46.000,218.00,218.10,2700.000,2700.000,218.95,219.30,50.000,160.000,217.95,218.15,2700.000,5400.000,218.90,219.50,1680.000,4775.000,13500.000,18900.000,217.839,218.310,218.790,219.621,-0.890
2017-01-06 10:08:00,217.864,219.069,-0.950,1000.000,360.000,217.90,218.05,2700.000,8100.000,218.85,219.00,246.000,530.000,217.85,218.10,2700.000,2700.000,218.80,219.30,2288.000,5216.000,16200.000,18900.000,217.808,218.208,218.675,219.279,-0.885
2017-01-06 10:09:00,217.953,218.997,-0.950,970.000,199.000,217.90,218.00,2700.000,8100.000,218.80,219.00,2.000,337.000,217.85,218.05,2700.000,2700.000,218.65,219.25,2504.000,2229.000,21600.000,18900.000,217.782,218.133,218.412,219.250,-0.870
2017-01-06 10:10:00,217.777,218.781,-0.825,1220.000,50.000,217.90,218.05,5400.000,5400.000,218.65,218.95,2.000,1087.000,217.85,218.10,5400.000,8100.000,218.50,219.00,2385.000,9283.000,21600.000,21600.000,217.797,218.222,218.381,219.119,-0.890
2017-01-06 10:11:00,217.763,218.789,-0.825,35.000,300.000,217.80,217.90,2700.000,5400.000,218.55,218.80,52.000,95.000,217.75,217.95,5400.000,2700.000,218.50,218.95,2944.000,5420.000,18900.000,18900.000,217.600,218.063,218.400,219.050,-0.880
2017-01-06 10:12:00,217.427,218.429,-0.900,151.000,150.000,217.40,217.50,2700.000,2700.000,218.25,218.45,75.000,2.000,217.35,217.55,2700.000,2700.000,218.10,218.70,1241.000,1486.000,27000.000,18900.000,217.248,217.660,217.980,218.821,-0.885
2017-01-06 10:13:00,217.351,218.547,-0.925,216.000,365.000,217.35,217.50,2700.000,2700.000,218.25,218.45,203.000,20.000,217.30,217.55,2700.000,5400.000,218.20,218.70,1856.000,3486.000,24300.000,24300.000,217.224,217.644,218.067,218.867,-0.910
2017-01-06 10:14:00,217.374,218.408,-0.875,88.000,153.000,217.45,217.60,2700.000,2700.000,218.20,218.60,302.000,566.000,217.40,217.65,2700.000,2700.000,218.10,218.65,1161.000,4840.000,27000.000,21600.000,217.342,217.807,218.030,218.838,-0.935
2017-01-06 10:15:00,217.877,218.893,-0.925,50.000,411.000,217.90,218.00,2700.000,10800.000,218.75,219.00,2423.000,150.000,217.85,218.10,2700.000,2700.000,218.70,219.20,3782.000,7877.000,16200.000,24300.000,217.809,218.197,218.542,219.167,-0.960
2017-01-06 10:16:00,217.532,218.609,-0.775,5.000,153.000,217.75,217.85,2700.000,2700.000,218.45,218.70,275.000,965.000,217.60,217.90,2700.000,2700.000,218.40,218.90,1375.000,10579.000,21600.000,24300.000,217.463,217.985,218.294,219.006,-1.000
2017-01-06 10:17:00,217.729,218.673,-0.925,200.000,154.000,217.75,217.80,2700.000,2700.000,218.50,218.90,46.000,50.000,217.65,217.85,2700.000,2700.000,218.45,218.95,1269.000,1544.000,18900.000,21600.000,217.569,217.948,218.350,219.081,-1.020
2017-01-06 10:18:00,217.822,218.903,-1.050,145.000,15.000,217.70,217.85,2700.000,8100.000,218.65,219.00,180.000,139.000,217.65,217.90,2700.000,2700.000,218.55,219.20,1699.000,1391.000,21600.000,21600.000,217.573,218.010,218.406,219.188,-1.020
2017-01-06 10:19:00,217.965,218.970,-1.000,102.000,100.000,217.75,217.90,2700.000,5400.000,218.65,219.00,38.000,6.000,217.70,217.95,2700.000,2700.000,218.60,219.20,3647.000,1217.000,21600.000,18900.000,217.574,218.016,218.463,219.221,-1.045
2017-01-06 10:20:00,217.909,219.033,-1.050,120.000,130.000,217.80,217.85,2700.000,8100.000,218.75,219.00,203.000,85.000,217.75,217.90,2700.000,2700.000,218.70,219.20,2668.000,842.000,35100.000,21600.000,217.678,217.993,218.485,219.194,-1.030
