,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue
2017-01-06 09:17:00,64.378,64.502,-0.225,18202.000,149.000,64.30,64.35,72000.000,24000.000,64.50,64.60,10555.000,9746.000,64.25,64.40,12000.000,12000.000,64.45,64.65,137258.000,66778.000,132000.000,168000.000,64.175,64.473,64.436,64.725,-0.195
2017-01-06 09:18:00,64.433,64.621,-0.200,10682.000,10102.000,64.35,64.45,12000.000,12000.000,64.55,64.65,18645.000,17088.000,64.30,64.50,84000.000,36000.000,64.50,64.70,123537.000,92115.000,240000.000,156000.000,64.225,64.556,64.460,64.762,-0.180
2017-01-06 09:19:00,64.471,64.618,-0.175,948.000,5905.000,64.40,64.45,24000.000,12000.000,64.55,64.65,8242.000,16016.000,64.35,64.50,84000.000,24000.000,64.50,64.70,99655.000,75256.000,252000.000,156000.000,64.239,64.564,64.464,64.773,-0.175
2017-01-06 09:20:00,64.425,64.626,-0.225,9959.000,9220.000,64.35,64.45,12000.000,36000.000,64.60,64.65,45434.000,18167.000,64.30,64.50,12000.000,24000.000,64.55,64.70,141371.000,91957.000,216000.000,180000.000,64.253,64.563,64.481,64.757,-0.170
2017-01-06 09:21:00,64.388,64.548,-0.200,205.000,8307.000,64.35,64.40,24000.000,24000.000,64.55,64.60,37137.000,29215.000,64.30,64.45,84000.000,48000.000,64.50,64.65,136702.000,110500.000,168000.000,204000.000,64.234,64.521,64.464,64.715,-0.170
2017-01-06 09:22:00,64.460,64.539,-0.175,3253.000,9479.000,64.40,64.45,24000.000,36000.000,64.55,64.65,7365.000,18856.000,64.35,64.50,84000.000,24000.000,64.50,64.70,130254.000,102204.000,180000.000,240000.000,64.255,64.563,64.447,64.770,-0.175
2017-01-06 09:23:00,64.527,64.628,-0.125,1139.000,19740.000,64.50,64.55,36000.000,24000.000,64.60,64.70,10052.000,35803.000,64.45,64.60,24000.000,24000.000,64.55,64.75,81767.000,123045.000,216000.000,252000.000,64.339,64.645,64.497,64.821,-0.190
2017-01-06 09:24:00,64.538,64.611,-0.150,8959.000,14393.000,64.45,64.55,96000.000,24000.000,64.60,64.70,18020.000,35803.000,64.40,64.60,24000.000,36000.000,64.55,64.75,130625.000,106214.000,216000.000,276000.000,64.313,64.644,64.525,64.817,-0.200
2017-01-06 09:25:00,64.576,64.708,-0.200,11415.000,8573.000,64.50,64.55,60000.000,24000.000,64.70,64.75,15854.000,16740.000,64.45,64.60,36000.000,108000.000,64.65,64.80,137045.000,82190.000,192000.000,252000.000,64.366,64.655,64.606,64.845,-0.190
2017-01-06 09:26:00,64.594,64.730,-0.200,8853.000,15498.000,64.55,64.60,72000.000,48000.000,64.70,64.85,17098.000,8588.000,64.50,64.65,24000.000,60000.000,64.65,64.90,99821.000,85748.000,156000.000,240000.000,64.419,64.715,64.627,64.945,-0.180
2017-01-06 09:27:00,64.596,64.734,-0.200,556.000,12661.000,64.55,64.60,12000.000,60000.000,64.75,64.80,24807.000,21918.000,64.50,64.65,36000.000,24000.000,64.70,64.85,119102.000,97553.000,144000.000,264000.000,64.427,64.709,64.638,64.914,-0.165
2017-01-06 09:28:00,64.588,64.739,-0.200,4615.000,8507.000,64.55,64.60,36000.000,36000.000,64.75,64.80,16648.000,15425.000,64.50,64.65,36000.000,24000.000,64.70,64.85,108171.000,93237.000,156000.000,216000.000,64.428,64.718,64.658,64.922,-0.155
2017-01-06 09:29:00,64.588,64.728,-0.200,5378.000,8463.000,64.55,64.60,36000.000,24000.000,64.75,64.80,23322.000,15625.000,64.50,64.65,24000.000,24000.000,64.70,64.85,111626.000,93293.000,144000.000,216000.000,64.433,64.718,64.654,64.933,-0.155
2017-01-06 09:30:00,64.664,64.732,-0.150,1146.000,21598.000,64.60,64.65,12000.000,24000.000,64.75,64.80,7008.000,24576.000,64.55,64.70,60000.000,12000.000,64.70,64.85,113858.000,99021.000,168000.000,228000.000,64.449,64.744,64.650,64.942,-0.155
2017-01-06 09:31:00,64.693,64.793,-0.150,4403.000,6358.000,64.65,64.70,24000.000,12000.000,64.80,64.85,20261.000,24640.000,64.60,64.75,36000.000,60000.000,64.75,64.90,108802.000,96159.000,168000.000,240000.000,64.514,64.818,64.696,64.970,-0.150
2017-01-06 09:32:00,64.652,64.758,-0.125,3525.000,18565.000,64.65,64.70,24000.000,36000.000,64.75,64.85,8181.000,26268.000,64.60,64.75,48000.000,60000.000,64.70,64.90,67109.000,110744.000,144000.000,240000.000,64.522,64.805,64.654,64.955,-0.155
