,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue
2017-01-06 09:17:00,65.302,65.414,-0.275,49068.000,8164.000,65.20,65.25,27000.000,27000.000,65.40,65.60,75992.000,100.000,65.15,65.30,27000.000,27000.000,65.25,65.65,295428.000,47286.000,162000.000,216000.000,65.107,65.404,65.200,65.738,-0.225
2017-01-06 09:18:00,65.463,65.654,-0.250,60485.000,13258.000,65.40,65.45,81000.000,54000.000,65.65,65.70,58401.000,15473.000,65.35,65.50,27000.000,54000.000,65.55,65.80,264580.000,121333.000,297000.000,324000.000,65.305,65.564,65.523,65.854,-0.220
2017-01-06 09:19:00,65.507,65.700,-0.250,45000.000,705.000,65.45,65.50,81000.000,27000.000,65.70,65.75,36223.000,10786.000,65.40,65.55,27000.000,54000.000,65.65,65.80,233095.000,103831.000,216000.000,243000.000,65.349,65.655,65.613,65.872,-0.210
2017-01-06 09:20:00,65.567,65.660,-0.225,1001.000,2116.000,65.50,65.55,27000.000,54000.000,65.70,65.80,27264.000,13150.000,65.45,65.60,27000.000,27000.000,65.65,65.85,180712.000,98923.000,135000.000,270000.000,65.364,65.700,65.570,65.915,-0.200
2017-01-06 09:21:00,65.605,65.668,-0.200,2491.000,17978.000,65.50,65.60,27000.000,108000.000,65.70,65.80,34111.000,10514.000,65.45,65.65,27000.000,27000.000,65.65,65.85,196500.000,114854.000,135000.000,324000.000,65.368,65.711,65.560,65.892,-0.200
2017-01-06 09:22:00,65.600,65.689,-0.200,3678.000,17878.000,65.50,65.60,27000.000,135000.000,65.70,65.80,28928.000,10777.000,65.45,65.65,27000.000,27000.000,65.65,65.85,192504.000,121430.000,162000.000,351000.000,65.367,65.710,65.558,65.885,-0.190
2017-01-06 09:23:00,65.644,65.811,-0.225,46518.000,10111.000,65.55,65.65,81000.000,27000.000,65.75,65.90,30805.000,29557.000,65.50,65.70,27000.000,81000.000,65.70,65.95,236686.000,122107.000,243000.000,270000.000,65.440,65.781,65.650,66.010,-0.180
2017-01-06 09:24:00,65.659,65.762,-0.200,200.000,9396.000,65.60,65.65,27000.000,81000.000,65.75,65.90,44883.000,29557.000,65.55,65.70,27000.000,81000.000,65.70,65.95,187286.000,121892.000,135000.000,324000.000,65.467,65.782,65.650,65.988,-0.170
2017-01-06 09:25:00,65.624,65.724,-0.175,2209.000,7260.000,65.60,65.65,27000.000,81000.000,65.70,65.90,44983.000,29557.000,65.55,65.70,27000.000,81000.000,65.65,65.95,130279.000,135265.000,135000.000,324000.000,65.472,65.774,65.600,65.992,-0.165
2017-01-06 09:26:00,65.633,65.747,-0.200,44933.000,11618.000,65.55,65.65,54000.000,81000.000,65.70,65.90,5780.000,29057.000,65.50,65.70,27000.000,81000.000,65.65,65.95,199588.000,140543.000,162000.000,297000.000,65.425,65.770,65.617,65.982,-0.160
2017-01-06 09:27:00,65.628,65.668,-0.150,18263.000,32710.000,65.55,65.65,27000.000,135000.000,65.70,65.80,7470.000,38069.000,65.50,65.70,27000.000,27000.000,65.65,65.85,190309.000,183143.000,135000.000,459000.000,65.408,65.743,65.600,65.900,-0.165
2017-01-06 09:28:00,65.632,65.706,-0.175,17463.000,21761.000,65.55,65.65,27000.000,54000.000,65.70,65.85,25002.000,31573.000,65.50,65.70,27000.000,27000.000,65.65,65.90,203848.000,160984.000,135000.000,297000.000,65.416,65.761,65.600,65.955,-0.165
2017-01-06 09:29:00,65.687,65.786,-0.150,97.000,26901.000,65.65,65.70,54000.000,108000.000,65.75,65.90,15425.000,32920.000,65.60,65.75,54000.000,81000.000,65.70,65.95,145653.000,157829.000,216000.000,351000.000,65.502,65.811,65.669,65.985,-0.170
