,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue,benchmark_score
2017-01-06 09:17:00,122.869,123.017,-0.150,2615,6268,122.80,122.90,9000,18000,122.95,123.05,2667,9781,122.75,122.95,9000,9000,122.90,123.10,34914,33355,72000,63000,122.673,122.997,122.838,123.150,-0.230,0.000
2017-01-06 09:18:00,122.893,123.136,-0.225,135,242,122.90,122.95,9000,18000,123.10,123.20,150,5260,122.85,123.00,9000,9000,123.00,123.25,25260,37656,81000,81000,122.756,123.092,122.928,123.317,-0.230,80.000
2017-01-06 09:19:00,122.953,123.135,-0.225,1800,482,122.90,122.95,9000,18000,123.10,123.20,590,4674,122.85,123.00,27000,9000,123.05,123.25,33139,24551,90000,90000,122.754,123.090,122.965,123.315,-0.230,64.056
2017-01-06 09:20:00,122.848,123.116,-0.225,1354,230,122.80,122.90,9000,18000,123.00,123.15,1192,4492,122.75,122.95,9000,27000,122.95,123.20,25877,24627,90000,81000,122.670,123.044,122.860,123.228,-0.230,55.095
2017-01-06 09:21:00,122.935,123.146,-0.250,3707,5,122.85,122.90,18000,36000,123.05,123.20,995,108,122.80,122.95,18000,18000,122.95,123.25,47879,17412,117000,99000,122.724,123.064,122.892,123.273,-0.225,49.169
2017-01-06 09:22:00,123.053,123.328,-0.225,4165,138,123.00,123.10,9000,18000,123.20,123.35,3846,2551,122.95,123.15,9000,18000,123.15,123.40,45335,37135,90000,72000,122.879,123.252,123.065,123.444,-0.230,44.205
2017-01-06 09:23:00,123.139,123.305,-0.225,659,2013,123.10,123.15,18000,27000,123.30,123.40,629,2750,123.05,123.20,9000,18000,123.25,123.45,34786,31787,72000,108000,122.955,123.281,123.169,123.496,-0.235,40.353
2017-01-06 09:24:00,123.179,123.378,-0.225,3080,770,123.15,123.20,18000,18000,123.35,123.45,413,3095,123.10,123.25,9000,18000,123.30,123.50,37925,31191,72000,90000,123.020,123.354,123.250,123.560,-0.230,37.408
2017-01-06 09:25:00,123.168,123.407,-0.225,2491,382,123.15,123.20,18000,18000,123.35,123.45,1203,2955,123.10,123.25,36000,9000,123.30,123.50,35774,34902,108000,81000,123.017,123.350,123.263,123.567,-0.225,34.992
2017-01-06 09:26:00,123.231,123.445,-0.225,200,128,123.20,123.25,18000,18000,123.40,123.50,2439,7836,123.15,123.30,9000,18000,123.35,123.55,34472,35765,90000,99000,123.054,123.379,123.290,123.605,-0.230,33.032
2017-01-06 09:27:00,123.258,123.463,-0.250,1563,110,123.20,123.25,18000,9000,123.45,123.50,9979,2157,123.15,123.30,27000,27000,123.40,123.55,46513,29576,99000,108000,123.064,123.395,123.350,123.612,-0.220,31.377
2017-01-06 09:28:00,123.270,123.483,-0.250,1486,94,123.20,123.25,45000,9000,123.45,123.50,10218,2157,123.15,123.30,27000,9000,123.40,123.55,47925,25484,135000,81000,123.063,123.402,123.370,123.628,-0.205,30.069
2017-01-06 09:29:00,123.232,123.422,-0.200,1551,7900,123.20,123.25,27000,18000,123.40,123.45,741,7418,123.15,123.30,9000,9000,123.35,123.50,40278,44843,126000,99000,123.062,123.358,123.293,123.559,-0.195,30.063
2017-01-06 09:30:00,123.255,123.517,-0.200,1085,2122,123.25,123.30,18000,18000,123.40,123.55,1911,3402,123.20,123.35,36000,27000,123.35,123.60,23367,33151,126000,81000,123.104,123.430,123.304,123.633,-0.190,30.471
2017-01-06 09:31:00,123.239,123.461,-0.250,435,717,123.20,123.25,18000,27000,123.45,123.50,11752,5539,123.15,123.30,18000,9000,123.40,123.55,42178,34186,90000,108000,123.074,123.380,123.355,123.600,-0.185,30.817
2017-01-06 09:32:00,123.053,123.294,-0.200,60,708,123.05,123.10,18000,36000,123.20,123.35,3491,4930,123.00,123.15,9000,18000,123.15,123.40,28688,36482,108000,108000,122.903,123.250,123.088,123.446,-0.200,31.959
2017-01-06 09:33:00,123.035,123.244,-0.175,2980,3782,123.00,123.10,18000,54000,123.15,123.30,1236,4219,122.95,123.15,45000,9000,123.10,123.35,34938,43903,108000,108000,122.852,123.235,123.067,123.375,-0.220,31.345
2017-01-06 09:34:00,123.040,123.192,-0.150,3199,4381,123.00,123.05,9000,18000,123.15,123.20,1862,4758,122.95,123.10,45000,27000,123.10,123.25,49106,44987,126000,99000,122.858,123.176,123.050,123.295,-0.235,30.626
2017-01-06 09:35:00,123.075,123.250,-0.175,1039,4114,123.05,123.10,27000,18000,123.20,123.30,9635,4637,123.00,123.15,36000,9000,123.10,123.35,48255,46241,144000,99000,122.924,123.232,123.069,123.414,-0.245,31.221
2017-01-06 09:36:00,123.143,123.348,-0.225,3823,474,123.10,123.15,27000,18000,123.30,123.40,4559,4625,123.05,123.20,36000,9000,123.25,123.45,57810,45330,117000,108000,122.975,123.275,123.204,123.513,-0.255,32.904
2017-01-06 09:37:00,123.184,123.420,-0.275,1781,535,123.15,123.20,36000,27000,123.40,123.50,13530,3548,123.10,123.25,9000,18000,123.30,123.55,54700,42387,117000,126000,123.029,123.342,123.277,123.596,-0.240,35.686
2017-01-06 09:38:00,123.193,123.441,-0.275,12499,3688,123.15,123.25,36000,9000,123.45,123.50,5494,8075,123.10,123.30,45000,9000,123.30,123.55,54418,54372,144000,99000,123.047,123.367,123.297,123.618,-0.225,35.904
2017-01-06 09:39:00,123.006,123.286,-0.225,5621,1166,123.00,123.05,27000,18000,123.20,123.30,2772,4439,122.95,123.10,36000,9000,123.15,123.35,45197,54231,144000,81000,122.878,123.182,123.109,123.400,-0.225,35.094
2017-01-06 09:40:00,123.034,123.369,-0.225,680,848,123.05,123.10,18000,18000,123.25,123.35,6092,7371,123.00,123.15,36000,9000,123.20,123.40,33511,53145,153000,63000,122.931,123.232,123.147,123.436,-0.230,34.386
2017-01-06 09:41:00,123.099,123.392,-0.275,1956,1112,123.10,123.15,18000,27000,123.35,123.45,11507,1513,123.05,123.20,9000,27000,123.30,123.50,35433,42949,99000,117000,122.984,123.290,123.241,123.550,-0.235,33.801
2017-01-06 09:42:00,123.015,123.347,-0.200,3016,598,123.05,123.10,18000,9000,123.25,123.30,5438,17908,123.00,123.15,45000,27000,123.20,123.40,29608,60812,180000,99000,122.945,123.227,123.147,123.445,-0.250,33.359
2017-01-06 09:43:00,123.107,123.434,-0.200,991,1674,123.10,123.15,18000,9000,123.30,123.35,1435,14215,123.05,123.20,27000,18000,123.25,123.45,35407,51982,162000,63000,122.964,123.266,123.169,123.493,-0.255,32.770
2017-01-06 09:44:00,123.032,123.282,-0.225,5561,2706,123.00,123.05,36000,27000,123.20,123.30,6423,5769,122.95,123.10,45000,18000,123.15,123.35,49953,43665,171000,99000,122.882,123.173,123.121,123.386,-0.250,32.671
2017-01-06 09:45:00,123.031,123.304,-0.250,7638,1557,123.00,123.05,18000,27000,123.20,123.35,4107,3306,122.95,123.10,27000,36000,123.15,123.40,50360,38840,126000,99000,122.884,123.194,123.107,123.423,-0.245,32.429
2017-01-06 09:46:00,123.068,123.431,-0.300,2697,2013,123.05,123.10,36000,18000,123.30,123.45,17815,2536,123.00,123.15,18000,45000,123.25,123.50,49580,37662,144000,99000,122.948,123.260,123.194,123.527,-0.240,31.986
2017-01-06 09:47:00,123.047,123.394,-0.275,2116,591,123.05,123.10,45000,27000,123.30,123.40,18415,3536,123.00,123.15,18000,9000,123.25,123.45,44453,45350,153000,90000,122.952,123.252,123.200,123.485,-0.235,31.462
2017-01-06 09:48:00,123.005,123.262,-0.225,5815,1439,123.00,123.05,9000,63000,123.20,123.30,3906,5784,122.95,123.10,45000,18000,123.15,123.35,42298,54193,153000,144000,122.875,123.177,123.106,123.378,-0.245,31.067
2017-01-06 09:49:00,122.993,123.259,-0.200,5546,5382,123.00,123.05,9000,45000,123.20,123.25,4513,22560,122.95,123.10,27000,18000,123.15,123.30,43862,74149,144000,108000,122.876,123.164,123.094,123.321,-0.250,30.629
2017-01-06 09:50:00,122.894,123.180,-0.225,5529,1891,122.85,122.95,18000,18000,123.10,123.15,22732,13836,122.80,123.00,18000,9000,123.05,123.20,66299,60347,144000,63000,122.748,123.080,122.991,123.250,-0.255,30.161
