,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue
2017-01-06 09:17:00,142.205,143.022,-0.575,940.000,2366.000,142.30,142.35,16000.000,8000.000,142.80,143.00,643.000,2238.000,142.25,142.40,8000.000,8000.000,142.75,143.05,7050.000,40600.000,80000.000,48000.000,142.171,142.493,142.670,143.183,-0.775
2017-01-06 09:18:00,142.576,143.332,-0.700,2224.000,3102.000,142.55,142.70,24000.000,16000.000,143.25,143.40,2966.000,11647.000,142.50,142.75,8000.000,24000.000,143.20,143.50,35629.000,62819.000,72000.000,80000.000,142.406,142.825,143.139,143.565,-0.800
2017-01-06 09:19:00,142.745,143.472,-0.825,4599.000,25.000,142.60,142.65,56000.000,16000.000,143.40,143.50,12590.000,498.000,142.55,142.70,8000.000,8000.000,143.30,143.60,83041.000,6238.000,88000.000,56000.000,142.481,142.832,143.336,143.721,-0.800
2017-01-06 09:20:00,142.711,143.407,-0.850,3779.000,98.000,142.55,142.60,16000.000,8000.000,143.35,143.50,4742.000,216.000,142.50,142.65,8000.000,8000.000,143.20,143.55,93478.000,6662.000,64000.000,56000.000,142.416,142.757,143.169,143.643,-0.805
2017-01-06 09:21:00,142.714,143.318,-0.750,9000.000,312.000,142.60,142.65,16000.000,8000.000,143.30,143.45,979.000,3336.000,142.55,142.70,8000.000,40000.000,143.25,143.50,60677.000,19197.000,56000.000,120000.000,142.455,142.794,143.200,143.583,-0.815
2017-01-06 09:22:00,142.692,143.345,-0.750,757.000,3.000,142.65,142.70,8000.000,48000.000,143.35,143.50,6253.000,380.000,142.60,142.75,8000.000,8000.000,143.25,143.65,30151.000,22412.000,40000.000,128000.000,142.502,142.869,143.210,143.662,-0.810
2017-01-06 09:23:00,142.697,143.335,-0.825,7436.000,653.000,142.60,142.65,8000.000,16000.000,143.40,143.50,13400.000,4178.000,142.55,142.70,16000.000,32000.000,143.35,143.60,94349.000,30790.000,48000.000,160000.000,142.473,142.797,143.283,143.665,-0.810
2017-01-06 09:24:00,142.679,143.308,-0.825,10436.000,1234.000,142.60,142.65,8000.000,16000.000,143.40,143.50,1286.000,4329.000,142.55,142.70,8000.000,8000.000,143.25,143.55,69908.000,36003.000,64000.000,144000.000,142.465,142.779,143.200,143.639,-0.810
2017-01-06 09:25:00,142.732,143.493,-0.875,3574.000,1140.000,142.65,142.70,8000.000,8000.000,143.50,143.60,31556.000,4594.000,142.60,142.75,8000.000,32000.000,143.45,143.65,104840.000,33926.000,56000.000,112000.000,142.548,142.836,143.357,143.700,-0.800
2017-01-06 09:26:00,142.761,143.508,-0.800,288.000,2102.000,142.70,142.80,8000.000,8000.000,143.50,143.60,4667.000,2813.000,142.65,142.85,8000.000,16000.000,143.45,143.65,73488.000,57781.000,56000.000,96000.000,142.566,142.958,143.371,143.721,-0.820
2017-01-06 09:27:00,142.663,143.325,-0.725,793.000,622.000,142.60,142.65,8000.000,8000.000,143.30,143.40,1495.000,4056.000,142.55,142.70,16000.000,8000.000,143.25,143.55,38191.000,28845.000,56000.000,104000.000,142.438,142.785,143.193,143.612,-0.845
2017-01-06 09:28:00,142.907,143.574,-0.825,6106.000,170.000,142.80,142.85,8000.000,8000.000,143.60,143.70,18343.000,34.000,142.75,142.90,16000.000,8000.000,143.55,143.75,91440.000,22568.000,48000.000,120000.000,142.675,143.017,143.508,143.867,-0.830
2017-01-06 09:29:00,142.791,143.438,-0.825,4933.000,86.000,142.65,142.75,8000.000,24000.000,143.45,143.60,12008.000,3557.000,142.60,142.80,8000.000,16000.000,143.35,143.65,76051.000,23974.000,40000.000,88000.000,142.518,142.900,143.290,143.682,-0.810
2017-01-06 09:30:00,142.730,143.339,-0.825,13972.000,97.000,142.60,142.70,8000.000,8000.000,143.45,143.50,22767.000,2416.000,142.55,142.75,8000.000,8000.000,143.40,143.55,114800.000,35473.000,40000.000,112000.000,142.487,142.839,143.300,143.682,-0.800
2017-01-06 09:31:00,142.807,143.545,-0.900,28691.000,2975.000,142.70,142.80,8000.000,8000.000,143.60,143.70,28757.000,208.000,142.65,142.85,8000.000,16000.000,143.55,143.75,108065.000,35385.000,48000.000,112000.000,142.610,142.947,143.483,143.836,-0.770
2017-01-06 09:32:00,142.700,143.419,-0.850,7900.000,1667.000,142.60,142.70,8000.000,8000.000,143.45,143.55,25270.000,2628.000,142.55,142.75,16000.000,8000.000,143.40,143.60,101431.000,51385.000,64000.000,80000.000,142.487,142.823,143.263,143.690,-0.740
2017-01-06 09:33:00,142.571,143.303,-0.750,456.000,1092.000,142.55,142.60,24000.000,8000.000,143.25,143.40,2452.000,4045.000,142.50,142.65,8000.000,8000.000,143.20,143.50,54363.000,55174.000,56000.000,64000.000,142.382,142.774,143.179,143.562,-0.740
2017-01-06 09:34:00,142.457,143.162,-0.725,6066.000,1578.000,142.40,142.45,8000.000,8000.000,143.10,143.20,3.000,5121.000,142.35,142.50,8000.000,8000.000,143.05,143.25,61780.000,47037.000,80000.000,56000.000,142.242,142.591,142.965,143.329,-0.745
2017-01-06 09:35:00,142.504,143.182,-0.775,1248.000,4256.000,142.35,142.50,16000.000,16000.000,143.10,143.30,4762.000,116.000,142.30,142.55,8000.000,8000.000,143.05,143.40,67561.000,31711.000,64000.000,72000.000,142.210,142.636,142.881,143.428,-0.745
2017-01-06 09:36:00,142.292,142.862,-0.750,2592.000,321.000,142.20,142.25,16000.000,16000.000,142.90,143.05,525.000,3069.000,142.15,142.30,8000.000,32000.000,142.85,143.10,81536.000,40943.000,80000.000,144000.000,142.030,142.414,142.740,143.175,-0.735
2017-01-06 09:37:00,142.270,142.960,-0.700,868.000,1069.000,142.25,142.30,32000.000,8000.000,142.90,143.05,458.000,3119.000,142.20,142.35,8000.000,32000.000,142.85,143.10,34455.000,44404.000,96000.000,104000.000,142.074,142.439,142.779,143.177,-0.735
2017-01-06 09:38:00,142.290,142.971,-0.750,3101.000,250.000,142.20,142.25,24000.000,16000.000,142.90,143.05,3929.000,339.000,142.15,142.30,8000.000,32000.000,142.85,143.10,85533.000,40265.000,88000.000,104000.000,142.038,142.419,142.782,143.146,-0.715
2017-01-06 09:39:00,142.268,142.993,-0.750,234.000,2938.000,142.25,142.30,8000.000,16000.000,142.95,143.10,7831.000,3492.000,142.20,142.35,8000.000,16000.000,142.90,143.15,53406.000,68053.000,88000.000,88000.000,142.085,142.436,142.745,143.209,-0.690
2017-01-06 09:40:00,142.363,143.110,-0.775,2206.000,4003.000,142.25,142.35,8000.000,24000.000,143.00,143.15,7940.000,2396.000,142.20,142.40,8000.000,8000.000,142.95,143.25,90004.000,50152.000,96000.000,104000.000,142.096,142.489,142.796,143.277,-0.665
2017-01-06 09:41:00,142.229,142.941,-0.700,500.000,4045.000,142.25,142.30,8000.000,24000.000,142.90,143.05,6055.000,7484.000,142.20,142.35,8000.000,16000.000,142.85,143.10,27581.000,57079.000,80000.000,96000.000,142.106,142.424,142.745,143.158,-0.655
2017-01-06 09:42:00,142.109,142.714,-0.700,1548.000,1856.000,142.00,142.10,16000.000,8000.000,142.70,142.80,2772.000,10195.000,141.95,142.15,8000.000,24000.000,142.55,142.85,59380.000,44247.000,64000.000,80000.000,141.825,142.213,142.519,142.960,-0.665
2017-01-06 09:43:00,141.931,142.564,-0.650,400.000,2488.000,141.90,141.95,8000.000,8000.000,142.50,142.65,1804.000,10339.000,141.85,142.00,8000.000,16000.000,142.45,142.70,29347.000,34106.000,64000.000,80000.000,141.762,142.054,142.350,142.810,-0.655
2017-01-06 09:44:00,141.692,142.406,-0.625,4707.000,2120.000,141.70,141.75,16000.000,24000.000,142.25,142.45,2541.000,9639.000,141.60,141.80,16000.000,8000.000,142.20,142.50,30460.000,38026.000,128000.000,88000.000,141.525,141.864,142.091,142.591,-0.660
2017-01-06 09:45:00,141.932,142.531,-0.650,1226.000,2.000,141.90,141.95,16000.000,24000.000,142.50,142.65,4581.000,14693.000,141.85,142.00,8000.000,16000.000,142.35,142.70,30267.000,34177.000,80000.000,88000.000,141.760,142.058,142.310,142.755,-0.675
2017-01-06 09:46:00,141.954,142.583,-0.650,10.000,3685.000,141.95,142.00,24000.000,24000.000,142.55,142.70,1722.000,9319.000,141.90,142.05,8000.000,8000.000,142.50,142.75,30547.000,53301.000,64000.000,80000.000,141.793,142.112,142.438,142.800,-0.690
2017-01-06 09:47:00,142.094,142.767,-0.750,2024.000,25.000,142.00,142.05,8000.000,40000.000,142.70,142.85,3062.000,1014.000,141.95,142.10,24000.000,8000.000,142.65,142.95,63171.000,27625.000,88000.000,120000.000,141.839,142.224,142.564,142.973,-0.675
2017-01-06 09:48:00,142.054,142.743,-0.600,575.000,10299.000,142.05,142.10,16000.000,8000.000,142.60,142.75,761.000,11431.000,142.00,142.15,8000.000,16000.000,142.55,142.80,25768.000,52094.000,112000.000,56000.000,141.891,142.197,142.454,142.871,-0.710
2017-01-06 09:49:00,142.014,142.783,-0.650,7.000,1170.000,142.05,142.10,32000.000,16000.000,142.65,142.80,322.000,8997.000,142.00,142.15,8000.000,16000.000,142.60,142.85,18266.000,52679.000,96000.000,72000.000,141.880,142.224,142.558,142.944,-0.735
2017-01-06 09:50:00,142.303,143.022,-0.725,3800.000,429.000,142.25,142.30,16000.000,8000.000,142.90,143.10,4217.000,272.000,142.20,142.35,24000.000,8000.000,142.80,143.15,41162.000,27782.000,88000.000,72000.000,142.099,142.467,142.764,143.289,-0.730
2017-01-06 09:51:00,142.156,142.859,-0.725,1192.000,650.000,142.15,142.20,8000.000,16000.000,142.80,143.00,115.000,225.000,142.10,142.25,8000.000,16000.000,142.75,143.05,30022.000,31114.000,48000.000,80000.000,142.009,142.372,142.692,143.140,-0.725
2017-01-06 09:52:00,142.047,142.790,-0.675,7142.000,595.000,142.05,142.10,8000.000,16000.000,142.70,142.80,6494.000,12491.000,142.00,142.15,24000.000,8000.000,142.65,142.85,35481.000,53623.000,104000.000,88000.000,141.932,142.216,142.565,142.959,-0.735
2017-01-06 09:53:00,142.151,142.817,-0.775,9953.000,400.000,142.05,142.10,8000.000,8000.000,142.80,142.90,6403.000,958.000,142.00,142.20,16000.000,24000.000,142.75,143.00,84795.000,44844.000,64000.000,104000.000,141.914,142.293,142.675,143.062,-0.720
2017-01-06 09:54:00,142.245,142.952,-0.775,1318.000,200.000,142.15,142.20,8000.000,24000.000,142.90,143.00,5759.000,1191.000,142.10,142.25,8000.000,32000.000,142.85,143.15,96881.000,39482.000,64000.000,120000.000,141.998,142.368,142.775,143.167,-0.725
