,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue
2017-01-06 09:17:00,189.130,188.313,0.675,659.000,240.000,189.05,189.15,12000.000,4000.000,188.35,188.50,718.000,1093.000,189.00,189.20,4000.000,4000.000,188.05,188.85,7764.000,5983.000,28000.000,32000.000,188.869,189.281,188.114,188.900,0.335
2017-01-06 09:18:00,188.825,188.354,0.425,150.000,426.000,188.75,188.85,8000.000,4000.000,188.25,188.50,5020.000,1555.000,188.70,188.90,4000.000,4000.000,188.15,188.55,10488.000,7604.000,24000.000,24000.000,188.612,188.971,188.133,188.642,0.290
2017-01-06 09:19:00,188.637,188.328,0.300,1458.000,241.000,188.55,188.65,8000.000,12000.000,188.20,188.40,950.000,1150.000,188.50,188.70,4000.000,4000.000,188.15,188.45,7828.000,3774.000,32000.000,32000.000,188.466,188.789,188.094,188.488,0.265
2017-01-06 09:20:00,188.255,187.671,0.325,274.000,1531.000,188.10,188.20,4000.000,4000.000,187.70,187.95,920.000,1653.000,188.05,188.25,8000.000,8000.000,187.60,188.00,11677.000,4423.000,24000.000,32000.000,187.936,188.261,187.425,188.069,0.220
2017-01-06 09:21:00,188.292,187.881,0.325,546.000,3487.000,188.25,188.35,8000.000,4000.000,187.90,188.05,1201.000,1075.000,188.20,188.40,4000.000,8000.000,187.80,188.15,8932.000,12081.000,24000.000,40000.000,188.107,188.457,187.758,188.215,0.185
2017-01-06 09:22:00,188.833,188.524,0.300,163.000,2387.000,188.85,188.90,4000.000,8000.000,188.50,188.65,1052.000,3534.000,188.80,188.95,16000.000,4000.000,188.35,188.70,7325.000,17012.000,36000.000,32000.000,188.722,189.000,188.272,188.750,0.160
2017-01-06 09:23:00,189.067,188.708,0.200,1747.000,1452.000,189.00,189.10,8000.000,8000.000,188.75,188.95,1241.000,425.000,188.95,189.15,4000.000,36000.000,188.65,189.00,14720.000,12098.000,28000.000,68000.000,188.870,189.231,188.571,189.050,0.170
2017-01-06 09:24:00,189.552,189.302,0.175,2650.000,369.000,189.45,189.50,12000.000,4000.000,189.25,189.35,1491.000,783.000,189.40,189.55,20000.000,20000.000,189.20,189.40,26762.000,8812.000,52000.000,48000.000,189.317,189.642,189.177,189.463,0.165
2017-01-06 09:25:00,189.411,189.267,0.100,983.000,453.000,189.35,189.40,4000.000,4000.000,189.20,189.35,297.000,1202.000,189.30,189.45,8000.000,4000.000,189.15,189.40,17387.000,14458.000,32000.000,52000.000,189.179,189.532,189.081,189.638,0.200
2017-01-06 09:26:00,189.487,189.170,0.150,236.000,2184.000,189.35,189.45,12000.000,16000.000,189.20,189.30,6861.000,2306.000,189.30,189.50,16000.000,12000.000,189.00,189.35,27119.000,11061.000,44000.000,48000.000,189.215,189.552,188.991,189.383,0.225
2017-01-06 09:27:00,189.474,189.120,0.175,1574.000,2166.000,189.30,189.45,4000.000,4000.000,189.15,189.25,1308.000,3276.000,189.25,189.50,8000.000,12000.000,189.10,189.30,34956.000,17457.000,36000.000,56000.000,189.138,189.553,188.983,189.364,0.270
2017-01-06 09:28:00,189.751,189.412,0.250,967.000,1796.000,189.80,189.85,4000.000,4000.000,189.50,189.65,470.000,2347.000,189.75,189.90,4000.000,8000.000,189.40,189.70,8271.000,27120.000,28000.000,56000.000,189.648,189.976,189.236,189.750,0.320
2017-01-06 09:29:00,189.525,189.258,0.150,200.000,2014.000,189.40,189.50,4000.000,4000.000,189.25,189.35,297.000,3290.000,189.35,189.55,8000.000,8000.000,189.20,189.40,16189.000,13040.000,24000.000,28000.000,189.231,189.621,189.108,189.443,0.375
