,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue
2017-01-06 09:17:00,208.542,209.886,-1.389,3794.000,1461.000,208.46,208.61,3000.000,3000.000,209.90,209.95,865.000,1566.000,208.41,208.66,3000.000,12000.000,209.85,210.00,21146.000,15869.000,15000.000,27000.000,208.350,208.745,209.760,210.083,-1.413
2017-01-06 09:18:00,208.859,210.162,-1.467,4477.000,843.000,208.76,208.81,6000.000,3000.000,210.15,210.35,2645.000,1640.000,208.71,208.91,9000.000,9000.000,210.00,210.40,15534.000,5828.000,27000.000,24000.000,208.672,208.934,209.889,210.444,-1.386
2017-01-06 09:19:00,208.949,210.268,-1.344,1807.000,265.000,208.91,209.00,15000.000,6000.000,210.20,210.40,772.000,1090.000,208.86,209.06,3000.000,6000.000,210.15,210.45,10258.000,9761.000,30000.000,30000.000,208.768,209.167,210.090,210.545,-1.411
2017-01-06 09:20:00,209.009,210.275,-1.346,1066.000,1239.000,209.06,209.20,6000.000,3000.000,210.35,210.60,50.000,800.000,209.00,209.25,3000.000,3000.000,210.25,210.65,5567.000,18153.000,24000.000,42000.000,208.929,209.329,210.106,210.782,-1.431
2017-01-06 09:21:00,209.679,210.905,-1.453,2617.000,1182.000,209.65,209.75,3000.000,3000.000,211.10,211.20,1457.000,9688.000,209.60,209.80,3000.000,3000.000,211.05,211.25,16170.000,22533.000,30000.000,54000.000,209.527,209.853,210.895,211.442,-1.434
2017-01-06 09:22:00,209.706,211.140,-1.453,136.000,16417.000,209.65,209.80,3000.000,12000.000,211.15,211.20,4887.000,1789.000,209.60,209.85,3000.000,6000.000,211.10,211.30,19829.000,33683.000,24000.000,66000.000,209.520,209.867,211.019,211.420,-1.422
2017-01-06 09:23:00,210.244,211.493,-1.335,2524.000,200.000,210.29,210.34,3000.000,6000.000,211.60,211.70,50.000,1276.000,210.24,210.44,3000.000,3000.000,211.55,211.75,7657.000,18470.000,18000.000,51000.000,210.201,210.526,211.475,211.850,-1.431
2017-01-06 09:24:00,210.865,212.327,-1.466,12534.000,614.000,210.78,210.93,6000.000,6000.000,212.20,212.45,30.000,480.000,210.69,210.98,3000.000,3000.000,212.15,212.50,23427.000,11995.000,18000.000,21000.000,210.689,211.083,212.117,212.579,-1.392
2017-01-06 09:25:00,211.600,213.059,-1.449,5.000,816.000,211.53,211.68,6000.000,3000.000,212.95,213.15,1161.000,50.000,211.48,211.72,3000.000,3000.000,212.90,213.20,9871.000,9382.000,18000.000,15000.000,211.382,211.832,212.867,213.250,-1.362
2017-01-06 09:26:00,210.812,212.200,-1.465,290.000,83.000,210.74,210.78,3000.000,3000.000,212.20,212.25,3814.000,90.000,210.69,210.84,6000.000,6000.000,212.15,212.30,17533.000,7447.000,24000.000,30000.000,210.603,210.958,212.069,212.410,-1.330
2017-01-06 09:27:00,211.266,212.888,-1.397,123.000,706.000,211.33,211.48,6000.000,6000.000,212.70,212.90,842.000,1505.000,211.28,211.53,3000.000,3000.000,212.65,212.95,5675.000,21703.000,30000.000,21000.000,211.216,211.626,212.570,213.021,-1.320
2017-01-06 09:28:00,211.741,213.113,-1.377,1917.000,340.000,211.77,211.87,6000.000,6000.000,213.10,213.30,50.000,1781.000,211.72,211.92,3000.000,3000.000,213.05,213.35,6564.000,16242.000,36000.000,42000.000,211.653,212.007,212.929,213.432,-1.309
2017-01-06 09:29:00,211.501,212.787,-1.273,146.000,25.000,211.48,211.53,6000.000,3000.000,212.70,212.85,253.000,37.000,211.38,211.58,3000.000,3000.000,212.65,212.90,8971.000,7641.000,24000.000,21000.000,211.251,211.693,212.594,212.957,-1.309
2017-01-06 09:30:00,211.473,212.753,-1.298,1433.000,1002.000,211.48,211.53,3000.000,3000.000,212.75,212.85,807.000,750.000,211.43,211.58,6000.000,6000.000,212.70,212.95,7813.000,9372.000,18000.000,33000.000,211.348,211.684,212.650,213.041,-1.293
