,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue
2017-01-06 09:17:00,196.171,196.715,-0.600,131.000,12.000,196.10,196.15,4000.000,4000.000,196.55,196.90,432.000,892.000,196.05,196.20,4000.000,4000.000,196.45,196.95,2904.000,1629.000,28000.000,24000.000,195.974,196.266,196.357,197.008,-0.650
2017-01-06 09:18:00,196.236,196.866,-0.675,916.000,77.000,196.15,196.20,4000.000,4000.000,196.80,196.90,5305.000,169.000,196.10,196.25,4000.000,8000.000,196.45,197.10,10399.000,1748.000,36000.000,28000.000,196.074,196.350,196.400,197.129,-0.645
2017-01-06 09:19:00,196.087,196.703,-0.600,762.000,984.000,196.00,196.05,4000.000,4000.000,196.55,196.70,39.000,635.000,195.95,196.10,8000.000,8000.000,196.50,196.80,8639.000,4904.000,44000.000,24000.000,195.859,196.147,196.309,196.833,-0.660
2017-01-06 09:20:00,196.261,196.850,-0.675,411.000,3.000,196.20,196.25,8000.000,4000.000,196.85,196.95,8523.000,66.000,196.15,196.30,4000.000,4000.000,196.75,197.00,15332.000,5757.000,36000.000,32000.000,196.099,196.430,196.572,197.137,-0.680
2017-01-06 09:21:00,196.169,196.692,-0.600,419.000,2517.000,196.05,196.15,4000.000,4000.000,196.65,196.75,1971.000,399.000,196.00,196.20,4000.000,4000.000,196.60,196.90,18869.000,10233.000,20000.000,28000.000,195.903,196.266,196.530,196.950,-0.720
2017-01-06 09:22:00,196.326,196.963,-0.700,4605.000,665.000,196.30,196.40,12000.000,4000.000,197.00,197.10,1045.000,380.000,196.25,196.45,4000.000,8000.000,196.90,197.20,13508.000,12261.000,32000.000,44000.000,196.220,196.545,196.838,197.314,-0.740
2017-01-06 09:23:00,196.416,196.964,-0.650,349.000,622.000,196.35,196.45,4000.000,8000.000,196.95,197.15,1049.000,1603.000,196.30,196.50,4000.000,4000.000,196.90,197.25,11847.000,9684.000,28000.000,44000.000,196.218,196.587,196.729,197.314,-0.780
2017-01-06 09:24:00,196.345,196.882,-0.675,360.000,341.000,196.20,196.30,8000.000,4000.000,196.85,197.00,5440.000,1040.000,196.15,196.35,4000.000,4000.000,196.75,197.10,18277.000,6249.000,24000.000,32000.000,196.063,196.422,196.733,197.200,-0.800
2017-01-06 09:25:00,196.300,197.025,-0.775,293.000,57.000,196.30,196.35,8000.000,8000.000,196.95,197.25,21.000,319.000,196.25,196.40,4000.000,4000.000,196.80,197.30,3258.000,4628.000,32000.000,40000.000,196.163,196.549,196.769,197.360,-0.785
2017-01-06 09:26:00,196.269,197.072,-0.800,1377.000,47.000,196.30,196.35,4000.000,4000.000,197.00,197.25,20.000,978.000,196.25,196.40,8000.000,12000.000,196.95,197.35,4259.000,6110.000,32000.000,40000.000,196.195,196.510,196.800,197.395,-0.760
2017-01-06 09:27:00,196.315,196.985,-0.800,1391.000,261.000,196.20,196.30,8000.000,4000.000,197.00,197.10,1142.000,1606.000,196.15,196.35,4000.000,4000.000,196.95,197.15,21811.000,11326.000,24000.000,28000.000,196.056,196.434,196.867,197.214,-0.730
2017-01-06 09:28:00,196.425,197.125,-0.850,1490.000,47.000,196.30,196.35,8000.000,4000.000,197.05,197.30,504.000,70.000,196.25,196.40,4000.000,4000.000,197.00,197.35,16856.000,2975.000,28000.000,36000.000,196.176,196.503,196.929,197.417,-0.685
2017-01-06 09:29:00,196.433,196.970,-0.775,1739.000,46.000,196.25,196.35,4000.000,4000.000,196.95,197.20,2022.000,335.000,196.20,196.40,4000.000,4000.000,196.90,197.25,18391.000,3507.000,24000.000,36000.000,196.108,196.476,196.775,197.328,-0.650
2017-01-06 09:30:00,196.266,196.857,-0.700,293.000,316.000,196.15,196.20,8000.000,4000.000,196.75,197.00,711.000,1444.000,196.10,196.25,4000.000,4000.000,196.70,197.05,12314.000,4429.000,32000.000,28000.000,196.006,196.298,196.588,197.114,-0.630
2017-01-06 09:31:00,196.113,196.856,-0.675,920.000,2034.000,196.10,196.25,8000.000,4000.000,196.75,196.95,705.000,1070.000,196.05,196.30,4000.000,8000.000,196.70,197.00,13095.000,18246.000,36000.000,28000.000,195.994,196.412,196.578,197.057,-0.620
2017-01-06 09:32:00,196.110,196.740,-0.650,50.000,55.000,196.05,196.15,4000.000,4000.000,196.70,196.80,6638.000,692.000,196.00,196.20,4000.000,4000.000,196.60,196.90,18197.000,14530.000,32000.000,28000.000,195.926,196.294,196.488,196.964,-0.620
2017-01-06 09:33:00,196.036,196.686,-0.625,816.000,172.000,196.05,196.10,4000.000,8000.000,196.60,196.80,5113.000,1415.000,196.00,196.15,4000.000,8000.000,196.55,196.85,10924.000,12357.000,36000.000,36000.000,195.954,196.256,196.400,196.894,-0.630
2017-01-06 09:34:00,196.051,196.688,-0.600,319.000,340.000,196.05,196.10,4000.000,4000.000,196.60,196.75,4597.000,624.000,196.00,196.15,8000.000,8000.000,196.50,196.85,13241.000,15272.000,48000.000,32000.000,195.917,196.257,196.321,196.912,-0.635
2017-01-06 09:35:00,195.981,196.678,-0.600,5741.000,42.000,196.00,196.05,8000.000,8000.000,196.50,196.75,271.000,1316.000,195.95,196.10,4000.000,4000.000,196.40,196.80,9372.000,8157.000,40000.000,24000.000,195.949,196.206,196.305,196.833,-0.645
2017-01-06 09:36:00,196.030,196.678,-0.625,1524.000,79.000,196.00,196.10,8000.000,4000.000,196.60,196.75,2351.000,418.000,195.95,196.15,4000.000,4000.000,196.50,196.85,12535.000,11981.000,40000.000,32000.000,195.893,196.255,196.405,196.925,-0.660
2017-01-06 09:37:00,196.071,196.732,-0.650,395.000,13.000,196.10,196.15,4000.000,4000.000,196.70,196.85,1931.000,718.000,196.05,196.20,4000.000,4000.000,196.65,196.90,8453.000,11526.000,28000.000,40000.000,195.988,196.318,196.550,196.995,-0.675
2017-01-06 09:38:00,196.101,196.764,-0.675,1591.000,31.000,196.10,196.20,4000.000,4000.000,196.75,196.90,1208.000,465.000,196.05,196.25,8000.000,12000.000,196.70,196.95,8710.000,10820.000,24000.000,48000.000,196.002,196.357,196.658,197.033,-0.690
2017-01-06 09:39:00,196.067,196.766,-0.625,861.000,1554.000,196.10,196.25,8000.000,8000.000,196.70,196.90,1944.000,1260.000,196.05,196.30,4000.000,8000.000,196.60,196.95,7615.000,18086.000,36000.000,40000.000,195.997,196.404,196.528,196.990,-0.710
2017-01-06 09:40:00,196.150,196.882,-0.650,173.000,189.000,196.15,196.25,4000.000,8000.000,196.80,196.90,3006.000,1063.000,196.10,196.30,4000.000,12000.000,196.70,197.00,11675.000,17121.000,40000.000,36000.000,196.012,196.411,196.580,197.017,-0.725
2017-01-06 09:41:00,196.215,196.941,-0.700,396.000,72.000,196.20,196.25,4000.000,12000.000,196.85,197.00,3261.000,95.000,196.15,196.30,8000.000,4000.000,196.70,197.10,10802.000,9435.000,36000.000,32000.000,196.071,196.424,196.656,197.113,-0.740
2017-01-06 09:42:00,196.275,196.996,-0.725,103.000,47.000,196.30,196.35,4000.000,4000.000,196.95,197.15,2963.000,691.000,196.25,196.40,4000.000,8000.000,196.90,197.20,6627.000,9212.000,20000.000,32000.000,196.193,196.506,196.850,197.262,-0.750
2017-01-06 09:43:00,196.315,197.085,-0.750,1936.000,759.000,196.25,196.35,4000.000,12000.000,197.00,197.10,1852.000,596.000,196.20,196.40,8000.000,4000.000,196.85,197.25,14448.000,10876.000,48000.000,44000.000,196.134,196.485,196.779,197.273,-0.750
2017-01-06 09:44:00,196.339,197.053,-0.725,455.000,1333.000,196.20,196.35,4000.000,4000.000,196.90,197.10,1440.000,591.000,196.15,196.40,8000.000,4000.000,196.85,197.15,15759.000,9131.000,40000.000,24000.000,196.047,196.493,196.795,197.200,-0.770
2017-01-06 09:45:00,196.367,197.010,-0.725,530.000,571.000,196.25,196.35,4000.000,4000.000,196.95,197.10,1063.000,1506.000,196.20,196.40,4000.000,4000.000,196.85,197.15,14630.000,8287.000,32000.000,28000.000,196.089,196.489,196.806,197.214,-0.775
2017-01-06 09:46:00,196.369,197.053,-0.775,108.000,48.000,196.30,196.35,4000.000,4000.000,197.00,197.20,968.000,47.000,196.25,196.40,12000.000,8000.000,196.95,197.25,9108.000,5123.000,32000.000,44000.000,196.139,196.532,196.900,197.327,-0.800
2017-01-06 09:47:00,196.402,197.100,-0.775,874.000,47.000,196.25,196.35,4000.000,8000.000,197.00,197.15,1081.000,723.000,196.20,196.40,8000.000,4000.000,196.95,197.20,20258.000,5567.000,32000.000,28000.000,196.116,196.497,196.881,197.243,-0.815
2017-01-06 09:48:00,196.331,197.088,-0.750,182.000,31.000,196.30,196.35,4000.000,4000.000,197.00,197.15,939.000,595.000,196.25,196.40,8000.000,12000.000,196.95,197.20,9908.000,8844.000,32000.000,32000.000,196.141,196.519,196.881,197.244,-0.825
2017-01-06 09:49:00,196.347,197.076,-0.825,1658.000,1327.000,196.25,196.35,4000.000,4000.000,197.05,197.20,1014.000,20.000,196.20,196.40,8000.000,8000.000,197.00,197.25,16199.000,6886.000,32000.000,44000.000,196.151,196.493,196.956,197.332,-0.815
2017-01-06 09:50:00,196.352,197.047,-0.750,1098.000,1245.000,196.25,196.35,8000.000,4000.000,197.00,197.10,2117.000,2647.000,196.20,196.40,4000.000,4000.000,196.95,197.15,17984.000,10850.000,32000.000,32000.000,196.117,196.466,196.887,197.219,-0.840
2017-01-06 09:51:00,196.405,197.192,-0.900,1953.000,38.000,196.30,196.35,4000.000,16000.000,197.15,197.30,6445.000,79.000,196.25,196.45,4000.000,4000.000,197.05,197.35,21358.000,7975.000,44000.000,56000.000,196.195,196.552,196.959,197.386,-0.840
2017-01-06 09:52:00,196.358,197.150,-0.850,293.000,38.000,196.30,196.35,4000.000,4000.000,197.10,197.25,1315.000,576.000,196.25,196.40,4000.000,20000.000,197.05,197.30,13702.000,7446.000,40000.000,56000.000,196.178,196.503,196.950,197.350,-0.850
2017-01-06 09:53:00,196.328,197.100,-0.800,1201.000,63.000,196.30,196.35,16000.000,8000.000,197.05,197.20,1295.000,424.000,196.25,196.40,12000.000,4000.000,197.00,197.25,13437.000,11602.000,40000.000,44000.000,196.174,196.494,196.990,197.327,-0.885
2017-01-06 09:54:00,196.329,197.078,-0.775,3321.000,614.000,196.30,196.35,4000.000,20000.000,197.05,197.15,1296.000,1994.000,196.25,196.40,12000.000,4000.000,197.00,197.20,16316.000,14831.000,28000.000,44000.000,196.188,196.469,196.964,197.223,-0.910
2017-01-06 09:55:00,196.366,197.164,-0.875,2406.000,38.000,196.30,196.35,4000.000,16000.000,197.10,197.30,2207.000,655.000,196.25,196.45,8000.000,8000.000,197.05,197.35,18698.000,11000.000,40000.000,60000.000,196.192,196.565,196.975,197.383,-0.920
2017-01-06 09:56:00,196.416,197.252,-0.900,1931.000,4478.000,196.35,196.45,12000.000,4000.000,197.25,197.35,349.000,2073.000,196.30,196.50,4000.000,20000.000,197.15,197.40,16173.000,18215.000,36000.000,52000.000,196.195,196.551,197.117,197.458,-0.910
2017-01-06 09:57:00,196.410,197.254,-0.900,516.000,319.000,196.35,196.40,8000.000,16000.000,197.20,197.35,4239.000,1825.000,196.30,196.45,8000.000,20000.000,197.15,197.40,23262.000,16043.000,40000.000,64000.000,196.208,196.530,197.095,197.438,-0.910
2017-01-06 09:58:00,196.396,197.273,-0.975,3327.000,38.000,196.30,196.35,4000.000,8000.000,197.25,197.35,3020.000,73.000,196.25,196.40,4000.000,20000.000,197.20,197.40,28364.000,7234.000,28000.000,52000.000,196.188,196.514,197.100,197.435,-0.895
2017-01-06 09:59:00,196.340,197.202,-0.900,5294.000,295.000,196.30,196.35,4000.000,4000.000,197.15,197.30,535.000,924.000,196.25,196.40,4000.000,8000.000,197.10,197.35,18047.000,13353.000,36000.000,48000.000,196.177,196.489,197.028,197.412,-0.880
2017-01-06 10:00:00,196.377,197.227,-0.925,8316.000,231.000,196.30,196.35,4000.000,12000.000,197.20,197.30,535.000,1181.000,196.25,196.40,4000.000,8000.000,197.15,197.35,26947.000,10384.000,32000.000,56000.000,196.191,196.486,197.062,197.393,-0.880
2017-01-06 10:01:00,196.327,197.190,-0.850,8023.000,229.000,196.30,196.35,8000.000,4000.000,197.10,197.25,74.000,746.000,196.25,196.40,8000.000,8000.000,197.05,197.30,15510.000,9643.000,48000.000,36000.000,196.215,196.498,196.988,197.356,-0.885
2017-01-06 10:02:00,196.411,197.220,-0.900,8465.000,4.000,196.30,196.35,12000.000,8000.000,197.15,197.30,873.000,257.000,196.25,196.40,4000.000,8000.000,197.10,197.35,29823.000,6689.000,40000.000,40000.000,196.177,196.513,197.055,197.405,-0.885
2017-01-06 10:03:00,196.388,197.193,-0.900,7964.000,101.000,196.30,196.35,8000.000,12000.000,197.15,197.30,650.000,304.000,196.25,196.40,4000.000,4000.000,197.10,197.35,28264.000,11199.000,36000.000,48000.000,196.172,196.487,197.044,197.417,-0.890
2017-01-06 10:04:00,196.365,197.159,-0.825,368.000,255.000,196.35,196.40,4000.000,8000.000,197.15,197.25,8128.000,5933.000,196.30,196.45,4000.000,4000.000,197.10,197.30,18198.000,19077.000,36000.000,56000.000,196.229,196.533,197.028,197.400,-0.910
2017-01-06 10:05:00,196.386,197.236,-0.925,6803.000,79.000,196.30,196.35,4000.000,8000.000,197.20,197.30,1189.000,5661.000,196.25,196.45,8000.000,12000.000,197.15,197.35,30643.000,16736.000,36000.000,48000.000,196.186,196.526,197.072,197.408,-0.915
