,stockVWAP,futureVWAP,basis,stockTopBidVol,stockTopAskVol,stockTopBidPrice,stockTopAskPrice,futureTopBidVol,futureTopAskVol,futureTopBidPrice,futureTopAskPrice,stockNextBidVol,stockNextAskVol,stockNextBidPrice,stockNextAskPrice,futureNextBidVol,futureNextAskVol,futureNextBidPrice,futureNextAskPrice,stockTotalBidVol,stockTotalAskVol,futureTotalBidVol,futureTotalAskVol,stockAverageBidPrice,stockAverageAskPrice,futureAverageBidPrice,futureAverageAskPrice,FairValue
2017-01-06 09:17:00,81.632,82.019,-0.400,4889.000,467.000,81.65,81.70,24000.000,24000.000,82.00,82.15,9406.000,3573.000,81.60,81.75,24000.000,36000.000,81.95,82.20,50978.000,55281.000,120000.000,192000.000,81.555,81.868,81.890,82.253,-0.355
2017-01-06 09:18:00,81.516,81.833,-0.350,1275.000,47363.000,81.50,81.55,24000.000,12000.000,81.85,81.90,7001.000,5179.000,81.45,81.60,36000.000,60000.000,81.80,81.95,83642.000,132153.000,132000.000,216000.000,81.357,81.646,81.764,82.011,-0.345
2017-01-06 09:19:00,81.472,81.809,-0.375,4108.000,4718.000,81.45,81.50,60000.000,60000.000,81.80,81.90,11027.000,12469.000,81.40,81.55,12000.000,36000.000,81.75,81.95,98765.000,91184.000,168000.000,276000.000,81.325,81.643,81.714,81.998,-0.330
2017-01-06 09:20:00,81.571,81.984,-0.375,1454.000,4756.000,81.55,81.60,24000.000,60000.000,81.90,82.00,11851.000,1922.000,81.50,81.65,144000.000,96000.000,81.85,82.10,81410.000,78980.000,504000.000,444000.000,81.420,81.742,81.785,82.164,-0.330
2017-01-06 09:21:00,81.745,81.936,-0.325,4570.000,4501.000,81.65,81.70,12000.000,48000.000,81.95,82.05,1705.000,6565.000,81.60,81.75,36000.000,60000.000,81.90,82.10,148342.000,68066.000,240000.000,432000.000,81.496,81.842,81.845,82.186,-0.345
2017-01-06 09:22:00,81.438,81.714,-0.350,29955.000,1839.000,81.40,81.50,24000.000,48000.000,81.75,81.85,22351.000,28445.000,81.35,81.55,36000.000,144000.000,81.70,81.90,158603.000,154508.000,168000.000,432000.000,81.297,81.632,81.614,81.951,-0.350
2017-01-06 09:23:00,81.768,82.006,-0.300,9403.000,4926.000,81.70,81.75,60000.000,108000.000,82.00,82.05,20056.000,19018.000,81.65,81.80,48000.000,36000.000,81.95,82.10,211659.000,132261.000,456000.000,504000.000,81.553,81.887,81.891,82.182,-0.350
2017-01-06 09:24:00,81.749,81.991,-0.300,6242.000,11570.000,81.70,81.75,192000.000,36000.000,82.00,82.05,45184.000,11242.000,81.65,81.80,144000.000,36000.000,81.95,82.10,202366.000,131487.000,540000.000,468000.000,81.581,81.886,81.939,82.197,-0.350
2017-01-06 09:25:00,81.609,81.939,-0.375,9201.000,17343.000,81.65,81.70,36000.000,204000.000,82.00,82.10,18881.000,67005.000,81.60,81.75,12000.000,324000.000,81.95,82.15,124841.000,339128.000,132000.000,1116000.000,81.525,81.820,81.905,82.191,-0.350
2017-01-06 09:26:00,81.636,82.007,-0.400,27014.000,11229.000,81.70,81.75,120000.000,48000.000,82.10,82.15,19600.000,61903.000,81.65,81.80,12000.000,60000.000,82.05,82.20,147888.000,455462.000,192000.000,648000.000,81.596,81.884,82.031,82.259,-0.335
2017-01-06 09:27:00,81.668,82.014,-0.375,7819.000,25420.000,81.70,81.75,36000.000,60000.000,82.05,82.15,1606.000,44793.000,81.65,81.80,72000.000,120000.000,82.00,82.20,103444.000,273003.000,192000.000,660000.000,81.568,81.863,81.966,82.250,-0.310
2017-01-06 09:28:00,81.901,82.111,-0.300,19995.000,9761.000,81.85,81.95,36000.000,216000.000,82.15,82.25,20313.000,47094.000,81.80,82.00,36000.000,168000.000,82.10,82.30,136970.000,144927.000,168000.000,792000.000,81.734,82.054,82.054,82.339,-0.290
2017-01-06 09:29:00,81.846,82.131,-0.300,5097.000,4372.000,81.85,81.90,264000.000,48000.000,82.15,82.20,1749.000,30191.000,81.80,81.95,276000.000,168000.000,82.10,82.25,88964.000,155133.000,624000.000,684000.000,81.706,82.018,82.107,82.322,-0.275
2017-01-06 09:30:00,81.788,82.131,-0.375,9602.000,1797.000,81.80,81.85,84000.000,144000.000,82.15,82.25,13001.000,13559.000,81.75,81.90,48000.000,180000.000,82.10,82.30,133416.000,201631.000,240000.000,684000.000,81.664,81.994,82.072,82.339,-0.260
2017-01-06 09:31:00,81.905,82.186,-0.325,1091.000,15402.000,81.90,81.95,156000.000,204000.000,82.20,82.30,13305.000,63514.000,81.85,82.00,60000.000,36000.000,82.15,82.35,140522.000,242907.000,312000.000,696000.000,81.763,82.050,82.142,82.391,-0.255
2017-01-06 09:32:00,82.058,82.280,-0.250,7600.000,14842.000,82.00,82.05,48000.000,108000.000,82.25,82.30,17833.000,49624.000,81.95,82.10,300000.000,48000.000,82.20,82.35,180300.000,152583.000,660000.000,552000.000,81.858,82.151,82.155,82.408,-0.255
2017-01-06 09:33:00,82.074,82.294,-0.200,304.000,48014.000,82.05,82.10,312000.000,144000.000,82.25,82.30,24526.000,28248.000,82.00,82.15,324000.000,36000.000,82.20,82.35,130371.000,175888.000,1020000.000,552000.000,81.924,82.188,82.179,82.397,-0.285
2017-01-06 09:34:00,82.009,82.192,-0.225,23327.000,20756.000,81.95,82.00,276000.000,60000.000,82.15,82.25,88441.000,22812.000,81.90,82.05,264000.000,60000.000,82.10,82.30,284754.000,146366.000,648000.000,420000.000,81.853,82.114,82.106,82.367,-0.305
2017-01-06 09:35:00,81.823,82.135,-0.300,21683.000,897.000,81.85,81.90,228000.000,108000.000,82.15,82.20,21024.000,36201.000,81.80,81.95,276000.000,276000.000,82.10,82.25,134277.000,247812.000,660000.000,972000.000,81.739,82.029,82.092,82.299,-0.315
2017-01-06 09:36:00,81.948,82.172,-0.300,7890.000,2975.000,81.90,81.95,24000.000,48000.000,82.20,82.25,41244.000,39390.000,81.85,82.00,60000.000,300000.000,82.15,82.30,188408.000,141120.000,240000.000,648000.000,81.777,82.067,82.100,82.344,-0.340
2017-01-06 09:37:00,81.922,82.122,-0.250,2593.000,19658.000,81.90,81.95,96000.000,264000.000,82.15,82.20,19292.000,52585.000,81.85,82.00,60000.000,60000.000,82.10,82.25,133215.000,183343.000,252000.000,612000.000,81.762,82.049,82.079,82.290,-0.355
2017-01-06 09:38:00,81.873,82.192,-0.350,5685.000,57409.000,81.90,81.95,12000.000,24000.000,82.25,82.30,21055.000,59188.000,81.85,82.00,108000.000,60000.000,82.20,82.35,148917.000,365511.000,252000.000,648000.000,81.782,82.057,82.160,82.435,-0.345
2017-01-06 09:39:00,81.936,82.160,-0.325,33809.000,12150.000,81.90,81.95,60000.000,24000.000,82.20,82.30,8023.000,25670.000,81.85,82.00,36000.000,24000.000,82.15,82.35,153267.000,136134.000,252000.000,624000.000,81.786,82.058,82.095,82.439,-0.340
2017-01-06 09:40:00,82.054,82.375,-0.350,17691.000,18088.000,81.95,82.00,36000.000,60000.000,82.30,82.35,115542.000,21482.000,81.90,82.05,288000.000,228000.000,82.25,82.40,482555.000,142624.000,1212000.000,660000.000,81.831,82.117,82.180,82.449,-0.325
2017-01-06 09:41:00,82.141,82.547,-0.425,21476.000,23009.000,82.10,82.20,12000.000,48000.000,82.55,82.60,13493.000,26233.000,82.05,82.25,168000.000,12000.000,82.50,82.65,128038.000,148011.000,252000.000,312000.000,81.977,82.316,82.474,82.708,-0.310
2017-01-06 09:42:00,82.302,82.615,-0.325,917.000,11463.000,82.35,82.40,60000.000,48000.000,82.65,82.75,8763.000,23473.000,82.30,82.45,24000.000,24000.000,82.60,82.80,51393.000,178825.000,228000.000,384000.000,82.201,82.519,82.521,82.883,-0.305
2017-01-06 09:43:00,82.542,82.821,-0.300,5258.000,10193.000,82.50,82.55,24000.000,24000.000,82.80,82.85,31417.000,42887.000,82.45,82.60,168000.000,288000.000,82.75,82.90,180404.000,157868.000,528000.000,636000.000,82.372,82.664,82.690,82.945,-0.300
2017-01-06 09:44:00,82.418,82.738,-0.300,3902.000,1640.000,82.40,82.45,300000.000,12000.000,82.70,82.75,19327.000,36929.000,82.35,82.50,276000.000,108000.000,82.65,82.80,121599.000,147634.000,672000.000,240000.000,82.263,82.571,82.659,82.860,-0.295
2017-01-06 09:45:00,82.544,82.774,-0.275,6154.000,18519.000,82.50,82.60,72000.000,228000.000,82.80,82.85,36919.000,40233.000,82.45,82.65,12000.000,12000.000,82.75,82.90,147814.000,172740.000,216000.000,564000.000,82.374,82.712,82.717,82.937,-0.290
2017-01-06 09:46:00,82.559,82.878,-0.350,6526.000,1260.000,82.55,82.60,12000.000,24000.000,82.90,82.95,25454.000,12709.000,82.50,82.65,24000.000,168000.000,82.85,83.00,139327.000,141511.000,144000.000,384000.000,82.432,82.748,82.763,83.050,-0.275
2017-01-06 09:47:00,82.547,82.839,-0.300,1625.000,1620.000,82.55,82.60,12000.000,12000.000,82.85,82.90,19486.000,9752.000,82.50,82.65,24000.000,48000.000,82.80,82.95,124163.000,165355.000,168000.000,288000.000,82.417,82.743,82.725,83.019,-0.265
2017-01-06 09:48:00,82.346,82.616,-0.275,9252.000,400.000,82.30,82.35,12000.000,12000.000,82.55,82.65,22257.000,2866.000,82.25,82.40,36000.000,12000.000,82.50,82.70,117421.000,78344.000,132000.000,96000.000,82.170,82.506,82.445,82.775,-0.275
2017-01-06 09:49:00,82.609,82.853,-0.275,337.000,224.000,82.60,82.65,144000.000,24000.000,82.85,82.95,30872.000,38077.000,82.55,82.70,12000.000,144000.000,82.80,83.00,130584.000,153685.000,276000.000,348000.000,82.484,82.774,82.757,83.055,-0.290
2017-01-06 09:50:00,82.565,82.781,-0.250,3599.000,13469.000,82.55,82.60,12000.000,24000.000,82.80,82.85,66734.000,15459.000,82.50,82.65,36000.000,36000.000,82.75,82.90,152098.000,153590.000,144000.000,264000.000,82.442,82.726,82.679,82.973,-0.305
